<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:3bdcf26cde2195b3d37b0a79c24c0476d326662c5ae55e408ed61ecfe2d263d7
size 4107
=======
DATE,VOLATILITY,VOLATILITY_SAMEMONTH,VOLATILITY_LASTMONTH,VOLATILITY_LASTYEAR,VOLATILITY_SUM,PRICE_SAMEMONTH,PRICE_LASTMONTH,PRICE_LASTYEAR,PRICE_SUM,SUM
2016-01-01,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-02-01,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-03-01,0.0,0.0,0.0,0.0,0.0,3,0,0,3,3.0
2016-04-01,0.0,0.0,0.0,0.0,0.0,7,3,0,10,10.0
2016-05-01,0.0,0.0,0.0,0.0,0.0,7,7,0,14,14.0
2016-06-01,0.0,0.0,0.0,0.0,0.0,9,7,0,16,16.0
2016-07-01,0.0,0.0,0.0,0.0,0.0,8,9,0,17,17.0
2016-08-01,0.04760912682741752,1.0,1.0,0.0,2.0,3,8,0,11,13.0
2016-09-01,0.04657549320003844,2.0,2.0,0.0,4.0,2,4,0,6,10.0
2016-10-01,0.05057579961324308,3.0,3.0,0.0,6.0,1,2,0,3,9.0
2016-11-01,0.04986603703187911,4.0,4.0,0.0,8.0,0,2,0,2,10.0
2016-12-01,0.05379524163279916,5.0,5.0,0.0,10.0,2,2,0,4,14.0
2017-01-01,0.01877268021362808,6.0,5.0,0.0,11.0,6,6,0,12,23.0
2017-02-01,0.01782080583092048,7.0,6.0,0.0,13.0,6,8,0,14,27.0
2017-03-01,0.023326641936664224,8.0,7.0,1.0,16.0,6,9,0,15,31.0
2017-04-01,0.03246313185144259,9.0,8.0,2.0,19.0,6,9,0,15,34.0
2017-05-01,0.006200183032104702,9.0,8.0,2.0,19.0,2,5,0,7,26.0
2017-06-01,0.015911902539226544,9.0,8.0,3.0,20.0,0,3,3,6,26.0
2017-07-01,0.016570213568792166,9.0,8.0,3.0,20.0,0,0,3,3,23.0
2017-08-01,0.010696500297453148,8.0,7.0,4.0,19.0,0,0,3,3,22.0
2017-09-01,0.06414448864741476,8.0,7.0,5.0,20.0,0,2,3,5,25.0
2017-10-01,0.016102974538961843,8.0,6.0,5.0,19.0,0,2,2,4,23.0
2017-11-01,0.0,7.0,5.0,5.0,17.0,0,2,0,2,19.0
2017-12-01,0.014771003669955696,6.0,4.0,5.0,15.0,0,2,1,3,18.0
2018-01-01,0.0,5.0,4.0,5.0,14.0,0,1,5,6,20.0
2018-02-01,0.018181595421429008,5.0,3.0,5.0,13.0,0,0,5,5,18.0
2018-03-01,0.031943828249997,4.0,3.0,5.0,12.0,0,0,5,5,17.0
2018-04-01,0.05807056940290301,4.0,2.0,5.0,11.0,0,0,5,5,16.0
2018-05-01,0.05829932876793555,5.0,3.0,6.0,14.0,0,0,2,2,16.0
2018-06-01,0.0,5.0,3.0,5.0,13.0,0,0,0,0,13.0
2018-07-01,0.04766853131515501,6.0,4.0,6.0,16.0,0,0,0,0,16.0
2018-08-01,0.0,6.0,4.0,5.0,15.0,0,0,1,1,16.0
2018-09-01,0.0,5.0,3.0,4.0,12.0,0,0,1,1,13.0
2018-10-01,0.0,4.0,3.0,4.0,11.0,1,0,1,2,13.0
2018-11-01,0.05891072700172319,5.0,4.0,5.0,14.0,3,2,1,6,20.0
2018-12-01,0.0,5.0,4.0,5.0,14.0,7,6,0,13,27.0
2019-01-01,0.0,5.0,4.0,5.0,14.0,8,7,0,15,29.0
2019-02-01,0.0,4.0,4.0,5.0,13.0,8,7,0,15,28.0
2019-03-01,0.0,4.0,3.0,4.0,11.0,7,7,0,14,25.0
2019-04-01,0.016144369133828818,3.0,3.0,3.0,9.0,3,3,0,6,15.0
2019-05-01,0.037674678823023014,3.0,3.0,3.0,9.0,0,0,0,0,9.0
2019-06-01,0.014426883055761924,3.0,3.0,3.0,9.0,0,0,0,0,9.0
2019-07-01,0.04973321838147162,3.0,3.0,3.0,9.0,0,0,0,0,9.0
2019-08-01,0.0,3.0,3.0,3.0,9.0,0,0,0,0,9.0
2019-09-01,0.010688177318992487,3.0,4.0,3.0,10.0,0,3,2,5,15.0
2019-10-01,0.0,3.0,4.0,3.0,10.0,1,6,7,14,24.0
2019-11-01,0.0459106994674794,3.0,4.0,3.0,10.0,5,10,11,26,36.0
2019-12-01,0.0035613180312958,3.0,4.0,3.0,10.0,9,14,15,38,48.0
2020-01-01,0.011248008813798028,3.0,4.0,3.0,10.0,11,15,17,43,53.0
2020-02-01,0.0,3.0,4.0,3.0,10.0,12,12,14,38,48.0
2020-03-01,0.0,3.0,4.0,3.0,10.0,13,13,13,39,49.0
2020-04-01,0.031241833784576588,3.0,4.0,3.0,10.0,14,14,14,42,52.0
