<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:b44cc61d42a8dffacc2ce175b6f70d0d72773462f0c6909a6ceb864f6444bddf
size 91921
=======
DATE,ARRIVAL,MEAN,STD
2016-01-01,40.0,40.0,0.0
2016-01-02,45.0,45.0,0.0
2016-01-03,48.888888875,48.888888875,0.0
2016-01-04,50.0,50.0,0.0
2016-01-05,40.0,40.0,0.0
2016-01-06,45.0,45.0,0.0
2016-01-07,40.0,40.0,0.0
2016-01-08,38.0,38.0,0.0
2016-01-09,40.0,40.0,0.0
2016-01-10,42.222222208333335,42.222222208333335,0.0
2016-01-11,45.0,45.0,0.0
2016-01-12,50.0,50.0,0.0
2016-01-13,55.0,55.0,0.0
2016-01-14,60.0,60.0,0.0
2016-01-15,65.0,65.0,0.0
2016-01-16,60.0,60.0,0.0
2016-01-17,57.77777530863101,57.77777530863101,0.0
2016-01-18,57.22222469136899,57.22222469136899,0.0
2016-01-19,55.0,55.0,0.0
2016-01-20,50.0,50.0,0.0
2016-01-21,45.0,45.0,0.0
2016-01-22,40.0,40.0,0.0
2016-01-23,50.0,50.0,0.0
2016-01-24,55.0,55.0,0.0
2016-01-25,60.0,60.0,0.0
2016-01-26,65.0,65.0,0.0
2016-01-27,70.0,70.0,0.0
2016-01-28,75.0,75.0,0.0
2016-01-29,55.0,55.0,0.0
2016-01-30,60.0,60.0,0.0
2016-01-31,57.2222222,57.2222222,0.0
2016-02-01,50.0,50.0,0.0
2016-02-02,40.0,40.0,0.0
2016-02-03,45.0,45.0,0.0
2016-02-04,50.0,50.0,0.0
2016-02-05,95.0,95.0,0.0
2016-02-06,90.0,90.0,0.0
2016-02-07,85.0,85.0,0.0
2016-02-08,80.0,80.0,0.0
2016-02-09,85.0,85.0,0.0
2016-02-10,90.0,90.0,0.0
2016-02-11,100.0,100.0,0.0
2016-02-12,80.0,80.0,0.0
2016-02-13,75.0,75.0,0.0
2016-02-14,80.0,80.0,0.0
2016-02-15,85.0,85.0,0.0
2016-02-16,84.64285711836735,84.64285711836735,0.0
2016-02-17,80.0,80.0,0.0
2016-02-18,70.0,70.0,0.0
2016-02-19,60.0,60.0,0.0
2016-02-20,70.0,70.0,0.0
2016-02-21,62.5,62.5,0.0
2016-02-22,55.0,55.0,0.0
2016-02-23,70.0,70.0,0.0
2016-02-24,55.0,55.0,0.0
2016-02-25,50.0,50.0,0.0
2016-02-26,60.0,60.0,0.0
2016-02-27,95.0,95.0,0.0
2016-02-28,85.0,85.0,0.0
2016-02-29,75.0,75.0,0.0
2016-03-01,70.0,70.0,0.0
2016-03-02,75.0,75.0,0.0
2016-03-03,85.0,85.0,0.0
2016-03-04,80.0,80.0,0.0
2016-03-05,75.0,75.0,0.0
2016-03-06,67.5,67.5,0.0
2016-03-07,60.0,60.0,0.0
2016-03-08,70.0,70.0,0.0
2016-03-09,80.0,80.0,0.0
2016-03-10,85.0,85.0,0.0
2016-03-11,215.0,215.0,0.0
2016-03-12,220.0,220.0,0.0
2016-03-13,215.0,215.0,0.0
2016-03-14,210.0,210.0,0.0
2016-03-15,220.0,220.0,0.0
2016-03-16,200.0,200.0,0.0
2016-03-17,220.0,220.0,0.0
2016-03-18,215.0,215.0,0.0
2016-03-19,210.0,210.0,0.0
2016-03-20,212.5,212.5,0.0
2016-03-21,215.0,215.0,0.0
2016-03-22,195.0,195.0,0.0
2016-03-23,110.0,110.0,0.0
2016-03-24,100.0,100.0,0.0
2016-03-25,93.03571426275509,93.03571426275509,0.0
2016-03-26,88.7499999765625,88.7499999765625,0.0
2016-03-27,86.24999998611109,86.24999998611109,0.0
2016-03-28,85.0,85.0,0.0
2016-03-29,85.0,85.0,0.0
2016-03-30,95.0,95.0,0.0
2016-03-31,100.0,100.0,0.0
2016-04-01,110.0,110.0,0.0
2016-04-02,100.0,100.0,0.0
2016-04-03,107.5,107.5,0.0
2016-04-04,115.0,115.0,0.0
2016-04-05,110.0,110.0,0.0
2016-04-06,120.0,120.0,0.0
2016-04-07,110.0,110.0,0.0
2016-04-08,100.0,100.0,0.0
2016-04-09,105.0,105.0,0.0
2016-04-10,104.999999975,104.999999975,0.0
2016-04-11,100.0,100.0,0.0
2016-04-12,90.0,90.0,0.0
2016-04-13,200.0,200.0,0.0
2016-04-14,110.0,110.0,0.0
2016-04-15,60.0,60.0,0.0
2016-04-16,140.0,140.0,0.0
2016-04-17,130.0,130.0,0.0
2016-04-18,120.0,120.0,0.0
2016-04-19,165.0,165.0,0.0
2016-04-20,165.0,165.0,0.0
2016-04-21,160.0,160.0,0.0
2016-04-22,170.0,170.0,0.0
2016-04-23,140.0,140.0,0.0
2016-04-24,121.66666664166668,121.66666664166668,0.0
2016-04-25,115.0,115.0,0.0
2016-04-26,120.0,120.0,0.0
2016-04-27,80.0,80.0,0.0
2016-04-28,70.0,70.0,0.0
2016-04-29,90.0,90.0,0.0
