<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:8f8b990c68845e8f85a68931df1ebc7fbec85b11bbaae04a645853cdecab3812
size 90033
=======
DATE,ARRIVAL,MEAN,STD
2016-01-01,45.0,45.0,0.0
2016-01-02,18.0,18.0,0.0
2016-01-03,21.0,21.0,0.0
2016-01-04,28.0,28.0,0.0
2016-01-05,35.0,35.0,0.0
2016-01-06,18.0,18.0,0.0
2016-01-07,21.0,21.0,0.0
2016-01-08,20.0,20.0,0.0
2016-01-09,17.0,17.0,0.0
2016-01-10,14.0,14.0,0.0
2016-01-11,14.0,14.0,0.0
2016-01-12,12.0,12.0,0.0
2016-01-13,8.0,8.0,0.0
2016-01-14,8.0,8.0,0.0
2016-01-15,5.0,5.0,0.0
2016-01-16,12.0,12.0,0.0
2016-01-17,11.0,11.0,0.0
2016-01-18,12.0,12.0,0.0
2016-01-19,15.0,15.0,0.0
2016-01-20,13.0,13.0,0.0
2016-01-21,9.0,9.0,0.0
2016-01-22,14.0,14.0,0.0
2016-01-23,12.0,12.0,0.0
2016-01-24,12.0,12.0,0.0
2016-01-25,12.0,12.0,0.0
2016-01-26,13.640965723049867,13.640965723049867,0.0
2016-01-27,16.7292724025647,16.7292724025647,0.0
2016-01-28,21.67499997700694,21.67499997700694,0.0
2016-01-29,29.059304678552703,29.059304678552703,0.0
2016-01-30,39.734018245424025,39.734018245424025,0.0
2016-01-31,55.0,55.0,0.0
2016-02-01,75.0,75.0,0.0
2016-02-02,81.40786747024934,81.40786747024934,0.0
2016-02-03,80.40616244699292,80.40616244699292,0.0
2016-02-04,77.42857141701587,77.42857141701587,0.0
2016-02-05,73.63945577568026,73.63945577568026,0.0
2016-02-06,69.43852167443168,69.43852167443168,0.0
2016-02-07,65.0,65.0,0.0
2016-02-08,60.0,60.0,0.0
2016-02-09,60.0,60.0,0.0
2016-02-10,60.0,60.0,0.0
2016-02-11,30.0,30.0,0.0
2016-02-12,40.0,40.0,0.0
2016-02-13,45.0,45.0,0.0
2016-02-14,35.0,35.0,0.0
2016-02-15,40.0,40.0,0.0
2016-02-16,45.0,45.0,0.0
2016-02-17,43.0,43.0,0.0
2016-02-18,35.0,35.0,0.0
2016-02-19,25.0,25.0,0.0
2016-02-20,13.0,13.0,0.0
2016-02-21,14.0,14.0,0.0
2016-02-22,14.0,14.0,0.0
2016-02-23,13.0,13.0,0.0
2016-02-24,12.0,12.0,0.0
2016-02-25,15.0,15.0,0.0
2016-02-26,15.0,15.0,0.0
2016-02-27,10.0,10.0,0.0
2016-02-28,10.0,10.0,0.0
2016-02-29,12.0,12.0,0.0
2016-03-01,10.0,10.0,0.0
2016-03-02,10.0,10.0,0.0
2016-03-03,9.0,9.0,0.0
2016-03-04,11.0,11.0,0.0
2016-03-05,10.0,10.0,0.0
2016-03-06,11.0,11.0,0.0
2016-03-07,12.0,12.0,0.0
