<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:5485891a47eeb5e88e8bcb31513870fe6474808bcf6a43ac673c378d7557051c
size 5232
=======
K,MANDI,ANOMALY,NORMAL,TOTAL
2.2000000000000006,ODISHA_BHUBANESHWAR,60,134,194
2.25,ANDHRA PRADESH_HYDERABAD,58,136,194
2.25,ANDHRA PRADESH_VIJAYWADA,70,124,194
2.25,ODISHA_BHUBANESHWAR,57,137,194
2.3000000000000007,ANDHRA PRADESH_HYDERABAD,57,137,194
2.3000000000000007,ANDHRA PRADESH_VIJAYWADA,69,125,194
2.3000000000000007,ODISHA_BHUBANESHWAR,56,138,194
2.400000000000001,ANDHRA PRADESH_VIJAYWADA,69,125,194
2.400000000000001,ODISHA_BHUBANESHWAR,50,144,194
2.400000000000001,ANDHRA PRADESH_HYDERABAD,57,137,194
2.5,ANDHRA PRADESH_HYDERABAD,57,137,194
2.5,ANDHRA PRADESH_VIJAYWADA,66,128,194
2.5,ODISHA_BHUBANESHWAR,45,149,194
2.500000000000001,ANDHRA PRADESH_HYDERABAD,57,137,194
2.500000000000001,ANDHRA PRADESH_VIJAYWADA,66,128,194
2.500000000000001,ODISHA_BHUBANESHWAR,45,149,194
2.600000000000001,ANDHRA PRADESH_HYDERABAD,57,137,194
2.600000000000001,ANDHRA PRADESH_VIJAYWADA,63,131,194
2.600000000000001,ODISHA_BHUBANESHWAR,43,151,194
2.700000000000001,ODISHA_BHUBANESHWAR,43,151,194
2.700000000000001,ANDHRA PRADESH_HYDERABAD,55,139,194
2.700000000000001,ANDHRA PRADESH_VIJAYWADA,60,134,194
2.75,ANDHRA PRADESH_VIJAYWADA,60,134,194
2.75,ODISHA_BHUBANESHWAR,43,151,194
2.75,ANDHRA PRADESH_HYDERABAD,52,142,194
2.800000000000001,ANDHRA PRADESH_HYDERABAD,52,142,194
2.800000000000001,ANDHRA PRADESH_VIJAYWADA,60,134,194
2.800000000000001,ODISHA_BHUBANESHWAR,43,151,194
2.9000000000000012,ANDHRA PRADESH_HYDERABAD,52,142,194
2.9000000000000012,ANDHRA PRADESH_VIJAYWADA,60,134,194
2.9000000000000012,ODISHA_BHUBANESHWAR,42,152,194
3.0,ANDHRA PRADESH_HYDERABAD,48,146,194
3.0,ANDHRA PRADESH_VIJAYWADA,56,138,194
3.0,ODISHA_BHUBANESHWAR,42,152,194
3.0000000000000013,ANDHRA PRADESH_VIJAYWADA,56,138,194
3.0000000000000013,ODISHA_BHUBANESHWAR,42,152,194
3.0000000000000013,ANDHRA PRADESH_HYDERABAD,48,146,194
3.1000000000000014,ANDHRA PRADESH_HYDERABAD,47,147,194
3.1000000000000014,ANDHRA PRADESH_VIJAYWADA,56,138,194
3.1000000000000014,ODISHA_BHUBANESHWAR,42,152,194
3.2000000000000015,ANDHRA PRADESH_HYDERABAD,46,148,194
3.2000000000000015,ANDHRA PRADESH_VIJAYWADA,56,138,194
3.2000000000000015,ODISHA_BHUBANESHWAR,42,152,194
3.25,ANDHRA PRADESH_HYDERABAD,46,148,194
3.25,ANDHRA PRADESH_VIJAYWADA,56,138,194
3.25,ODISHA_BHUBANESHWAR,41,153,194
3.3000000000000016,ODISHA_BHUBANESHWAR,41,153,194
3.3000000000000016,ANDHRA PRADESH_HYDERABAD,46,148,194
3.3000000000000016,ANDHRA PRADESH_VIJAYWADA,56,138,194
3.4000000000000017,ODISHA_BHUBANESHWAR,41,153,194
3.4000000000000017,ANDHRA PRADESH_HYDERABAD,45,149,194
3.4000000000000017,ANDHRA PRADESH_VIJAYWADA,56,138,194
3.5,ANDHRA PRADESH_HYDERABAD,43,151,194
3.5,ANDHRA PRADESH_VIJAYWADA,56,138,194
3.5,ODISHA_BHUBANESHWAR,41,153,194
3.5000000000000018,ANDHRA PRADESH_HYDERABAD,43,151,194
3.5000000000000018,ANDHRA PRADESH_VIJAYWADA,56,138,194
3.5000000000000018,ODISHA_BHUBANESHWAR,41,153,194
3.600000000000002,ANDHRA PRADESH_HYDERABAD,42,152,194
3.600000000000002,ANDHRA PRADESH_VIJAYWADA,56,138,194
3.600000000000002,ODISHA_BHUBANESHWAR,41,153,194
3.700000000000002,ODISHA_BHUBANESHWAR,40,154,194
3.700000000000002,ANDHRA PRADESH_HYDERABAD,41,153,194
3.700000000000002,ANDHRA PRADESH_VIJAYWADA,56,138,194
3.75,ANDHRA PRADESH_HYDERABAD,40,154,194
3.75,ANDHRA PRADESH_VIJAYWADA,56,138,194
3.75,ODISHA_BHUBANESHWAR,40,154,194
3.800000000000002,ANDHRA PRADESH_HYDERABAD,40,154,194
3.800000000000002,ANDHRA PRADESH_VIJAYWADA,56,138,194
3.800000000000002,ODISHA_BHUBANESHWAR,39,155,194
3.900000000000002,ANDHRA PRADESH_VIJAYWADA,56,138,194
3.900000000000002,ANDHRA PRADESH_HYDERABAD,40,154,194
3.900000000000002,ODISHA_BHUBANESHWAR,33,161,194
4.0,ANDHRA PRADESH_VIJAYWADA,56,138,194
4.0,ANDHRA PRADESH_HYDERABAD,39,155,194
4.0,ODISHA_BHUBANESHWAR,33,161,194
4.000000000000002,ANDHRA PRADESH_VIJAYWADA,56,138,194
4.000000000000002,ANDHRA PRADESH_HYDERABAD,39,155,194
4.000000000000002,ODISHA_BHUBANESHWAR,33,161,194
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
