<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:1f54f783cd1f6e151c5992ad93435007b4b8b2060e9a9c68fec9cd0c09422ed6
size 4954
=======
K,MANDI,ANOMALY,NORMAL,TOTAL
1.5,MADHYA PRADESH_BHOPAL,51,143,194
1.5,MADHYA PRADESH_INDORE,49,145,194
1.5,WEST BENGAL_KOLKATA,66,128,194
1.6,MADHYA PRADESH_BHOPAL,48,146,194
1.6,MADHYA PRADESH_INDORE,46,148,194
1.6,WEST BENGAL_KOLKATA,62,132,194
1.7000000000000002,MADHYA PRADESH_BHOPAL,48,146,194
1.7000000000000002,MADHYA PRADESH_INDORE,35,159,194
1.7000000000000002,WEST BENGAL_KOLKATA,50,144,194
1.75,MADHYA PRADESH_BHOPAL,40,154,194
1.75,MADHYA PRADESH_INDORE,34,160,194
1.75,WEST BENGAL_KOLKATA,48,146,194
1.8000000000000003,WEST BENGAL_KOLKATA,46,148,194
1.8000000000000003,MADHYA PRADESH_BHOPAL,40,154,194
1.8000000000000003,MADHYA PRADESH_INDORE,33,161,194
1.9000000000000004,MADHYA PRADESH_BHOPAL,34,160,194
1.9000000000000004,MADHYA PRADESH_INDORE,24,170,194
1.9000000000000004,WEST BENGAL_KOLKATA,45,149,194
2.0,MADHYA PRADESH_BHOPAL,27,167,194
2.0,MADHYA PRADESH_INDORE,18,176,194
2.0,WEST BENGAL_KOLKATA,42,152,194
2.0000000000000004,WEST BENGAL_KOLKATA,42,152,194
2.0000000000000004,MADHYA PRADESH_BHOPAL,27,167,194
2.0000000000000004,MADHYA PRADESH_INDORE,18,176,194
2.1000000000000005,WEST BENGAL_KOLKATA,42,152,194
2.1000000000000005,MADHYA PRADESH_INDORE,12,182,194
2.1000000000000005,MADHYA PRADESH_BHOPAL,23,171,194
2.2000000000000006,MADHYA PRADESH_BHOPAL,17,177,194
2.2000000000000006,MADHYA PRADESH_INDORE,11,183,194
2.2000000000000006,WEST BENGAL_KOLKATA,36,158,194
2.25,MADHYA PRADESH_BHOPAL,14,180,194
2.25,MADHYA PRADESH_INDORE,10,184,194
2.25,WEST BENGAL_KOLKATA,33,161,194
2.3000000000000007,MADHYA PRADESH_BHOPAL,14,180,194
2.3000000000000007,MADHYA PRADESH_INDORE,9,185,194
2.3000000000000007,WEST BENGAL_KOLKATA,32,162,194
2.400000000000001,MADHYA PRADESH_INDORE,9,185,194
2.400000000000001,WEST BENGAL_KOLKATA,27,167,194
2.400000000000001,MADHYA PRADESH_BHOPAL,10,184,194
2.5,MADHYA PRADESH_BHOPAL,9,185,194
2.5,MADHYA PRADESH_INDORE,6,188,194
2.5,WEST BENGAL_KOLKATA,24,170,194
2.500000000000001,MADHYA PRADESH_BHOPAL,9,185,194
2.500000000000001,MADHYA PRADESH_INDORE,6,188,194
2.500000000000001,WEST BENGAL_KOLKATA,24,170,194
2.600000000000001,MADHYA PRADESH_BHOPAL,6,188,194
2.600000000000001,MADHYA PRADESH_INDORE,2,192,194
2.600000000000001,WEST BENGAL_KOLKATA,17,177,194
2.700000000000001,WEST BENGAL_KOLKATA,12,182,194
2.700000000000001,MADHYA PRADESH_BHOPAL,1,193,194
2.700000000000001,MADHYA PRADESH_INDORE,0,194,194
2.75,MADHYA PRADESH_INDORE,0,194,194
2.75,WEST BENGAL_KOLKATA,12,182,194
2.75,MADHYA PRADESH_BHOPAL,1,193,194
2.800000000000001,MADHYA PRADESH_BHOPAL,1,193,194
2.800000000000001,MADHYA PRADESH_INDORE,0,194,194
2.800000000000001,WEST BENGAL_KOLKATA,10,184,194
2.9000000000000012,MADHYA PRADESH_BHOPAL,0,194,194
2.9000000000000012,MADHYA PRADESH_INDORE,0,194,194
2.9000000000000012,WEST BENGAL_KOLKATA,10,184,194
3.0,MADHYA PRADESH_BHOPAL,0,194,194
3.0,MADHYA PRADESH_INDORE,0,194,194
3.0,WEST BENGAL_KOLKATA,9,185,194
3.0000000000000013,MADHYA PRADESH_INDORE,0,194,194
3.0000000000000013,WEST BENGAL_KOLKATA,9,185,194
3.0000000000000013,MADHYA PRADESH_BHOPAL,0,194,194
3.1000000000000014,MADHYA PRADESH_BHOPAL,0,194,194
3.1000000000000014,MADHYA PRADESH_INDORE,0,194,194
3.1000000000000014,WEST BENGAL_KOLKATA,7,187,194
3.2000000000000015,MADHYA PRADESH_BHOPAL,0,194,194
3.2000000000000015,MADHYA PRADESH_INDORE,0,194,194
3.2000000000000015,WEST BENGAL_KOLKATA,7,187,194
3.25,MADHYA PRADESH_BHOPAL,0,194,194
3.25,MADHYA PRADESH_INDORE,0,194,194
3.25,WEST BENGAL_KOLKATA,6,188,194
3.3000000000000016,WEST BENGAL_KOLKATA,1,193,194
3.3000000000000016,MADHYA PRADESH_BHOPAL,0,194,194
3.3000000000000016,MADHYA PRADESH_INDORE,0,194,194
3.4000000000000017,WEST BENGAL_KOLKATA,1,193,194
3.4000000000000017,MADHYA PRADESH_BHOPAL,0,194,194
3.4000000000000017,MADHYA PRADESH_INDORE,0,194,194
3.5,MADHYA PRADESH_BHOPAL,0,194,194
3.5,MADHYA PRADESH_INDORE,0,194,194
3.5,WEST BENGAL_KOLKATA,0,194,194
3.5000000000000018,MADHYA PRADESH_BHOPAL,0,194,194
3.5000000000000018,MADHYA PRADESH_INDORE,0,194,194
3.5000000000000018,WEST BENGAL_KOLKATA,0,194,194
3.600000000000002,MADHYA PRADESH_BHOPAL,0,194,194
3.600000000000002,MADHYA PRADESH_INDORE,0,194,194
3.600000000000002,WEST BENGAL_KOLKATA,0,194,194
3.700000000000002,WEST BENGAL_KOLKATA,0,194,194
3.700000000000002,MADHYA PRADESH_BHOPAL,0,194,194
3.700000000000002,MADHYA PRADESH_INDORE,0,194,194
3.75,MADHYA PRADESH_BHOPAL,0,194,194
