<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:dc53efc90087d2de1fb5163f8e91d9aa988a8fc28d4d7af6b402ec58a45b7cf2
size 6730
=======
K,MANDI,ANOMALY,NORMAL,TOTAL
2.75,PUNJAB_AJNALA,35,160,195
2.75,UTTAR PRADESH_LUCKNOW,40,155,195
2.800000000000001,PUNJAB_AJNALA,31,164,195
2.800000000000001,UTTAR PRADESH_LUCKNOW,38,157,195
2.800000000000001,WEST BENGAL_KALYANI,48,147,195
2.800000000000001,WEST BENGAL_BISHNUPUR(BANKURA),44,151,195
2.9000000000000012,PUNJAB_AJNALA,31,164,195
2.9000000000000012,UTTAR PRADESH_LUCKNOW,35,160,195
2.9000000000000012,WEST BENGAL_KALYANI,42,153,195
2.9000000000000012,WEST BENGAL_BISHNUPUR(BANKURA),37,158,195
3.0,PUNJAB_AJNALA,29,166,195
3.0,UTTAR PRADESH_LUCKNOW,34,161,195
3.0,WEST BENGAL_KALYANI,40,155,195
3.0,WEST BENGAL_BISHNUPUR(BANKURA),33,162,195
3.0000000000000013,WEST BENGAL_KALYANI,40,155,195
3.0000000000000013,WEST BENGAL_BISHNUPUR(BANKURA),33,162,195
3.0000000000000013,PUNJAB_AJNALA,29,166,195
3.0000000000000013,UTTAR PRADESH_LUCKNOW,34,161,195
3.1000000000000014,WEST BENGAL_BISHNUPUR(BANKURA),31,164,195
3.1000000000000014,WEST BENGAL_KALYANI,32,163,195
3.1000000000000014,PUNJAB_AJNALA,24,171,195
3.1000000000000014,UTTAR PRADESH_LUCKNOW,29,166,195
3.2000000000000015,PUNJAB_AJNALA,22,173,195
3.2000000000000015,UTTAR PRADESH_LUCKNOW,28,167,195
3.2000000000000015,WEST BENGAL_KALYANI,29,166,195
3.2000000000000015,WEST BENGAL_BISHNUPUR(BANKURA),29,166,195
3.25,PUNJAB_AJNALA,21,174,195
3.25,UTTAR PRADESH_LUCKNOW,25,170,195
3.25,WEST BENGAL_KALYANI,27,168,195
3.25,WEST BENGAL_BISHNUPUR(BANKURA),27,168,195
3.3000000000000016,WEST BENGAL_BISHNUPUR(BANKURA),25,170,195
3.3000000000000016,PUNJAB_AJNALA,20,175,195
3.3000000000000016,UTTAR PRADESH_LUCKNOW,24,171,195
3.3000000000000016,WEST BENGAL_KALYANI,27,168,195
3.4000000000000017,WEST BENGAL_BISHNUPUR(BANKURA),24,171,195
3.4000000000000017,WEST BENGAL_KALYANI,21,174,195
3.4000000000000017,PUNJAB_AJNALA,17,178,195
3.4000000000000017,UTTAR PRADESH_LUCKNOW,24,171,195
3.5,PUNJAB_AJNALA,16,179,195
3.5,UTTAR PRADESH_LUCKNOW,22,173,195
3.5,WEST BENGAL_KALYANI,18,177,195
3.5,WEST BENGAL_BISHNUPUR(BANKURA),24,171,195
3.5000000000000018,WEST BENGAL_KALYANI,18,177,195
3.5000000000000018,WEST BENGAL_BISHNUPUR(BANKURA),24,171,195
3.5000000000000018,PUNJAB_AJNALA,16,179,195
3.5000000000000018,UTTAR PRADESH_LUCKNOW,22,173,195
3.600000000000002,PUNJAB_AJNALA,14,181,195
3.600000000000002,UTTAR PRADESH_LUCKNOW,17,178,195
3.600000000000002,WEST BENGAL_KALYANI,17,178,195
3.600000000000002,WEST BENGAL_BISHNUPUR(BANKURA),18,177,195
3.700000000000002,PUNJAB_AJNALA,12,183,195
3.700000000000002,UTTAR PRADESH_LUCKNOW,13,182,195
3.700000000000002,WEST BENGAL_KALYANI,16,179,195
3.700000000000002,WEST BENGAL_BISHNUPUR(BANKURA),15,180,195
3.75,WEST BENGAL_BISHNUPUR(BANKURA),13,182,195
3.75,WEST BENGAL_KALYANI,15,180,195
3.75,PUNJAB_AJNALA,12,183,195
3.75,UTTAR PRADESH_LUCKNOW,11,184,195
3.800000000000002,PUNJAB_AJNALA,10,185,195
3.800000000000002,UTTAR PRADESH_LUCKNOW,9,186,195
3.800000000000002,WEST BENGAL_KALYANI,15,180,195
3.800000000000002,WEST BENGAL_BISHNUPUR(BANKURA),11,184,195
3.900000000000002,WEST BENGAL_BISHNUPUR(BANKURA),10,185,195
3.900000000000002,PUNJAB_AJNALA,7,188,195
3.900000000000002,UTTAR PRADESH_LUCKNOW,8,187,195
3.900000000000002,WEST BENGAL_KALYANI,13,182,195
4.0,PUNJAB_AJNALA,4,191,195
4.0,UTTAR PRADESH_LUCKNOW,8,187,195
4.0,WEST BENGAL_KALYANI,11,184,195
4.0,WEST BENGAL_BISHNUPUR(BANKURA),8,187,195
4.000000000000002,UTTAR PRADESH_LUCKNOW,8,187,195
4.000000000000002,WEST BENGAL_KALYANI,11,184,195
4.000000000000002,PUNJAB_AJNALA,4,191,195
4.000000000000002,WEST BENGAL_BISHNUPUR(BANKURA),8,187,195
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
