<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:13a5b94cb8b22cd6127027094de8918d4877d6def9dcf15e92feb0b8d522a3ac
size 5237
=======
K,MANDI,ANOMALY,NORMAL,TOTAL
3.2000000000000015,UTTAR PRADESH_CHHIBRAMAU(KANNUJ),28,167,195
3.2000000000000015,WEST BENGAL_DURGAPUR,2,193,195
3.2000000000000015,WEST BENGAL_KATWA,0,195,195
3.25,UTTAR PRADESH_CHHIBRAMAU(KANNUJ),17,178,195
3.25,WEST BENGAL_DURGAPUR,2,193,195
3.25,WEST BENGAL_KATWA,0,195,195
3.3000000000000016,WEST BENGAL_KATWA,0,195,195
3.3000000000000016,UTTAR PRADESH_CHHIBRAMAU(KANNUJ),7,188,195
3.3000000000000016,WEST BENGAL_DURGAPUR,2,193,195
3.4000000000000017,WEST BENGAL_KATWA,0,195,195
3.4000000000000017,UTTAR PRADESH_CHHIBRAMAU(KANNUJ),5,190,195
3.4000000000000017,WEST BENGAL_DURGAPUR,2,193,195
3.5,UTTAR PRADESH_CHHIBRAMAU(KANNUJ),2,193,195
3.5,WEST BENGAL_DURGAPUR,2,193,195
3.5,WEST BENGAL_KATWA,0,195,195
3.5000000000000018,UTTAR PRADESH_CHHIBRAMAU(KANNUJ),2,193,195
3.5000000000000018,WEST BENGAL_DURGAPUR,2,193,195
3.5000000000000018,WEST BENGAL_KATWA,0,195,195
3.600000000000002,UTTAR PRADESH_CHHIBRAMAU(KANNUJ),1,194,195
3.600000000000002,WEST BENGAL_DURGAPUR,2,193,195
3.600000000000002,WEST BENGAL_KATWA,0,195,195
3.700000000000002,WEST BENGAL_KATWA,0,195,195
3.700000000000002,UTTAR PRADESH_CHHIBRAMAU(KANNUJ),0,195,195
3.700000000000002,WEST BENGAL_DURGAPUR,2,193,195
3.75,UTTAR PRADESH_CHHIBRAMAU(KANNUJ),0,195,195
3.75,WEST BENGAL_DURGAPUR,2,193,195
3.75,WEST BENGAL_KATWA,0,195,195
3.800000000000002,UTTAR PRADESH_CHHIBRAMAU(KANNUJ),0,195,195
3.800000000000002,WEST BENGAL_DURGAPUR,2,193,195
3.800000000000002,WEST BENGAL_KATWA,0,195,195
3.900000000000002,WEST BENGAL_DURGAPUR,2,193,195
3.900000000000002,UTTAR PRADESH_CHHIBRAMAU(KANNUJ),0,195,195
3.900000000000002,WEST BENGAL_KATWA,0,195,195
4.0,WEST BENGAL_DURGAPUR,2,193,195
4.0,UTTAR PRADESH_CHHIBRAMAU(KANNUJ),0,195,195
4.0,WEST BENGAL_KATWA,0,195,195
4.000000000000002,WEST BENGAL_DURGAPUR,2,193,195
4.000000000000002,UTTAR PRADESH_CHHIBRAMAU(KANNUJ),0,195,195
4.000000000000002,WEST BENGAL_KATWA,0,195,195
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
