<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:265a09cfdbc273a20c5aa0e6acf30164c6113c53fbe9cbfeeab800f9f9956e34
size 1718
=======
DATE,DISPERSION
2016-01-01,0.7299769319437318
2016-02-01,0.649092688036406
2016-03-01,0.6264947342532242
2016-04-01,0.6465461352218612
2016-05-01,0.7180029232647508
2016-06-01,0.72654544666791
2016-07-01,0.7211714219072252
2016-08-01,0.6697977386333318
2016-09-01,0.6781233960809232
2016-10-01,0.6736189684544737
2016-11-01,0.6323047207426514
2016-12-01,0.564649500087146
2017-01-01,0.5415779434415975
2017-02-01,0.5870414565285551
2017-03-01,0.5877638972608585
2017-04-01,0.6141569016264901
2017-05-01,0.6180299835954055
2017-06-01,0.6743460495143958
2017-07-01,0.8238163382942364
2017-08-01,0.7507756723520834
2017-09-01,0.6984515515844292
2017-10-01,0.7150672331776683
2017-11-01,0.7464333301806624
2017-12-01,0.6302533671891135
2018-01-01,0.5906242797016494
2018-02-01,0.5725108023950598
2018-03-01,0.565602248354935
2018-04-01,0.5895920705040378
2018-05-01,0.6107311579959607
2018-06-01,0.6636546498487952
2018-07-01,0.7241714220380947
2018-08-01,0.700211462627518
2018-09-01,0.6639681900080456
2018-10-01,0.6468882571679888
2018-11-01,0.6127172003311494
2018-12-01,0.5994258177200643
2019-01-01,0.5838464339341297
2019-02-01,0.5681524601808692
2019-03-01,0.6089350966252274
2019-04-01,0.6721347493565408
2019-05-01,0.747682668347293
2019-06-01,0.7444372378235342
2019-07-01,0.7592449644096744
2019-08-01,0.7310597206684463
2019-09-01,0.6939684810560421
2019-10-01,0.6865627623496591
2019-11-01,0.6578052319008815
2019-12-01,0.6324492300016591
2020-01-01,0.6191257996020947
2020-02-01,0.6024329704346597
2020-03-01,0.6369942001021867
2020-04-01,0.6208623484319018
2020-05-01,0.6370655874047455
2020-06-01,0.6840085901956997
2020-07-01,0.835724757555042
2020-08-01,0.7757754473520423
2020-09-01,0.8077938261482844
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
