<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:63b8c82c9ab0ec5685e62799bc5abfbf0ef25c719b77c68a3de97af3b44b2ef4
size 292099
=======
DATE,ARRIVAL,MEAN,STD
2006-01-01,161.0,161.0,0.0
2006-01-02,162.5,162.5,0.0
2006-01-03,165.0,165.0,0.0
2006-01-04,169.5,169.5,0.0
2006-01-05,177.5,177.5,0.0
2006-01-06,180.0,180.0,0.0
2006-01-07,180.0,180.0,0.0
2006-01-08,190.0,190.0,0.0
2006-01-09,191.75,191.75,0.0
2006-01-10,193.5,193.5,0.0
2006-01-11,202.0,202.0,0.0
2006-01-12,208.0,208.0,0.0
2006-01-13,212.1110263583901,212.1110263583901,0.0
2006-01-14,213.68616617306282,213.68616617306282,0.0
2006-01-15,213.32224928678755,213.32224928678755,0.0
2006-01-16,211.49607273183446,211.49607273183446,0.0
2006-01-17,208.5931319862024,208.5931319862024,0.0
2006-01-18,204.9284766574924,204.9284766574924,0.0
2006-01-19,200.76209914313333,200.76209914313333,0.0
2006-01-20,196.3104582319477,196.3104582319477,0.0
2006-01-21,191.75522469475663,191.75522469475663,0.0
2006-01-22,187.25,187.25,0.0
2006-01-23,182.92553581188645,182.92553581188645,0.0
2006-01-24,178.89383056867015,178.89383056867015,0.0
2006-01-25,175.25137523316562,175.25137523316562,0.0
2006-01-26,172.0817474799875,172.0817474799875,0.0
2006-01-27,169.45770197593598,169.45770197593598,0.0
2006-01-28,167.4428673672221,167.4428673672221,0.0
2006-01-29,166.09313368119797,166.09313368119797,0.0
2006-01-30,165.45779408975508,165.45779408975508,0.0
2006-01-31,165.58049031851522,165.58049031851522,0.0
2006-02-01,166.5,166.5,0.0
2006-02-02,168.0,168.0,0.0
2006-02-03,168.0,168.0,0.0
2006-02-04,178.5,178.5,0.0
2006-02-05,183.5,183.5,0.0
2006-02-06,184.0,184.0,0.0
2006-02-07,182.5,182.5,0.0
2006-02-08,180.0,180.0,0.0
2006-02-09,180.0,180.0,0.0
2006-02-10,178.0,178.0,0.0
2006-02-11,190.0,190.0,0.0
2006-02-12,178.5,178.5,0.0
2006-02-13,186.0,186.0,0.0
2006-02-14,195.5,195.5,0.0
2006-02-15,203.0,203.0,0.0
2006-02-16,205.5,205.5,0.0
2006-02-17,210.0,210.0,0.0
2006-02-18,214.0,214.0,0.0
2006-02-19,214.0,214.0,0.0
2006-02-20,217.0,217.0,0.0
2006-02-21,216.0,216.0,0.0
2006-02-22,214.5,214.5,0.0
2006-02-23,213.5,213.5,0.0
2006-02-24,206.0,206.0,0.0
2006-02-25,195.0,195.0,0.0
2006-02-26,199.5,199.5,0.0
2006-02-27,200.0,200.0,0.0
2006-02-28,198.53030302203857,198.53030302203857,0.0
2006-03-01,191.0,191.0,0.0
2006-03-02,136.5,136.5,0.0
2006-03-03,138.5,138.5,0.0
2006-03-04,136.5,136.5,0.0
2006-03-05,139.5,139.5,0.0
2006-03-06,135.0,135.0,0.0
2006-03-07,130.0,130.0,0.0
2006-03-08,126.0,126.0,0.0
2006-03-09,120.0,120.0,0.0
2006-03-10,114.0,114.0,0.0
2006-03-11,114.5,114.5,0.0
2006-03-12,112.5,112.5,0.0
2006-03-13,112.5,112.5,0.0
2006-03-14,112.5,112.5,0.0
2006-03-15,111.6091725564047,111.6091725564047,0.0
2006-03-16,109.6922239091298,109.6922239091298,0.0
2006-03-17,109.0,109.0,0.0
2006-03-18,118.0,118.0,0.0
2006-03-19,122.5,122.5,0.0
2006-03-20,116.0,116.0,0.0
2006-03-21,116.5,116.5,0.0
2006-03-22,112.0,112.0,0.0
2006-03-23,115.5,115.5,0.0
2006-03-24,113.0,113.0,0.0
2006-03-25,119.0,119.0,0.0
2006-03-26,117.5,117.5,0.0
2006-03-27,120.5,120.5,0.0
2006-03-28,119.5,119.5,0.0
2006-03-29,122.0,122.0,0.0
2006-03-30,121.5,121.5,0.0
2006-03-31,128.5,128.5,0.0
2006-04-01,121.5,121.5,0.0
2006-04-02,124.0,124.0,0.0
2006-04-03,120.0,120.0,0.0
2006-04-04,121.5,121.5,0.0
2006-04-05,113.0,113.0,0.0
2006-04-06,114.5,114.5,0.0
2006-04-07,116.5,116.5,0.0
2006-04-08,112.5,112.5,0.0
2006-04-09,109.5,109.5,0.0
2006-04-10,119.0,119.0,0.0
2006-04-11,122.0,122.0,0.0
