<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:28f11cef1573c526bccd9a3b0532623a1be0945c86d6493e7081e924f81f1360
size 2072
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Kolhapur(Laxmipuri),02/05/2017,1,Green Gram Dal,7200,7600,7400,
,03/05/2017,1,Green Gram Dal,7200,7600,7400,
,04/05/2017,1,Green Gram Dal,7200,7600,7400,
,05/05/2017,1,Green Gram Dal,7200,7600,7400,
,06/05/2017,1,Green Gram Dal,7200,7600,7400,
,08/05/2017,1,Green Gram Dal,7200,7600,7400,
,09/05/2017,1,Green Gram Dal,7200,7600,7400,
,10/05/2017,1,Green Gram Dal,7200,7600,7400,
,11/05/2017,1,Green Gram Dal,7200,7600,7400,
,13/05/2017,1,Green Gram Dal,7200,7600,7400,
,15/05/2017,1,Green Gram Dal,7200,7600,7400,
,16/05/2017,1,Green Gram Dal,7200,7600,7400,
,17/05/2017,1,Green Gram Dal,6800,7400,7100,
,19/05/2017,1,Green Gram Dal,6800,7400,7100,
,20/05/2017,1,Green Gram Dal,6800,7400,7100,
,22/05/2017,1,Green Gram Dal,6800,7400,7100,
,23/05/2017,1,Green Gram Dal,6800,7400,7100,
,25/05/2017,1,Green Gram Dal,6800,7400,7100,
,26/05/2017,1,Green Gram Dal,6800,7400,7100,
,29/05/2017,1,Green Gram Dal,6800,7400,7100,
,31/05/2017,1,Green Gram Dal,6800,7400,7100,
Mumbai,02/05/2017,250,Other,6600,7000,6800,
,03/05/2017,224,Other,6600,7000,6800,
,04/05/2017,115,Other,6400,7300,6850,
,05/05/2017,54,Other,6400,7300,6850,
,06/05/2017,115,Other,6400,7300,6850,
,08/05/2017,32,Other,6400,7300,6850,
,09/05/2017,117,Other,6400,7300,6850,
,10/05/2017,54,Other,6400,7300,6850,
,11/05/2017,45,Other,6400,7300,6850,
,12/05/2017,61,Other,6400,7300,6850,
,13/05/2017,97,Other,6400,7300,6850,
,15/05/2017,20,Other,6400,7300,7050,
,16/05/2017,224,Other,6400,7300,6850,
,17/05/2017,136,Other,6400,7300,6850,
,18/05/2017,194,Other,6400,7300,6850,
,19/05/2017,123,Other,6400,7300,6850,
,20/05/2017,119,Other,6200,7100,6650,
,22/05/2017,148,Other,6200,7100,6650,
,23/05/2017,179,Other,6200,7100,6650,
,24/05/2017,45,Other,6200,7100,6650,
,25/05/2017,99,Other,6200,7100,6650,
,26/05/2017,86,Other,6200,7100,6650,
,27/05/2017,99,Other,6200,7100,6650,
,29/05/2017,137,Other,6200,7100,6650,
,30/05/2017,94,Other,6200,7100,6650,
,31/05/2017,100,Other,6200,7100,6650,
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
