<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:908cfb28f662c1712a4f9381d132318c1b241ee152a1b4b95816fd3e9edc6e08
size 1180
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Kolhapur(Laxmipuri),02/04/2018,4,Green Gram Dal,6900,7000,6950,
,03/04/2018,4,Green Gram Dal,6900,7000,6950,
Mumbai,02/04/2018,184,Other,6300,6800,6500,
,03/04/2018,206,Other,6300,6800,6500,
,04/04/2018,72,Other,6300,6800,6500,
,05/04/2018,80,Other,6300,6800,6500,
,06/04/2018,172,Other,6300,6800,6500,
,07/04/2018,122,Other,6300,6800,6500,
,09/04/2018,80,Other,6300,6800,6500,
,10/04/2018,250,Other,6300,6800,6500,
,11/04/2018,233,Other,6300,6800,6500,
,12/04/2018,193,Other,6500,7000,6700,
,13/04/2018,130,Other,6500,7000,6700,
,14/04/2018,121,Other,6500,7000,6700,
,16/04/2018,97,Other,6500,7000,6700,
,17/04/2018,130,Other,6500,7000,6800,
,18/04/2018,44,Other,6500,7000,6700,
,19/04/2018,128,Other,6500,7000,6700,
,20/04/2018,119,Other,6500,7000,6700,
,21/04/2018,35,Other,6500,7000,6700,
,23/04/2018,130,Other,6500,7000,6700,
,24/04/2018,48,Other,6500,7000,6700,
,25/04/2018,99,Other,6500,7000,6700,
,26/04/2018,28,Other,6500,7000,6700,
,27/04/2018,89,Other,6500,7000,6700,
,28/04/2018,157,Other,6400,6900,6600,
,30/04/2018,98,Other,6400,6900,6600,
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
