<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:f1455eb7dfe0face748e533f2152eba0867b59748086dd2d88d4d543949bcb7a
size 15211
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO
2016-01-01,2016-02-13,,,Anomaly,1.9900497512437807
2016-01-08,2016-02-20,,,Anomaly,1.9900497512437807
2016-01-15,2016-02-27,,,Anomaly,1.9900497512437807
2016-01-22,2016-03-05,,,Anomaly,1.3919645682466866
2016-01-29,2016-03-12,,,Anomaly,1.3919645682466866
2016-02-01,2016-03-15,Anomaly,,Anomaly,1.593625498007968
2016-02-08,2016-03-22,Anomaly,,Anomaly,1.9900497512437807
2016-02-15,2016-03-29,Anomaly,,Anomaly,1.9900497512437807
2016-02-22,2016-04-05,Anomaly,,Anomaly,1.7412935323383083
2016-02-29,2016-04-12,Anomaly,,Anomaly,1.7412935323383083
2016-03-07,2016-04-19,Anomaly,,Anomaly,1.7412935323383083
2016-03-14,2016-04-26,Anomaly,,Anomaly,1.243781094527363
2016-03-21,2016-05-03,Anomaly,,Anomaly,1.195219123505976
2016-03-28,2016-05-10,Anomaly,,Anomaly,1.195219123505976
2016-04-04,2016-05-17,Anomaly,,Anomaly,1.195219123505976
2016-04-11,2016-05-24,Anomaly,,Anomaly,1.195219123505976
2016-04-18,2016-05-31,Anomaly,,Anomaly,1.492537313432836
2016-04-25,2016-06-07,Anomaly,,Anomaly,1.492537313432836
2016-05-02,2016-06-14,Anomaly,,Anomaly,1.492537313432836
2016-05-09,2016-06-21,Anomaly,,Anomaly,1.243781094527363
2016-05-16,2016-06-28,Anomaly,,Anomaly,1.243781094527363
2016-05-23,2016-07-05,Anomaly,,Anomaly,1.7412935323383083
2016-05-30,2016-07-12,Anomaly,,Anomaly,1.7412935323383083
2016-06-06,2016-07-19,Anomaly,,Anomaly,1.7412935323383083
2016-06-13,2016-07-26,Normal,,Anomaly,1.3944223107569722
2016-06-20,2016-08-02,Normal,,Anomaly,1.3944223107569722
2016-06-27,2016-08-09,Normal,,Anomaly,1.3944223107569722
2016-07-04,2016-08-16,Normal,,Anomaly,1.162790697674419
2016-07-11,2016-08-23,Normal,,Anomaly,1.3944223107569722
2016-07-18,2016-08-30,Anomaly,,Anomaly,1.4608233730743692
2016-07-25,2016-09-06,Anomaly,,Anomaly,1.4608233730743692
2016-08-01,2016-09-13,Anomaly,,Anomaly,1.4608233730743692
2016-08-08,2016-09-20,Normal,,Anomaly,1.4608233730743692
2016-08-15,2016-09-27,Normal,,Anomaly,1.824212271849088
2016-08-22,2016-10-04,Anomaly,,Anomaly,1.824212271849088
2016-08-29,2016-10-11,Anomaly,,Anomaly,1.7412935323383083
2016-09-05,2016-10-18,Anomaly,,Anomaly,1.7412935323383083
2016-09-12,2016-10-25,Anomaly,,Anomaly,1.7412935323383083
2016-09-19,2016-11-01,Anomaly,,Anomaly,1.492537313432836
2016-09-26,2016-11-08,Anomaly,,Anomaly,1.6169154228855722
2016-10-03,2016-11-15,Anomaly,,Anomaly,1.5849531022836307
2016-10-10,2016-11-22,Anomaly,,Anomaly,1.5497063879557098
2016-10-17,2016-11-29,Anomaly,,Anomaly,1.3944223107569722
2016-10-24,2016-12-06,Anomaly,,Anomaly,1.5486725663716814
2016-10-31,2016-12-13,Anomaly,,Anomaly,1.5486725663716814
2016-11-07,2016-12-20,Anomaly,,Anomaly,1.7699115044247788
2016-11-14,2016-12-27,Anomaly,,Anomaly,1.991150442477876
2016-11-21,2017-01-03,Anomaly,,Anomaly,1.991150442477876
2016-11-28,2017-01-10,Anomaly,,Anomaly,1.991150442477876
2016-12-05,2017-01-17,Anomaly,,Anomaly,1.991150442477876
2016-12-12,2017-01-24,Anomaly,,Anomaly,1.792828685258964
2016-12-19,2017-01-31,Anomaly,,Anomaly,1.792828685258964
2016-12-26,2017-02-07,Anomaly,,Anomaly,1.8924302788844625
2017-01-01,2017-02-13,Anomaly,Anomaly,Anomaly,1.8924302788844625
2017-01-08,2017-02-20,Anomaly,Anomaly,Anomaly,2.3904382470119523
