<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:b8a97ba8dbe59fd9f25ad859af58adf99b550e982bfed749f3afc9e3c940b769
size 15091
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO
2016-01-01,2016-02-13,,,Normal,1.1067818632048645
2016-01-08,2016-02-20,,,Normal,1.1955593509820666
2016-01-15,2016-02-27,,,Normal,1.232394366197183
2016-01-22,2016-03-05,,,Normal,1.1663732394366195
2016-01-29,2016-03-12,,,Normal,1.1819803746654771
2016-02-01,2016-03-15,Normal,,Normal,1.1819803746654771
2016-02-08,2016-03-22,Normal,,Normal,1.168599464763604
2016-02-15,2016-03-29,Normal,,Normal,1.0905441570026762
2016-02-22,2016-04-05,Normal,,Normal,1.0526315789473684
2016-02-29,2016-04-12,Normal,,Normal,1.0396039603960396
2016-03-07,2016-04-19,Normal,,Normal,1.0586617781851513
2016-03-14,2016-04-26,Normal,,Normal,1.0734200743494424
2016-03-21,2016-05-03,Normal,,Normal,1.0784313725490196
2016-03-28,2016-05-10,Normal,,Normal,1.0784313725490196
2016-04-04,2016-05-17,Normal,,Normal,1.1680327868852458
2016-04-11,2016-05-24,Normal,,Normal,1.204174471517638
2016-04-18,2016-05-31,Normal,,Normal,1.2264150943396226
2016-04-25,2016-06-07,Normal,,Normal,1.244836650429351
2016-05-02,2016-06-14,Normal,,Normal,1.298472385428907
2016-05-09,2016-06-21,Normal,,Normal,1.2749706227967097
2016-05-16,2016-06-28,Normal,,Normal,1.2058465286603486
2016-05-23,2016-07-05,Normal,,Normal,1.1713933415536375
2016-05-30,2016-07-12,Normal,,Normal,1.1097410604192357
2016-06-06,2016-07-19,Normal,,Normal,1.1097410604192357
2016-06-13,2016-07-26,Normal,,Normal,1.1097410604192357
2016-06-20,2016-08-02,Normal,,Normal,1.128236744759556
2016-06-27,2016-08-09,Normal,,Normal,1.1344019728729964
2016-07-04,2016-08-16,Normal,,Normal,1.1344019728729964
2016-07-11,2016-08-23,Normal,,Normal,1.1205846528623629
2016-07-18,2016-08-30,Normal,,Normal,1.0642802155215552
2016-07-25,2016-09-06,Normal,,Normal,1.058794073463205
2016-08-01,2016-09-13,Normal,,Normal,1.058794073463205
2016-08-08,2016-09-20,Normal,,Normal,1.058794073463205
2016-08-15,2016-09-27,Normal,,Normal,1.095917558432422
2016-08-22,2016-10-04,Normal,,Normal,1.1158192090092818
2016-08-29,2016-10-11,Normal,,Normal,1.1541298526202548
2016-09-05,2016-10-18,Normal,,Normal,1.1541298526202548
2016-09-12,2016-10-25,Normal,,Normal,1.7554479418886195
2016-09-19,2016-11-01,Normal,,Normal,1.8260694107849071
2016-09-26,2016-11-08,Normal,,Normal,1.8765133171912836
2016-10-03,2016-11-15,Normal,,Normal,1.8333552372492008
2016-10-10,2016-11-22,Normal,,Normal,1.8333552372492008
2016-10-17,2016-11-29,Normal,,Normal,1.8213866039953
2016-10-24,2016-12-06,Normal,,Normal,1.7631167320852814
2016-10-31,2016-12-13,Normal,,Normal,3.093812375249501
2016-11-07,2016-12-20,Normal,,Normal,2.9940119760479043
2016-11-14,2016-12-27,Normal,,Normal,2.594810379241517
2016-11-21,2017-01-03,Normal,,Normal,2.594810379241517
2016-11-28,2017-01-10,Normal,,Normal,2.395209580838323
2016-12-05,2017-01-17,Normal,,Normal,2.1956087824351296
2016-12-12,2017-01-24,Normal,,Normal,1.7432646592709984
2016-12-19,2017-01-31,Normal,,Normal,1.7432646592709984
2016-12-26,2017-02-07,Normal,,Normal,1.7432646592709984
2017-01-01,2017-02-13,Normal,Normal,Normal,1.7432646592709984
2017-01-08,2017-02-20,Normal,Normal,Normal,1.7432646592709984
2017-01-15,2017-02-27,Normal,Normal,Normal,1.8161080891782797
2017-01-22,2017-03-06,Normal,Normal,Normal,1.643519366808399
2017-01-29,2017-03-13,Normal,Normal,Normal,1.5312916111850865
2017-02-05,2017-03-20,Normal,Normal,Normal,1.5312916111850865
2017-02-12,2017-03-27,Normal,Normal,Normal,1.5312916111850865
2017-02-19,2017-04-03,Normal,Normal,Normal,1.5312916111850865
2017-02-26,2017-04-10,Normal,Normal,Normal,1.5978695073235685
2017-03-05,2017-04-17,Normal,Normal,Normal,1.5978695073235685
2017-03-12,2017-04-24,Normal,Normal,Normal,1.444043321299639
2017-03-19,2017-05-01,Normal,Normal,Normal,1.5102919086179716
2017-03-26,2017-05-08,Normal,Normal,Normal,1.5102919086179716
2017-04-02,2017-05-15,Normal,Normal,Normal,1.5102919086179716
2017-04-09,2017-05-22,Normal,Normal,Normal,1.5102919086179716
2017-04-16,2017-05-29,Normal,Normal,Normal,9.942755065068312
2017-04-23,2017-06-05,Normal,Normal,Normal,10.246433203631646
2017-04-30,2017-06-12,Normal,Normal,Normal,10.246433203631646
2017-05-07,2017-06-19,Normal,Normal,Normal,10.246433203631646
2017-05-14,2017-06-26,Normal,Normal,Normal,10.246433203631646
2017-05-21,2017-07-03,Normal,Normal,Normal,10.246433203631646
2017-05-28,2017-07-10,Normal,Normal,Normal,10.246433203631646
2017-06-04,2017-07-17,Normal,Normal,Normal,1.1630847029077118
2017-06-11,2017-07-24,Normal,Normal,Normal,1.1575967319447849
2017-06-18,2017-07-31,Normal,Normal,Normal,1.2079270246380365
2017-06-25,2017-08-07,Normal,Normal,Normal,1.635734512530674
2017-07-02,2017-08-14,Normal,Normal,Normal,2.0132117077300604
2017-07-09,2017-08-21,Normal,Normal,Normal,2.1223470661672907
2017-07-16,2017-08-28,Normal,Normal,Normal,1.986379114642452
2017-07-23,2017-09-04,Normal,Normal,Normal,2.108768035516093
2017-07-30,2017-09-11,Normal,Normal,Normal,2.103049421661409
2017-08-06,2017-09-18,Normal,Normal,Normal,1.7761989343102162
2017-08-13,2017-09-25,Normal,Normal,Normal,1.665278934221482
2017-08-20,2017-10-02,Normal,Normal,Normal,1.998001998001998
2017-08-27,2017-10-09,Normal,Normal,Normal,1.998001998001998
2017-09-03,2017-10-16,Normal,Normal,Normal,1.998001998001998
2017-09-10,2017-10-23,Normal,Normal,Anomaly,2.797202797202797
2017-09-17,2017-10-30,Normal,Normal,Anomaly,2.797202797202797
2017-09-24,2017-11-06,Normal,Normal,Anomaly,2.797202797202797
2017-10-01,2017-11-13,Normal,Anomaly,Normal,2.3313905079100747
2017-10-08,2017-11-20,Normal,Anomaly,Normal,2.3313905079100747
2017-10-15,2017-11-27,Normal,Anomaly,Normal,2.0725388601036268
2017-10-22,2017-12-04,Normal,Anomaly,Normal,1.3243378310844578
2017-10-29,2017-12-11,Normal,Anomaly,Normal,1.3243378310844578
2017-11-05,2017-12-18,Normal,Anomaly,Normal,1.3243378310844578
2017-11-12,2017-12-25,Normal,Anomaly,Normal,1.3243378310844578
2017-11-19,2018-01-01,Normal,Anomaly,Normal,1.1271799234368354
2017-11-26,2018-01-08,Normal,Anomaly,Normal,1.1271799234368354
2017-12-03,2018-01-15,Normal,Anomaly,Normal,1.1399404508719693
2017-12-10,2018-01-22,Normal,Anomaly,Normal,1.1162015826738858
2017-12-17,2018-01-29,Normal,Anomaly,Normal,1.1162015826738858
2017-12-24,2018-02-05,Normal,Anomaly,Normal,1.16471099521947
2017-12-31,2018-02-12,Normal,Anomaly,Normal,1.3807315816722765
2018-01-07,2018-02-19,Normal,Anomaly,Normal,1.7854763491005996
2018-01-14,2018-02-26,Normal,Anomaly,Normal,1.7721518987341771
2018-01-21,2018-03-05,Normal,Anomaly,Normal,1.7604930046635576
2018-01-28,2018-03-12,Normal,Anomaly,Normal,1.952344350499616
2018-02-04,2018-03-19,Normal,Normal,Normal,2.364302364277389
2018-02-11,2018-03-26,Normal,Normal,Normal,2.3529411764705883
2018-02-18,2018-04-02,Normal,Normal,Normal,2.491186839012926
2018-02-25,2018-04-09,Anomaly,Normal,Normal,2.64669163545568
2018-03-04,2018-04-16,Anomaly,Normal,Normal,2.691609389176925
2018-03-11,2018-04-23,Anomaly,Normal,Normal,2.6381461675579323
2018-03-18,2018-04-30,Normal,Normal,Normal,1.8894830659108732
2018-03-25,2018-05-07,Normal,Normal,Normal,1.6934046345811051
2018-04-01,2018-05-14,Normal,Normal,Normal,1.60427807486631
2018-04-08,2018-05-21,Normal,Normal,Normal,1.532976827094474
2018-04-15,2018-05-28,Normal,Normal,Anomaly,1.42602495543672
2018-04-22,2018-06-04,Normal,Normal,Anomaly,1.3729977174887622
2018-04-29,2018-06-11,Normal,Normal,Anomaly,1.3311148086522462
2018-05-06,2018-06-18,Normal,Normal,Anomaly,1.3445378151622058
2018-05-13,2018-06-25,Normal,Normal,Anomaly,1.462184873988899
2018-05-20,2018-07-02,Normal,Normal,Anomaly,1.5126050420574817
2018-05-27,2018-07-09,Normal,Normal,Anomaly,2.1344537815700018
2018-06-03,2018-07-16,Normal,Normal,Anomaly,2.1848739496385847
2018-06-10,2018-07-23,Normal,Normal,Anomaly,2.1848739496385847
2018-06-17,2018-07-30,Normal,Normal,Normal,2.1848739496385847
2018-06-24,2018-08-06,Normal,Normal,Normal,1.527614571092832
2018-07-01,2018-08-13,Normal,Normal,Normal,1.5011547344110854
2018-07-08,2018-08-20,Normal,Normal,Normal,1.0850244183375293
2018-07-15,2018-08-27,Normal,Normal,Normal,1.1313533858156477
2018-07-22,2018-09-03,Normal,Normal,Normal,1.141098031688306
2018-07-29,2018-09-10,Normal,Normal,Normal,1.1818151782249091
2018-08-05,2018-09-17,Normal,Normal,Normal,1.2032832105269058
2018-08-12,2018-09-24,Normal,Normal,Normal,1.2032832105269058
2018-08-19,2018-10-01,Normal,Normal,Normal,1.1332099907493065
2018-08-26,2018-10-08,Normal,Normal,Normal,1.156336725254394
2018-09-02,2018-10-15,Normal,Normal,Normal,1.156336725254394
2018-09-09,2018-10-22,Normal,Normal,Normal,1.1655874190564293
2018-09-16,2018-10-29,Normal,Normal,Normal,1.1655874190564293
2018-09-23,2018-11-05,Normal,Normal,Normal,1.179463459759482
2018-09-30,2018-11-12,Normal,Normal,Normal,1.1807447774750226
2018-10-07,2018-11-19,Normal,Normal,Normal,1.0824313072439633
2018-10-14,2018-11-26,Normal,Normal,Normal,1.0657921705472266
2018-10-21,2018-12-03,Normal,Anomaly,Normal,1.236917221693625
2018-10-28,2018-12-10,Normal,Normal,Normal,1.4428412874583796
2018-11-04,2018-12-17,Normal,Anomaly,Normal,1.492537313432836
2018-11-11,2018-12-24,Normal,Anomaly,Normal,1.48664343786295
2018-11-18,2018-12-31,Normal,Anomaly,Normal,1.5403128760529483
2018-11-25,2019-01-07,Normal,Anomaly,Normal,1.6108247422680413
2018-12-02,2019-01-14,Normal,Anomaly,Normal,1.7136805846127805
2018-12-09,2019-01-21,Normal,Anomaly,Normal,1.5586154139988522
2018-12-16,2019-01-28,Normal,Anomaly,Normal,1.6760828625235404
2018-12-23,2019-02-04,Normal,Anomaly,Normal,1.6794625719289829
2018-12-30,2019-02-11,Normal,Anomaly,Normal,1.6122840690978886
2019-01-06,2019-02-18,Normal,Anomaly,Anomaly,1.4923224568138196
2019-01-13,2019-02-25,Normal,Anomaly,Normal,1.2955854126679462
2019-01-20,2019-03-04,Normal,Anomaly,Normal,1.151631477927063
2019-01-27,2019-03-11,Normal,Anomaly,Normal,1.151631477927063
2019-02-03,2019-03-18,Normal,Anomaly,Normal,1.199616122840691
2019-02-10,2019-03-25,Normal,Anomaly,Normal,1.4068441064638784
2019-02-17,2019-04-01,Normal,Normal,Normal,1.6572504708097928
2019-02-24,2019-04-08,Normal,Normal,Normal,1.6572504708097928
2019-03-03,2019-04-15,Normal,Normal,Normal,1.6635859519408502
2019-03-10,2019-04-22,Normal,Normal,Normal,1.5693112467306016
2019-03-17,2019-04-29,Normal,Normal,Normal,1.466992665036675
2019-03-24,2019-05-06,Normal,Normal,Normal,1.3167520117044624
2019-03-31,2019-05-13,Normal,Normal,Normal,1.2838801711840229
2019-04-07,2019-05-20,Normal,Normal,Normal,1.2838801711840229
2019-04-14,2019-05-27,Normal,Normal,Normal,1.255349500713267
2019-04-21,2019-06-03,Normal,Normal,Normal,1.255349500713267
2019-04-28,2019-06-10,Normal,Normal,Normal,1.1101766190425837
2019-05-05,2019-06-17,Normal,Normal,Anomaly,1.1101766190425837
2019-05-12,2019-06-24,Normal,Normal,Anomaly,1.1038687973434778
2019-05-19,2019-07-01,Normal,Normal,Normal,1.1101766190425837
2019-05-26,2019-07-08,Normal,Normal,Normal,1.1227922624407944
2019-06-02,2019-07-15,Normal,Normal,Normal,1.576154806468477
2019-06-09,2019-07-22,Normal,Normal,Normal,1.6229712858926342
2019-06-16,2019-07-29,Normal,Normal,Normal,1.5738498789346247
2019-06-23,2019-08-05,Normal,Normal,Normal,1.694411414982164
2019-06-30,2019-08-12,Normal,Normal,Normal,1.8430439952437572
2019-07-07,2019-08-19,Normal,Normal,Normal,1.9012485811577755
2019-07-14,2019-08-26,Normal,Normal,Normal,1.3537469782433522
2019-07-21,2019-09-02,Normal,Normal,Normal,2.382609332630976
2019-07-28,2019-09-09,Normal,Normal,Normal,2.382609332630976
2019-08-04,2019-09-16,Normal,Normal,Normal,2.077146597678287
2019-08-11,2019-09-23,Anomaly,Normal,Normal,2.115880774292329
2019-08-18,2019-09-30,Anomaly,Normal,Normal,2.330152545797881
2019-08-25,2019-10-07,Anomaly,Anomaly,Normal,2.418558718667322
2019-09-01,2019-10-14,Normal,Anomaly,Normal,1.4823645648906218
2019-09-08,2019-10-21,Anomaly,Anomaly,Normal,1.4823645648906218
2019-09-15,2019-10-28,Normal,Anomaly,Normal,1.425112207546248
2019-09-22,2019-11-04,Normal,Anomaly,Normal,1.2892087086441308
2019-09-29,2019-11-11,Normal,Anomaly,Normal,1.1876654598484486
2019-10-06,2019-11-18,Normal,Anomaly,Normal,1.253341267479713
2019-10-13,2019-11-25,Normal,Anomaly,Normal,1.376125683143252
2019-10-20,2019-12-02,Normal,Anomaly,Normal,1.524977598565884
2019-10-27,2019-12-09,Normal,Anomaly,Normal,1.552301529037484
2019-11-03,2019-12-16,Normal,Anomaly,Normal,1.7128433249335138
2019-11-10,2019-12-23,Normal,Anomaly,Normal,1.7578052170726202
2019-11-17,2019-12-30,Normal,Anomaly,Normal,1.6761287374199816
2019-11-24,2020-01-06,Normal,Anomaly,Normal,1.631115932585396
2019-12-01,2020-01-13,Normal,Anomaly,Normal,1.670889547132711
2019-12-08,2020-01-20,Normal,Anomaly,Normal,1.9572459391006132
2019-12-15,2020-01-27,Normal,Anomaly,Normal,2.0147950699180384
2019-12-22,2020-02-03,Anomaly,Anomaly,Normal,2.075830970248788
2019-12-29,2020-02-10,Anomaly,Anomaly,Normal,2.7525091734122578
2020-01-05,2020-02-17,Anomaly,Anomaly,Normal,2.0494273659023645
2020-01-12,2020-02-24,Anomaly,Anomaly,Normal,1.8108068955417933
2020-01-19,2020-03-02,Anomaly,Anomaly,Normal,1.774112943528236
2020-01-26,2020-03-09,Anomaly,Anomaly,Normal,1.7939518195797026
2020-02-02,2020-03-16,Normal,Normal,Normal,1.8323689286209013
2020-02-09,2020-03-23,Anomaly,Normal,Normal,1.4466070489216205
2020-02-16,2020-03-30,Anomaly,Normal,Normal,1.477263677650595
2020-02-23,2020-04-06,Normal,Normal,Normal,1.7755174874955388
2020-03-01,2020-04-13,Normal,Normal,Normal,1.6786570743405276
2020-03-08,2020-04-20,Normal,Normal,Normal,1.6786570743405276
2020-03-15,2020-04-27,Normal,Normal,Normal,1.6786570743405276
2020-03-22,2020-05-04,Normal,Normal,Normal,2.2082018927444795
2020-03-29,2020-05-11,Normal,Normal,Normal,2.2752497225305217
2020-04-05,2020-05-18,Normal,Normal,Normal,1.926095020742648
2020-04-12,2020-05-25,Anomaly,Normal,Normal,2.0737327188940093
2020-04-19,2020-06-01,Normal,Normal,Normal,2.0737327188940093
2020-04-26,2020-06-08,Normal,Normal,Normal,1.9713261648361493
2020-05-03,2020-06-15,Normal,Normal,Normal,1.5360983102918586
2020-05-10,2020-06-22,Normal,Normal,Normal,1.6129032258064515
2020-05-17,2020-06-29,Normal,Normal,Normal,1.6129032258064515
2020-05-24,2020-07-06,Normal,Normal,Normal,1.7665130568356375
2020-05-31,2020-07-13,Normal,Normal,Normal,1.5312916111850865
2020-06-07,2020-07-20,Normal,Normal,Normal,1.5312916111850865
2020-06-14,2020-07-27,Normal,Normal,Normal,1.2763596004439512
2020-06-21,2020-08-03,Normal,Normal,Normal,1.2763596004439512
2020-06-28,2020-08-10,Normal,Normal,Normal,1.2763596004439512
2020-07-05,2020-08-17,Normal,Normal,Normal,1.2763596004439512
2020-07-12,2020-08-24,Normal,Normal,Normal,1.2426668780465018
2020-07-19,2020-08-31,Normal,Normal,Normal,1.2187812187812188
2020-07-26,2020-09-07,Normal,Normal,Normal,1.2987012987012987
2020-08-02,2020-09-14,Normal,Normal,Normal,2.097902097902098
2020-08-09,2020-09-21,Normal,Normal,Normal,2.2977022977022976
2020-08-16,2020-09-28,Normal,Normal,Normal,2.283539486203616
2020-08-23,2020-10-05,Normal,Normal,Normal,2.1998166819431715
2020-08-30,2020-10-12,Normal,Normal,Normal,1.973684210526316
2020-09-06,2020-10-19,Normal,Normal,Normal,1.8447348193697155
2020-09-13,2020-10-26,Normal,Normal,Normal,1.191954308432052
2020-09-20,2020-11-02,Normal,Normal,Normal,1.091048968988494
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
