<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:65ff59363040e713a3babe3b596be0da01f3a12f0e78b2cee5c80cb300c69204
size 15709
=======
STARTDATE,ENDDATE,MEDIAN,MAD,VALUE,TYPE
2017-04-09,2017-05-22,9750.0,1492.5,6800.0,Normal
2017-04-16,2017-05-29,9650.0,1552.5,6400.0,Normal
2017-04-23,2017-06-05,9550.0,1587.5,6200.0,Normal
2017-04-30,2017-06-12,9550.0,1597.5,6100.0,Normal
2017-05-07,2017-06-19,9500.0,1647.5,6100.0,Normal
2017-05-14,2017-06-26,9500.0,1647.5,6100.0,Normal
2017-05-21,2017-07-03,9500.0,1652.5,6100.0,Normal
2017-05-28,2017-07-10,9250.0,1557.5,6100.0,Normal
2017-06-04,2017-07-17,8586.458333846029,1480.749999917969,6100.0,Normal
2017-06-11,2017-07-24,8550.0,1487.0,6100.0,Normal
2017-06-18,2017-07-31,8600.0,1470.9978354337045,6100.0,Normal
2017-06-25,2017-08-07,8600.0,1468.4740260024878,6000.0,Normal
2017-07-02,2017-08-14,8500.0,1484.4740260024878,6000.0,Normal
2017-07-09,2017-08-21,8300.0,1538.0,6000.0,Normal
2017-07-16,2017-08-28,8200.0,1590.0,6000.0,Normal
2017-07-23,2017-09-04,7900.0,1648.4082728284307,6100.0,Normal
2017-07-30,2017-09-11,7850.0,1698.479364792689,6600.0,Normal
2017-08-06,2017-09-18,7600.0,1757.7342465794768,6800.0,Normal
2017-08-13,2017-09-25,7600.0,1752.9716490832052,6800.0,Normal
2017-08-20,2017-10-02,7600.0,1658.4126982028217,6800.0,Normal
2017-08-27,2017-10-09,7600.0,1576.0,6800.0,Normal
2017-09-03,2017-10-16,7600.0,1576.0,6800.0,Normal
2017-09-10,2017-10-23,7500.0,1592.0,6800.0,Normal
2017-09-17,2017-10-30,7500.0,1519.3333332935247,6800.0,Normal
2017-09-24,2017-11-06,7500.0,1524.0,6800.0,Normal
2017-10-01,2017-11-13,7500.0,1532.0,6800.0,Normal
2017-10-08,2017-11-20,7350.0,1576.0,6700.0,Normal
2017-10-15,2017-11-27,7350.0,1555.2000000007497,6700.0,Normal
2017-10-22,2017-12-04,7350.0,1580.0,6700.0,Normal
2017-10-29,2017-12-11,7250.0,1450.60000009375,6600.0,Normal
2017-11-05,2017-12-18,7250.0,1348.0,6600.0,Normal
2017-11-12,2017-12-25,7150.0,1376.0,6600.0,Normal
2017-11-19,2018-01-01,7150.0,1382.2173914744803,6600.0,Normal
2017-11-26,2018-01-08,7150.0,1400.1000001406248,6800.0,Normal
2017-12-03,2018-01-15,7150.0,1423.066666667947,6800.0,Normal
2017-12-10,2018-01-22,7150.0,1227.25,6800.0,Normal
2017-12-17,2018-01-29,7150.0,1225.0,7000.0,Normal
2017-12-24,2018-02-05,7050.0,1086.0,7000.0,Normal
2017-12-31,2018-02-12,7050.0,1086.0,7000.0,Normal
2018-01-07,2018-02-19,7050.0,1082.0,7000.0,Normal
2018-01-14,2018-02-26,7050.0,963.5,7000.0,Normal
2018-01-21,2018-03-05,7050.0,959.0,7000.0,Normal
2018-01-28,2018-03-12,7050.0,959.0,7000.0,Normal
2018-02-04,2018-03-19,6800.0,1013.5,7000.0,Normal
2018-02-11,2018-03-26,6800.0,942.0,7000.0,Normal
2018-02-18,2018-04-02,6800.0,935.0,7000.0,Normal
2018-02-25,2018-04-09,6950.0,854.0625000002052,6800.0,Normal
2018-03-04,2018-04-16,7100.0,766.0,6800.0,Normal
2018-03-11,2018-04-23,7200.0,722.0,6800.0,Normal
2018-03-18,2018-04-30,7200.0,683.25,6800.0,Normal
2018-03-25,2018-05-07,7400.0,662.25,6800.0,Normal
2018-04-01,2018-05-14,7300.0,775.25,6800.0,Normal
2018-04-08,2018-05-21,7300.0,857.5214286595917,6800.0,Normal
2018-04-15,2018-05-28,7300.0,922.5,6800.0,Normal
2018-04-22,2018-06-04,7300.0,952.5,6600.0,Normal
2018-04-29,2018-06-11,7300.0,997.5,6600.0,Normal
2018-05-06,2018-06-18,7050.0,1019.0,6600.0,Normal
2018-05-13,2018-06-25,6950.0,1023.6666667654321,6600.0,Normal
2018-05-20,2018-07-02,6950.0,1035.462500105469,6500.0,Normal
2018-05-27,2018-07-09,6950.0,1035.462500105469,6400.0,Normal
2018-06-03,2018-07-16,7150.0,1010.3000000937503,6400.0,Normal
2018-06-10,2018-07-23,7250.0,1026.6250001171877,6400.0,Normal
2018-06-17,2018-07-30,7100.0,1052.962500105469,6400.0,Normal
2018-06-24,2018-08-06,7050.0,1035.0,6500.0,Normal
2018-07-01,2018-08-13,7050.0,905.0,6600.0,Normal
2018-07-08,2018-08-20,7000.0,837.5,6600.0,Normal
2018-07-15,2018-08-27,7000.0,837.5,6600.0,Normal
2018-07-22,2018-09-03,7000.0,717.2800001152002,6600.0,Normal
2018-07-29,2018-09-10,7050.0,557.5,6600.0,Normal
2018-08-05,2018-09-17,7100.0,485.0,6600.0,Normal
2018-08-12,2018-09-24,7100.0,482.5,6600.0,Normal
2018-08-19,2018-10-01,7100.0,532.75,6572.222219753088,Normal
2018-08-26,2018-10-08,7100.0,562.5,6527.777780246912,Normal
2018-09-02,2018-10-15,7100.0,562.5,6527.777780246912,Normal
2018-09-09,2018-10-22,7100.0,562.5,6527.777780246912,Normal
2018-09-16,2018-10-29,7100.0,566.0454545464462,7000.0,Normal
2018-09-23,2018-11-05,7100.0,585.2837837839154,7000.0,Normal
2018-09-30,2018-11-12,7100.0,592.5,7000.0,Normal
2018-10-07,2018-11-19,7100.0,602.5,7000.0,Normal
2018-10-14,2018-11-26,7100.0,607.5,7000.0,Normal
2018-10-21,2018-12-03,7100.0,606.1111109876543,7000.0,Normal
2018-10-28,2018-12-10,7100.0,607.5,7200.0,Normal
2018-11-04,2018-12-17,7100.0,607.5,7200.0,Normal
2018-11-11,2018-12-24,7100.0,587.2222224691357,7400.0,Normal
2018-11-18,2018-12-31,7100.0,547.5,7400.0,Normal
2018-11-25,2019-01-07,7100.0,514.75,7400.0,Normal
2018-12-02,2019-01-14,7100.0,514.75,7400.0,Normal
2018-12-09,2019-01-21,7200.0,444.25,7400.0,Normal
2018-12-16,2019-01-28,7200.0,418.25,7400.0,Normal
2018-12-23,2019-02-04,7200.0,400.25,7400.0,Normal
2018-12-30,2019-02-11,7150.0,389.0,7500.0,Normal
2019-01-06,2019-02-18,7050.0,414.25,7500.0,Normal
2019-01-13,2019-02-25,7050.0,410.4531249670411,7500.0,Normal
2019-01-20,2019-03-04,7050.0,409.75,7500.0,Normal
2019-01-27,2019-03-11,7150.0,376.25,7500.0,Normal
2019-02-03,2019-03-18,7150.0,376.25,7500.0,Normal
2019-02-10,2019-03-25,7150.0,376.25,7500.0,Normal
2019-02-17,2019-04-01,7150.0,383.25,7500.0,Normal
2019-02-24,2019-04-08,7150.0,398.8888890123456,7500.0,Normal
2019-03-03,2019-04-15,7100.0,355.75,7500.0,Normal
2019-03-10,2019-04-22,7000.0,304.25,7500.0,Normal
2019-03-17,2019-04-29,7000.0,304.25,7500.0,Normal
2019-03-24,2019-05-06,7000.0,304.25,7500.0,Normal
2019-03-31,2019-05-13,7000.0,304.25,7500.0,Normal
2019-04-07,2019-05-20,7000.0,304.25,7700.0,Anomaly
2019-04-14,2019-05-27,6950.0,337.5,7800.0,Anomaly
2019-04-21,2019-06-03,6950.0,357.5,7800.0,Anomaly
2019-04-28,2019-06-10,6850.0,392.5,8000.0,Anomaly
2019-05-05,2019-06-17,6850.0,392.5,8200.0,Anomaly
2019-05-12,2019-06-24,6850.0,392.5,8200.0,Anomaly
2019-05-19,2019-07-01,6850.0,432.5,8200.0,Anomaly
2019-05-26,2019-07-08,6850.0,457.75,8200.0,Anomaly
2019-06-02,2019-07-15,6850.0,457.75,8200.0,Anomaly
2019-06-09,2019-07-22,6850.0,457.75,8000.0,Anomaly
2019-06-16,2019-07-29,6850.0,448.75,8000.0,Anomaly
2019-06-23,2019-08-05,6900.0,375.25,8000.0,Anomaly
2019-06-30,2019-08-12,6950.0,317.5,8000.0,Anomaly
2019-07-07,2019-08-19,7000.0,315.0,8000.0,Anomaly
2019-07-14,2019-08-26,7000.0,325.75,8000.0,Anomaly
2019-07-21,2019-09-02,7050.0,352.5,8000.0,Anomaly
2019-07-28,2019-09-09,7050.0,352.5,8000.0,Anomaly
2019-08-04,2019-09-16,7050.0,352.5,8000.0,Anomaly
2019-08-11,2019-09-23,7050.0,352.5,8000.0,Anomaly
2019-08-18,2019-09-30,7050.0,352.5,8000.0,Anomaly
2019-08-25,2019-10-07,7050.0,359.7222219753088,8000.0,Anomaly
2019-09-01,2019-10-14,7050.0,349.7222219753088,8040.336134919849,Anomaly
2019-09-08,2019-10-21,7050.0,349.7222219753088,8022.535212336392,Anomaly
2019-09-15,2019-10-28,7050.0,312.5,8022.535212336392,Anomaly
2019-09-22,2019-11-04,7000.0,309.75,8022.535212336392,Anomaly
2019-09-29,2019-11-11,7000.0,309.75,8200.0,Anomaly
2019-10-06,2019-11-18,7000.0,309.75,8200.0,Anomaly
2019-10-13,2019-11-25,7050.0,292.75,8600.0,Anomaly
2019-10-20,2019-12-02,7150.0,282.5,9000.0,Anomaly
2019-10-27,2019-12-09,7200.0,251.0,9000.0,Anomaly
2019-11-03,2019-12-16,7200.0,251.0,9000.0,Anomaly
2019-11-10,2019-12-23,7250.0,257.5,9000.0,Anomaly
2019-11-17,2019-12-30,7250.0,257.5,9000.0,Anomaly
2019-11-24,2020-01-06,7250.0,257.5,9000.0,Anomaly
2019-12-01,2020-01-13,7250.0,257.5,9000.0,Anomaly
2019-12-08,2020-01-20,7250.0,257.5,9000.0,Anomaly
2019-12-15,2020-01-27,7250.0,260.0,9000.0,Anomaly
2019-12-22,2020-02-03,7350.0,252.17948731097968,9500.0,Anomaly
2019-12-29,2020-02-10,7350.0,255.0,9800.0,Anomaly
2020-01-05,2020-02-17,7450.0,235.0,9800.0,Anomaly
2020-01-12,2020-02-24,7450.0,217.5,9800.0,Anomaly
2020-01-19,2020-03-02,7450.0,217.5,9800.0,Anomaly
2020-01-26,2020-03-09,7450.0,217.5,9800.0,Anomaly
2020-02-02,2020-03-16,7450.0,219.65277771604943,9800.0,Anomaly
2020-02-09,2020-03-23,7500.0,241.25,9800.0,Anomaly
2020-02-16,2020-03-30,7500.0,242.25,9800.0,Anomaly
2020-02-23,2020-04-06,7500.0,249.0,9800.0,Anomaly
2020-03-01,2020-04-13,7500.0,239.0,10000.0,Anomaly
2020-03-08,2020-04-20,7500.0,258.0,10500.0,Anomaly
2020-03-15,2020-04-27,7500.0,253.0,10500.0,Anomaly
2020-03-22,2020-05-04,7500.0,253.0,10500.0,Anomaly
2020-03-29,2020-05-11,7500.0,250.0,10500.0,Anomaly
2020-04-05,2020-05-18,7500.0,242.25,10500.0,Anomaly
2020-04-12,2020-05-25,7500.0,242.75,10500.0,Anomaly
2020-04-19,2020-06-01,7575.0,254.85,10200.0,Anomaly
2020-04-26,2020-06-08,7725.0,285.0,10100.0,Anomaly
2020-05-03,2020-06-15,7750.0,319.5,10000.0,Anomaly
2020-05-10,2020-06-22,7755.434783672023,317.1086956947072,9900.0,Anomaly
2020-05-17,2020-06-29,7846.195653237241,321.57608695652175,9800.0,Anomaly
2020-05-24,2020-07-06,7846.195653237241,326.57608695652175,9800.0,Anomaly
2020-05-31,2020-07-13,7750.0,351.0,9800.0,Anomaly
2020-06-07,2020-07-20,7700.0,345.37037046639233,9700.0,Anomaly
2020-06-14,2020-07-27,7700.0,340.0,9500.0,Anomaly
2020-06-21,2020-08-03,7700.0,340.0,9500.0,Anomaly
2020-06-28,2020-08-10,7700.0,315.0,9400.0,Anomaly
2020-07-05,2020-08-17,7700.0,311.3580246380125,9400.0,Anomaly
2020-07-12,2020-08-24,7700.0,303.8580246380125,9400.0,Anomaly
2020-07-19,2020-08-31,7850.0,303.81499999999994,9300.0,Anomaly
2020-07-26,2020-09-07,7886.419753619875,305.27777782578875,9300.0,Anomaly
2020-08-02,2020-09-14,7900.0,306.5,9300.0,Anomaly
2020-08-09,2020-09-21,8000.0,326.0,9250.0,Anomaly
2020-08-16,2020-09-28,8000.0,296.7108367849099,9200.0,Anomaly
2020-08-23,2020-10-05,8000.0,298.76923089127223,9200.0,Anomaly
2020-08-30,2020-10-12,8000.0,318.42203767977344,9100.0,Anomaly
2020-09-06,2020-10-19,8000.0,315.57540124425924,9100.0,Anomaly
2020-09-13,2020-10-26,8000.0,312.806170352987,9100.0,Anomaly
2020-09-20,2020-11-02,8000.0,314.7640845551376,9200.0,Anomaly
2020-09-27,2020-11-09,8100.0,325.0,9500.0,Anomaly
2020-10-04,2020-11-16,8200.0,325.5,9500.0,Anomaly
2020-10-11,2020-11-23,8400.0,392.0,9500.0,Anomaly
2020-10-18,2020-11-30,8800.0,479.0,9500.0,Normal
2020-10-25,2020-12-07,8900.0,560.0,9500.0,Normal
2020-11-01,2020-12-14,8900.0,525.0,9800.0,Normal
2020-11-08,2020-12-21,8900.0,525.0,9800.0,Normal
2020-11-15,2020-12-28,8850.0,526.2925170078231,9800.0,Normal
2020-11-22,2021-01-04,8850.0,510.4195012119677,9800.0,Normal
2020-11-29,2021-01-11,8850.0,485.4195012119677,9500.0,Normal
2020-12-06,2021-01-18,8850.0,491.2698413481129,9500.0,Normal
2020-12-13,2021-01-25,8900.0,490.0,9500.0,Normal
2020-12-20,2021-02-01,9150.0,500.0,9500.0,Normal
2020-12-27,2021-02-08,9300.0,498.0,9500.0,Normal
2021-01-03,2021-02-15,9400.0,555.0,9500.0,Normal
2021-01-10,2021-02-22,9750.0,599.0,9500.0,Normal
2021-01-17,2021-03-01,9750.0,591.3611112469134,9700.0,Normal
2021-01-24,2021-03-08,9800.0,452.5,9700.0,Normal
2021-01-31,2021-03-15,9800.0,466.0,9750.0,Normal
2021-02-07,2021-03-22,9800.0,465.0,9750.0,Normal
2021-02-14,2021-03-29,9800.0,461.0,9700.0,Normal
2021-02-21,2021-04-05,9800.0,362.3499999531252,9700.0,Normal
2021-02-28,2021-04-12,9800.0,340.5,9700.0,Normal
2021-03-07,2021-04-19,10000.0,380.0,9700.0,Normal
2021-03-14,2021-04-26,10450.0,635.0,9700.0,Normal
2021-03-21,2021-05-03,10500.0,860.0,9800.0,Normal
2021-03-28,2021-05-10,10500.0,852.0,9800.0,Normal
2021-04-04,2021-05-17,10500.0,880.0,9800.0,Normal
2021-04-11,2021-05-24,10800.0,900.0,9800.0,Normal
2021-04-18,2021-05-31,10800.0,985.0,9800.0,Normal
2021-04-25,2021-06-07,10825.0,1117.5,9800.0,Normal
2021-05-02,2021-06-14,10800.0,1145.0,9700.0,Normal
2021-05-09,2021-06-21,10800.0,1180.0,9500.0,Normal
2021-05-16,2021-06-28,10700.0,1230.0,9400.0,Normal
2021-05-23,2021-07-05,10300.0,997.0,9300.0,Normal
2021-05-30,2021-07-12,10200.0,1006.0,9200.0,Normal
2021-06-06,2021-07-19,10200.0,1007.5,9117.50000234375,Normal
2021-06-13,2021-07-26,10200.0,1025.5,9000.0,Normal
2021-06-20,2021-08-02,10200.0,1025.5,8900.0,Normal
2021-06-27,2021-08-09,10100.0,1011.1111112098766,8900.0,Normal
2021-07-04,2021-08-16,10100.0,1014.0,8900.0,Normal
2021-07-11,2021-08-23,10100.0,1034.014515940165,8900.0,Normal
2021-07-18,2021-08-30,9800.0,955.5857877056708,8900.0,Normal
2021-07-25,2021-09-06,9600.0,961.5749576478714,8800.0,Normal
2021-08-01,2021-09-13,9465.614696817167,1037.9424182623468,8800.0,Normal
2021-08-08,2021-09-20,9459.988727480806,1041.59957935211,8800.0,Normal
2021-08-15,2021-09-27,9452.524867382428,1101.8925533570086,8900.0,Normal
2021-08-22,2021-10-04,9445.570831948806,1050.1468850323643,9000.0,Normal
2021-08-29,2021-10-11,9439.120664350836,976.3705465958765,9000.0,Normal
2021-09-05,2021-10-18,9900.0,965.1234569272978,9000.0,Normal
2021-09-12,2021-10-25,9850.0,922.2222222222222,8928.571430839002,Normal
2021-09-19,2021-11-01,9850.0,831.4814814814813,8900.0,Normal
2021-09-26,2021-11-08,9850.0,792.8326475689685,8900.0,Normal
2021-10-03,2021-11-15,10050.0,783.9506172839506,8900.0,Normal
2021-10-10,2021-11-22,10100.0,755.5555555555555,8900.0,Normal
2021-10-17,2021-11-29,10100.0,737.0370370370371,8900.0,Normal
2021-10-24,2021-12-06,10100.0,737.0370370370371,9072.22222469136,Normal
2021-10-31,2021-12-13,10100.0,553.0864197530864,9100.0,Normal
2021-11-07,2021-12-20,10100.0,600.0,9100.0,Normal
2021-11-14,2021-12-27,10100.0,600.0,9100.0,Normal
2021-11-21,2022-01-03,10000.0,592.5925925925926,9079.972966160607,Normal
2021-11-28,2022-01-10,10000.0,616.0493827160494,9078.776367959807,Normal
2021-12-05,2022-01-17,9950.0,603.7037037037038,9069.925244258096,Normal
2021-12-12,2022-01-24,9950.0,600.5806511150579,9071.241357795454,Normal
2021-12-19,2022-01-31,10000.0,539.8324071559302,9079.972966160607,Normal
2021-12-26,2022-02-07,9810.37991195324,545.2036903785645,9087.749751145553,Normal
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
