<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:0b632d5e92a53937143749faeb747c9941f55b0fd96081f79b5c9b24f588e52c
size 3773
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Aligarh,01/09/2018,80,Chini,3430,3470,3450,
,03/09/2018,100,Chini,3430,3470,3450,
,04/09/2018,110,Chini,3430,3470,3450,
,05/09/2018,100,Chini,3440,3480,3460,
,06/09/2018,120,Chini,3430,3470,3450,
,07/09/2018,110,Chini,3430,3470,3450,
,08/09/2018,100,Chini,3420,3460,3440,
,10/09/2018,110,Chini,3430,3470,3450,
,11/09/2018,100,Chini,3420,3460,3440,
,12/09/2018,100,Chini,3430,3470,3450,
,13/09/2018,120,Chini,3420,3460,3440,
,14/09/2018,140,Chini,3320,3370,3350,
,15/09/2018,150,Chini,3300,3340,3320,
,17/09/2018,120,Chini,3300,3340,3320,
,18/09/2018,110,Chini,3310,3350,3330,
,19/09/2018,100,Chini,3320,3360,3340,
,20/09/2018,110,Chini,3320,3360,3340,
,21/09/2018,100,Chini,3320,3360,3340,
,22/09/2018,80,Chini,3320,3360,3340,
,24/09/2018,11,Chini,3310,3350,3330,
,25/09/2018,120,Chini,3320,3360,3340,
,26/09/2018,100,Chini,3320,3360,3340,
,27/09/2018,80,Chini,3330,3370,3350,
,28/09/2018,90,Chini,3300,3400,3350,
,29/09/2018,100,Chini,3430,3470,3450,
Hapur,01/09/2018,20,Other,3350,3500,3420,
,03/09/2018,20,Other,3400,3500,3450,
,04/09/2018,20,Other,3400,3500,3450,
,05/09/2018,15,Other,3400,3500,3450,
,06/09/2018,20,Other,3360,3500,3420,
,08/09/2018,15,Other,3400,3500,3450,
,10/09/2018,20,Other,3400,3450,3420,
,11/09/2018,20,Other,3400,3500,3450,
,12/09/2018,20,Other,3400,3500,3450,
,13/09/2018,20, ,NR,NR,NR,
,14/09/2018,15,Other,3400,3500,3450,
,15/09/2018,15,Other,3400,3500,3450,
,17/09/2018,20,Other,3400,3500,3460,
,18/09/2018,20,Other,3400,3520,3460,
,19/09/2018,20,Other,3400,3500,3460,
,20/09/2018,15,Other,3400,3500,3450,
,21/09/2018,25,Other,3300,3500,3400,
,22/09/2018,25, ,NR,NR,NR,
,24/09/2018,20,Other,3300,3500,3400,
,25/09/2018,25, ,NR,NR,NR,
,26/09/2018,25,Other,3400,3500,3460,
,27/09/2018,20,Other,3400,3500,3460,
,28/09/2018,20,Other,3400,3500,3450,
,29/09/2018,25,Other,3400,3500,3460,
Lakhimpur,01/09/2018,14,Chini,3380,3440,3410,
,02/09/2018,13,Chini,3400,3450,3410,
,04/09/2018,14,Chini,3350,3430,3400,
,05/09/2018,13.5,Chini,3400,3450,3430,
,06/09/2018,14,Chini,3380,3420,3400,
,07/09/2018,13,Chini,3300,3420,3410,
,08/09/2018,12,Chini,3380,3420,3410,
,09/09/2018,13,Chini,3380,3420,3400,
,11/09/2018,12,Chini,3400,3440,3410,
,12/09/2018,13,Chini,3380,3420,3400,
,13/09/2018,12,Chini,3400,3450,3420,
,14/09/2018,13,Chini,3380,3440,3410,
,15/09/2018,14,Chini,3380,3420,3400,
,16/09/2018,13,Chini,3380,3430,3410,
,18/09/2018,14,Chini,3380,3420,3400,
,19/09/2018,11,Chini,3380,3420,3410,
,20/09/2018,12,Chini,3380,3420,3400,
,21/09/2018,11,Chini,3380,3420,3410,
,22/09/2018,10,Chini,3380,3450,3420,
,23/09/2018,12,Chini,3350,3450,3410,
,25/09/2018,13,Chini,3380,3420,3400,
,26/09/2018,13,Chini,3380,3420,3400,
,27/09/2018,12,Chini,3380,3430,3410,
,28/09/2018,13,Chini,3390,3420,3410,
,29/09/2018,12,Chini,3280,3420,3400,
,30/09/2018,11,Chini,3280,3440,3410,
Shamli,02/09/2018,300, ,NR,NR,NR,
,05/09/2018,150,Chini,3400,3600,3520,
,06/09/2018,200,Chini,3400,3600,3520,
,09/09/2018,400,Chini,3350,3550,3450,
,11/09/2018,250,Chini,3350,3550,3450,
,12/09/2018,200,Chini,3350,3550,3450,
,13/09/2018,300,Chini,3350,3550,3450,
,14/09/2018,240,Chini,3350,3550,3450,
,16/09/2018,3,Chini,3350,3550,3450,
,17/09/2018,200,Chini,3350,3500,3450,
,18/09/2018,20,Chini,3350,3550,3450,
,19/09/2018,30,Chini,3350,3550,3450,
,20/09/2018,25,Chini,3350,3550,3450,
,21/09/2018,30,Chini,3250,3550,3450,
,22/09/2018,20,Chini,3350,3500,3450,
,23/09/2018,15,Chini,3400,3600,3460,
,24/09/2018,20,Chini,3350,3550,3460,
,25/09/2018,25,Chini,3400,3500,3460,
,26/09/2018,200,Chini,3400,3550,3460,
,27/09/2018,15,Chini,3400,3500,3450,
,28/09/2018,200,Chini,3400,3500,3450,
,29/09/2018,150,Chini,3400,3520,3460,
,30/09/2018,200,Chini,3400,3520,3470,
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
