<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:f762552ecbd7ed4566c1becafb41089cec7e41c762378ad0fb9b894c5668b383
size 4483
=======
DATE,VOLATILITY,VOLATILITY_SAMEMONTH,VOLATILITY_LASTMONTH,VOLATILITY_LASTYEAR,VOLATILITY_SUM,PRICE_SAMEMONTH,PRICE_LASTMONTH,PRICE_LASTYEAR,PRICE_SUM,SUM
2016-01-01,0.10411487521887758,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-02-01,0.10043558823746036,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-03-01,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-04-01,0.13853882010075094,0.0,1.0,0.0,1.0,0,0,0,0,1.0
2016-05-01,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1.0
2016-06-01,0.4127415578217024,1.0,2.0,0.0,3.0,0,4,0,4,7.0
2016-07-01,0.16434048827847494,1.0,2.0,0.0,3.0,0,5,0,5,8.0
2016-08-01,0.12857269502837407,1.0,2.0,0.0,3.0,0,8,0,8,11.0
2016-09-01,0.172726124622828,1.0,2.0,0.0,3.0,2,9,0,11,14.0
2016-10-01,0.0,1.0,2.0,0.0,3.0,4,8,0,12,15.0
2016-11-01,0.1985612825392112,2.0,3.0,0.0,5.0,7,7,0,14,19.0
2016-12-01,0.10550762371176893,2.0,3.0,0.0,5.0,11,10,0,21,26.0
2017-01-01,0.0,2.0,3.0,0.0,5.0,11,8,0,19,24.0
2017-02-01,0.1102396379610246,2.0,3.0,0.0,5.0,14,8,0,22,27.0
2017-03-01,0.09231238190519107,2.0,3.0,0.0,5.0,16,9,0,25,30.0
2017-04-01,0.0,2.0,2.0,0.0,4.0,12,5,0,17,21.0
2017-05-01,0.0,2.0,2.0,0.0,4.0,8,1,0,9,13.0
2017-06-01,0.4174161322439336,2.0,2.0,1.0,5.0,6,1,0,7,12.0
2017-07-01,0.1440209530315273,2.0,2.0,1.0,5.0,3,2,0,5,10.0
2017-08-01,0.19131693180889786,3.0,2.0,1.0,6.0,4,6,1,11,17.0
2017-09-01,0.28180589679437884,3.0,3.0,1.0,7.0,5,10,5,20,27.0
2017-10-01,0.14943597948628712,3.0,3.0,1.0,7.0,5,10,9,24,31.0
2017-11-01,0.12136715873700606,2.0,2.0,1.0,5.0,6,10,14,30,35.0
2017-12-01,0.3844110493585849,2.0,3.0,2.0,7.0,9,10,18,37,44.0
2018-01-01,0.08809826756885687,2.0,3.0,2.0,7.0,12,11,21,44,51.0
2018-02-01,0.09430516197979412,2.0,3.0,2.0,7.0,13,10,20,43,50.0
2018-03-01,0.21787082672544025,3.0,4.0,3.0,10.0,12,10,19,41,51.0
2018-04-01,0.0929966182056212,3.0,4.0,3.0,10.0,8,9,14,31,41.0
2018-05-01,0.14403557348478888,4.0,5.0,3.0,12.0,4,5,10,19,31.0
2018-06-01,0.28956567210527817,4.0,5.0,3.0,12.0,0,2,6,8,20.0
2018-07-01,0.06345624738980273,4.0,5.0,3.0,12.0,0,0,1,1,13.0
2018-08-01,0.08328294402766218,3.0,5.0,3.0,11.0,4,5,1,10,21.0
2018-09-01,0.28997249408568104,4.0,5.0,4.0,13.0,8,9,1,18,31.0
2018-10-01,0.08761230075358482,4.0,5.0,4.0,13.0,13,13,1,27,40.0
2018-11-01,0.09888235351029176,4.0,5.0,4.0,13.0,13,13,1,27,40.0
2018-12-01,0.13426299395362465,4.0,5.0,3.0,12.0,15,14,1,30,42.0
2019-01-01,0.21189382504994275,4.0,6.0,3.0,13.0,13,12,0,25,38.0
2019-02-01,0.11672546447132925,4.0,6.0,3.0,13.0,9,8,0,17,30.0
2019-03-01,0.17888543819998318,4.0,5.0,3.0,12.0,6,6,0,12,24.0
2019-04-01,0.09054016760366423,4.0,5.0,3.0,12.0,5,5,2,12,24.0
2019-05-01,0.10563498111991007,3.0,4.0,3.0,10.0,5,5,6,16,26.0
2019-06-01,0.18480028608237345,2.0,4.0,3.0,9.0,4,8,10,22,31.0
2019-07-01,0.2350867399135781,3.0,5.0,3.0,11.0,5,13,15,33,44.0
2019-08-01,0.22182911102859776,4.0,6.0,3.0,13.0,8,15,19,42,55.0
2019-09-01,0.17204871728930468,4.0,5.0,2.0,11.0,11,17,20,48,59.0
2019-10-01,0.08700429003586138,4.0,5.0,2.0,11.0,10,14,17,41,52.0
2019-11-01,0.1584531310803492,5.0,6.0,2.0,13.0,10,12,16,38,51.0
2019-12-01,0.1267698682719547,5.0,5.0,2.0,12.0,13,11,16,40,52.0
2020-01-01,0.1458747398088089,6.0,4.0,2.0,12.0,8,9,15,32,44.0
2020-02-01,0.10038309702750804,6.0,4.0,2.0,12.0,6,5,13,24,36.0
2020-03-01,0.4150846634886267,5.0,5.0,2.0,12.0,8,7,12,27,39.0
2020-04-01,0.31526378491015034,6.0,5.0,3.0,14.0,9,3,10,22,36.0
2020-05-01,0.11694102917242008,6.0,5.0,3.0,14.0,10,4,8,22,36.0
2020-06-01,0.3595484647428329,7.0,5.0,3.0,15.0,14,7,6,27,42.0
2020-07-01,0.08651253804751102,6.0,4.0,3.0,13.0,10,6,4,20,33.0
2020-08-01,0.20152399976872154,6.0,4.0,3.0,13.0,11,8,5,24,37.0
2020-09-01,0.0,5.0,4.0,3.0,12.0,14,13,9,36,48.0
2020-10-01,0.15211274043308087,6.0,5.0,3.0,14.0,14,13,11,38,52.0
2020-11-01,0.10522382276265002,5.0,4.0,3.0,12.0,16,16,15,47,59.0
2020-12-01,0.1767141121119748,6.0,5.0,4.0,15.0,16,15,15,46,61.0
2021-01-01,0.0,5.0,5.0,4.0,14.0,12,11,11,34,48.0
2021-02-01,0.2493697345361021,5.0,5.0,5.0,15.0,8,7,9,24,39.0
2021-03-01,0.144710881737263,5.0,4.0,4.0,13.0,6,2,4,12,25.0
2021-04-01,0.20910309639551627,5.0,4.0,4.0,13.0,3,0,2,5,18.0
2021-05-01,0.15758562245991756,6.0,4.0,4.0,14.0,3,0,2,5,19.0
2021-06-01,0.19680810706006768,5.0,4.0,4.0,13.0,3,0,0,3,16.0
2021-07-01,0.120508317263264,5.0,4.0,4.0,13.0,3,0,0,3,16.0
2021-08-01,0.045611762653818916,4.0,3.0,4.0,11.0,0,0,0,0,11.0
2021-09-01,0.09252029097571436,4.0,3.0,4.0,11.0,0,0,0,0,11.0
2021-10-01,0.23685595348169844,3.0,3.0,5.0,11.0,0,0,0,0,11.0
2021-11-01,0.05793332372796696,3.0,3.0,5.0,11.0,0,0,0,0,11.0
2021-12-01,0.051984551056747534,2.0,2.0,4.0,8.0,0,0,0,0,8.0
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
