<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:7f346b542dfcc8de694473b63f8771076609e216a65b4a16373776d89e866192
size 365
=======
DATE,DISPERSION
2017-01-01,0.022840963060763827
2017-02-01,0.02305397697936019
2017-03-01,0.024267370905368728
2017-05-01,0.025787812461161626
2017-06-01,0.027986336027701803
2017-07-01,0.031481385026755064
2020-05-01,0.029900110590286362
2020-06-01,0.028522065482544788
2020-09-01,0.029296269925273996
2021-09-01,0.02261656496341088
2021-12-01,0.02125257432116677
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
