<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:ba80ca5438852a401b7edab5032bd5019f839e61e58f537fe9839f1048f27528
size 290526
=======
DATE,ARRIVAL,MEAN,STD
2006-01-01,105.0,105.0,0.0
2006-01-02,105.0,105.0,0.0
2006-01-03,105.0,105.0,0.0
2006-01-04,32.0,32.0,0.0
2006-01-05,38.0,38.0,0.0
2006-01-06,84.0,84.0,0.0
2006-01-07,113.07547167960128,113.07547167960128,0.0
2006-01-08,123.43478258412098,123.43478258412098,0.0
2006-01-09,105.0,105.0,0.0
2006-01-10,52.0,52.0,0.0
2006-01-11,35.179211444823096,35.179211444823096,0.0
2006-01-12,49.0,49.0,0.0
2006-01-13,89.0,89.0,0.0
2006-01-14,101.50595235623938,101.50595235623938,0.0
2006-01-15,96.73601788312838,96.73601788312838,0.0
2006-01-16,85.0,85.0,0.0
2006-01-17,67.0,67.0,0.0
2006-01-18,48.0,48.0,0.0
2006-01-19,48.0,48.0,0.0
2006-01-20,61.0,61.0,0.0
2006-01-21,35.0,35.0,0.0
2006-01-22,38.75555282715898,38.75555282715898,0.0
2006-01-23,56.60386679735916,56.60386679735916,0.0
2006-01-24,61.0,61.0,0.0
2006-01-25,47.0,47.0,0.0
2006-01-26,51.0,51.0,0.0
2006-01-27,55.0,55.0,0.0
2006-01-28,40.0,40.0,0.0
2006-01-29,45.5,45.5,0.0
2006-01-30,51.0,51.0,0.0
2006-01-31,55.0,55.0,0.0
2006-02-01,45.0,45.0,0.0
2006-02-02,55.0,55.0,0.0
2006-02-03,60.0,60.0,0.0
2006-02-04,40.0,40.0,0.0
2006-02-05,60.0,60.0,0.0
2006-02-06,80.0,80.0,0.0
2006-02-07,64.0,64.0,0.0
2006-02-08,45.0,45.0,0.0
2006-02-09,46.6524191524407,46.6524191524407,0.0
2006-02-10,55.81003505093692,55.81003505093692,0.0
2006-02-11,65.0,65.0,0.0
2006-02-12,73.11522659824897,73.11522659824897,0.0
2006-02-13,79.82612405533366,79.82612405533366,0.0
2006-02-14,85.0,85.0,0.0
2006-02-15,89.0,89.0,0.0
2006-02-16,60.0,60.0,0.0
2006-02-17,55.0,55.0,0.0
2006-02-18,61.91176309111796,61.91176309111796,0.0
2006-02-19,79.03846429980464,79.03846429980464,0.0
2006-02-20,85.0,85.0,0.0
2006-02-21,60.0,60.0,0.0
2006-02-22,72.0,72.0,0.0
2006-02-23,92.0,92.0,0.0
2006-02-24,112.0,112.0,0.0
2006-02-25,30.0,30.0,0.0
2006-02-26,63.0,63.0,0.0
2006-02-27,96.0,96.0,0.0
2006-02-28,90.0,90.0,0.0
2006-03-01,31.0,31.0,0.0
2006-03-02,62.0,62.0,0.0
2006-03-03,90.1578947202216,90.1578947202216,0.0
2006-03-04,112.0,112.0,0.0
2006-03-05,107.0,107.0,0.0
2006-03-06,102.0,102.0,0.0
2006-03-07,104.81059517231338,104.81059517231338,0.0
2006-03-08,113.5,113.5,0.0
2006-03-09,122.86756340811284,122.86756340811284,0.0
2006-03-10,125.0,125.0,0.0
2006-03-11,113.89381661710102,113.89381661710102,0.0
2006-03-12,95.4580351052064,95.4580351052064,0.0
2006-03-13,85.0,85.0,0.0
2006-03-14,96.0,96.0,0.0
2006-03-15,98.96825394348072,98.96825394348072,0.0
2006-03-16,95.0,95.0,0.0
2006-03-17,85.0,85.0,0.0
2006-03-18,65.0,65.0,0.0
2006-03-19,73.5,73.5,0.0
2006-03-20,82.0,82.0,0.0
2006-03-21,87.0,87.0,0.0
2006-03-22,45.0,45.0,0.0
2006-03-23,67.0,67.0,0.0
2006-03-24,110.0,110.0,0.0
