<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:68efab0007cefd9423dee0ab072e5622236c38338be0472cb36673064bb42223
size 292034
=======
DATE,ARRIVAL,MEAN,STD
2006-01-01,212.0,212.0,0.0
2006-01-02,212.0,212.0,0.0
2006-01-03,666.0,666.0,0.0
2006-01-04,513.0,513.0,0.0
2006-01-05,743.0,743.0,0.0
2006-01-06,1088.0,1088.0,0.0
2006-01-07,1071.0,1071.0,0.0
2006-01-08,660.0,660.0,0.0
2006-01-09,249.0,249.0,0.0
2006-01-10,1187.0,1187.0,0.0
2006-01-11,2036.0,2036.0,0.0
2006-01-12,1236.0,1236.0,0.0
2006-01-13,436.0,436.0,0.0
2006-01-14,528.0,528.0,0.0
2006-01-15,350.5,350.5,0.0
2006-01-16,173.0,173.0,0.0
2006-01-17,2471.0,2471.0,0.0
2006-01-18,1777.0,1777.0,0.0
2006-01-19,395.0,395.0,0.0
2006-01-20,444.0,444.0,0.0
2006-01-21,643.0,643.0,0.0
2006-01-22,1081.5,1081.5,0.0
2006-01-23,1520.0,1520.0,0.0
2006-01-24,586.0,586.0,0.0
2006-01-25,1590.0,1590.0,0.0
2006-01-26,823.0,823.0,0.0
2006-01-27,56.0,56.0,0.0
2006-01-28,530.0,530.0,0.0
2006-01-29,1502.5,1502.5,0.0
2006-01-30,2475.0,2475.0,0.0
2006-01-31,2035.0,2035.0,0.0
2006-02-01,421.0,421.0,0.0
2006-02-02,3000.0,3000.0,0.0
2006-02-03,648.0,648.0,0.0
2006-02-04,423.0,423.0,0.0
2006-02-05,1469.0,1469.0,0.0
2006-02-06,2515.0,2515.0,0.0
2006-02-07,270.0,270.0,0.0
2006-02-08,1300.0,1300.0,0.0
2006-02-09,1180.0,1180.0,0.0
2006-02-10,1663.0,1663.0,0.0
2006-02-11,2737.0,2737.0,0.0
2006-02-12,1391.0,1391.0,0.0
2006-02-13,45.0,45.0,0.0
2006-02-14,323.9488528975233,323.9488528975233,0.0
2006-02-15,1036.3455969885931,1036.3455969885931,0.0
2006-02-16,1355.0,1355.0,0.0
2006-02-17,1226.0,1226.0,0.0
2006-02-18,108.0,108.0,0.0
2006-02-19,435.4545538633627,435.4545538633627,0.0
2006-02-20,980.8658188016468,980.8658188016468,0.0
2006-02-21,1342.0,1342.0,0.0
2006-02-22,1527.4172395744515,1527.4172395744515,0.0
2006-02-23,1599.918973212939,1599.918973212939,0.0
2006-02-24,1579.8656003008225,1579.8656003008225,0.0
2006-02-25,1483.0,1483.0,0.0
2006-02-26,1269.0,1269.0,0.0
