<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:cb6e15a3f104e0c602bccc0030a01ce8b151f0ee9d82c54671688de94d9e8cfd
size 82171
=======
DATE,AVG,STD
2016-01-01,451.18532608695665,717.0762669888734
2016-01-02,451.18532608695665,717.0762669888734
2016-01-03,457.57072463768134,720.204765694077
2016-01-04,469.3357246376813,772.5583296315234
2016-01-05,462.64131884057963,747.8422038374272
2016-01-06,468.2332028985507,752.66604612925
2016-01-07,462.11071946169756,746.7352808853817
2016-01-08,467.51814182194624,760.5541303048743
2016-01-09,476.5596014492754,793.2659609562489
2016-01-10,467.02223602484486,786.6300275157188
2016-01-11,473.82645962732914,796.5796140827428
2016-01-12,460.22532091097315,769.337019250348
2016-01-13,445.56086956521756,750.7815465514188
2016-01-14,435.4778005597007,731.7547218148007
2016-01-15,410.1731602037406,674.5438083284668
2016-01-16,408.7425277842885,678.3778872128842
2016-01-17,407.35129526544006,680.1345766346614
2016-01-18,374.76435881284425,606.2265363612618
2016-01-19,377.08384057971006,618.0165329384101
2016-01-20,381.0097774327122,630.5653502152329
2016-01-21,374.40952380952376,620.0678221483738
2016-01-22,391.4115062111802,661.1922678011067
2016-01-23,385.8674327122153,639.6070817049459
2016-01-24,390.2713509316769,640.7549257443761
2016-01-25,405.12837991718436,663.4811717039217
2016-01-26,411.61484472049693,671.9050180193603
2016-01-27,425.07745372645434,682.0805687582651
2016-01-28,441.3124487430179,692.694614793305
2016-01-29,444.8621266767467,688.864343875369
2016-01-30,434.97770410919355,674.0714568268694
2016-01-31,433.0192332561292,679.5586188964323
2016-02-01,429.98972772127706,666.4711312829611
2016-02-02,430.63531738280386,663.4295691907698
2016-02-03,425.7417579624636,659.7570477755702
2016-02-04,417.5170082661455,643.4888636040705
2016-02-05,416.2799759611318,642.829287341277
2016-02-06,422.0420263996459,649.3200510779529
2016-02-07,430.1001534427149,651.3673337528855
2016-02-08,410.12034570317485,608.9934508375222
2016-02-09,400.7897766947193,594.8814569257542
2016-02-10,392.3505896738411,574.929518227684
2016-02-11,381.2949999614516,559.5367648038497
2016-02-12,371.6906835409877,549.1970965786985
2016-02-13,370.0152956897164,541.9626957233123
2016-02-14,361.28369665832076,535.635746308661
2016-02-15,372.14511626046544,582.4303165373514
2016-02-16,360.72207468248615,577.4009453198756
2016-02-17,343.3304497711733,543.5421274005739
2016-02-18,348.0258046735251,558.4005810454796
2016-02-19,338.94681433778163,537.2790287283539
2016-02-20,329.71618580328044,525.0819921838818
2016-02-21,335.4050966062534,538.8541321009686
2016-02-22,321.8490772850026,515.2709194925721
2016-02-23,320.0120072391143,521.7772667694601
2016-02-24,315.62020634436476,513.2060671629921
2016-02-25,318.0181621783935,519.3084855031628
2016-02-26,320.60430124223615,525.7535512523499
2016-02-27,324.01658902691526,527.4898522430109
2016-02-28,323.9358436853003,524.3269038060089
2016-02-29,325.5392546583851,524.2803185948654
2016-03-01,329.102215320911,533.1121577051601
2016-03-02,329.28889233954453,540.2981863479253
2016-03-03,307.39518633540365,521.5878839841184
2016-03-04,296.8154140786748,514.4490514233504
2016-03-05,291.44075569358176,507.090706433925
2016-03-06,290.7661180124224,507.4742584741818
2016-03-07,286.3355143557277,507.43730212580806
2016-03-08,293.8084976566267,512.6759202881071
2016-03-09,289.4343846065856,499.929937068593
2016-03-10,302.73123519236646,524.2334978636582
2016-03-11,311.60847716187783,541.8546190121548
2016-03-12,321.0243543325731,557.8435628486199
2016-03-13,325.5993057126624,563.8058498200693
2016-03-14,337.41532620876785,614.9296638052117
2016-03-15,323.7733756903805,591.1979789305245
2016-03-16,326.21086616578197,601.9408339273384
2016-03-17,328.29331170692166,609.2330099517864
2016-03-18,327.1280657366742,600.2593154112382
2016-03-19,328.65601334820707,588.8887979440427
2016-03-20,324.8337435684359,578.4321850331186
2016-03-21,301.56193445119044,512.5738774980261
2016-03-22,297.91972160723697,498.37713644661466
2016-03-23,284.2889205715839,470.49762260345796
2016-03-24,272.97376053442497,447.8432309480807
2016-03-25,259.3199789557641,414.9535621952549
2016-03-26,249.08438886496333,410.608049518555
2016-03-27,252.3819068698711,428.5279171581265
2016-03-28,253.82676856007907,443.8511248521043
2016-03-29,253.09447497078395,454.5211723490312
2016-03-30,260.5619356962861,473.3978331708315
2016-03-31,258.11028220213154,467.8851148287607
2016-04-01,258.6694835518748,465.6716140936081
2016-04-02,262.36990050609614,463.1103518572463
2016-04-03,258.52853519668736,448.32884872196104
2016-04-04,256.23376643921506,434.92234327362365
2016-04-05,272.40097177266506,458.0772163100095
2016-04-06,287.3274289578048,475.3627398302565
2016-04-07,295.3587195637594,486.39294376965705
2016-04-08,308.3829822194034,498.2579940668905
2016-04-09,308.4460347301199,492.05651685019046
2016-04-10,306.6639754395941,486.91538573776864
2016-04-11,319.52059627329197,525.571690160777
2016-04-12,313.79834368530015,499.5419466936557
2016-04-13,323.52837991718434,494.19613533425166
2016-04-14,327.12206579250056,509.6553065261222
2016-04-15,333.8044818265469,549.2822452770325
2016-04-16,339.4406366459627,539.8506935717747
2016-04-17,338.2560248447204,540.1333993902753
2016-04-18,354.4039380032206,538.1666025834545
2016-04-19,367.2306011042098,559.5050509759423
2016-04-20,384.4212766275592,601.9931850415494
2016-04-21,382.87841872183645,578.9505346806081
2016-04-22,363.3071446839606,515.5122139841335
2016-04-23,363.5799277036901,512.3503648698627
2016-04-24,362.2939223602484,508.77376769045685
2016-04-25,356.5246956521739,493.8144914493833
2016-04-26,347.873150678629,485.5235459439941
2016-04-27,332.6159207499426,460.6702291538146
2016-04-28,324.97060766045547,453.0390736740466
2016-04-29,324.3411066252588,457.7106842482685
2016-04-30,324.53768737060045,457.5746786520395
2016-05-01,321.89975776397523,456.54213916900017
2016-05-02,321.9542184265011,458.7651685386407
2016-05-03,331.3806552795031,481.94297567634976
2016-05-04,354.07118530020693,521.1642450702294
2016-05-05,367.8069275362319,561.7739491353674
2016-05-06,379.6994761904763,586.3330181986322
2016-05-07,394.0801304347826,628.7910352712076
2016-05-08,397.95590786749466,627.1468374389949
2016-05-09,384.2765963335945,596.1056156770757
2016-05-10,390.81237721361236,616.5890400526696
2016-05-11,389.71115101811085,606.2901240354133
2016-05-12,377.92995834087134,577.6725504233318
2016-05-13,378.5463329514161,573.0733855326673
2016-05-14,381.729306940843,571.1391906370692
2016-05-15,384.10840411867576,572.8405271483008
2016-05-16,406.59362448491413,630.9682975158561
2016-05-17,388.9723282880059,582.3938464785602
2016-05-18,378.39978260869566,565.1597748734217
2016-05-19,376.70700828157356,554.061912077702
2016-05-20,363.16566252587984,532.3076884886013
2016-05-21,348.915980331263,512.3335334627237
2016-05-22,343.87036335403724,507.6543189716288
2016-05-23,322.4732784679089,461.7355364347718
2016-05-24,316.91522463768115,456.71029397936405
2016-05-25,313.40448304865424,459.3583399080918
2016-05-26,314.47529089026915,465.9074194686267
2016-05-27,320.2907747153209,477.01715898919684
2016-05-28,328.1726645962734,491.85206031756906
2016-05-29,328.58809420289856,491.85015376752386
2016-05-30,333.61240165631466,504.7096534217695
2016-05-31,335.39326863354034,503.5138474603361
2016-06-01,335.58903215675275,496.69245067370434
2016-06-02,333.9045185843077,496.2288477881064
2016-06-03,330.02553015147936,484.96314503336566
2016-06-04,325.0621960730326,476.16153809123375
2016-06-05,324.8118071291616,476.6501674445569
2016-06-06,327.0864078333236,473.5403309409103
2016-06-07,332.05054839255814,477.5617076381221
2016-06-08,338.48218843419426,489.80026241526326
2016-06-09,344.2680955565757,503.9814550284734
2016-06-10,347.30084843465073,515.6237259009972
2016-06-11,346.9378922029949,517.0082900666509
2016-06-12,345.07436557796444,516.8625793645934
2016-06-13,350.1494051458809,550.597594363689
2016-06-14,339.3883438268512,541.2613012551761
2016-06-15,328.13488761223556,514.9350230001806
2016-06-16,309.40277826732154,479.324209289949
2016-06-17,296.8453525547977,458.3516049077704
2016-06-18,289.0486445786438,446.9425543026665
2016-06-19,285.9198606880662,445.064109807718
2016-06-20,264.97391024584357,394.48934628434716
2016-06-21,250.64626984502902,365.9992320886539
2016-06-22,244.56826185353893,363.8374461281041
2016-06-23,246.5631110049058,366.382331153325
2016-06-24,249.71583075668693,375.73430642657274
2016-06-25,251.83015195774334,382.4067581036933
2016-06-26,252.84989655424505,382.58343190201725
2016-06-27,261.6491204468127,395.65255433273995
2016-06-28,269.5764064511818,409.21239234889737
2016-06-29,267.2034036356751,406.028139077345
2016-06-30,264.1390938104078,400.34336847783527
2016-07-01,260.8425086967645,390.13908910233823
2016-07-02,256.48599619477443,383.2088515698885
2016-07-03,257.12085089183796,387.2901770033989
2016-07-04,248.57932618931562,377.33172066930814
2016-07-05,248.18105666277663,375.1314376411382
2016-07-06,238.02550918592712,355.0306155870566
2016-07-07,240.44696434517655,360.8166520627312
