<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:cafa4d503ed2c9442ce3117dca99109fb07bb6f323f54f2b9ac80ea5c9d35f71
size 12247
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Allahabad,03/08/2016,15,Other,NR,NR,10270,
,04/08/2016,20,Other,NR,NR,10280,
,05/08/2016,10,Other,NR,NR,10280,
,06/08/2016,8,Other,NR,NR,10300,
,08/08/2016,7,Other,NR,NR,10280,
,09/08/2016,7.5,Other,NR,NR,10300,
,10/08/2016,6,Other,NR,NR,10300,
,11/08/2016,7.5,Other,NR,NR,10315,
,12/08/2016,6.5,Other,NR,NR,10320,
,16/08/2016,7.5,Other,NR,NR,10310,
,17/08/2016,8,Other,NR,NR,10310,
,18/08/2016,6,Other,NR,NR,10320,
,19/08/2016,10,Other,NR,NR,10315,
,22/08/2016,6,Other,NR,NR,10320,
,23/08/2016,7,Other,NR,NR,10325,
,24/08/2016,6,Other,NR,NR,10325,
,25/08/2016,5,Other,NR,NR,10325,
,27/08/2016,6,Other,NR,NR,10325,
,29/08/2016,5,Other,NR,NR,10350,
,30/08/2016,8,Other,NR,NR,10350,
,31/08/2016,10,Other,NR,NR,10360,
Bharuasumerpur,05/08/2016,1,Other,NR,NR,9500,
,07/08/2016,1.5,Other,NR,NR,9500,
,10/08/2016,1,Other,NR,NR,9500,
,12/08/2016,1.5,Other,NR,NR,9400,
,21/08/2016,1,Other,NR,NR,9500,
,22/08/2016,1,Other,NR,NR,9500,
,26/08/2016,1.5,Other,NR,NR,9400,
Buland Shahr,01/08/2016,2.5,Other,NR,NR,8320,
,02/08/2016,2,Other,NR,NR,8300,
,03/08/2016,1.5,Other,NR,NR,8310,
,04/08/2016,1.6,Other,NR,NR,8320,
,05/08/2016,1.6,Other,NR,NR,8300,
,06/08/2016,1.5,Other,NR,NR,8350,
,08/08/2016,1.5,Other,NR,NR,8320,
,09/08/2016,2,Other,NR,NR,8325,
,10/08/2016,1.6,Other,NR,NR,8330,
,11/08/2016,1.5,Other,NR,NR,8310,
,12/08/2016,1.5,Other,NR,NR,8300,
,13/08/2016,2,Other,NR,NR,8200,
,16/08/2016,3,Other,NR,NR,8200,
,20/08/2016,1,Other,NR,NR,8270,
,22/08/2016,3,Other,NR,NR,8250,
,23/08/2016,2,Other,NR,NR,8350,
,24/08/2016,1.6,Other,NR,NR,8320,
,25/08/2016,1.5,Other,NR,NR,8320,
,26/08/2016,1.6,Other,NR,NR,8330,
,27/08/2016,1.5,Other,NR,NR,8310,
,29/08/2016,1.5,Other,NR,NR,8300,
,30/08/2016,1.8,Other,NR,NR,8300,
,31/08/2016,1.8,Other,NR,NR,8350,
Dadri,01/08/2016,2,Other,NR,NR,8550,
,02/08/2016,2.5,Other,NR,NR,8520,
,04/08/2016,2,Other,NR,NR,8550,
,05/08/2016,3,Other,NR,NR,8520,
,06/08/2016,2.5,Other,NR,NR,8540,
,07/08/2016,3,Other,NR,NR,8500,
,08/08/2016,2,Other,NR,NR,8520,
,09/08/2016,2.5,Other,NR,NR,8450,
,11/08/2016,2,Other,NR,NR,8460,
,12/08/2016,3,Other,NR,NR,8420,
,13/08/2016,2,Other,NR,NR,8450,
,14/08/2016,2.5,Other,NR,NR,8450,
,15/08/2016,1.5,Other,NR,NR,8460,
,16/08/2016,2,Other,NR,NR,8450,
,18/08/2016,2.5,Other,NR,NR,8420,
,19/08/2016,3,Other,NR,NR,8400,
,20/08/2016,2,Other,NR,NR,8420,
,21/08/2016,2.5,Other,NR,NR,8400,
,22/08/2016,2,Other,NR,NR,8400,
,23/08/2016,3,Other,NR,NR,8350,
,25/08/2016,2,Other,NR,NR,8380,
,26/08/2016,2.5,Other,NR,NR,8360,
,27/08/2016,2,Other,NR,NR,8400,
,28/08/2016,2.5,Other,NR,NR,8400,
,29/08/2016,2,Other,NR,NR,8450,
,30/08/2016,1.5,Other,NR,NR,8460,
Dibiapur,01/08/2016,1,Other,NR,NR,9600,
,02/08/2016,1,Other,NR,NR,9700,
,03/08/2016,1,Other,9600,9800,9700,
,04/08/2016,1,Other,9560,9600,9600,
,05/08/2016,2,Other,9560,9700,9600,
,06/08/2016,1,Other,9670,9760,9700,
,07/08/2016,1,Other,9600,9720,9700,
,08/08/2016,1,Other,9600,9740,9700,
,10/08/2016,1,Other,9500,9700,9600,
,11/08/2016,2,Other,9600,9760,9700,
,12/08/2016,1.2,Other,9650,9750,9700,
,13/08/2016,1,Other,9500,9700,9670,
,14/08/2016,1,Other,9600,9700,9670,
,16/08/2016,1.2,Other,9600,9760,9700,
,17/08/2016,1,Other,9600,9750,9700,
,18/08/2016,1,Other,9600,9750,9700,
,19/08/2016,1,Other,9600,9750,9700,
,20/08/2016,1,Other,9600,9760,9700,
,21/08/2016,1,Other,9500,9700,9600,
,22/08/2016,1.2,Other,9500,9700,9600,
,25/08/2016,1,Other,9500,9700,9600,
,26/08/2016,1,Other,9500,9700,9600,
,27/08/2016,2,Other,9500,9700,9600,
,29/08/2016,1,Other,9500,9700,9600,
,31/08/2016,1,Other,9500,9700,9600,
Etawah,01/08/2016,11.5,Other,NR,NR,9900,
,02/08/2016,12,Other,NR,NR,9900,
,03/08/2016,12.5,Other,NR,NR,9850,
,04/08/2016,13,Other,NR,NR,9800,
,05/08/2016,11,Other,NR,NR,9800,
,06/08/2016,11.5,Other,NR,NR,9800,
,08/08/2016,11,Other,NR,NR,9850,
,09/08/2016,11.5,Other,NR,NR,9850,
,10/08/2016,12,Other,NR,NR,9800,
,11/08/2016,11,Other,NR,NR,9800,
,12/08/2016,12.5,Other,NR,NR,9800,
,13/08/2016,13,Other,NR,NR,9750,
,16/08/2016,10,Other,NR,NR,9825,
,17/08/2016,9,Other,NR,NR,9850,
,18/08/2016,10,Other,NR,NR,9850,
,19/08/2016,9,Other,NR,NR,9870,
,20/08/2016,8,Other,NR,NR,9900,
