<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:cdddde4d7182c4b10046c3ead6d577ed59aad65e8d2d48379f74de711beb20a6
size 2987
=======
DATE,VOLATILITY,SAMEMONTH,LASTMONTH,LASTYEAR
2016-01-01,0.1317188595860493,Normal,Normal,Normal
2016-02-01,0.1855888045251635,Normal,Anomaly,Normal
2016-03-01,0.1774316124037206,Anomaly,Normal,Normal
2016-04-01,0.1458955612720621,Normal,Anomaly,Normal
2016-05-01,0.0820596420313419,Normal,Normal,Normal
2016-06-01,0.0433775328690202,Normal,Normal,Normal
2016-07-01,0.0705207188394508,Normal,Normal,Normal
2016-08-01,0.0502997993852285,Normal,Normal,Normal
2016-09-01,0.082207835779107,Normal,Anomaly,Normal
2016-10-01,0.1080993461703366,Anomaly,Anomaly,Normal
2016-11-01,0.201971476537997,Anomaly,Anomaly,Normal
2016-12-01,0.1823478320855279,Normal,Normal,Normal
2017-01-01,0.0918453496629537,Normal,Normal,Normal
2017-02-01,0.0433395960279736,Normal,Normal,Normal
2017-03-01,0.1038551373104852,Normal,Normal,Normal
2017-04-01,0.1478296500014219,Normal,Anomaly,Anomaly
2017-05-01,0.1060567748227858,Normal,Normal,Normal
2017-06-01,0.1724227951054645,Normal,Anomaly,Anomaly
2017-07-01,0.1885845357735561,Anomaly,Normal,Anomaly
2017-08-01,0.1792669178045464,Normal,Anomaly,Anomaly
2017-09-01,0.1604920382565481,Normal,Normal,Anomaly
2017-10-01,0.1706606325556972,Anomaly,Normal,Anomaly
2017-11-01,0.1656658554440132,Anomaly,Anomaly,Anomaly
2017-12-01,0.1913288756513131,Normal,Anomaly,Normal
2018-01-01,0.043405240750544,Normal,Normal,Normal
2018-02-01,0.0498632628467473,Normal,Normal,Normal
2018-03-01,0.1351619996753423,Normal,Normal,Normal
2018-04-01,0.1566196769568249,Normal,Normal,Anomaly
2018-05-01,0.0411983416190696,Normal,Normal,Normal
2018-06-01,0.0889211616241853,Anomaly,Normal,Normal
2018-07-01,0.0505523699791818,Normal,Normal,Normal
2018-08-01,0.045681489296991,Normal,Normal,Normal
2018-09-01,0.0445857930126013,Normal,Normal,Normal
2018-10-01,0.0347721938700107,Normal,Normal,Normal
2018-11-01,0.182331761829608,Normal,Anomaly,Anomaly
2018-12-01,0.1514840732767198,Normal,Normal,Normal
2019-01-01,0.1557135446226552,Normal,Normal,Normal
2019-02-01,0.0476711947939565,Normal,Normal,Normal
2019-03-01,0.0555290646066397,Normal,Normal,Normal
2019-04-01,0.0858375143827827,Normal,Normal,Normal
2019-05-01,0.0734915224323221,Normal,Normal,Normal
2019-06-01,0.0803210270902113,Normal,Normal,Normal
2019-07-01,0.1531169211290224,Anomaly,Anomaly,Anomaly
2019-08-01,0.1545612379755064,Anomaly,Anomaly,Anomaly
2019-09-01,0.1434988443508946,Anomaly,Anomaly,Normal
2019-10-01,0.0984836025294282,Normal,Normal,Normal
2019-11-01,0.0995986721277707,Normal,Normal,Normal
2019-12-01,0.1132404829795677,Normal,Normal,Normal
2020-01-01,0.1010559709750439,Normal,Normal,Normal
2020-02-01,0.0973424422768942,Normal,Normal,Normal
2020-03-01,0.1832746987053838,Normal,Anomaly,Anomaly
2020-04-01,0.0646046778221737,Normal,Normal,Normal
2020-05-01,0.0613180129423623,Normal,Normal,Normal
2020-06-01,0.0673900456881804,Normal,Normal,Normal
2020-07-01,0.1779836371020874,Anomaly,Anomaly,Anomaly
2020-08-01,0.0766625865800125,Normal,Normal,Normal
2020-09-01,0.0773728599554017,Normal,Normal,Normal
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
