<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:a4d5f51b832c95aefe493fb30f33aa8d415cf84332c0de6cce81a321ac3fe645
size 3427
=======
DATE,VOLATILITY,SAMEMONTH,LASTMONTH,LASTYEAR
2016-01-01,0.0553958798065956,Normal,Normal,Normal
2016-02-01,0.1954635211492808,Normal,Anomaly,Normal
2016-03-01,0.0730769754782381,Normal,Normal,Normal
2016-04-01,0.053458159659065,Normal,Normal,Normal
2016-05-01,0.0902146147857598,Normal,Normal,Normal
2016-06-01,0.0187785377449021,Normal,Normal,Normal
2016-07-01,0.0331011793245511,Normal,Normal,Normal
2016-08-01,0.0285649425938635,Normal,Normal,Normal
2016-09-01,0.040382658442373,Normal,Normal,Normal
2016-10-01,0.0409496274966512,Normal,Normal,Normal
2016-11-01,0.2948483019511592,Anomaly,Anomaly,Normal
2016-12-01,0.0357348679116403,Normal,Normal,Normal
2017-01-01,0.043778516786585,Normal,Normal,Normal
2017-02-01,0.1441280479588266,Normal,Normal,Normal
2017-03-01,0.0725780079234642,Normal,Normal,Normal
2017-04-01,0.0534054429373188,Normal,Normal,Normal
2017-05-01,0.0437702583391229,Normal,Normal,Normal
2017-06-01,0.2268335400745286,Anomaly,Anomaly,Anomaly
2017-07-01,0.0759084844684805,Normal,Normal,Normal
2017-08-01,0.0419268769944395,Normal,Normal,Normal
2017-09-01,0.035564306896027,Normal,Normal,Normal
2017-10-01,0.0484389728146442,Normal,Normal,Normal
2017-11-01,0.0665286163423491,Normal,Normal,Normal
2017-12-01,0.1167978693688717,Normal,Normal,Normal
2018-01-01,0.0054972197998132,Normal,Normal,Normal
2018-02-01,0.1230298641575152,Normal,Normal,Normal
2018-03-01,0.154211214213864,Normal,Normal,Normal
2018-04-01,0.0717550222715742,Normal,Normal,Normal
2018-05-01,0.0395847731084642,Normal,Normal,Normal
2018-06-01,0.0554126728614537,Normal,Normal,Normal
2018-07-01,0.1114268848350086,Anomaly,Anomaly,Normal
2018-08-01,0.0285106536749674,Normal,Normal,Normal
2018-09-01,0.0163086660197165,Normal,Normal,Normal
2018-10-01,0.0168332746443964,Normal,Normal,Normal
2018-11-01,0.2008779692623042,Normal,Anomaly,Anomaly
2018-12-01,0.2384562852918663,Normal,Anomaly,Anomaly
2019-01-01,0.0796481922688348,Normal,Normal,Normal
2019-02-01,0.054820542945921,Normal,Normal,Normal
2019-03-01,0.0491245314557645,Normal,Normal,Normal
2019-04-01,0.105635115372315,Normal,Normal,Normal
2019-05-01,0.0133964343632779,Normal,Normal,Normal
2019-06-01,0.037565824539746,Normal,Normal,Normal
2019-07-01,0.1624403793960756,Anomaly,Anomaly,Anomaly
2019-08-01,0.0315372344231449,Normal,Normal,Normal
2019-09-01,0.0304029258006577,Normal,Normal,Normal
2019-10-01,0.0738500019132493,Normal,Normal,Normal
2019-11-01,0.1099501697893656,Normal,Normal,Anomaly
2019-12-01,0.0881770599862298,Normal,Normal,Normal
2020-01-01,0.0734820626404197,Normal,Normal,Normal
2020-02-01,0.1137893555445893,Normal,Normal,Normal
2020-03-01,0.0485927575331513,Normal,Normal,Normal
2020-04-01,0.032339132632282,Normal,Normal,Normal
2020-05-01,0.0326674853564926,Normal,Normal,Normal
2020-06-01,0.0155380006210391,Normal,Normal,Normal
2020-07-01,0.0761532130750532,Normal,Normal,Normal
2020-08-01,0.2204469778682027,Anomaly,Anomaly,Anomaly
2020-09-01,0.140947445507691,Anomaly,Anomaly,Normal
2020-10-01,0.0654500804387255,Normal,Normal,Normal
2020-11-01,0.0233071413219493,Normal,Normal,Normal
2020-12-01,0.5174788685851818,Anomaly,Anomaly,Anomaly
2021-01-01,0.1141602263096499,Normal,Normal,Normal
2021-02-01,0.1117297796966528,Normal,Normal,Normal
2021-03-01,0.0785866690619301,Normal,Normal,Normal
2021-04-01,0.187622964176309,Anomaly,Anomaly,Anomaly
2021-05-01,0.0443360871712486,Normal,Normal,Normal
2021-06-01,0.0071043649777305,Normal,Normal,Normal
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
