<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:2bf444e4974fc74580accdb9a89b683d06bf804af3df13dd2dd416ed1859e00d
size 17790
=======
STARTDATA,ENDDATA,MAX_PRICE,MIN_PRICE,MAXMINRATIO
2016-01-01,2016-02-13,1565.0,1400.0,1.1170592433975732
2016-01-08,2016-02-20,1565.0,1375.0,1.1373546511627908
2016-01-15,2016-02-27,1565.0,1250.0,1.2509992006394883
2016-01-22,2016-03-05,1520.0,1200.0,1.2656119900083265
2016-01-29,2016-03-12,1510.0,1200.0,1.257285595337219
2016-02-01,2016-03-15,1500.0,1150.0,1.3032145960034753
2016-02-08,2016-03-22,1500.0,1150.0,1.3032145960034753
2016-02-15,2016-03-29,1400.0,1150.0,1.2163336229365769
2016-02-22,2016-04-05,1350.0,1150.0,1.1728931364031276
2016-02-29,2016-04-12,1219.2857142607145,1150.0,1.0593272930153905
2016-03-07,2016-04-19,1200.0,1130.0,1.0610079575596818
2016-03-14,2016-04-26,1175.0,1100.0,1.0672116257947322
2016-03-21,2016-05-03,1175.0,1100.0,1.0672116257947322
2016-03-28,2016-05-10,1175.0,1080.0,1.0869565217391304
2016-04-04,2016-05-17,1175.0,1070.0,1.0971055088702149
2016-04-11,2016-05-24,1150.0,900.0,1.2763596004439512
2016-04-18,2016-05-31,1130.0,868.0000009599995,1.300345222959343
2016-04-25,2016-06-07,1120.0,850.0,1.3160987074030552
2016-05-02,2016-06-14,1110.0,850.0,1.3043478260869565
2016-05-09,2016-06-21,1080.0,850.0,1.2690951821386605
2016-05-16,2016-06-28,1070.0,850.0,1.2573443008225618
2016-05-23,2016-07-05,909.201681731518,850.0,1.068392105442442
2016-05-30,2016-07-12,910.7692307600264,850.0,1.0702341137015587
2016-06-06,2016-07-19,915.0,850.0,1.0752056404230317
2016-06-13,2016-07-26,925.0,872.5,1.058958214081282
2016-06-20,2016-08-02,1000.0,890.0,1.122334455667789
2016-06-27,2016-08-09,1100.0,900.0,1.2208657047724751
2016-07-04,2016-08-16,1150.0,900.0,1.2763596004439512
2016-07-11,2016-08-23,1160.0,900.0,1.2874583795782464
2016-07-18,2016-08-30,1170.0,907.5,1.2878370941111723
2016-07-25,2016-09-06,1170.0,925.0,1.263498920086393
2016-08-01,2016-09-13,1170.0,1000.0,1.1688311688311688
2016-08-08,2016-09-20,1170.0,1000.0,1.1688311688311688
2016-08-15,2016-09-27,1170.0,935.6363641163637,1.249150732156118
2016-08-22,2016-10-04,1170.0,900.0,1.2985571587125415
2016-08-29,2016-10-11,1170.0,800.0,1.4606741573033708
2016-09-05,2016-10-18,1140.0,800.0,1.4232209737827715
2016-09-12,2016-10-25,1120.0,800.0,1.3982521847690388
2016-09-19,2016-11-01,1100.0,800.0,1.373283395755306
2016-09-26,2016-11-08,1050.0,800.0,1.3108614232209739
2016-10-03,2016-11-15,1050.0,800.0,1.3108614232209739
2016-10-10,2016-11-22,1050.0,850.0,1.2338425381903644
2016-10-17,2016-11-29,1050.0,930.0,1.1278195488721805
2016-10-24,2016-12-06,1075.0,930.0,1.154672395273899
2016-10-31,2016-12-13,1075.0,930.0,1.154672395273899
2016-11-07,2016-12-20,1100.0,930.0,1.1815252416756177
2016-11-14,2016-12-27,1120.0,930.0,1.2030075187969924
2016-11-21,2017-01-03,1120.0,930.0,1.2030075187969924
2016-11-28,2017-01-10,1120.0,1050.0,1.065651760228354
2016-12-05,2017-01-17,1140.0,1060.0,1.0744580584354382
2016-12-12,2017-01-24,1160.0,1060.0,1.0933081998114986
2016-12-19,2017-01-31,1170.0,1080.0,1.0823311748381128
2016-12-26,2017-02-07,1170.0,1080.0,1.0823311748381128
2017-01-01,2017-02-13,1170.0,1080.0,1.0823311748381128
2017-01-08,2017-02-20,1170.0,1080.0,1.0823311748381128
2017-01-15,2017-02-27,1170.0,1000.0,1.1688311688311688
2017-01-22,2017-03-06,1170.0,1000.0,1.1688311688311688
2017-01-29,2017-03-13,1170.0,1000.0,1.1688311688311688
2017-02-05,2017-03-20,1130.0,1000.0,1.1288711288711288
2017-02-12,2017-03-27,1130.0,1000.0,1.1288711288711288
2017-02-19,2017-04-03,1100.0,1000.0,1.098901098901099
2017-02-26,2017-04-10,1088.6363605371907,980.0,1.1097210606903065
2017-03-05,2017-04-17,1080.0,980.0,1.1009174311926606
2017-03-12,2017-04-24,1080.0,980.0,1.1009174311926606
2017-03-19,2017-05-01,1080.0,980.0,1.1009174311926606
2017-03-26,2017-05-08,1040.0,980.0,1.0601427115188584
2017-04-02,2017-05-15,1060.7843137199538,980.0,1.0813295756574453
2017-04-09,2017-05-22,1075.0,980.0,1.0958205912334353
2017-04-16,2017-05-29,1075.0,950.0,1.1303890641430074
2017-04-23,2017-06-05,1075.0,950.0,1.1303890641430074
