<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:0cf6b34213e49c1ea1cf542949904650f45908489a3de597d63007dbe4e89970
size 17398
=======
STARTDATA,ENDDATA,MAX_PRICE,MIN_PRICE,MAXMINRATIO
2016-01-01,2016-02-13,2900.0,2400.0,1.2078300708038316
2016-01-08,2016-02-20,2900.0,2400.0,1.2078300708038316
2016-01-15,2016-02-27,2800.0,2400.0,1.1661807580174928
2016-01-22,2016-03-05,2800.0,2400.0,1.1661807580174928
2016-01-29,2016-03-12,2700.0,2400.0,1.1245314452311537
2016-02-01,2016-03-15,2700.0,2400.0,1.1245314452311537
2016-02-08,2016-03-22,2600.0,2400.0,1.0828821324448146
2016-02-15,2016-03-29,2600.0,2400.0,1.0828821324448146
2016-02-22,2016-04-05,2600.0,2400.0,1.0828821324448146
2016-02-29,2016-04-12,2600.0,2300.0,1.1299435028248588
2016-03-07,2016-04-19,2600.0,2300.0,1.1299435028248588
2016-03-14,2016-04-26,2400.0,2200.0,1.0904134484325307
2016-03-21,2016-05-03,2400.0,2100.0,1.142313184198001
2016-03-28,2016-05-10,2400.0,2100.0,1.142313184198001
2016-04-04,2016-05-17,2400.0,2100.0,1.142313184198001
2016-04-11,2016-05-24,2300.0,2100.0,1.0947168015230841
2016-04-18,2016-05-31,2300.0,2100.0,1.0947168015230841
2016-04-25,2016-06-07,2200.0,2100.0,1.0471204188481675
2016-05-02,2016-06-14,2100.0,2100.0,0.9995240361732508
2016-05-09,2016-06-21,2100.0,2000.0,1.0494752623688155
2016-05-16,2016-06-28,2100.0,2000.0,1.0494752623688155
2016-05-23,2016-07-05,2100.0,2000.0,1.0494752623688155
2016-05-30,2016-07-12,2200.0,2000.0,1.0994502748625687
2016-06-06,2016-07-19,2200.0,2000.0,1.0994502748625687
2016-06-13,2016-07-26,2200.0,2000.0,1.0994502748625687
2016-06-20,2016-08-02,2200.0,2000.0,1.0994502748625687
2016-06-27,2016-08-09,2200.0,2000.0,1.0994502748625687
2016-07-04,2016-08-16,2200.0,2100.0,1.0471204188481675
2016-07-11,2016-08-23,2200.0,2200.0,0.9995456610631531
2016-07-18,2016-08-30,2200.0,2200.0,0.9995456610631531
2016-07-25,2016-09-06,2200.0,2100.0,1.0471204188481675
2016-08-01,2016-09-13,2200.0,2100.0,1.0471204188481675
2016-08-08,2016-09-20,2200.0,2100.0,1.0471204188481675
2016-08-15,2016-09-27,2200.0,2100.0,1.0471204188481675
2016-08-22,2016-10-04,2200.0,1900.0,1.157285639137296
2016-08-29,2016-10-11,2200.0,1900.0,1.157285639137296
2016-09-05,2016-10-18,2600.0,1900.0,1.3677012098895318
