<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:b98a16805d6675a981e14a5877258325ebec18ab34bf8c58077aeaaded9444a7
size 17520
=======
STARTDATA,ENDDATA,MAX_PRICE,MIN_PRICE,MAXMINRATIO
2016-01-01,2016-02-13,2200.0,2000.0,1.0994502748625687
2016-01-08,2016-02-20,2200.0,1944.4444419753092,1.130846994410299
2016-01-15,2016-02-27,2200.0,1800.0,1.2215435868961688
2016-01-22,2016-03-05,2200.0,1700.0,1.2933568489124045
2016-01-29,2016-03-12,2100.0,1700.0,1.2345679012345678
2016-02-01,2016-03-15,2100.0,1600.0,1.311680199875078
2016-02-08,2016-03-22,2000.0,1600.0,1.2492192379762648
2016-02-15,2016-03-29,2000.0,1600.0,1.2492192379762648
2016-02-22,2016-04-05,1800.0,1600.0,1.1242973141786383
2016-02-29,2016-04-12,1800.0,1600.0,1.1242973141786383
2016-03-07,2016-04-19,1800.0,1500.0,1.1992005329780147
2016-03-14,2016-04-26,1800.0,1500.0,1.1992005329780147
2016-03-21,2016-05-03,1800.0,1500.0,1.1992005329780147
2016-03-28,2016-05-10,1800.0,1500.0,1.1992005329780147
2016-04-04,2016-05-17,1800.0,1400.0,1.284796573875803
2016-04-11,2016-05-24,1800.0,1400.0,1.284796573875803
2016-04-18,2016-05-31,1800.0,1400.0,1.284796573875803
2016-04-25,2016-06-07,1800.0,1400.0,1.284796573875803
2016-05-02,2016-06-14,1800.0,1400.0,1.284796573875803
2016-05-09,2016-06-21,1800.0,1400.0,1.284796573875803
2016-05-16,2016-06-28,1800.0,1400.0,1.284796573875803
2016-05-23,2016-07-05,1800.0,1500.0,1.1992005329780147
2016-05-30,2016-07-12,1800.0,1500.0,1.1992005329780147
2016-06-06,2016-07-19,1600.0,1500.0,1.0659560293137909
2016-06-13,2016-07-26,1600.0,1500.0,1.0659560293137909
2016-06-20,2016-08-02,2000.0,1500.0,1.3324450366422385
2016-06-27,2016-08-09,2000.0,1500.0,1.3324450366422385
2016-07-04,2016-08-16,2000.0,1500.0,1.3324450366422385
2016-07-11,2016-08-23,2000.0,1500.0,1.3324450366422385
2016-07-18,2016-08-30,2000.0,1500.0,1.3324450366422385
2016-07-25,2016-09-06,2000.0,1500.0,1.3324450366422385
2016-08-01,2016-09-13,2000.0,1600.0,1.2492192379762648
2016-08-08,2016-09-20,1800.0,1400.0,1.284796573875803
2016-08-15,2016-09-27,1800.0,1400.0,1.284796573875803
2016-08-22,2016-10-04,1800.0,1400.0,1.284796573875803
2016-08-29,2016-10-11,1600.0,1400.0,1.1420413990007139
2016-09-05,2016-10-18,1600.0,1400.0,1.1420413990007139
2016-09-12,2016-10-25,1600.0,1400.0,1.1420413990007139
2016-09-19,2016-11-01,1600.0,1400.0,1.1420413990007139
2016-09-26,2016-11-08,1600.0,1400.0,1.1420413990007139
2016-10-03,2016-11-15,1600.0,1400.0,1.1420413990007139
2016-10-10,2016-11-22,1800.0,1400.0,1.284796573875803
2016-10-17,2016-11-29,2000.0,1400.0,1.4275517487508922
2016-10-24,2016-12-06,2000.0,1400.0,1.4275517487508922
2016-10-31,2016-12-13,2000.0,1600.0,1.2492192379762648
2016-11-07,2016-12-20,2000.0,1600.0,1.2492192379762648
2016-11-14,2016-12-27,2000.0,1600.0,1.2492192379762648
2016-11-21,2017-01-03,2000.0,1600.0,1.2492192379762648
2016-11-28,2017-01-10,2000.0,1600.0,1.2492192379762648
2016-12-05,2017-01-17,1800.0,1600.0,1.1242973141786383
2016-12-12,2017-01-24,1800.0,1500.0,1.1992005329780147
2016-12-19,2017-01-31,1800.0,1300.0,1.3835511145272867
2016-12-26,2017-02-07,1800.0,1300.0,1.3835511145272867
2017-01-01,2017-02-13,1800.0,1300.0,1.3835511145272867
2017-01-08,2017-02-20,1800.0,1300.0,1.3835511145272867
2017-01-15,2017-02-27,1700.0,1300.0,1.3066871637202153
2017-01-22,2017-03-06,1600.0,1300.0,1.2298232129131437
2017-01-29,2017-03-13,1400.0,1300.0,1.0760953112990008
2017-02-05,2017-03-20,1400.0,1300.0,1.0760953112990008
2017-02-12,2017-03-27,1500.0,1300.0,1.1529592621060722
2017-02-19,2017-04-03,1500.0,1300.0,1.1529592621060722
2017-02-26,2017-04-10,1500.0,1400.0,1.0706638115631693
2017-03-05,2017-04-17,1500.0,1400.0,1.0706638115631693
2017-03-12,2017-04-24,1500.0,1400.0,1.0706638115631693
2017-03-19,2017-05-01,1500.0,1400.0,1.0706638115631693
2017-03-26,2017-05-08,1500.0,1400.0,1.0706638115631693
2017-04-02,2017-05-15,1400.0,1400.0,0.9992862241256245
2017-04-09,2017-05-22,1400.0,1400.0,0.9992862241256245
2017-04-16,2017-05-29,1400.0,1400.0,0.9992862241256245
2017-04-23,2017-06-05,1400.0,1400.0,0.9992862241256245
2017-04-30,2017-06-12,1400.0,1400.0,0.9992862241256245
2017-05-07,2017-06-19,1400.0,1400.0,0.9992862241256245
2017-05-14,2017-06-26,1400.0,1200.0,1.1656952539550374
2017-05-21,2017-07-03,1400.0,1000.0,1.3986013986013985
2017-05-28,2017-07-10,1400.0,1000.0,1.3986013986013985
2017-06-04,2017-07-17,1500.0,1000.0,1.4985014985014986
2017-06-11,2017-07-24,1500.0,1000.0,1.4985014985014986
2017-06-18,2017-07-31,1500.0,1000.0,1.4985014985014986
2017-06-25,2017-08-07,2000.0,1000.0,1.998001998001998
2017-07-02,2017-08-14,2500.0,1000.0,2.4975024975024973
2017-07-09,2017-08-21,2500.0,1000.0,2.4975024975024973
2017-07-16,2017-08-28,2800.0,1500.0,1.8654230512991339
2017-07-23,2017-09-04,2800.0,1500.0,1.8654230512991339
2017-07-30,2017-09-11,2800.0,1500.0,1.8654230512991339
2017-08-06,2017-09-18,2800.0,2000.0,1.3993003498250876
2017-08-13,2017-09-25,2800.0,2500.0,1.1195521791283487
2017-08-20,2017-10-02,2800.0,2500.0,1.1195521791283487
2017-08-27,2017-10-09,2800.0,2500.0,1.1195521791283487
2017-09-03,2017-10-16,3500.0,2500.0,1.3994402239104358
2017-09-10,2017-10-23,4000.0,2800.0,1.4280614066404855
2017-09-17,2017-10-30,4500.0,2800.0,1.6065690824705463
2017-09-24,2017-11-06,5000.0,2800.0,1.7850767583006069
2017-10-01,2017-11-13,5000.0,2800.0,1.7850767583006069
2017-10-08,2017-11-20,5000.0,2800.0,1.7850767583006069
2017-10-15,2017-11-27,5000.0,2800.0,1.7850767583006069
2017-10-22,2017-12-04,5000.0,3938.7096795171697,1.2691290492787717
2017-10-29,2017-12-11,5000.0,4500.0,1.110864252388358
2017-11-05,2017-12-18,5000.0,3800.0,1.3154433043935807
2017-11-12,2017-12-25,5000.0,3800.0,1.3154433043935807
2017-11-19,2018-01-01,5000.0,3800.0,1.3154433043935807
2017-11-26,2018-01-08,5000.0,3800.0,1.3154433043935807
2017-12-03,2018-01-15,5000.0,3800.0,1.3154433043935807
2017-12-10,2018-01-22,5000.0,3800.0,1.3154433043935807
2017-12-17,2018-01-29,5000.0,4000.0,1.2496875781054737
2017-12-24,2018-02-05,5000.0,4000.0,1.2496875781054737
2017-12-31,2018-02-12,5000.0,3000.0,1.6661112962345885
2018-01-07,2018-02-19,5000.0,3000.0,1.6661112962345885
2018-01-14,2018-02-26,5000.0,3000.0,1.6661112962345885
2018-01-21,2018-03-05,5000.0,3000.0,1.6661112962345885
2018-01-28,2018-03-12,5000.0,3000.0,1.6661112962345885
2018-02-04,2018-03-19,5000.0,2000.0,2.498750624687656
2018-02-11,2018-03-26,3000.0,2000.0,1.4992503748125936
2018-02-18,2018-04-02,3000.0,2000.0,1.4992503748125936
2018-02-25,2018-04-09,3000.0,2000.0,1.4992503748125936
2018-03-04,2018-04-16,3000.0,2000.0,1.4992503748125936
2018-03-11,2018-04-23,3000.0,2000.0,1.4992503748125936
2018-03-18,2018-04-30,2250.0,1500.0,1.4990006662225184
2018-03-25,2018-05-07,2000.0,1500.0,1.3324450366422385
2018-04-01,2018-05-14,2000.0,1500.0,1.3324450366422385
2018-04-08,2018-05-21,2000.0,1500.0,1.3324450366422385
2018-04-15,2018-05-28,2000.0,1500.0,1.3324450366422385
2018-04-22,2018-06-04,2000.0,1500.0,1.3324450366422385
2018-04-29,2018-06-11,1765.0000023437506,1500.0,1.1758827463982349
2018-05-06,2018-06-18,1800.0,1500.0,1.1992005329780147
2018-05-13,2018-06-25,2000.0,1500.0,1.3324450366422385
2018-05-20,2018-07-02,2000.0,1500.0,1.3324450366422385
2018-05-27,2018-07-09,2000.0,1600.0,1.2492192379762648
2018-06-03,2018-07-16,2200.0,1600.0,1.3741411617738912
2018-06-10,2018-07-23,2200.0,1700.0,1.2933568489124045
2018-06-17,2018-07-30,2400.0,1800.0,1.3325930038867295
2018-06-24,2018-08-06,2400.0,2000.0,1.199400299850075
2018-07-01,2018-08-13,2400.0,2000.0,1.199400299850075
2018-07-08,2018-08-20,2400.0,2000.0,1.199400299850075
2018-07-15,2018-08-27,2400.0,2200.0,1.0904134484325307
2018-07-22,2018-09-03,2400.0,2000.0,1.199400299850075
2018-07-29,2018-09-10,2400.0,2000.0,1.199400299850075
2018-08-05,2018-09-17,2400.0,2000.0,1.199400299850075
2018-08-12,2018-09-24,2400.0,2000.0,1.199400299850075
2018-08-19,2018-10-01,2400.0,2000.0,1.199400299850075
2018-08-26,2018-10-08,2400.0,2000.0,1.199400299850075
2018-09-02,2018-10-15,2000.0,2000.0,0.9995002498750625
2018-09-09,2018-10-22,2000.0,2000.0,0.9995002498750625
2018-09-16,2018-10-29,2200.0,2000.0,1.0994502748625687
2018-09-23,2018-11-05,2400.0,2000.0,1.199400299850075
2018-09-30,2018-11-12,2400.0,2000.0,1.199400299850075
2018-10-07,2018-11-19,2400.0,2000.0,1.199400299850075
2018-10-14,2018-11-26,2400.0,2000.0,1.199400299850075
2018-10-21,2018-12-03,2400.0,2000.0,1.199400299850075
2018-10-28,2018-12-10,2400.0,2200.0,1.0904134484325307
2018-11-04,2018-12-17,2400.0,2000.0,1.199400299850075
2018-11-11,2018-12-24,2400.0,2000.0,1.199400299850075
2018-11-18,2018-12-31,2400.0,2000.0,1.199400299850075
2018-11-25,2019-01-07,2400.0,2000.0,1.199400299850075
2018-12-02,2019-01-14,2400.0,1800.0,1.3325930038867295
2018-12-09,2019-01-21,2400.0,1800.0,1.3325930038867295
2018-12-16,2019-01-28,2000.0,1700.0,1.1757789535567313
2018-12-23,2019-02-04,2000.0,1700.0,1.1757789535567313
2018-12-30,2019-02-11,2000.0,1700.0,1.1757789535567313
2019-01-06,2019-02-18,2000.0,1700.0,1.1757789535567313
2019-01-13,2019-02-25,1800.0,1700.0,1.0582010582010581
2019-01-20,2019-03-04,1800.0,1700.0,1.0582010582010581
2019-01-27,2019-03-11,1700.0,1700.0,0.9994121105232217
2019-02-03,2019-03-18,1700.0,1700.0,0.9994121105232217
2019-02-10,2019-03-25,1700.0,1700.0,0.9994121105232217
2019-02-17,2019-04-01,1700.0,1700.0,0.9994121105232217
2019-02-24,2019-04-08,1700.0,1700.0,0.9994121105232217
2019-03-03,2019-04-15,1700.0,1700.0,0.9994121105232217
2019-03-10,2019-04-22,1700.0,1700.0,0.9994121105232217
2019-03-17,2019-04-29,1700.0,1700.0,0.9994121105232217
2019-03-24,2019-05-06,1700.0,1700.0,0.9994121105232217
2019-03-31,2019-05-13,1700.0,1700.0,0.9994121105232217
2019-04-07,2019-05-20,1700.0,1700.0,0.9994121105232217
2019-04-14,2019-05-27,1700.0,1700.0,0.9994121105232217
2019-04-21,2019-06-03,1700.0,1700.0,0.9994121105232217
2019-04-28,2019-06-10,1700.0,1700.0,0.9994121105232217
2019-05-05,2019-06-17,1700.0,1700.0,0.9994121105232217
2019-05-12,2019-06-24,1700.0,1700.0,0.9994121105232217
2019-05-19,2019-07-01,1700.0,1700.0,0.9994121105232217
2019-05-26,2019-07-08,1700.0,1700.0,0.9994121105232217
2019-06-02,2019-07-15,2200.0,1700.0,1.2933568489124045
2019-06-09,2019-07-22,2500.0,1700.0,1.4697236919459142
2019-06-16,2019-07-29,2500.0,1700.0,1.4697236919459142
2019-06-23,2019-08-05,2500.0,1700.0,1.4697236919459142
2019-06-30,2019-08-12,2500.0,1700.0,1.4697236919459142
2019-07-07,2019-08-19,2500.0,1700.0,1.4697236919459142
2019-07-14,2019-08-26,4000.0,1950.0,2.0502306509482318
2019-07-21,2019-09-02,4000.0,2500.0,1.599360255897641
2019-07-28,2019-09-09,4000.0,2500.0,1.599360255897641
2019-08-04,2019-09-16,4000.0,2500.0,1.599360255897641
2019-08-11,2019-09-23,4872.586873570758,2500.0,1.9482554472494036
2019-08-18,2019-09-30,5500.0,2500.0,2.199120351859256
2019-08-25,2019-10-07,5500.0,3500.0,1.570979720079977
2019-09-01,2019-10-14,5500.0,3500.0,1.570979720079977
2019-09-08,2019-10-21,5500.0,3500.0,1.570979720079977
2019-09-15,2019-10-28,5500.0,3500.0,1.570979720079977
2019-09-22,2019-11-04,5500.0,4500.0,1.221950677627194
2019-09-29,2019-11-11,7000.0,4500.0,1.5552099533437014
2019-10-06,2019-11-18,7000.0,4500.0,1.5552099533437014
2019-10-13,2019-11-25,7000.0,4500.0,1.5552099533437014
2019-10-20,2019-12-02,7000.0,4500.0,1.5552099533437014
2019-10-27,2019-12-09,9200.0,4500.0,2.043990224394579
2019-11-03,2019-12-16,9200.0,4500.0,2.043990224394579
