<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:e6db137cd42354b62d606737bebb08b7d2a9ff928be910592ef15dbe9e5b21b7
size 12270
=======
STARTDATA,ENDDATA,MAX_PRICE,MIN_PRICE,MAXMINRATIO
2016-01-01,2016-02-13,2000.0,2000.0,1.0
2016-01-08,2016-02-20,2000.0,2000.0,1.0
2016-01-15,2016-02-27,2000.0,2000.0,1.0
2016-01-22,2016-03-05,2000.0,2000.0,1.0
2016-01-29,2016-03-12,2000.0,2000.0,1.0
2016-02-01,2016-03-15,2000.0,1500.0,1.3333333333333333
2016-02-08,2016-03-22,2000.0,1500.0,1.3333333333333333
2016-02-15,2016-03-29,2000.0,1500.0,1.3333333333333333
2016-02-22,2016-04-05,2000.0,1500.0,1.3333333333333333
2016-02-29,2016-04-12,2000.0,1500.0,1.3333333333333333
2016-03-07,2016-04-19,2000.0,1500.0,1.3333333333333333
2016-03-14,2016-04-26,2000.0,1500.0,1.3333333333333333
2016-03-21,2016-05-03,2000.0,1500.0,1.3333333333333333
2016-03-28,2016-05-10,2000.0,1500.0,1.3333333333333333
2016-04-04,2016-05-17,2000.0,1500.0,1.3333333333333333
2016-04-11,2016-05-24,2000.0,1600.0,1.25
2016-04-18,2016-05-31,2000.0,1800.0,1.1111111111111112
2016-04-25,2016-06-07,2000.0,2000.0,1.0
2016-05-02,2016-06-14,2000.0,2000.0,1.0
2016-05-09,2016-06-21,2000.0,2000.0,1.0
2016-05-16,2016-06-28,2000.0,2000.0,1.0
2016-05-23,2016-07-05,2000.0,2000.0,1.0
2016-05-30,2016-07-12,2000.0,1800.0,1.1111111111111112
2016-06-06,2016-07-19,2000.0,1800.0,1.1111111111111112
2016-06-13,2016-07-26,2000.0,1800.0,1.1111111111111112
2016-06-20,2016-08-02,2000.0,1800.0,1.1111111111111112
2016-06-27,2016-08-09,2000.0,1800.0,1.1111111111111112
2016-07-04,2016-08-16,2000.0,1600.0,1.25
2016-07-11,2016-08-23,2000.0,1600.0,1.25
2016-07-18,2016-08-30,1800.0,1600.0,1.125
2016-07-25,2016-09-06,1800.0,1600.0,1.125
2016-08-01,2016-09-13,1800.0,1600.0,1.125
2016-08-08,2016-09-20,1800.0,1600.0,1.125
2016-08-15,2016-09-27,1600.0,1600.0,1.0
2016-08-22,2016-10-04,1600.0,1600.0,1.0
2016-08-29,2016-10-11,1600.0,1600.0,1.0
2016-09-05,2016-10-18,1600.0,1600.0,1.0
2016-09-12,2016-10-25,1600.0,1600.0,1.0
2016-09-19,2016-11-01,1600.0,1600.0,1.0
2016-09-26,2016-11-08,1600.0,1600.0,1.0
2016-10-03,2016-11-15,1600.0,1600.0,1.0
2016-10-10,2016-11-22,1600.0,1600.0,1.0
2016-10-17,2016-11-29,1600.0,1600.0,1.0
2016-10-24,2016-12-06,1600.0,1600.0,1.0
2016-10-31,2016-12-13,1600.0,1600.0,1.0
2016-11-07,2016-12-20,1600.0,1200.0,1.3333333333333333
2016-11-14,2016-12-27,1600.0,1200.0,1.3333333333333333
2016-11-21,2017-01-03,1600.0,1200.0,1.3333333333333333
2016-11-28,2017-01-10,1600.0,1200.0,1.3333333333333333
2016-12-05,2017-01-17,1600.0,1200.0,1.3333333333333333
2016-12-12,2017-01-24,1600.0,1200.0,1.3333333333333333
2016-12-19,2017-01-31,1400.0,1200.0,1.1666666666666667
2016-12-26,2017-02-07,1200.0,1200.0,1.0
2017-01-01,2017-02-13,1200.0,1200.0,1.0
2017-01-08,2017-02-20,1200.0,1200.0,1.0
2017-01-15,2017-02-27,1200.0,1200.0,1.0
2017-01-22,2017-03-06,1200.0,1200.0,1.0
2017-01-29,2017-03-13,1200.0,1200.0,1.0
2017-02-05,2017-03-20,1200.0,1200.0,1.0
2017-02-12,2017-03-27,1200.0,1200.0,1.0
2017-02-19,2017-04-03,1200.0,1200.0,1.0
2017-02-26,2017-04-10,1200.0,1200.0,1.0
2017-03-05,2017-04-17,1200.0,1200.0,1.0
2017-03-12,2017-04-24,1200.0,1200.0,1.0
2017-03-19,2017-05-01,1200.0,1200.0,1.0
2017-03-26,2017-05-08,1200.0,1200.0,1.0
2017-04-02,2017-05-15,1200.0,1200.0,1.0
2017-04-09,2017-05-22,1200.0,1200.0,1.0
2017-04-16,2017-05-29,1200.0,1200.0,1.0
2017-04-23,2017-06-05,1300.0,1200.0,1.0833333333333333
2017-04-30,2017-06-12,1300.0,1200.0,1.0833333333333333
2017-05-07,2017-06-19,1300.0,1200.0,1.0833333333333333
2017-05-14,2017-06-26,1300.0,1200.0,1.0833333333333333
2017-05-21,2017-07-03,1300.0,1200.0,1.0833333333333333
2017-05-28,2017-07-10,1300.0,1200.0,1.0833333333333333
2017-06-04,2017-07-17,1300.0,1300.0,1.0
2017-06-11,2017-07-24,1300.0,1300.0,1.0
2017-06-18,2017-07-31,1300.0,1300.0,1.0
2017-06-25,2017-08-07,1700.0,1300.0,1.3076923076923077
2017-07-02,2017-08-14,2600.0,1300.0,2.0
2017-07-09,2017-08-21,2600.0,1300.0,2.0
2017-07-16,2017-08-28,3000.0,1300.0,2.3076923076923075
2017-07-23,2017-09-04,3000.0,1300.0,2.3076923076923075
2017-07-30,2017-09-11,3000.0,1300.0,2.3076923076923075
2017-08-06,2017-09-18,3000.0,1700.0,1.7647058823529411
2017-08-13,2017-09-25,3000.0,2600.0,1.1538461538461537
2017-08-20,2017-10-02,3000.0,2296.00000192,1.3066202079665892
2017-08-27,2017-10-09,3000.0,2100.0,1.4285714285714286
2017-09-03,2017-10-16,3000.0,2100.0,1.4285714285714286
2017-09-10,2017-10-23,3000.0,2100.0,1.4285714285714286
2017-09-17,2017-10-30,3000.0,2100.0,1.4285714285714286
2017-09-24,2017-11-06,3000.0,2100.0,1.4285714285714286
2017-10-01,2017-11-13,3500.0,2100.0,1.6666666666666667
2017-10-08,2017-11-20,3500.0,2100.0,1.6666666666666667
2017-10-15,2017-11-27,3500.0,2300.0,1.5217391304347827
2017-10-22,2017-12-04,3500.0,2400.0,1.4583333333333333
2017-10-29,2017-12-11,3500.0,2400.0,1.4583333333333333
2017-11-05,2017-12-18,3500.0,2500.0,1.4
2017-11-12,2017-12-25,3500.0,3200.0,1.09375
2017-11-19,2018-01-01,3500.0,3200.0,1.09375
2017-11-26,2018-01-08,3500.0,3200.0,1.09375
2017-12-03,2018-01-15,3500.0,3300.0,1.0606060606060606
2017-12-10,2018-01-22,3500.0,3200.0,1.09375
2017-12-17,2018-01-29,3400.0,3200.0,1.0625
2017-12-24,2018-02-05,3400.0,2800.0,1.2142857142857142
2017-12-31,2018-02-12,3400.0,2400.0,1.4166666666666667
2018-01-07,2018-02-19,3400.0,2400.0,1.4166666666666667
2018-01-14,2018-02-26,3400.0,2400.0,1.4166666666666667
2018-01-21,2018-03-05,3400.0,2400.0,1.4166666666666667
2018-01-28,2018-03-12,3200.0,2400.0,1.3333333333333333
2018-02-04,2018-03-19,3009.333335680001,2400.0,1.253888889866667
2018-02-11,2018-03-26,3009.333335680001,2600.0,1.1574358983384618
2018-02-18,2018-04-02,3009.333335680001,2500.0,1.2037333342720002
2018-02-25,2018-04-09,3009.333335680001,2500.0,1.2037333342720002
2018-03-04,2018-04-16,3009.333335680001,2450.0,1.2282993206857147
2018-03-11,2018-04-23,2700.0,2300.0,1.173913043478261
2018-03-18,2018-04-30,2650.0,2300.0,1.1521739130434783
2018-03-25,2018-05-07,2600.0,2000.0,1.3
2018-04-01,2018-05-14,2500.0,2000.0,1.25
2018-04-08,2018-05-21,2500.0,2000.0,1.25
2018-04-15,2018-05-28,2500.0,2000.0,1.25
2018-04-22,2018-06-04,2300.0,1900.0,1.2105263157894737
2018-04-29,2018-06-11,2300.0,1800.0,1.2777777777777777
2018-05-06,2018-06-18,2000.0,1800.0,1.1111111111111112
2018-05-13,2018-06-25,2000.0,1800.0,1.1111111111111112
2018-05-20,2018-07-02,2000.0,1800.0,1.1111111111111112
2018-05-27,2018-07-09,2200.0,1800.0,1.2222222222222223
2018-06-03,2018-07-16,2200.0,1800.0,1.2222222222222223
2018-06-10,2018-07-23,2200.0,1800.0,1.2222222222222223
2018-06-17,2018-07-30,2200.0,2000.0,1.1
2018-06-24,2018-08-06,2200.0,2000.0,1.1
2018-07-01,2018-08-13,2200.0,2000.0,1.1
2018-07-08,2018-08-20,2200.0,2000.0,1.1
2018-07-15,2018-08-27,2200.0,2100.0,1.0476190476190477
2018-07-22,2018-09-03,2200.0,2100.0,1.0476190476190477
2018-07-29,2018-09-10,2200.0,2100.0,1.0476190476190477
2018-08-05,2018-09-17,2200.0,2100.0,1.0476190476190477
2018-08-12,2018-09-24,2200.0,2100.0,1.0476190476190477
2018-08-19,2018-10-01,2200.0,2100.0,1.0476190476190477
2018-08-26,2018-10-08,2200.0,2100.0,1.0476190476190477
2018-09-02,2018-10-15,2200.0,2100.0,1.0476190476190477
2018-09-09,2018-10-22,2200.0,2100.0,1.0476190476190477
2018-09-16,2018-10-29,2200.0,2100.0,1.0476190476190477
2018-09-23,2018-11-05,2200.0,2100.0,1.0476190476190477
2018-09-30,2018-11-12,2200.0,2100.0,1.0476190476190477
2018-10-07,2018-11-19,2300.0,2172.222224691359,1.058823528208214
2018-10-14,2018-11-26,2300.0,2200.0,1.0454545454545454
2018-10-21,2018-12-03,2300.0,2200.0,1.0454545454545454
2018-10-28,2018-12-10,2300.0,2200.0,1.0454545454545454
2018-11-04,2018-12-17,2300.0,2200.0,1.0454545454545454
2018-11-11,2018-12-24,2300.0,2200.0,1.0454545454545454
2018-11-18,2018-12-31,2300.0,2250.0,1.0222222222222221
2018-11-25,2019-01-07,2300.0,2000.0,1.15
2018-12-02,2019-01-14,2300.0,2000.0,1.15
2018-12-09,2019-01-21,2300.0,2000.0,1.15
2018-12-16,2019-01-28,2300.0,2000.0,1.15
2018-12-23,2019-02-04,2300.0,2000.0,1.15
2018-12-30,2019-02-11,2300.0,2000.0,1.15
2019-01-06,2019-02-18,2000.0,2000.0,1.0
2019-01-13,2019-02-25,2000.0,2000.0,1.0
2019-01-20,2019-03-04,2000.0,2000.0,1.0
2019-01-27,2019-03-11,2000.0,2000.0,1.0
2019-02-03,2019-03-18,2000.0,2000.0,1.0
2019-02-10,2019-03-25,2000.0,2000.0,1.0
2019-02-17,2019-04-01,2000.0,1900.0,1.0526315789473684
2019-02-24,2019-04-08,2000.0,1900.0,1.0526315789473684
2019-03-03,2019-04-15,2100.0,1900.0,1.105263157894737
2019-03-10,2019-04-22,2300.0,1900.0,1.2105263157894737
2019-03-17,2019-04-29,2400.0,1900.0,1.263157894736842
2019-03-24,2019-05-06,2400.0,1900.0,1.263157894736842
2019-03-31,2019-05-13,2400.0,1950.0,1.2307692307692308
2019-04-07,2019-05-20,2500.0,2000.0,1.25
2019-04-14,2019-05-27,2500.0,2000.0,1.25
2019-04-21,2019-06-03,2500.0,2000.0,1.25
2019-04-28,2019-06-10,2500.0,2000.0,1.25
2019-05-05,2019-06-17,2500.0,2000.0,1.25
2019-05-12,2019-06-24,2500.0,2000.0,1.25
2019-05-19,2019-07-01,2416.666664197531,2000.0,1.2083333320987657
2019-05-26,2019-07-08,2200.0,2000.0,1.1
2019-06-02,2019-07-15,2200.0,2000.0,1.1
2019-06-09,2019-07-22,2200.0,2000.0,1.1
2019-06-16,2019-07-29,2200.0,2000.0,1.1
2019-06-23,2019-08-05,2200.0,2000.0,1.1
2019-06-30,2019-08-12,2200.0,2000.0,1.1
2019-07-07,2019-08-19,2200.0,2000.0,1.1
2019-07-14,2019-08-26,2200.0,2000.0,1.1
2019-07-21,2019-09-02,2200.0,2000.0,1.1
2019-07-28,2019-09-09,2200.0,2000.0,1.1
2019-08-04,2019-09-16,2500.0,2200.0,1.1363636363636365
2019-08-11,2019-09-23,6844.208184649641,2200.0,3.1110037202952916
2019-08-18,2019-09-30,7000.0,2200.0,3.1818181818181817
2019-08-25,2019-10-07,7000.0,2200.0,3.1818181818181817
2019-09-01,2019-10-14,7000.0,2200.0,3.1818181818181817
2019-09-08,2019-10-21,7000.0,2200.0,3.1818181818181817
2019-09-15,2019-10-28,7000.0,2500.0,2.8
2019-09-22,2019-11-04,7000.0,3591.99999712,1.9487750572417795
2019-09-29,2019-11-11,5000.0,3591.99999712,1.3919821837441282
2019-10-06,2019-11-18,6000.0,3663.99999936,1.6375545854388742
2019-10-13,2019-11-25,6000.0,3800.0,1.5789473684210527
2019-10-20,2019-12-02,7000.0,3900.0,1.794871794871795
2019-10-27,2019-12-09,7500.0,4000.0,1.875
2019-11-03,2019-12-16,8500.0,4200.0,2.0238095238095237
2019-11-10,2019-12-23,8500.0,5000.0,1.7
2019-11-17,2019-12-30,9000.0,5500.0,1.6363636363636365
2019-11-24,2020-01-06,10000.0,5500.0,1.8181818181818181
2019-12-01,2020-01-13,10000.0,5500.0,1.8181818181818181
2019-12-08,2020-01-20,10000.0,5000.0,2.0
2019-12-15,2020-01-27,10000.0,5000.0,2.0
2019-12-22,2020-02-03,10000.0,3000.0,3.3333333333333335
2019-12-29,2020-02-10,10000.0,3000.0,3.3333333333333335
2020-01-05,2020-02-17,10000.0,3000.0,3.3333333333333335
2020-01-12,2020-02-24,7500.0,3000.0,2.5
2020-01-19,2020-03-02,5000.0,3000.0,1.6666666666666667
2020-01-26,2020-03-09,5000.0,3000.0,1.6666666666666667
2020-02-02,2020-03-16,4000.0,3000.0,1.3333333333333333
2020-02-09,2020-03-23,4000.0,3000.0,1.3333333333333333
2020-02-16,2020-03-30,4000.0,3000.0,1.3333333333333333
2020-02-23,2020-04-06,4000.0,2800.0,1.4285714285714286
2020-03-01,2020-04-13,3500.0,2800.0,1.25
2020-03-08,2020-04-20,3500.0,2800.0,1.25
2020-03-15,2020-04-27,3500.0,2200.0,1.5909090909090908
2020-03-22,2020-05-04,3500.0,2200.0,1.5909090909090908
2020-03-29,2020-05-11,3000.0,2200.0,1.3636363636363635
2020-04-05,2020-05-18,3000.0,1800.0,1.6666666666666667
2020-04-12,2020-05-25,2800.0,1800.0,1.5555555555555556
2020-04-19,2020-06-01,2800.0,1000.0,2.8
2020-04-26,2020-06-08,2500.0,1000.0,2.5
2020-05-03,2020-06-15,2500.0,1000.0,2.5
2020-05-10,2020-06-22,2500.0,1000.0,2.5
2020-05-17,2020-06-29,2500.0,1000.0,2.5
2020-05-24,2020-07-06,2000.0,1000.0,2.0
2020-05-31,2020-07-13,2000.0,1000.0,2.0
2020-06-07,2020-07-20,2000.0,1000.0,2.0
2020-06-14,2020-07-27,2400.0,1800.0,1.3333333333333333
2020-06-21,2020-08-03,2400.0,1800.0,1.3333333333333333
2020-06-28,2020-08-10,2400.0,1800.0,1.3333333333333333
2020-07-05,2020-08-17,2400.0,2000.0,1.2
2020-07-12,2020-08-24,2400.0,2000.0,1.2
2020-07-19,2020-08-31,2400.0,2000.0,1.2
2020-07-26,2020-09-07,2400.0,2400.0,1.0
2020-08-02,2020-09-14,,,
2020-08-09,2020-09-21,,,
2020-08-16,2020-09-28,,,
2020-08-23,2020-10-05,,,
2020-08-30,2020-10-12,,,
2020-09-06,2020-10-19,,,
2020-09-13,2020-10-26,,,
2020-09-20,2020-11-02,,,
2020-09-27,2020-11-09,,,
2020-10-04,2020-11-16,,,
2020-10-11,2020-11-23,,,
2020-10-18,2020-11-30,,,
2020-10-25,2020-12-07,,,
2020-11-01,2020-12-14,,,
2020-11-08,2020-12-21,,,
2020-11-15,2020-12-28,,,
2020-11-22,2021-01-04,,,
2020-11-29,2021-01-11,,,
2020-12-06,2021-01-18,,,
2020-12-13,2021-01-25,,,
2020-12-20,2021-02-01,,,
2020-12-27,2021-02-08,,,
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
