<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:e89e130d67f2eb434e41185349c226ab3c623bb073077426f741047f7bb01401
size 1783
=======
DATE,DISPERSION
2016-01-01,0.019780464766694407
2016-02-01,0.01749345946126853
2016-03-01,0.02443774853754827
2016-04-01,0.01760270677007805
2016-05-01,0.023005090933965622
2016-06-01,0.02789563910716783
2016-07-01,0.031107706841780377
2016-08-01,0.027342908856488574
2016-09-01,0.02680039440303733
2016-10-01,0.031595450688246596
2016-11-01,0.03383032723167563
2016-12-01,0.03193813955412445
2017-01-01,0.033344922476281846
2017-02-01,0.0351970268881758
2017-03-01,0.035281431876895884
2017-04-01,0.035683060637292006
2017-05-01,0.030614916417552054
2017-06-01,0.03199420601013302
2017-07-01,0.035664911584830934
2017-08-01,0.029716093819660137
2017-09-01,0.02218337532467073
2017-10-01,0.022546462936526113
2017-11-01,0.031195632733000255
2017-12-01,0.025580086591725247
2018-01-01,0.02044848823578223
2018-02-01,0.019810900459470784
2018-03-01,0.025208480077716734
2018-04-01,0.02522831401004971
2018-05-01,0.020092289542921273
2018-06-01,0.024737774300826323
2018-07-01,0.02643341477304868
2018-08-01,0.024255382213712193
2018-09-01,0.024074738851872918
2018-10-01,0.025092739884366104
2018-11-01,0.03038799282890666
2018-12-01,0.024229133912205818
2019-01-01,0.01576812997141885
2019-02-01,0.019795385292478294
2019-03-01,0.024535044873046655
2019-04-01,0.02471058235378378
2019-05-01,0.028098374557497207
2019-06-01,0.039313941347497765
2019-07-01,0.0329983338980711
2019-08-01,0.030868555731547304
2019-09-01,0.025980973698081798
2019-10-01,0.015747552764764437
2019-11-01,0.016796488653553585
2019-12-01,0.018745443154364556
2020-01-01,0.014702808172974828
2020-02-01,0.01630142045112635
2020-03-01,0.02038817376129168
2020-04-01,0.021138990003663694
2020-05-01,0.03080672175166044
2020-06-01,0.0364084064933681
2020-07-01,0.030814889783070044
2020-08-01,0.03181282737093438
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
