<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:e05e3082a4a3e466a899e2c850376a7ebdd67c2551445fd508c237d129eed045
size 63074
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Alipurduar,03/06/2019,10,Jyoti,850,900,875
,,,Red,1000,1100,1050
,04/06/2019,10,Jyoti,850,900,875
,,,Red,1000,1100,1050
,06/06/2019,10,Jyoti,850,900,875
,,,Red,1000,1100,1050
,07/06/2019,10,Jyoti,850,900,875
,,,Red,1000,1100,1050
,10/06/2019,10,Jyoti,875,950,900
,,,Red,1050,1150,1100
,11/06/2019,10,Jyoti,875,925,900
,,,Red,1000,1100,1050
,12/06/2019,10,Jyoti,900,950,925
,,,Red,1050,1150,1100
,13/06/2019,10,Jyoti,900,950,925
,,,Red,1050,1150,1100
,14/06/2019,10,Jyoti,900,950,925
,,,Red,1000,1100,1050
,17/06/2019,10,Jyoti,900,950,925
,,,Red,1000,1100,1050
,18/06/2019,10,Jyoti,925,1000,950
,,,Red,1050,1150,1100
,19/06/2019,10,Jyoti,925,1000,970
,,,Red,1050,1100,1100
,25/06/2019,10,Jyoti,900,950,925
,,,Red,1000,1100,1050
,27/06/2019,10,Jyoti,875,925,900
,,,Red,1000,1100,1050
,28/06/2019,10,Jyoti,875,925,900
,,,Red,1000,1100,1050
Asansol,01/06/2019,90,Jyoti,960,980,960
,02/06/2019,12.8,Jyoti,940,980,960
,03/06/2019,96.6,Jyoti,940,980,960
,04/06/2019,99.8,Jyoti,860,900,880
,05/06/2019,96,Jyoti,860,900,880
,06/06/2019,102,Jyoti,860,900,880
,07/06/2019,100,Jyoti,960,1000,960
,08/06/2019,104,Jyoti,960,1000,960
,09/06/2019,12,Jyoti,940,980,960
,10/06/2019,110,Jyoti,940,980,960
,11/06/2019,118,Jyoti,940,980,960
,12/06/2019,120,Jyoti,960,1000,980
,13/06/2019,106,Jyoti,980,1020,1000
,14/06/2019,110,Jyoti,960,1000,980
,15/06/2019,107,Jyoti,960,1000,980
,16/06/2019,10,Jyoti,960,980,960
,17/06/2019,105,Jyoti,940,980,960
,18/06/2019,104,Jyoti,960,980,960
,19/06/2019,105,Jyoti,960,980,960
,20/06/2019,100,Jyoti,960,1000,980
,21/06/2019,102,Jyoti,960,1000,980
,22/06/2019,100,Jyoti,960,1000,980
,23/06/2019,17,Jyoti,980,1020,1000
,24/06/2019,96,Jyoti,960,1000,980
,25/06/2019,94.6,Jyoti,960,1000,980
,26/06/2019,93.5,Jyoti,960,1000,980
,27/06/2019,94,Jyoti,960,1000,980
,28/06/2019,95,Jyoti,940,980,960
,29/06/2019,94.1,Jyoti,940,980,960
,30/06/2019,17,Jyoti,940,980,960
Balarampur,02/06/2019,15.05,Other,840,880,860
,03/06/2019,15.1,Other,850,880,860
,04/06/2019,15.15,Other,840,870,860
,05/06/2019,15.05,Other,840,860,850
,06/06/2019,15.1,Other,860,880,870
,07/06/2019,15.1,Other,840,860,850
,08/06/2019,15.15,Other,850,880,860
,09/06/2019,15.1,Other,840,860,850
,10/06/2019,15.1,Other,830,870,860
,11/06/2019,15.12,Other,840,870,860
,12/06/2019,15.15,Other,830,850,840
,13/06/2019,15.1,Other,840,870,860
,14/06/2019,15.1,Other,830,850,840
,15/06/2019,15,Other,850,880,860
,16/06/2019,15.05,Other,850,880,860
,17/06/2019,15.1,Other,820,860,840
,18/06/2019,15.15,Other,830,850,840
,19/06/2019,15.1,Other,840,860,850
,22/06/2019,15.15,Other,830,860,840
,23/06/2019,15.1,Other,840,860,850
,24/06/2019,15.15,Other,830,850,840
,25/06/2019,15.2,Other,820,840,830
,26/06/2019,15.2,Other,820,840,830
,27/06/2019,15.15,Other,820,850,840
,28/06/2019,15.2,Other,810,840,820
,29/06/2019,15.2,Other,800,830,820
,30/06/2019,15.15,Other,820,840,830
Balurghat,01/06/2019,5.8,Local,620,670,650
,02/06/2019,5.8,Local,600,650,630
,03/06/2019,5.7,Local,600,700,650
,04/06/2019,5.5,Local,600,650,630
,05/06/2019,5.7,Local,620,670,650
,06/06/2019,5.5,Local,600,700,650
,09/06/2019,5.6,Local,630,680,650
,10/06/2019,5.9,Local,600,700,650
,11/06/2019,5.8,Local,620,670,650
,12/06/2019,5.4,Local,600,670,630
,13/06/2019,5.6,Local,600,650,620
,14/06/2019,5.8,Local,700,840,750
,15/06/2019,5.6,Local,800,900,850
