<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:30ce0a67b153dbc78cc3ed422e2c2ef122601fdb52b5a39f919caf82a638e4cc
size 62401
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
,12/08/2019,60,Jyoti,910,925,920
,13/08/2019,65,Jyoti,895,910,900
,14/08/2019,70,Jyoti,895,910,900
,15/08/2019,70,Jyoti,940,965,950
,16/08/2019,75,Jyoti,950,965,960
,17/08/2019,25,Jyoti,910,930,920
,18/08/2019,70,Jyoti,895,910,900
,19/08/2019,70,Jyoti,895,910,900
,20/08/2019,70,Jyoti,895,910,900
,21/08/2019,70,Jyoti,895,910,900
,22/08/2019,70,Jyoti,895,910,900
,24/08/2019,70,Jyoti,940,960,950
,25/08/2019,70,Jyoti,950,965,960
,26/08/2019,75,Jyoti,950,965,960
,27/08/2019,70,Jyoti,955,965,960
,28/08/2019,70,Jyoti,935,945,940
,29/08/2019,70,Jyoti,935,945,940
,30/08/2019,65,Jyoti,935,945,940
,31/08/2019,65,Jyoti,910,925,920
Bethuadahari,01/08/2019,15,F.A.Q.,980,1020,1000
,02/08/2019,16,F.A.Q.,980,1020,1000
,05/08/2019,14,F.A.Q.,1020,1060,1040
,06/08/2019,13,F.A.Q.,1020,1060,1040
,07/08/2019,16,F.A.Q.,1020,1060,1040
,10/08/2019,13,F.A.Q.,1040,1080,1060
,11/08/2019,14,F.A.Q.,1020,1060,1040
,12/08/2019,16,F.A.Q.,1030,1070,1050
,13/08/2019,12,F.A.Q.,1040,1080,1060
,14/08/2019,14,F.A.Q.,1040,1080,1060
,15/08/2019,17,F.A.Q.,1030,1070,1050
,16/08/2019,16,F.A.Q.,1020,1060,1040
,17/08/2019,16,F.A.Q.,1040,1080,1060
,18/08/2019,16,F.A.Q.,1040,1080,1060
,20/08/2019,16,F.A.Q.,1000,1040,1020
,21/08/2019,15,F.A.Q.,1000,1040,1020
,22/08/2019,14,F.A.Q.,1000,1040,1020
,24/08/2019,13,F.A.Q.,1000,1040,1020
,25/08/2019,14,F.A.Q.,1000,1040,1020
,26/08/2019,15,F.A.Q.,1000,1040,1020
,27/08/2019,14,F.A.Q.,1020,1060,1040
,28/08/2019,14,F.A.Q.,1020,1060,1040
,29/08/2019,14,F.A.Q.,1020,1060,1040
,31/08/2019,16.5,F.A.Q.,1000,1040,1020
Birbhum,02/08/2019,65,Other,780,840,800
,04/08/2019,64,Other,780,830,800
,05/08/2019,65,Other,780,830,820
,06/08/2019,65,Other,790,860,830
,07/08/2019,65,Other,790,830,820
,08/08/2019,63,Other,780,830,800
,10/08/2019,65,Other,790,820,800
,11/08/2019,65,Other,790,840,820
,12/08/2019,65,Other,800,850,830
,13/08/2019,65,Other,800,830,810
,14/08/2019,65,Other,800,820,810
,15/08/2019,65,Other,790,830,820
,17/08/2019,65,Other,800,830,820
,18/08/2019,65,Other,790,850,820
,19/08/2019,65,Other,800,830,820
,20/08/2019,65,Other,800,830,820
,21/08/2019,65,Other,800,830,820
,22/08/2019,65,Other,810,830,820
,23/08/2019,65,Other,800,830,820
,24/08/2019,64,Other,820,850,830
,25/08/2019,64,Other,820,860,830
,26/08/2019,65,Other,820,840,830
,27/08/2019,65,,NR,NR,NR
,28/08/2019,65,Jyoti,940,960,950
,,,Other,820,850,840
,29/08/2019,65,Jyoti,900,960,940
,,,Other,840,860,850
,30/08/2019,65,Other,820,850,840
,31/08/2019,74,Other,880,920,900
Bishnupur(Bankura),01/08/2019,6,Jyoti,800,830,820
,02/08/2019,6.5,Jyoti,790,830,810
,03/08/2019,5.5,Jyoti,800,830,810
,04/08/2019,5,Jyoti,790,830,810
,05/08/2019,6.5,Jyoti,790,830,810
,06/08/2019,6,Jyoti,790,830,810
,07/08/2019,5.5,Jyoti,790,830,810
,08/08/2019,6,,NR,NR,NR
,09/08/2019,6.5,Jyoti,800,830,820
,10/08/2019,5.5,Jyoti,800,830,810
,11/08/2019,5,Jyoti,800,830,810
,12/08/2019,6,Jyoti,790,830,810
,13/08/2019,6.5,Jyoti,800,830,810
,14/08/2019,5.5,Jyoti,810,840,820
,15/08/2019,5,Jyoti,800,840,820
,16/08/2019,6,Jyoti,810,840,820
,17/08/2019,5.5,Jyoti,800,840,820
,18/08/2019,5,Jyoti,820,850,830
,19/08/2019,6,Jyoti,800,840,820
,20/08/2019,6.5,Jyoti,800,840,820
,21/08/2019,5.5,Jyoti,800,840,820
,22/08/2019,6,Jyoti,820,850,830
,23/08/2019,5.5,Jyoti,820,850,830
,24/08/2019,5.5,Jyoti,820,850,830
,25/08/2019,5,Jyoti,820,850,830
,26/08/2019,6,Jyoti,820,850,830
,27/08/2019,5.5,Jyoti,840,870,860
,28/08/2019,6.5,Jyoti,840,870,860
,29/08/2019,6.5,Jyoti,840,870,860
,30/08/2019,5.5,Jyoti,840,870,860
,31/08/2019,7,Jyoti,840,870,860
Bolpur,02/08/2019,65,Jyoti,960,1000,980
,04/08/2019,65,Jyoti,960,1000,980
,05/08/2019,65,Jyoti,960,1000,980
,06/08/2019,64,Jyoti,960,1000,980
,07/08/2019,65,Jyoti,960,1000,980
,08/08/2019,65,Jyoti,960,1000,980
,10/08/2019,65,Jyoti,960,1000,980
,11/08/2019,65,Jyoti,960,1000,980
,12/08/2019,65,Jyoti,960,1000,990
,13/08/2019,65,Jyoti,960,1000,980
,14/08/2019,65,Jyoti,960,1000,980
,15/08/2019,65,Jyoti,960,1000,980
,17/08/2019,65,Jyoti,960,1000,980
,18/08/2019,65,Jyoti,960,1020,980
,19/08/2019,65,Jyoti,960,1000,980
,21/08/2019,63,Jyoti,960,1000,980
,22/08/2019,64,Jyoti,960,1000,980
,23/08/2019,65,Jyoti,960,1000,980
,24/08/2019,65,Jyoti,960,1000,980
,25/08/2019,65,Jyoti,960,1000,980
,26/08/2019,62,Jyoti,960,1000,980
,27/08/2019,65,,NR,NR,NR
,28/08/2019,64,Jyoti,960,1000,980
,29/08/2019,65,Jyoti,960,1000,980
,31/08/2019,65,Jyoti,960,1000,980
Burdwan,01/08/2019,47,Jyoti,920,960,940
,02/08/2019,49,Jyoti,920,960,940
,05/08/2019,51,Jyoti,920,960,940
,06/08/2019,54,Jyoti,940,980,960
,07/08/2019,51,Jyoti,940,980,960
,08/08/2019,48,Jyoti,940,980,960
,09/08/2019,51,Jyoti,940,980,960
,13/08/2019,54,Jyoti,940,980,960
,14/08/2019,52,Jyoti,940,980,960
,16/08/2019,54,Jyoti,940,980,960
,19/08/2019,56,Jyoti,940,980,960
,20/08/2019,52,Jyoti,940,980,960
,21/08/2019,50,Jyoti,940,980,960
,22/08/2019,52,Jyoti,940,980,960
,23/08/2019,49,Jyoti,940,980,960
,26/08/2019,51,Jyoti,940,980,960
,27/08/2019,47,Jyoti,940,980,960
,28/08/2019,45,Jyoti,940,980,960
,29/08/2019,43,Jyoti,940,980,960
,30/08/2019,47,Jyoti,940,980,960
,31/08/2019,45,Jyoti,940,980,960
Chakdah,01/08/2019,27,Jyoti,960,980,970
,02/08/2019,26,Jyoti,970,990,980
,03/08/2019,27,Jyoti,970,990,980
,04/08/2019,28,Jyoti,970,990,980
,05/08/2019,26,Jyoti,950,970,960
,06/08/2019,27,Jyoti,950,970,960
,07/08/2019,28,Jyoti,940,960,950
,08/08/2019,26,Jyoti,960,980,970
,09/08/2019,27,Jyoti,960,980,970
,10/08/2019,25,Jyoti,960,980,970
,11/08/2019,27,Jyoti,960,980,970
,12/08/2019,26,Jyoti,960,980,970
,13/08/2019,25,Jyoti,970,990,980
,14/08/2019,26,Jyoti,970,990,980
,15/08/2019,27,Jyoti,970,990,980
,16/08/2019,25,Jyoti,960,980,970
,17/08/2019,26,Jyoti,960,980,970
,18/08/2019,27,Jyoti,960,980,970
,19/08/2019,25,Jyoti,980,1000,990
,20/08/2019,26,Jyoti,960,980,970
,21/08/2019,27,Jyoti,980,1000,990
,22/08/2019,26,Jyoti,970,990,980
,23/08/2019,28,Jyoti,980,1000,990
,24/08/2019,27,Jyoti,980,1000,990
,25/08/2019,28,Jyoti,980,1000,990
,26/08/2019,26,Jyoti,980,1000,990
,27/08/2019,27,Jyoti,990,1010,1000
,28/08/2019,28,Jyoti,980,1000,990
,29/08/2019,27,Jyoti,980,1000,990
,30/08/2019,26,Jyoti,1000,1020,1010
,31/08/2019,25,Jyoti,1000,1020,1010
Champadanga,01/08/2019,128,Jyoti,900,920,900
,02/08/2019,134,Jyoti,900,920,900
,03/08/2019,137,Jyoti,900,920,900
,04/08/2019,130,Jyoti,880,900,900
,05/08/2019,132,Jyoti,880,900,880
,06/08/2019,135,Jyoti,880,900,880
,07/08/2019,138,Jyoti,880,900,880
,08/08/2019,136,Jyoti,880,900,880
,09/08/2019,142,Jyoti,880,900,880
,10/08/2019,138,Jyoti,880,900,880
,11/08/2019,134,Jyoti,880,900,880
,12/08/2019,126,Jyoti,880,920,900
,13/08/2019,122,Jyoti,880,920,900
,14/08/2019,128,Jyoti,880,920,900
,15/08/2019,124,Jyoti,880,920,900
,16/08/2019,132,Jyoti,880,920,900
,17/08/2019,128,Jyoti,880,920,900
,18/08/2019,122,Jyoti,900,940,920
,19/08/2019,125,Jyoti,920,940,920
,20/08/2019,128,Jyoti,920,940,920
,21/08/2019,131,Jyoti,920,940,920
,22/08/2019,135,Jyoti,900,940,920
,23/08/2019,138,Jyoti,900,940,920
,24/08/2019,142,Jyoti,920,940,920
,25/08/2019,132,Jyoti,920,940,920
,26/08/2019,136,Jyoti,900,920,900
,27/08/2019,140,Jyoti,900,920,900
,28/08/2019,146,Jyoti,900,920,900
,29/08/2019,152,Jyoti,900,920,900
,30/08/2019,144,Jyoti,900,920,900
,31/08/2019,156,Jyoti,900,920,920
Coochbehar,01/08/2019,1.4,Jyoti,900,950,950
,02/08/2019,1.4,Jyoti,900,950,950
,03/08/2019,1,Jyoti,900,950,950
,04/08/2019,1.2,Jyoti,900,950,950
,05/08/2019,1.2,Jyoti,900,950,950
,06/08/2019,1.3,Jyoti,900,950,950
,07/08/2019,1.2,Jyoti,900,950,950
,08/08/2019,1.3,Jyoti,900,950,950
,09/08/2019,1.2,Jyoti,900,950,950
,10/08/2019,1.2,Jyoti,800,900,850
,11/08/2019,1.2,Jyoti,800,900,850
,12/08/2019,1.4,Jyoti,800,900,850
,13/08/2019,1.2,Jyoti,800,900,850
,14/08/2019,1.3,Jyoti,800,900,850
,15/08/2019,1.5,,NR,NR,NR
,16/08/2019,1.5,,NR,NR,NR
,17/08/2019,2,Jyoti,800,850,825
,18/08/2019,2.2,Jyoti,800,850,825
,19/08/2019,2.5,Jyoti,800,850,825
,20/08/2019,1.3,Jyoti,800,850,825
,21/08/2019,1.5,Jyoti,800,850,825
,22/08/2019,2,Jyoti,800,850,825
,23/08/2019,2,Jyoti,800,850,825
,24/08/2019,2,Jyoti,800,850,825
,25/08/2019,2,Jyoti,800,850,825
,26/08/2019,2.2,Jyoti,800,850,825
,27/08/2019,2,Jyoti,800,850,825
,28/08/2019,1.7,Jyoti,800,850,825
,29/08/2019,1.5,Jyoti,800,850,825
,30/08/2019,1.2,Jyoti,800,850,825
Darjeeling,02/08/2019,0.6,Local,2500,2700,2600
,03/08/2019,0.8,Local,2500,2700,2600
,04/08/2019,0.9,Local,2500,2700,2600
,05/08/2019,1.3,Local,2500,2700,2600
,06/08/2019,0.8,Local,2500,2700,2600
,07/08/2019,1.2,Local,2500,2700,2600
,08/08/2019,1,Local,2500,2700,2600
,09/08/2019,0.7,Local,2500,2700,2600
,16/08/2019,0.8,Local,2500,2700,2600
,17/08/2019,1.2,Local,2500,2700,2600
,18/08/2019,0.7,Local,2500,2700,2600
,19/08/2019,0.8,Local,2500,2700,2600
,25/08/2019,0.7,Local,2500,2700,2600
,26/08/2019,1,Local,2500,2700,2600
,27/08/2019,0.5,Local,2500,2700,2600
,28/08/2019,0.8,Local,2500,2700,2600
,29/08/2019,0.7,Local,2500,2700,2600
Dhupguri,02/08/2019,25,Jyoti,900,1000,950
,03/08/2019,23,Jyoti,900,975,950
,04/08/2019,30,Jyoti,900,985,950
,05/08/2019,24,Jyoti,900,975,950
,06/08/2019,22,Jyoti,900,975,950
,10/08/2019,23,Jyoti,950,1050,1000
,11/08/2019,22,Jyoti,900,1050,950
,12/08/2019,24,Jyoti,900,1000,950
,13/08/2019,23,Jyoti,900,1000,950
,14/08/2019,24,Jyoti,900,1000,950
,15/08/2019,23,Jyoti,950,1100,1000
,16/08/2019,23,Jyoti,900,1000,950
,17/08/2019,22,Jyoti,875,950,900
,18/08/2019,22,Jyoti,875,950,900
,19/08/2019,24,Jyoti,875,950,900
,20/08/2019,22,Jyoti,875,950,900
,23/08/2019,21,Jyoti,875,925,900
,24/08/2019,22,Jyoti,875,925,900
,25/08/2019,22,Jyoti,860,900,875
,26/08/2019,23,Jyoti,850,900,875
,27/08/2019,22,Jyoti,900,975,950
,28/08/2019,22,Jyoti,900,960,940
,29/08/2019,23,Jyoti,900,950,925
,30/08/2019,22,Jyoti,900,950,925
,31/08/2019,22,Jyoti,900,950,925
Diamond Harbour(South 24-pgs),01/08/2019,33,Jyoti,960,1000,980
,02/08/2019,32,Jyoti,960,1000,980
,03/08/2019,33,Jyoti,960,1000,980
,04/08/2019,34,Jyoti,960,1000,980
,05/08/2019,33,Jyoti,960,1000,980
,06/08/2019,33,Jyoti,960,1000,980
,07/08/2019,33,Jyoti,960,1000,980
,08/08/2019,32,Jyoti,1000,1040,1020
,09/08/2019,33,Jyoti,1000,1040,1020
,11/08/2019,33,Jyoti,1000,1040,1020
,12/08/2019,33,Jyoti,1000,1040,1020
,13/08/2019,33,Jyoti,1000,1040,1020
,14/08/2019,34,Jyoti,1000,1040,1020
,17/08/2019,33,Jyoti,1000,1040,1020
,18/08/2019,34,Jyoti,1000,1040,1020
,19/08/2019,33,Jyoti,1000,1040,1020
,20/08/2019,33,Jyoti,1000,1040,1020
,21/08/2019,33,Jyoti,1000,1040,1020
,22/08/2019,32,Jyoti,1000,1040,1020
,25/08/2019,34,Jyoti,1000,1040,1020
,26/08/2019,33,Jyoti,1000,1040,1020
,27/08/2019,33,Jyoti,1000,1040,1020
,28/08/2019,33,Jyoti,1000,1040,1020
,29/08/2019,32,Jyoti,1000,1040,1020
,30/08/2019,34,Jyoti,980,1020,1000
,31/08/2019,34,Jyoti,980,1020,1000
Dinhata,01/08/2019,4.5,Jyoti,725,775,750
,02/08/2019,4,Jyoti,725,775,750
,03/08/2019,4.5,Jyoti,725,775,750
,04/08/2019,4,Jyoti,725,775,750
,05/08/2019,4.5,Jyoti,725,775,750
,06/08/2019,5,Jyoti,725,775,750
,07/08/2019,4,Jyoti,725,775,750
,08/08/2019,4.5,Jyoti,725,775,750
,10/08/2019,5,Jyoti,700,750,725
,11/08/2019,4.5,Jyoti,700,750,725
,12/08/2019,4,Jyoti,700,750,725
,13/08/2019,4.5,Jyoti,700,750,725
,14/08/2019,5,Jyoti,700,750,725
,17/08/2019,5.5,Jyoti,675,725,700
,18/08/2019,6,Jyoti,675,725,700
,19/08/2019,6.5,Jyoti,675,725,700
,20/08/2019,6,Jyoti,675,725,700
,21/08/2019,6.5,Jyoti,675,700,700
,22/08/2019,6,Jyoti,675,700,700
,24/08/2019,5.5,Jyoti,675,700,700
,25/08/2019,6,Jyoti,675,700,700
,26/08/2019,5,Jyoti,675,700,700
,27/08/2019,5.5,Jyoti,675,700,700
,28/08/2019,6,Jyoti,650,700,675
,29/08/2019,5,Jyoti,650,700,675
Durgapur,01/08/2019,54,Jyoti,960,1000,980
,,,Other,800,840,820
,02/08/2019,53,Jyoti,960,1000,980
,,,Other,820,840,840
,03/08/2019,52,Jyoti,960,1000,980
,,,Other,800,840,820
,04/08/2019,18,Jyoti,960,1000,980
,,,Other,800,840,820
,05/08/2019,48,Jyoti,980,1020,1000
,,,Other,820,840,840
,06/08/2019,46.5,Jyoti,980,1020,1000
,,,Other,820,840,840
,07/08/2019,45.8,Jyoti,1000,1020,1000
,,,Other,820,840,840
,08/08/2019,45.3,Jyoti,980,1020,1000
,,,Other,820,860,840
,09/08/2019,44.8,Jyoti,980,1020,1000
,,,Other,820,840,840
,10/08/2019,43.7,Jyoti,980,1020,1000
,,,Other,820,840,840
,11/08/2019,18,Jyoti,980,1020,1000
,,,Other,820,860,840
,12/08/2019,42,Jyoti,980,1020,1000
,,,Other,820,860,840
,13/08/2019,43,Jyoti,960,1000,980
,,,Other,800,840,820
,14/08/2019,44.5,Jyoti,920,940,940
,,,Other,760,780,780
,15/08/2019,42,Jyoti,940,980,960
,,,Other,780,820,800
,16/08/2019,43,Jyoti,940,980,960
,,,Other,800,820,800
,17/08/2019,40,Jyoti,940,980,960
,,,Other,780,820,800
,18/08/2019,10,Jyoti,960,1000,980
,,,Other,800,840,820
,19/08/2019,40.5,Jyoti,940,980,960
,,,Other,780,820,800
,20/08/2019,39,Jyoti,960,1000,980
,,,Other,800,820,800
,21/08/2019,37,Jyoti,1000,1040,1020
,,,Other,820,860,840
,22/08/2019,36.2,Jyoti,1000,1040,1020
,,,Other,820,860,840
,23/08/2019,35.8,Jyoti,1000,1040,1020
,,,Other,820,860,840
,24/08/2019,35,Jyoti,1000,1040,1020
,,,Other,820,840,840
,25/08/2019,12.6,Jyoti,1000,1040,1020
,,,Other,820,840,840
,26/08/2019,34,Jyoti,1000,1040,1020
,,,Other,820,860,840
