<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:7b6688a7c2b0cfc9980ee412f6342053ea7c05a1312e7ab6083f085cb1a51dc0
size 27457
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Alipurduar,01/11/2013,2.2,Jyoti,1400,1500,1450,
,,,Red,1700,1800,1750,
,04/11/2013,2.2,Jyoti,1300,1375,1350,
,,,Red,1700,1800,1750,
,06/11/2013,2.2,Jyoti,1090,1100,1100,
,,,Red,1700,1800,1750,
,07/11/2013,2.2,Jyoti,1090,1100,1100,
,,,Red,1700,1800,1750,
,08/11/2013,2.2,Jyoti,1090,1100,1100,
,,,Red,1700,1800,1750,
,11/11/2013,2.2,Jyoti,1090,1100,1100,
,,,Red,1600,1700,1650,
,12/11/2013,2.2,Jyoti,1090,1100,1100,
,,,Red,1600,1700,1650,
,13/11/2013,2.2,Jyoti,1090,1100,1100,
,,,Red,1800,1900,1850,
,14/11/2013,2.2,Jyoti,1090,1100,1100,
,,,Red,1850,1950,1900,
,18/11/2013,2.2,Jyoti,1090,1100,1100,
,,,Red,1900,2000,1950,
,19/11/2013,2.2,Jyoti,1090,1100,1100,
,,,Red,1850,1950,1900,
,20/11/2013,2.2,Jyoti,1090,1100,1100,
,,,Red,1800,1900,1850,
,21/11/2013,2.2,Jyoti,1090,1100,1100,
,,,Red,1800,1900,1850,
,22/11/2013,2.5,Jyoti,1050,1100,1100,
,,,Red,1800,1900,1850,
,25/11/2013,2.5,Jyoti,1050,1100,1100,
,,,Red,1550,1625,1600,
,26/11/2013,2.5,Jyoti,1050,1100,1100,
,,,Red,1575,1650,1600,
,27/11/2013,2.7,Jyoti,1050,1100,1100,
,,,Red,1600,1700,1650,
,28/11/2013,2.8,Jyoti,1050,1100,1100,
,,,Red,1600,1700,1650,
,29/11/2013,3,Jyoti,1050,1100,1100,
,,,Red,1600,1700,1650,
Asansol,01/11/2013,12.5,Jyoti,1260,1300,1280,
,02/11/2013,8,Jyoti,1080,1200,1200,
,07/11/2013,5,Jyoti,1080,1100,1100,
,08/11/2013,7.5,Jyoti,1100,1100,1100,
,09/11/2013,12,Jyoti,1100,1150,1100,
,11/11/2013,10,Jyoti,1100,1120,1100,
,13/11/2013,10,Jyoti,1100,1120,1100,
,14/11/2013,10,Jyoti,1100,1120,1100,
,15/11/2013,10.5,Jyoti,1100,1120,1100,
,16/11/2013,11,Jyoti,1100,1120,1100,
,17/11/2013,10.5,Jyoti,1100,1120,1100,
,18/11/2013,10.5,Jyoti,1100,1120,1100,
,19/11/2013,10,Jyoti,1100,1120,1100,
,20/11/2013,10.5,Jyoti,1100,1120,1100,
,21/11/2013,14,Jyoti,1100,1120,1100,
,22/11/2013,14,Jyoti,1240,1300,1280,
,23/11/2013,15,Jyoti,1200,1400,1280,
,25/11/2013,16,Jyoti,1200,1300,1280,
,26/11/2013,16,Jyoti,1200,1300,1280,
,27/11/2013,16,Jyoti,1200,1300,1280,
,28/11/2013,16,Jyoti,1200,1250,1250,
,29/11/2013,15,Jyoti,1200,1350,1280,
Balurghat,04/11/2013,20, ,NR,NR,NR,
,06/11/2013,15, ,NR,NR,NR,
,07/11/2013,10, ,NR,NR,NR,
,08/11/2013,12, ,NR,NR,NR,
,13/11/2013,7, ,NR,NR,NR,
,14/11/2013,6, ,NR,NR,NR,
,18/11/2013,9, ,NR,NR,NR,
,19/11/2013,10, ,NR,NR,NR,
,20/11/2013,12,Local,1280,1320,1300,
,21/11/2013,15,Local,1280,1320,1300,
,22/11/2013,13,Local,1280,1320,1300,
,23/11/2013,14,Local,1280,1320,1300,
,24/11/2013,15,Local,1280,1320,1300,
,25/11/2013,12,Local,1280,1320,1300,
,26/11/2013,10,Local,1280,1320,1300,
,27/11/2013,12,Local,1280,1320,1300,
,28/11/2013,15,Local,1280,1320,1300,
,29/11/2013,11,Local,1280,1320,1300,
,30/11/2013,10,Local,1280,1320,1300,
Bankura Sadar,01/11/2013,15,Jyoti,1100,1150,1130,
,02/11/2013,13,Jyoti,1080,1120,1100,
,04/11/2013,10,Jyoti,1080,1100,1100,
,05/11/2013,10,Jyoti,1080,1100,1100,
,06/11/2013,15,Jyoti,1080,1100,1100,
,07/11/2013,30,Jyoti,1080,1100,1100,
,08/11/2013,32,Jyoti,1080,1100,1100,
,09/11/2013,32,Jyoti,1080,1100,1100,
,11/11/2013,38,Jyoti,1080,1100,1100,
,12/11/2013,30,Jyoti,1080,1100,1100,
,13/11/2013,65,Jyoti,1080,1100,1100,
,14/11/2013,50,Jyoti,1080,1100,1100,
,15/11/2013,45,Jyoti,1080,1100,1100,
,16/11/2013,50,Jyoti,1080,1100,1100,
,18/11/2013,40,Jyoti,1080,1100,1100,
,19/11/2013,50,Jyoti,1080,1100,1100,
,20/11/2013,52,Jyoti,1080,1100,1100,
,21/11/2013,50,Jyoti,1080,1100,1100,
,22/11/2013,55,Jyoti,1080,1100,1100,
,23/11/2013,58,Jyoti,1080,1100,1100,
,25/11/2013,50,Jyoti,1080,1100,1100,
,26/11/2013,48,Jyoti,1080,1100,1100,
,27/11/2013,45,Jyoti,1150,1220,1200,
,28/11/2013,5,Jyoti,1080,1100,1100,
,29/11/2013,52.5,Jyoti,1080,1100,1100,
Bara Bazar (Posta Bazar),01/11/2013,10,Jyoti,1200,1240,1240,
,04/11/2013,10,Jyoti,1200,1220,1200,
,18/11/2013,10,Jyoti,1100,1140,1100,
,19/11/2013,10,Jyoti,1100,1140,1100,
,20/11/2013,10,Jyoti,1100,1140,1100,
,21/11/2013,10,Jyoti,1100,1140,1100,
,22/11/2013,10,Jyoti,1100,1140,1100,
,23/11/2013,10,Jyoti,1280,1300,1300,
,25/11/2013,10,Jyoti,1280,1300,1300,
,26/11/2013,10,Jyoti,1280,1300,1300,
,27/11/2013,10,Jyoti,1280,1300,1300,
,28/11/2013,10,Jyoti,1260,1280,1280,
Baxirhat,01/11/2013,80,Jyoti,1400,1600,1500,
,04/11/2013,50,Jyoti,1400,1600,1500,
,06/11/2013,25,Jyoti,1500,1700,1600,
,11/11/2013,4,Jyoti,1050,1150,1100,
,12/11/2013,2,Jyoti,1050,1200,1100,
,13/11/2013,2.5,Jyoti,1050,1150,1100,
,14/11/2013,2.5,Jyoti,1050,1150,1100,
,18/11/2013,4,Jyoti,1050,1150,1100,
,19/11/2013,4,Jyoti,1050,1150,1100,
,20/11/2013,3.5,Jyoti,1050,1300,1100,
,21/11/2013,4.5,Jyoti,1000,1300,1100,
,22/11/2013,3.5,Jyoti,1050,1300,1100,
,25/11/2013,3,Jyoti,1050,1300,1100,
,26/11/2013,4,Jyoti,1000,1300,1100,
,27/11/2013,3.5,Jyoti,1050,1300,1100,
,28/11/2013,4,Jyoti,1050,1300,1100,
,29/11/2013,3,Jyoti,1050,1300,1100,
Belacoba,01/11/2013,0.4, ,NR,NR,NR,
,04/11/2013,0.3, ,NR,NR,NR,
,06/11/2013,2.5, ,NR,NR,NR,
,07/11/2013,0.3, ,NR,NR,NR,
,08/11/2013,0.4, ,NR,NR,NR,
,11/11/2013,0.3, ,NR,NR,NR,
,12/11/2013,0.4, ,NR,NR,NR,
,13/11/2013,3, ,NR,NR,NR,
,14/11/2013,0.4, ,NR,NR,NR,
,18/11/2013,0.4, ,NR,NR,NR,
,19/11/2013,0.5, ,NR,NR,NR,
,20/11/2013,3, ,NR,NR,NR,
,21/11/2013,0.5, ,NR,NR,NR,
,22/11/2013,0.7, ,NR,NR,NR,
,25/11/2013,0.4, ,NR,NR,NR,
,26/11/2013,0.4, ,NR,NR,NR,
,27/11/2013,3.5, ,NR,NR,NR,
,28/11/2013,0.3, ,NR,NR,NR,
,29/11/2013,0.4, ,NR,NR,NR,
Beldanga,01/11/2013,83,Jyoti,1100,1300,1200,
,02/11/2013,63,Jyoti,1100,1300,1200,
,03/11/2013,57,Jyoti,1100,1300,1200,
,04/11/2013,65,Jyoti,1100,1300,1200,
,06/11/2013,43,Jyoti,1100,1300,1200,
,07/11/2013,40,Jyoti,1100,1300,1200,
,08/11/2013,38,Jyoti,1100,1300,1200,
,09/11/2013,49,Jyoti,1000,1200,1100,
,10/11/2013,57,Jyoti,1000,1200,1100,
,11/11/2013,51,Jyoti,1000,1200,1100,
,12/11/2013,45,Jyoti,1000,1200,1100,
,13/11/2013,87,Jyoti,1000,1200,1100,
,14/11/2013,75,Jyoti,1200,1300,1250,
,15/11/2013,70,Jyoti,1100,1300,1200,
,16/11/2013,77,Jyoti,1100,1300,1200,
,17/11/2013,79,Jyoti,1100,1300,1200,
,18/11/2013,73,Jyoti,1100,1300,1200,
,20/11/2013,85,Jyoti,1100,1300,1200,
,21/11/2013,81,Jyoti,1100,1300,1200,
,22/11/2013,87,Jyoti,1100,1300,1200,
,23/11/2013,70,Jyoti,1100,1300,1200,
,24/11/2013,79,Jyoti,1100,1300,1200,
,25/11/2013,75,Jyoti,1100,1300,1200,
,27/11/2013,70,Jyoti,1000,1200,1100,
,28/11/2013,78,Jyoti,1000,1200,1100,
,29/11/2013,69,Jyoti,1000,1200,1100,
,30/11/2013,73,Jyoti,1000,1200,1100,
Bethuadahari,02/11/2013,30,Desi,1395,1410,1400,
,03/11/2013,25,Desi,1395,1410,1400,
,04/11/2013,30,Desi,1395,1410,1400,
,05/11/2013,30,Desi,1395,1410,1400,
,06/11/2013,30,Desi,1395,1410,1400,
,07/11/2013,25,Desi,1345,1360,1350,
,09/11/2013,20,Desi,1345,1360,1350,
,10/11/2013,25,Desi,1345,1360,1350,
,11/11/2013,25,Desi,1345,1360,1350,
,12/11/2013,300,Desi,1345,1360,1350,
,13/11/2013,30,Desi,1345,1360,1350,
,14/11/2013,20,Desi,1345,1360,1350,
,16/11/2013,20,Desi,1345,1360,1350,
,17/11/2013,20,Desi,1345,1360,1350,
,18/11/2013,20,Desi,1345,1360,1350,
,19/11/2013,30,Desi,1345,1360,1350,
,20/11/2013,27,Desi,1355,1370,1360,
,21/11/2013,30,Desi,1355,1370,1360,
,23/11/2013,30,Desi,1355,1370,1360,
,24/11/2013,30,Desi,1355,1370,1360,
,25/11/2013,27.5,Desi,1355,1370,1360,
,26/11/2013,25,Desi,1355,1370,1360,
,30/11/2013,26,Desi,1295,1310,1300,
Bishnupur(Bankura),01/11/2013,20,Jyoti,1100,1180,1140,
,02/11/2013,25,Jyoti,1100,1180,1140,
,,,Other,NR,1800,1800,
,03/11/2013,20,Jyoti,1100,1180,1140,
,04/11/2013,20,Jyoti,1050,1150,1100,
,05/11/2013,20,Jyoti,1050,1150,1100,
,06/11/2013,10,Jyoti,1050,1150,1100,
,07/11/2013,15,Jyoti,1050,1150,1100,
,08/11/2013,15,Jyoti,1050,1150,1100,
,09/11/2013,20,Jyoti,1050,1150,1100,
,10/11/2013,15,Jyoti,1050,1150,1100,
,11/11/2013,25,Jyoti,1050,1150,1100,
,12/11/2013,25,Jyoti,1050,1150,1100,
,13/11/2013,30,Jyoti,1050,1150,1100,
,14/11/2013,25,Jyoti,1050,1150,1100,
,15/11/2013,30,Jyoti,1050,1150,1100,
,16/11/2013,25,Jyoti,1050,1150,1100,
,17/11/2013,20,Jyoti,1050,1155,1100,
,18/11/2013,30,Jyoti,1050,1150,1100,
,19/11/2013,25,Jyoti,1050,1150,1100,
,20/11/2013,30,Jyoti,1050,1150,1100,
,21/11/2013,25,Jyoti,1050,1150,1100,
,22/11/2013,30,Jyoti,1050,1150,1100,
,23/11/2013,25,Jyoti,1050,1150,1100,
,24/11/2013,20,Jyoti,1050,1150,1100,
,25/11/2013,30,Jyoti,1050,1150,1100,
,26/11/2013,25,Jyoti,1050,1150,1100,
,27/11/2013,20,Jyoti,1150,1250,1200,
,28/11/2013,30,Jyoti,1050,1150,1100,
,29/11/2013,25,Jyoti,1050,1150,1100,
,30/11/2013,30,Jyoti,1050,1150,1100,
Bolpur,02/11/2013,62,Jyoti,1200,1250,1225,
,03/11/2013,62,Jyoti,1200,1250,1225,
,04/11/2013,62,Jyoti,1200,1250,1225,
,05/11/2013,62,Jyoti,1250,1300,1275,
,06/11/2013,62,Jyoti,1350,1400,1375,
,07/11/2013,62,Jyoti,1050,1100,1075,
,12/11/2013,60,Jyoti,1200,1250,1225,
,13/11/2013,60,Jyoti,1400,1450,1425,
,14/11/2013,60,Jyoti,1400,1450,1425,
,16/11/2013,60,Jyoti,1250,1300,1275,
,17/11/2013,60,Jyoti,1250,1300,1275,
,18/11/2013,60,Jyoti,1250,1300,1275,
,19/11/2013,60,Jyoti,1250,1300,1275,
,20/11/2013,60,Jyoti,1250,1300,1275,
,21/11/2013,60,Jyoti,1250,1300,1275,
,22/11/2013,60,Jyoti,1250,1300,1275,
,23/11/2013,60,Jyoti,1250,1300,1275,
,24/11/2013,60,Jyoti,1300,1340,1320,
,25/11/2013,60,Jyoti,1300,1340,1320,
,26/11/2013,65,Jyoti,1300,1340,1320,
,27/11/2013,65,Jyoti,1300,1320,1310,
,28/11/2013,65,Jyoti,1250,1300,1275,
,29/11/2013,64,Jyoti,1250,1300,1275,
Burdwan,01/11/2013,20,Jyoti,1210,1230,1220,
,02/11/2013,22,Jyoti,1210,1230,1220,
,03/11/2013,24,Jyoti,1340,1360,1350,
,04/11/2013,22,Jyoti,1440,1460,1450,
,05/11/2013,18,Jyoti,1290,1310,1300,
,06/11/2013,16,Jyoti,1190,1210,1200,
,07/11/2013,14,Jyoti,1240,1260,1250,
