<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:68872008ecefc964d61c1eec21f6fbe1b48c6e4bcbcd4c2592529d4d008295cb
size 63704
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Alipurduar,01/03/2019,10,Jyoti,500,600,550
,,,Red,800,900,850
,05/03/2019,10,Jyoti,500,600,550
,,,Red,750,850,800
,06/03/2019,10,Jyoti,480,550,500
,,,Red,700,800,750
,07/03/2019,10,Jyoti,480,550,500
,,,Red,700,800,750
,08/03/2019,10,Jyoti,500,550,530
,,,Red,750,800,775
,09/03/2019,10,Jyoti,500,575,550
,,,Red,750,850,800
,11/03/2019,10,Jyoti,580,620,600
,,,Red,750,850,800
,12/03/2019,10,Jyoti,580,625,600
,,,Red,700,800,750
,13/03/2019,10,Jyoti,580,625,600
,,,Red,700,775,750
,14/03/2019,10,Jyoti,580,610,600
,,,Red,750,850,800
,15/03/2019,10,Jyoti,550,600,570
,,,Red,700,800,750
,18/03/2019,10,Jyoti,470,500,500
,,,Red,700,800,750
,19/03/2019,10,Jyoti,450,500,480
,,,Red,700,800,750
,20/03/2019,10,Jyoti,450,500,480
,,,Red,700,800,750
,25/03/2019,10,Jyoti,530,550,550
,,,Red,750,825,800
,26/03/2019,10,Jyoti,530,550,550
,,,Red,750,825,800
,27/03/2019,10,Jyoti,530,550,550
,,,Red,750,825,800
,28/03/2019,10,Jyoti,575,625,600
,,,Red,750,825,800
,29/03/2019,10,Jyoti,600,650,630
,,,Red,800,900,850
,30/03/2019,10,Jyoti,600,650,625
,,,Red,850,950,900
Asansol,01/03/2019,66,Jyoti,540,580,560
,02/03/2019,70,Jyoti,540,580,560
,03/03/2019,21,Jyoti,500,540,520
,04/03/2019,68,Jyoti,540,580,560
,05/03/2019,64,Jyoti,600,680,640
,06/03/2019,69,Jyoti,560,640,600
,07/03/2019,72,Jyoti,560,640,600
,08/03/2019,75,Jyoti,500,540,520
,09/03/2019,74,Jyoti,500,540,520
,10/03/2019,10,Jyoti,500,540,520
,11/03/2019,68.5,Jyoti,500,540,520
,12/03/2019,70.1,Jyoti,500,540,520
,13/03/2019,75,Jyoti,460,500,460
,14/03/2019,73,Jyoti,500,540,520
,15/03/2019,100,Jyoti,510,550,530
,16/03/2019,96,Jyoti,430,480,460
,17/03/2019,16,Jyoti,440,460,460
,18/03/2019,87,Jyoti,440,460,460
,19/03/2019,86,Jyoti,440,480,460
,20/03/2019,82,Jyoti,480,520,500
,21/03/2019,75,Jyoti,460,500,500
,22/03/2019,70,Jyoti,500,540,520
,23/03/2019,76,Jyoti,520,540,520
,24/03/2019,20,Jyoti,560,600,580
,25/03/2019,70.4,Jyoti,600,640,620
,26/03/2019,68,Jyoti,600,660,640
,27/03/2019,65,Jyoti,680,720,720
,28/03/2019,68,Jyoti,660,700,700
,29/03/2019,66,Jyoti,660,720,700
,30/03/2019,67,Jyoti,660,700,680
,31/03/2019,26,Jyoti,700,750,720
Balarampur,01/03/2019,16.1,Other,360,380,370
,02/03/2019,16.1,Other,360,380,370
,03/03/2019,16.15,Other,350,380,360
,04/03/2019,16.05,Other,360,400,380
,05/03/2019,16.05,Other,460,480,470
,06/03/2019,16.05,Other,450,470,460
,07/03/2019,16.1,Other,380,420,400
,08/03/2019,16,Other,400,440,420
,09/03/2019,1625,Other,420,460,440
,10/03/2019,16.15,Other,400,430,420
,11/03/2019,16.25,Other,380,420,400
,12/03/2019,16.1,Other,400,440,420
,13/03/2019,16.05,Other,380,420,400
,14/03/2019,16.05,Other,400,430,420
,15/03/2019,16.25,Other,380,420,400
,16/03/2019,16.05,Other,400,420,410
,17/03/2019,16.25,Other,400,420,410
,18/03/2019,16.1,Other,380,420,400
,19/03/2019,16.35,Other,400,420,410
,20/03/2019,16.45,Other,380,420,400
,21/03/2019,16.35,Other,400,420,410
,22/03/2019,16.4,Other,380,420,400
,23/03/2019,16.25,Other,400,420,410
,24/03/2019,16.25,Other,400,420,410
,25/03/2019,15.9,Other,400,440,420
,26/03/2019,15.8,Other,540,560,550
,27/03/2019,15.85,Other,540,560,550
,29/03/2019,16,Other,500,540,520
,30/03/2019,15.8,Other,600,640,620
,31/03/2019,15.75,Other,640,660,650
Balurghat,01/03/2019,5.9,Local,550,650,600
,03/03/2019,5.6,Local,500,650,600
,04/03/2019,5.7,Local,550,650,600
,05/03/2019,6,Local,450,550,500
,06/03/2019,5.8,Local,450,550,500
,07/03/2019,5.7,Local,500,600,550
,08/03/2019,5.5,Local,450,550,500
,09/03/2019,5.6,Local,500,600,550
,10/03/2019,5.8,Local,450,600,500
,11/03/2019,5.9,Local,500,600,550
,12/03/2019,5.6,Local,550,650,600
,13/03/2019,5.5,Local,400,600,500
,14/03/2019,5.6,Local,450,600,500
,15/03/2019,5.8,Local,450,600,500
,16/03/2019,5.6,Local,400,500,450
,17/03/2019,5.8,Local,450,600,500
,18/03/2019,5.9,Local,500,600,550
,19/03/2019,5.7,Local,450,550,500
,20/03/2019,5.5,Local,500,600,550
,21/03/2019,5.7,Local,500,700,600
,22/03/2019,5.8,Local,500,600,550
,23/03/2019,5.6,Local,550,650,600
,24/03/2019,5.5,Local,500,600,550
,25/03/2019,5.7,Local,600,700,650
,26/03/2019,5.5,Local,500,600,550
,27/03/2019,5.2,Local,500,650,600
,28/03/2019,5.4,Local,450,600,500
,29/03/2019,5.3,Local,500,650,600
Bankura Sadar,06/03/2019,25,Local,390,430,420
,07/03/2019,24,Local,390,430,420
,08/03/2019,25,Local,390,430,420
,11/03/2019,28,Local,400,430,420
,12/03/2019,25,Local,400,420,410
,13/03/2019,24,Local,380,420,410
,14/03/2019,26,Local,380,420,410
,15/03/2019,26,Local,380,420,400
,16/03/2019,28,Local,370,420,400
,17/03/2019,26,Local,370,410,390
,18/03/2019,24,Local,400,440,430
,19/03/2019,26,Local,400,440,430
,20/03/2019,26,Local,300,330,320
,21/03/2019,25,Local,380,420,400
,22/03/2019,26,Jyoti,400,440,430
,25/03/2019,25,Jyoti,530,570,550
,27/03/2019,24,Jyoti,600,640,620
,28/03/2019,24,Jyoti,600,640,620
,29/03/2019,24,Jyoti,600,650,630
,30/03/2019,24,Jyoti,600,640,620
,31/03/2019,20,Jyoti,600,640,620
Bara Bazar (Posta Bazar),01/03/2019,20,Other,500,520,520
,02/03/2019,15,Other,510,520,520
,04/03/2019,20,Other,510,520,520
,05/03/2019,20,Other,580,600,600
,06/03/2019,20,Other,560,600,580
,07/03/2019,15,Other,600,610,610
,08/03/2019,20,Other,560,600,580
,09/03/2019,20,Other,520,540,540
,11/03/2019,20,Other,520,540,540
,12/03/2019,20,Other,500,520,520
,13/03/2019,15,Other,520,530,520
,15/03/2019,15,Other,510,520,520
,16/03/2019,20,Jyoti,500,520,520
,18/03/2019,20,Other,470,480,480
,19/03/2019,20,Other,470,480,480
,20/03/2019,20,Other,460,500,480
,21/03/2019,15,Other,470,500,480
,25/03/2019,20,Other,520,540,540
,26/03/2019,20,Other,520,540,540
,27/03/2019,20,Jyoti,720,730,730
,,,Other,620,640,640
,28/03/2019,20,Jyoti,740,750,750
,,,Other,680,700,700
,29/03/2019,20,Jyoti,840,860,860
,,,Other,780,800,800
,30/03/2019,15,Jyoti,840,860,860
,,,Other,780,800,800
Barasat,01/03/2019,305,Other,560,560,560
,02/03/2019,300,Other,580,580,580
,03/03/2019,285,Other,600,600,600
,04/03/2019,295,Other,580,580,580
,05/03/2019,310,Other,560,560,560
,06/03/2019,315,Other,560,560,560
,07/03/2019,310,Other,560,560,560
,08/03/2019,285,Other,580,580,580
,09/03/2019,290,Other,580,580,580
,10/03/2019,300,Other,580,580,580
,11/03/2019,310,Other,580,580,580
,12/03/2019,315,Other,580,580,580
,13/03/2019,300,Other,580,580,580
,14/03/2019,320,Other,580,580,580
,15/03/2019,315,Other,580,580,580
,16/03/2019,320,Other,580,580,580
,17/03/2019,320,Other,580,580,580
,18/03/2019,315,Other,580,580,580
,19/03/2019,310,Other,580,580,580
,20/03/2019,315,Other,580,580,580
,21/03/2019,305,Other,580,580,580
,22/03/2019,310,Other,580,580,580
,23/03/2019,315,Other,580,580,580
,24/03/2019,320,Other,580,580,580
,25/03/2019,325,Other,580,580,580
,26/03/2019,310,Other,580,580,580
,30/03/2019,300,Other,720,720,720
,31/03/2019,305,Other,720,720,720
Baruipur(Canning),01/03/2019,30,Jyoti,660,700,680
,02/03/2019,27.5,Jyoti,660,700,680
,03/03/2019,28,Jyoti,680,720,700
,04/03/2019,29,Jyoti,680,710,700
,05/03/2019,30,Jyoti,660,700,680
,06/03/2019,28.5,Jyoti,650,690,670
,07/03/2019,30,Jyoti,600,630,620
,08/03/2019,29,Jyoti,600,630,610
,09/03/2019,28,Jyoti,620,650,640
,10/03/2019,30,Jyoti,610,650,630
,11/03/2019,31,Jyoti,610,650,630
,12/03/2019,30.5,Jyoti,600,640,620
,13/03/2019,33,Other,580,620,600
,14/03/2019,28,Jyoti,580,600,590
,15/03/2019,32.5,Jyoti,520,560,540
,17/03/2019,31.5,Jyoti,560,600,580
,18/03/2019,33,Jyoti,560,600,580
,19/03/2019,31,Jyoti,540,580,560
,20/03/2019,29.5,Jyoti,540,580,560
,21/03/2019,30,Jyoti,525,550,540
,22/03/2019,31,Jyoti,520,560,540
,23/03/2019,32,Jyoti,540,580,560
,24/03/2019,30,Jyoti,550,600,580
,25/03/2019,32,Jyoti,550,590,570
,26/03/2019,35,Jyoti,600,650,620
,27/03/2019,34,Jyoti,600,660,620
,28/03/2019,29,Jyoti,680,740,700
,29/03/2019,28,Jyoti,700,760,740
,30/03/2019,26,Jyoti,850,920,880
,31/03/2019,31,Jyoti,880,920,900
Baxirhat,01/03/2019,210,Jyoti,350,450,400
,02/03/2019,210,Jyoti,300,450,400
,03/03/2019,215,Jyoti,300,450,400
,04/03/2019,215,Jyoti,300,450,400
,05/03/2019,225,Jyoti,300,450,400
,06/03/2019,220,Jyoti,350,450,400
,07/03/2019,208,Jyoti,300,400,350
,08/03/2019,210,Jyoti,300,400,350
,09/03/2019,210,Jyoti,300,400,350
,10/03/2019,205,Jyoti,300,400,350
,11/03/2019,200,Jyoti,300,400,350
,12/03/2019,210,Jyoti,300,400,350
,13/03/2019,210,Jyoti,300,400,350
,14/03/2019,200,Jyoti,300,400,350
,15/03/2019,215,Jyoti,300,400,350
,16/03/2019,190,Jyoti,300,400,350
,17/03/2019,200,Jyoti,300,400,350
,18/03/2019,210,Jyoti,300,400,350
,19/03/2019,210,Jyoti,300,400,350
,20/03/2019,200,Jyoti,300,400,350
,21/03/2019,210,Jyoti,350,450,400
,22/03/2019,210,Jyoti,350,450,400
