<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:b0b7543723f1f3def1e45e15d78c33e8c9511f2f9532c7476a11877120688df1
size 22075
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Alipurduar,13/10/2008,26,Jyoti,250,330,300,
,,,Red,300,350,325,
,14/10/2008,27.5,Jyoti,250,325,300,
,,,Red,300,350,325,
,15/10/2008,27.5,Jyoti,250,325,300,
,,,Red,300,350,325,
,16/10/2008,25.5,Jyoti,250,325,300,
,,,Red,300,350,325,
,17/10/2008,24,Jyoti,250,325,300,
,,,Red,300,350,330,
,20/10/2008,22.5,Jyoti,250,325,300,
,,,Red,310,360,340,
,21/10/2008,21,Jyoti,250,325,300,
,,,Red,310,360,340,
,22/10/2008,20,Jyoti,260,340,310,
,,,Red,310,360,340,
,24/10/2008,22,Jyoti,280,340,310,
,,,Red,310,360,340,
,27/10/2008,18,Jyoti,285,340,315,
,,,Red,310,360,340,
,29/10/2008,15, ,NR,NR,NR,
Bankura Sadar,01/10/2008,80,Jyoti,275,290,280,
,03/10/2008,90,Jyoti,275,290,280,
,13/10/2008,90,Jyoti,300,325,320,
,17/10/2008,80,Jyoti,285,310,300,
,21/10/2008,90,Jyoti,285,300,290,
,23/10/2008,80,Jyoti,275,290,285,
,24/10/2008,100,Jyoti,270,285,280,
,29/10/2008,50,Jyoti,275,290,280,
,31/10/2008,100,Jyoti,275,290,280,
Bara Bazar (Posta Bazar),15/10/2008,8.8,Other,440,450,440,
,16/10/2008,8.5,Other,440,450,440,
,17/10/2008,9,Other,400,410,400,
,18/10/2008,8,Other,380,400,400,
,20/10/2008,9,Other,380,400,400,
,21/10/2008,7.5,Other,380,400,400,
,22/10/2008,7,Other,370,380,380,
,23/10/2008,7.5,Other,370,380,380,
,24/10/2008,7.5,Other,360,370,360,
,25/10/2008,8,Other,360,370,360,
,27/10/2008,8.5,Other,360,370,360,
,28/10/2008,9,Other,360,370,360,
,29/10/2008,8,Other,360,370,360,
,30/10/2008,8.5,Other,360,370,360,
,31/10/2008,8,Other,360,370,360,
Barasat,01/10/2008,41,Chandermukhi,500,530,520,
,,,Other,320,350,330,
,17/10/2008,36,Chandermukhi,640,660,650,
,,,Other,340,350,345,
,18/10/2008,27,Chandermukhi,630,650,640,
,,,Other,330,350,340,
,19/10/2008,36,Chandermukhi,630,650,640,
,,,Other,330,350,340,
,20/10/2008,45,Chandermukhi,620,650,640,
,,,Other,300,340,330,
,21/10/2008,50, ,NR,NR,NR,
,24/10/2008,45,Chandermukhi,610,630,620,
,,,Other,320,350,340,
,25/10/2008,50,Chandermukhi,610,630,620,
,,,Other,320,350,340,
,26/10/2008,36,Chandermukhi,610,640,630,
,,,Other,330,360,350,
,27/10/2008,27,Chandermukhi,610,640,630,
,,,Other,330,360,350,
,28/10/2008,36,Chandermukhi,620,650,630,
,,,Other,300,350,340,
,29/10/2008,46,Chandermukhi,620,650,630,
,,,Other,300,350,340,
,31/10/2008,50,Chandermukhi,630,650,640,
,,,Other,330,370,350,
Belacoba,17/10/2008,1.5, ,NR,NR,NR,
,20/10/2008,1, ,NR,NR,NR,
,22/10/2008,5, ,NR,NR,NR,
,24/10/2008,6, ,NR,NR,NR,
,27/10/2008,7.5, ,NR,NR,NR,
Bethuadahari,01/10/2008,50,Desi,300,320,310,
,02/10/2008,50,Desi,300,320,310,
,04/10/2008,50,Desi,300,320,310,
,05/10/2008,50,Desi,300,320,310,
,06/10/2008,60,Desi,300,320,310,
,07/10/2008,50,Desi,300,320,310,
,08/10/2008,45,Desi,310,330,320,
,09/10/2008,40,Desi,300,320,310,
,11/10/2008,50,Desi,300,320,310,
,12/10/2008,50,Desi,300,320,310,
,13/10/2008,40,Desi,300,320,310,
,14/10/2008,50,Desi,320,330,325,
,15/10/2008,60,Desi,320,330,325,
,16/10/2008,60,Desi,320,330,325,
,18/10/2008,50,Desi,320,330,325,
,19/10/2008,50,Desi,320,330,325,
,20/10/2008,60,Desi,320,330,325,
,21/10/2008,60,Desi,320,330,325,
,22/10/2008,40,Desi,320,330,325,
,23/10/2008,50,Desi,320,330,325,
,25/10/2008,50,Desi,290,310,300,
,26/10/2008,50,Desi,290,310,300,
,27/10/2008,40,Desi,300,310,305,
,28/10/2008,50,Desi,290,310,300,
,29/10/2008,40,Desi,300,310,305,
,30/10/2008,40,Desi,300,310,305,
Birbhum,01/10/2008,99.8,Jyoti,280,300,290,
,03/10/2008,99.8,Jyoti,280,300,290,
,04/10/2008,99.8,Jyoti,280,300,290,
,05/10/2008,99.8,Jyoti,280,300,290,
,06/10/2008,99.9,Jyoti,280,300,290,
,07/10/2008,99.7,Jyoti,280,300,290,
,08/10/2008,99.6,Jyoti,310,320,NR,
,10/10/2008,99.5,Jyoti,310,320,NR,
,11/10/2008,99.5,Jyoti,310,320,NR,
,12/10/2008,99.5,Jyoti,310,320,NR,
,13/10/2008,99.5,Jyoti,310,320,NR,
,14/10/2008,99.7,Jyoti,310,320,315,
,15/10/2008,99.7,Jyoti,310,320,315,
,17/10/2008,99.8,Jyoti,295,305,300,
,18/10/2008,99.8,Jyoti,295,305,300,
,19/10/2008,99.8,Jyoti,295,305,300,
,20/10/2008,99.7,Jyoti,280,300,290,
,21/10/2008,99.7,Jyoti,280,300,290,
,22/10/2008,99.6,Jyoti,280,300,290,
,24/10/2008,99.9,Jyoti,280,300,290,
,25/10/2008,99.8,Jyoti,280,300,290,
,26/10/2008,99.7,Jyoti,280,300,290,
,27/10/2008,99.7,Jyoti,280,300,290,
,28/10/2008,99.7, ,NR,NR,NR,
,29/10/2008,99.8, ,NR,NR,NR,
,31/10/2008,99.8, ,NR,NR,NR,
Bishnupur(Bankura),13/10/2008,40, ,NR,NR,NR,
,14/10/2008,40, ,NR,NR,NR,
,15/10/2008,45, ,NR,NR,NR,
,16/10/2008,40, ,NR,NR,NR,
,17/10/2008,40,Jyoti,975,1040,1000,
,18/10/2008,45, ,NR,NR,NR,
,19/10/2008,45, ,NR,NR,NR,
,20/10/2008,40, ,NR,NR,NR,
,21/10/2008,45, ,NR,NR,NR,
Bolpur,02/10/2008,106,Jyoti,290,390,300,
,03/10/2008,109,Jyoti,290,320,300,
,13/10/2008,103,Jyoti,290,320,300,
,14/10/2008,104,Jyoti,300,330,320,
,16/10/2008,106,Jyoti,300,330,320,
,17/10/2008,107,Jyoti,310,330,320,
,20/10/2008,103,Jyoti,290,330,300,
,21/10/2008,105, ,NR,NR,NR,
,23/10/2008,104,Jyoti,300,330,320,
,24/10/2008,105,Jyoti,290,320,300,
,25/10/2008,103,Jyoti,290,320,300,
,26/10/2008,107,Jyoti,290,320,300,
,27/10/2008,109,Jyoti,290,320,300,
,30/10/2008,106,Jyoti,290,320,300,
,31/10/2008,103,Jyoti,290,320,300,
Burdwan,01/10/2008,28,Jyoti,310,330,320,
,02/10/2008,27,Jyoti,310,330,320,
,03/10/2008,26,Jyoti,310,330,320,
,04/10/2008,26,Jyoti,310,330,320,
,05/10/2008,27,Jyoti,310,330,320,
,06/10/2008,28,Jyoti,310,330,320,
,07/10/2008,25,Jyoti,310,330,320,
,08/10/2008,26,Jyoti,310,330,320,
,09/10/2008,27,Jyoti,330,350,340,
,10/10/2008,26,Jyoti,350,370,360,
,11/10/2008,25,Jyoti,350,370,360,
,12/10/2008,26,Jyoti,390,410,400,
,13/10/2008,26,Jyoti,430,450,440,
,14/10/2008,27,Jyoti,370,390,380,
,15/10/2008,28, ,NR,NR,NR,
,16/10/2008,29,Jyoti,350,370,360,
,17/10/2008,28,Jyoti,350,370,360,
,18/10/2008,27,Jyoti,310,330,320,
,19/10/2008,26,Jyoti,310,330,320,
,20/10/2008,27,Jyoti,310,330,320,
,21/10/2008,28,Jyoti,310,330,320,
,22/10/2008,29, ,NR,NR,NR,
,23/10/2008,30,Jyoti,290,310,300,
,24/10/2008,28,Jyoti,290,310,300,
,25/10/2008,29,Jyoti,290,310,300,
,26/10/2008,27,Jyoti,290,310,300,
,27/10/2008,26,Jyoti,290,310,300,
,28/10/2008,27,Jyoti,300,320,310,
,29/10/2008,28,Jyoti,310,330,320,
,30/10/2008,29,Jyoti,310,330,320,
,31/10/2008,28,Jyoti,300,320,310,
Champadanga,01/10/2008,270,Jyoti,300,320,310,
,02/10/2008,310,Jyoti,300,320,310,
,03/10/2008,350,Jyoti,300,320,310,
,04/10/2008,450,Jyoti,300,320,310,
,05/10/2008,480,Jyoti,300,320,310,
,06/10/2008,330,Jyoti,300,320,310,
,07/10/2008,280,Jyoti,310,330,320,
,08/10/2008,210,Jyoti,320,340,330,
,09/10/2008,200,Jyoti,330,350,340,
,10/10/2008,170,Jyoti,350,370,360,
,11/10/2008,150,Jyoti,340,360,350,
,12/10/2008,130,Jyoti,350,370,360,
,13/10/2008,150,Jyoti,350,370,360,
,14/10/2008,160,Jyoti,330,350,340,
,15/10/2008,190,Jyoti,310,330,320,
,16/10/2008,250,Jyoti,310,330,320,
,17/10/2008,300,Jyoti,300,320,310,
