<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:0dc29a899ed6f8251de5064324cbed9578e88e93fc37e40791468b7fb3b52946
size 60567
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Alipurduar,01/04/2019,10,Jyoti,550,600,580
,,,Red,800,900,850
,02/04/2019,10,Jyoti,580,600,600
,,,Red,800,900,850
,03/04/2019,10,Jyoti,550,600,580
,,,Red,800,900,850
,04/04/2019,10,Jyoti,550,600,580
,,,Red,800,900,850
,05/04/2019,10,Jyoti,550,600,580
,,,Red,800,900,850
,06/04/2019,10,Jyoti,550,600,580
,,,Red,800,900,850
,08/04/2019,10,Jyoti,550,600,580
,,,Red,850,950,900
,09/04/2019,10,Jyoti,600,620,610
,,,Red,850,950,900
,16/04/2019,10,Jyoti,650,710,700
,,,Red,900,1000,950
,17/04/2019,10,Jyoti,650,710,700
,,,Red,1000,1100,1050
,18/04/2019,10,Jyoti,650,750,700
,,,Red,950,1050,1000
,19/04/2019,10,Jyoti,680,750,700
,,,Red,1000,1100,1050
,20/04/2019,10,Jyoti,680,750,700
,,,Red,1000,1100,1050
,22/04/2019,10,Jyoti,680,750,700
,,,Red,1050,1150,1100
,23/04/2019,10,Jyoti,680,750,700
,,,Red,1000,1100,1050
,24/04/2019,10,Jyoti,680,750,700
,,,Red,1000,1100,1050
,25/04/2019,10,Jyoti,680,750,700
,,,Red,1000,1100,1050
,26/04/2019,10,Jyoti,620,700,650
,,,Red,1000,1100,1050
,27/04/2019,10,Jyoti,620,700,650
,,,Red,1000,1100,1050
,29/04/2019,10,Jyoti,620,700,650
,,,Red,1000,1100,1050
,30/04/2019,10,Jyoti,620,700,650
,,,Red,1000,1100,1050
Asansol,01/04/2019,72,Jyoti,660,720,700
,02/04/2019,71.4,Jyoti,660,700,700
,03/04/2019,71.4,Jyoti,660,740,700
,04/04/2019,72,Jyoti,640,680,660
,05/04/2019,73,Jyoti,620,660,640
,06/04/2019,75.9,Jyoti,640,680,640
,07/04/2019,20.8,Jyoti,660,700,680
,08/04/2019,70,Jyoti,760,800,760
,09/04/2019,64,Jyoti,760,840,800
,10/04/2019,61.9,Jyoti,820,860,840
,11/04/2019,62.5,Jyoti,800,880,840
,12/04/2019,65,Jyoti,800,820,800
,13/04/2019,67,Jyoti,800,840,800
,14/04/2019,20,Jyoti,800,860,840
,15/04/2019,60,Jyoti,820,900,860
,16/04/2019,62.5,Jyoti,820,860,840
,17/04/2019,65,Jyoti,800,860,840
,18/04/2019,66.2,Jyoti,800,840,820
,19/04/2019,65,Jyoti,820,860,840
,20/04/2019,66,Jyoti,640,660,640
,21/04/2019,26,Jyoti,840,900,860
,22/04/2019,70,Jyoti,820,860,840
,23/04/2019,69,Jyoti,840,860,840
,24/04/2019,70.2,Jyoti,820,860,840
,25/04/2019,68.8,Jyoti,860,900,860
,26/04/2019,70,Jyoti,860,900,860
,27/04/2019,71,Jyoti,860,900,860
,28/04/2019,66,Jyoti,880,940,900
,29/04/2019,64.2,Jyoti,900,940,900
,30/04/2019,65,Jyoti,900,960,920
Balarampur,01/04/2019,15.55,Other,580,620,600
,02/04/2019,15.6,Other,560,600,580
,03/04/2019,15.75,Other,580,600,590
,04/04/2019,15.65,Other,580,620,600
,06/04/2019,15.75,Other,620,680,640
,07/04/2019,15.75,Other,640,680,660
,08/04/2019,15.7,Other,700,730,720
,09/04/2019,15.65,Other,700,740,720
,10/04/2019,15.45,Other,740,770,760
,11/04/2019,15.4,Other,750,780,760
,12/04/2019,1540,Other,750,770,760
,13/04/2019,15.45,Other,700,780,760
,14/04/2019,15.45,Other,740,770,760
,15/04/2019,15.45,Other,760,790,780
,16/04/2019,15.35,Other,760,790,780
,17/04/2019,15.4,Other,760,790,780
,19/04/2019,15.45,Other,760,780,770
,20/04/2019,15.35,Other,760,790,780
,21/04/2019,15.45,Other,760,780,770
,22/04/2019,15.35,Other,760,780,770
,23/04/2019,15.4,Other,760,780,770
,24/04/2019,15.35,Other,740,760,750
,25/04/2019,15.3,Other,750,780,760
,26/04/2019,15.35,Other,740,770,760
,27/04/2019,15.25,Other,750,780,760
,28/04/2019,15.25,Other,740,780,760
,29/04/2019,15.25,Other,780,820,800
,30/04/2019,15.15,Other,800,840,820
Balurghat,01/04/2019,5.2,Local,600,700,650
,02/04/2019,5.4,Local,550,650,600
,03/04/2019,5.3,Local,600,700,650
,04/04/2019,5.5,Local,500,600,530
,05/04/2019,5.7,Local,600,700,650
,06/04/2019,5.6,Local,550,650,600
,07/04/2019,5.8,Local,500,600,550
,08/04/2019,5.9,Local,500,600,550
,09/04/2019,5.7,Local,550,650,600
,10/04/2019,5.3,Local,600,650,620
,11/04/2019,5.4,Local,575,650,620
,12/04/2019,5.5,Local,550,650,600
,14/04/2019,5.6,Local,600,650,625
,15/04/2019,5.7,Local,650,720,700
,16/04/2019,5.8,Local,600,700,650
,17/04/2019,5.9,Local,650,725,700
,18/04/2019,5.7,Local,600,700,650
,20/04/2019,5.8,Local,650,720,700
,21/04/2019,5.6,Local,600,700,650
,22/04/2019,5.9,Local,600,700,650
,23/04/2019,5.7,Local,620,700,650
,24/04/2019,5.6,Local,600,700,650
,25/04/2019,5.9,Local,650,725,700
,26/04/2019,5.6,Local,600,700,650
,28/04/2019,5.9,Local,620,700,650
,29/04/2019,5.8,Local,600,650,620
,30/04/2019,5.6,Local,620,700,650
Bankura Sadar,06/04/2019,24,Jyoti,600,650,630
,07/04/2019,23,Jyoti,600,650,630
,08/04/2019,24,Jyoti,640,690,670
,09/04/2019,21,Jyoti,650,690,670
,10/04/2019,21,Jyoti,650,690,670
,13/04/2019,24,Jyoti,650,690,670
,14/04/2019,21,Jyoti,650,690,670
,15/04/2019,23,Jyoti,700,740,720
,16/04/2019,24,Jyoti,700,740,720
,17/04/2019,23,Jyoti,700,740,720
,18/04/2019,22,Jyoti,700,750,730
,19/04/2019,22,Jyoti,700,750,730
,20/04/2019,21,Jyoti,700,750,730
,21/04/2019,24,Jyoti,700,750,730
,22/04/2019,22,Jyoti,700,750,730
,23/04/2019,21,Jyoti,700,750,730
