<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:17df9eb40dc3ff0472d0d2e1b0ccb65c0359b4c40a72f757cfaca7bf74e97dcb
size 19440
=======
STARTDATE,ENDDATE,MEDIAN,MAD,VALUE,TYPE
2016-01-01,2016-02-13,7800.0,1125.0,8000.0,Normal
2016-01-08,2016-02-20,7800.0,1128.125000001389,8000.0,Normal
2016-01-15,2016-02-27,7700.0,1191.3194444444443,7800.0,Normal
2016-01-22,2016-03-05,7700.0,1200.3472222222224,7800.0,Normal
2016-01-29,2016-03-12,7700.0,1200.2256944281683,7800.0,Normal
2016-02-01,2016-03-15,7700.0,1199.6527777777776,7800.0,Normal
2016-02-08,2016-03-22,7700.0,1208.6805555555557,7800.0,Normal
2016-02-15,2016-03-29,7700.0,1194.0972222222224,7800.0,Normal
2016-02-22,2016-04-05,7700.0,1203.125,7800.0,Normal
2016-02-29,2016-04-12,7700.0,1203.125,7800.0,Normal
2016-03-07,2016-04-19,7700.0,1233.6805555555557,7800.0,Normal
2016-03-14,2016-04-26,7700.0,1219.319444371111,7800.0,Normal
2016-03-21,2016-05-03,7700.0,1179.1666666666667,7800.0,Normal
2016-03-28,2016-05-10,7600.0,1186.111111111111,7800.0,Normal
2016-04-04,2016-05-17,7500.0,1120.8333333333333,7500.0,Normal
2016-04-11,2016-05-24,7500.0,1118.75,7500.0,Normal
2016-04-18,2016-05-31,7500.0,1065.625,7500.0,Normal
2016-04-25,2016-06-07,7500.0,1068.75,7200.0,Normal
2016-05-02,2016-06-14,7550.0,1059.375,7200.0,Normal
2016-05-09,2016-06-21,7550.0,1053.125,7200.0,Normal
2016-05-16,2016-06-28,7800.0,1003.1249999999999,7200.0,Normal
2016-05-23,2016-07-05,7800.0,981.2500000000001,7400.0,Normal
2016-05-30,2016-07-12,7900.0,965.6249999999999,7400.0,Normal
2016-06-06,2016-07-19,7900.0,993.7499999999999,7400.0,Normal
2016-06-13,2016-07-26,7900.0,987.5000000000001,7400.0,Normal
2016-06-20,2016-08-02,7900.0,997.9166666666665,7400.0,Normal
2016-06-27,2016-08-09,7900.0,1039.5833333333333,7400.0,Normal
2016-07-04,2016-08-16,7900.0,1039.5833333333333,7400.0,Normal
