<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:150e91814651616df492657fe0a7ec27e69a56320ccce3c7e1d971bda316b758
size 2206
=======
DATE,DISPERSION
2016-01-01,0.558049031047349
2016-02-01,0.5205096720213772
2016-03-01,0.5392111094533469
2016-04-01,0.5118237267204816
2016-05-01,0.5658647573680301
2016-06-01,0.577302261011226
2016-07-01,0.5483797822677817
2016-08-01,0.5147600270196347
2016-09-01,0.5014084450478393
2016-10-01,0.5742092638677437
2016-11-01,0.4363846985269047
2016-12-01,0.38985577216298756
2017-01-01,0.386926541071174
2017-02-01,0.3928034386902881
2017-03-01,0.43009364962503094
2017-04-01,0.44585829030767016
2017-05-01,0.4606036758213869
2017-06-01,0.5095869839102204
2017-07-01,0.7181079276239264
2017-08-01,0.5653113092681427
2017-09-01,0.5154977107205874
2017-10-01,0.5300417547486841
2017-11-01,0.5845918413957353
2017-12-01,0.4486100579021829
2018-01-01,0.39357292417105755
2018-02-01,0.3933965528472254
2018-03-01,0.4066565270970027
2018-04-01,0.4221892467164119
2018-05-01,0.4590852953510097
2018-06-01,0.4914929597526392
2018-07-01,0.6395626526894774
2018-08-01,0.5881843566672411
2018-09-01,0.500850348928603
2018-10-01,0.5232909268290827
2018-11-01,0.5195722456011747
2018-12-01,0.46791007408293683
2019-01-01,0.4422081100495298
2019-02-01,0.45043917292364566
2019-03-01,0.535010995376016
2019-04-01,0.5235309281792089
2019-05-01,0.5534078709857421
2019-06-01,0.5685314138687393
2019-07-01,0.5666820353324884
2019-08-01,0.5657938019655447
2019-09-01,0.507105064225006
2019-10-01,0.5275119505647227
2019-11-01,0.5478977196775717
2019-12-01,0.43341155439165596
2020-01-01,0.46697921661908015
2020-02-01,0.49144912138525176
2020-03-01,0.4867417379594906
2020-04-01,0.4957585689322761
2020-05-01,0.5271675847951878
2020-06-01,0.5465229016780231
2020-07-01,0.8056465566449955
2020-08-01,0.6661834911386788
2020-09-01,0.6847633911574237
2020-10-01,0.607503068414104
2020-11-01,0.607786255008062
2020-12-01,0.5414772992782607
2021-01-01,0.4589777436647609
2021-02-01,0.4455830375077554
2021-03-01,0.4299765170619035
2021-04-01,0.4958527041822716
2021-05-01,0.5181963157594666
2021-06-01,0.5591163146484128
2021-07-01,0.6503160854881892
2021-08-01,0.6054651957428233
2021-09-01,0.5478038119300692
2021-10-01,0.6418706475454311
2021-11-01,0.6750877073900883
2021-12-01,0.5517569475180527
2022-01-01,0.516728035418102
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
