<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:4c3f74bab1168e060261986cc284a240a646824fd4b4ff8289fb7dc234d6e86d
size 3909
=======
DATE,VOLATILITY,SAMEMONTH,LASTMONTH,LASTYEAR
2016-01-01,0.07502192603097886,Normal,Normal,Normal
2016-02-01,0.1080900050565631,Normal,Normal,Normal
2016-03-01,0.07190966180252152,Normal,Normal,Normal
2016-04-01,0.044563101665403546,Normal,Normal,Normal
2016-05-01,0.06039757537361293,Normal,Normal,Normal
2016-06-01,0.04567933412918911,Normal,Normal,Normal
2016-07-01,0.015918026184668924,Normal,Normal,Normal
2016-08-01,0.11769365609158144,Normal,Normal,Normal
2016-09-01,0.20497631730350946,Anomaly,Anomaly,Normal
2016-10-01,0.16596467885998972,Anomaly,Anomaly,Normal
2016-11-01,0.1702726915061825,Anomaly,Anomaly,Normal
2016-12-01,0.1774082344699658,Anomaly,Anomaly,Normal
2017-01-01,0.09178967363435947,Normal,Normal,Normal
2017-02-01,0.041975350579364266,Normal,Normal,Normal
2017-03-01,0.06393207261188112,Normal,Normal,Normal
2017-04-01,0.06246633813331201,Normal,Normal,Normal
2017-05-01,0.09359965760256098,Normal,Normal,Normal
2017-06-01,0.09119103546515926,Anomaly,Normal,Normal
2017-07-01,0.37847993564385135,Anomaly,Anomaly,Anomaly
2017-08-01,0.1346533958435324,Normal,Normal,Anomaly
2017-09-01,0.16069365697994414,Normal,Normal,Anomaly
2017-10-01,0.16732257677127302,Normal,Anomaly,Anomaly
2017-11-01,0.13974423956799084,Anomaly,Normal,Normal
2017-12-01,0.10207550047379688,Normal,Normal,Normal
2018-01-01,0.16054124857700725,Anomaly,Anomaly,Anomaly
2018-02-01,0.21969361711077404,Anomaly,Anomaly,Anomaly
2018-03-01,0.1337511531720361,Normal,Normal,Normal
2018-04-01,0.10351339305396208,Normal,Normal,Anomaly
2018-05-01,0.0790854522357661,Normal,Normal,Normal
2018-06-01,0.16011536115519465,Normal,Anomaly,Normal
2018-07-01,0.06483727026257519,Normal,Normal,Normal
2018-08-01,0.07438761560073201,Normal,Normal,Normal
2018-09-01,0.05726026499640442,Normal,Normal,Normal
2018-10-01,0.038287093603513206,Normal,Normal,Normal
2018-11-01,0.35223046011180914,Anomaly,Anomaly,Anomaly
2018-12-01,0.2992753118668867,Anomaly,Anomaly,Anomaly
2019-01-01,0.1434317192769523,Normal,Normal,Anomaly
2019-02-01,0.2322728200693664,Anomaly,Anomaly,Anomaly
2019-03-01,0.1991631528437147,Anomaly,Anomaly,Anomaly
2019-04-01,0.11957302648333618,Anomaly,Normal,Normal
2019-05-01,0.1196856190671478,Anomaly,Anomaly,Anomaly
2019-06-01,0.038973371383311015,Normal,Normal,Normal
2019-07-01,0.05120349392831219,Normal,Normal,Normal
2019-08-01,0.25177755251327444,Anomaly,Normal,Anomaly
2019-09-01,0.19899548786743604,Normal,Normal,Anomaly
2019-10-01,0.13468577460461614,Normal,Normal,Normal
2019-11-01,0.21675822847445453,Normal,Anomaly,Anomaly
2019-12-01,0.18678779917641766,Normal,Normal,Anomaly
2020-01-01,0.1820202763298105,Normal,Normal,Anomaly
2020-02-01,0.09845434963003544,Normal,Normal,Normal
2020-03-01,0.12298141339651247,Normal,Normal,Normal
2020-04-01,0.2218143538404531,Normal,Anomaly,Anomaly
2020-05-01,0.17465706265072728,Normal,Normal,Anomaly
2020-06-01,0.07362271503089117,Normal,Normal,Normal
2020-07-01,0.03666718739347204,Normal,Normal,Normal
2020-08-01,0.32611611981477384,Anomaly,Anomaly,Anomaly
2020-09-01,0.2072084438737438,Normal,Anomaly,Anomaly
2020-10-01,0.1917311678977318,Normal,Normal,Anomaly
2020-11-01,0.1963436204515943,Anomaly,Normal,Anomaly
2020-12-01,0.2884483289668684,Anomaly,Anomaly,Anomaly
2021-01-01,0.2005825800909712,Anomaly,Normal,Anomaly
2021-02-01,0.17045467687480745,Anomaly,Anomaly,Anomaly
2021-03-01,0.3533999455228787,Anomaly,Anomaly,Anomaly
2021-04-01,0.17531038840059898,Anomaly,Normal,Anomaly
2021-05-01,0.2365415603147923,Anomaly,Anomaly,Anomaly
2021-06-01,0.04173933585383216,Normal,Normal,Normal
2021-07-01,0.05037199362970355,Normal,Normal,Normal
2021-08-01,0.05473749904201986,Normal,Normal,Normal
2021-09-01,0.17248370529671164,Anomaly,Anomaly,Anomaly
2021-10-01,0.10809488150036724,Normal,Normal,Normal
2021-11-01,0.22496210102224007,Anomaly,Anomaly,Anomaly
2021-12-01,0.06271315430694292,Normal,Normal,Normal
2022-01-01,0.00781171511311652,Anomaly,Normal,Normal
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
