<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:75d3bf3d6ff30067e038b79d54224257dbd7dc3c50949dd1b9649cf655ede24f
size 3734
=======
DATE,VOLATILITY,SAMEMONTH,LASTMONTH,LASTYEAR
2016-01-01,0.0695949258786915,Normal,Normal,Normal
2016-02-01,0.06812054411680013,Normal,Normal,Normal
2016-03-01,0.029218463324941525,Normal,Normal,Normal
2016-04-01,0.058549774100837976,Normal,Normal,Normal
2016-05-01,0.05698856923769687,Normal,Normal,Normal
2016-06-01,0.07376742571552546,Normal,Normal,Normal
2016-07-01,0.055004801835901694,Normal,Normal,Normal
2016-08-01,0.0629294829013188,Normal,Normal,Normal
2016-09-01,0.0674809694129113,Normal,Normal,Normal
2016-10-01,0.10241721216222782,Normal,Normal,Normal
2016-11-01,0.10545508035997207,Normal,Normal,Normal
2016-12-01,0.06573026837628576,Normal,Normal,Normal
2017-01-01,0.06418903083167579,Normal,Normal,Normal
2017-02-01,0.0199800349568103,Normal,Normal,Normal
2017-03-01,0.046354818329154564,Normal,Normal,Normal
2017-04-01,0.01651237610613867,Normal,Normal,Normal
2017-05-01,0.06825869442360906,Normal,Normal,Normal
2017-06-01,0.10379179217035492,Anomaly,Normal,Normal
2017-07-01,0.12302641051531055,Normal,Anomaly,Anomaly
2017-08-01,0.10169309334043046,Normal,Normal,Normal
2017-09-01,0.1553484145727661,Normal,Normal,Anomaly
2017-10-01,0.16397664985065832,Normal,Normal,Anomaly
2017-11-01,0.08686860826891962,Normal,Normal,Normal
2017-12-01,0.017722934442089222,Normal,Normal,Normal
2018-01-01,0.07614132990753418,Normal,Normal,Normal
2018-02-01,0.09140512712680678,Normal,Normal,Normal
2018-03-01,0.1075517172834735,Normal,Normal,Normal
2018-04-01,0.047837198796637004,Normal,Normal,Normal
2018-05-01,0.02389646108210738,Normal,Normal,Normal
2018-06-01,0.12807771378306368,Normal,Normal,Normal
2018-07-01,0.02051807602171661,Normal,Normal,Normal
2018-08-01,0.029037787023995006,Normal,Normal,Normal
2018-09-01,0.07477631268527002,Normal,Normal,Normal
2018-10-01,0.17594781884093186,Anomaly,Anomaly,Anomaly
2018-11-01,0.12542374032278025,Normal,Normal,Normal
2018-12-01,0.10496824146893123,Normal,Normal,Normal
2019-01-01,0.06087732823109821,Normal,Normal,Normal
2019-02-01,0.046704631890893855,Normal,Normal,Normal
2019-03-01,0.061200545216945776,Normal,Normal,Normal
2019-04-01,0.08725101096333507,Normal,Normal,Normal
2019-05-01,0.016423544050586242,Normal,Normal,Normal
2019-06-01,0.07300522875545824,Normal,Normal,Normal
2019-07-01,0.048551711091173726,Normal,Normal,Normal
2019-08-01,0.21644729949407374,Normal,Normal,Anomaly
2019-09-01,0.2515758440136034,Anomaly,Anomaly,Anomaly
2019-10-01,0.06291738660461509,Normal,Normal,Normal
2019-11-01,0.03319271848566725,Normal,Normal,Normal
2019-12-01,0.06168094964697116,Normal,Normal,Normal
2020-01-01,0.09890739187141688,Normal,Normal,Normal
2020-02-01,0.04849362180571317,Normal,Normal,Normal
2020-03-01,0.108916880420949,Normal,Normal,Normal
2020-04-01,0.11773732391729395,Normal,Normal,Normal
2020-05-01,0.13219933410706206,Normal,Normal,Anomaly
2020-06-01,0.1315687957446278,Normal,Normal,Normal
2020-07-01,0.0987679675746838,Anomaly,Normal,Normal
2020-08-01,0.1014236353615066,Normal,Anomaly,Normal
2020-09-01,0.1981805358758716,Normal,Anomaly,Anomaly
2020-10-01,0.3012572553211805,Normal,Anomaly,Anomaly
2020-11-01,0.11136540376679728,Normal,Normal,Normal
2020-12-01,0.19787304715622414,Normal,Anomaly,Anomaly
2021-01-01,0.056250943725370615,Normal,Normal,Normal
2021-02-01,0.08933476038330469,Normal,Normal,Normal
2021-03-01,0.10537923790491123,Normal,Normal,Normal
2021-04-01,0.0,Normal,Normal,Normal
2021-05-01,0.0,Normal,Normal,Normal
2021-06-01,0.0,Normal,Normal,Normal
2021-07-01,0.0,Normal,Normal,Normal
2021-08-01,0.0,Normal,Normal,Normal
2021-09-01,0.0,Normal,Normal,Normal
2021-10-01,0.0,Normal,Normal,Normal
2021-11-01,0.0,Normal,Normal,Normal
2021-12-01,0.03520295280330766,Normal,Normal,Normal
2022-01-01,0.008417195282759624,Anomaly,Normal,Normal
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
