<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:faadacea62432e2f3241346eba526906ef6697751384a2167f4e3069f400f4d2
size 110933
=======
DATE,STATENAME,MANDINAME,VOLATILITY,SAMEMONTH,LASTMONTH,LASTYEAR
2016-01-01,KARNATAKA,BANGALORE,0.1944827268366909,Anomaly,Normal,Normal
2016-01-01,KARNATAKA,BELGAUM,0.10034364910767617,Normal,Normal,Normal
2016-01-01,KARNATAKA,DAVANGERE,0.16930561324826224,Anomaly,Normal,Normal
2016-01-01,KARNATAKA,HUBLI (AMARAGOL),0.14686593455006475,Anomaly,Normal,Normal
2016-01-01,MAHARASHTRA,LASALGAON,0.07502192603097886,Normal,Normal,Normal
2016-01-01,NCT OF DELHI,AZADPUR,0.0695949258786915,Normal,Normal,Normal
2016-01-01,UTTAR PRADESH,AURAIYA,0.0246886378313176,Normal,Normal,Normal
2016-01-01,UTTAR PRADESH,AZAMGARH,0.03526252037599048,Normal,Normal,Normal
2016-01-01,UTTAR PRADESH,BAHRAICH,0.007975821336947813,Normal,Normal,Normal
2016-01-01,UTTAR PRADESH,BARABANKI,0.005986939081931817,Normal,Normal,Normal
2016-01-01,UTTAR PRADESH,BASTI,0.01273324358013137,Normal,Normal,Normal
2016-01-01,UTTAR PRADESH,FATEHPUR,0.042250956452174,Normal,Normal,Normal
2016-01-01,UTTAR PRADESH,GAZIPUR,0.026095548687702037,Normal,Normal,Normal
2016-01-01,UTTAR PRADESH,GONDA,0.031512596405075366,Normal,Normal,Normal
2016-01-01,UTTAR PRADESH,JALAUN,0.035829406610991175,Normal,Normal,Normal
2016-01-01,UTTAR PRADESH,KANNAUJ,0.0329938034887517,Normal,Normal,Normal
2016-01-01,UTTAR PRADESH,KANPUR(GRAIN),0.03306903979806965,Normal,Normal,Normal
2016-01-01,UTTAR PRADESH,LAKHIMPUR,0.02562848062517756,Normal,Normal,Normal
2016-01-01,UTTAR PRADESH,LUCKNOW,0.04956275306023366,Normal,Normal,Normal
2016-01-01,UTTAR PRADESH,MIRZAPUR,0.06861895937986283,Normal,Normal,Normal
2016-01-01,UTTAR PRADESH,PUKHRAYAN,0.03266489118583367,Normal,Normal,Normal
2016-02-01,KARNATAKA,BANGALORE,0.0774707722169368,Normal,Normal,Normal
2016-02-01,KARNATAKA,BELGAUM,0.10515142083658333,Normal,Normal,Normal
