<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:f58021852b5fcff54136ba9e285c048f262b7ba2fd061c93839cbdbe3ff2e67c
size 3835
=======
DATE,VOLATILITY,SAMEMONTH,LASTMONTH,LASTYEAR
2016-01-01,0.20661718958236594,Normal,Normal,Normal
2016-02-01,0.20402746562880708,Normal,Normal,Normal
2016-03-01,0.25209688122958546,Anomaly,Normal,Normal
2016-04-01,0.25093473382184434,Normal,Anomaly,Normal
2016-05-01,0.17749445832559568,Normal,Normal,Normal
2016-06-01,0.3856500244701024,Normal,Anomaly,Normal
2016-07-01,0.1861513704999073,Normal,Normal,Normal
2016-08-01,0.34238800317503354,Normal,Anomaly,Normal
2016-09-01,0.16251688565926753,Normal,Normal,Normal
2016-10-01,0.1959177841813078,Normal,Normal,Normal
2016-11-01,0.11495104434590375,Normal,Normal,Normal
2016-12-01,0.12576596511997212,Normal,Normal,Normal
2017-01-01,0.12305036630189055,Normal,Normal,Normal
2017-02-01,0.11241090319856056,Normal,Normal,Normal
2017-03-01,0.07941515749283122,Normal,Normal,Normal
2017-04-01,0.29978074678092403,Normal,Anomaly,Anomaly
2017-05-01,0.2678201112580077,Normal,Normal,Normal
2017-06-01,0.5133261134704151,Normal,Anomaly,Anomaly
2017-07-01,0.1728775826842303,Normal,Normal,Normal
2017-08-01,0.07045732319630398,Normal,Normal,Normal
2017-09-01,0.2692589072461503,Normal,Anomaly,Normal
2017-10-01,0.2303581643340768,Normal,Normal,Anomaly
2017-11-01,0.06236032644576205,Normal,Normal,Normal
2017-12-01,0.5249790888794141,Normal,Anomaly,Anomaly
2018-01-01,0.03783200153253262,Normal,Normal,Normal
2018-02-01,0.2542272054802039,Normal,Normal,Normal
2018-03-01,0.05106958975148062,Normal,Normal,Normal
2018-04-01,0.20167866086226208,Normal,Normal,Normal
2018-05-01,0.11505737214698385,Normal,Normal,Normal
2018-06-01,0.638431817548579,Anomaly,Anomaly,Anomaly
2018-07-01,0.13672099304066035,Normal,Normal,Normal
2018-08-01,0.133556494664157,Normal,Normal,Normal
2018-09-01,0.07503583439299659,Normal,Normal,Normal
2018-10-01,0.0524552357216186,Normal,Normal,Normal
2018-11-01,0.10529706987585838,Normal,Normal,Normal
2018-12-01,0.12449717994302625,Normal,Normal,Normal
2019-01-01,0.2175388968152146,Normal,Normal,Normal
2019-02-01,0.0959956562560482,Normal,Normal,Normal
2019-03-01,0.13526425077137733,Normal,Normal,Normal
2019-04-01,0.06235026367859382,Normal,Normal,Normal
2019-05-01,0.07113182696982116,Normal,Normal,Normal
2019-06-01,0.19292074530952752,Normal,Normal,Normal
2019-07-01,0.34949965000862154,Normal,Anomaly,Normal
2019-08-01,0.17550709282493845,Normal,Normal,Normal
2019-09-01,0.2148395500574236,Normal,Normal,Normal
2019-10-01,0.0917728303790996,Normal,Normal,Normal
2019-11-01,0.3096297067730658,Anomaly,Anomaly,Anomaly
2019-12-01,0.11342794638391852,Normal,Normal,Normal
2020-01-01,0.2081314980515979,Normal,Normal,Normal
2020-02-01,0.028739786260595437,Normal,Normal,Normal
2020-03-01,0.14799838035055568,Normal,Normal,Normal
2020-04-01,0.1726891441795798,Normal,Normal,Normal
2020-05-01,0.4434510961662985,Anomaly,Anomaly,Anomaly
2020-06-01,0.6958160478541864,Anomaly,Anomaly,Anomaly
2020-07-01,0.06966978747424933,Normal,Normal,Normal
2020-08-01,0.14984968722602984,Normal,Normal,Normal
2020-09-01,0.04951082589033489,Normal,Normal,Normal
2020-10-01,0.0448078261588097,Normal,Normal,Normal
2020-11-01,0.05272856686608247,Normal,Normal,Normal
2020-12-01,0.17770903209255892,Normal,Normal,Normal
2021-01-01,0.13876806641799816,Normal,Normal,Normal
2021-02-01,0.2195576891105467,Normal,Normal,Normal
2021-03-01,0.0916751318876882,Normal,Normal,Normal
2021-04-01,0.19013008987796853,Normal,Normal,Normal
2021-05-01,0.16061361574991406,Normal,Normal,Normal
2021-06-01,0.4196568655876869,Normal,Normal,Anomaly
2021-07-01,0.2447165645760513,Normal,Normal,Normal
2021-08-01,0.0818132825066113,Normal,Normal,Normal
2021-09-01,0.2138735433853216,Normal,Anomaly,Normal
2021-10-01,0.11608505551213265,Normal,Normal,Normal
2021-11-01,0.092611843670487,Normal,Normal,Normal
2021-12-01,0.023611623825244,Normal,Normal,Normal
2022-01-01,0.005016172751024413,Normal,Normal,Normal
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
