<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:31d70278787c1e7e92b159c91226e83b59cd534b223bca0ba42c84447f484503
size 3840
=======
DATE,VOLATILITY,SAMEMONTH,LASTMONTH,LASTYEAR
2016-01-01,0.12571899132373274,Normal,Normal,Normal
2016-02-01,0.06608414487417957,Normal,Normal,Normal
2016-03-01,0.22713302658353454,Anomaly,Normal,Normal
2016-04-01,0.10447738248467148,Normal,Normal,Normal
2016-05-01,0.12130284675839614,Normal,Normal,Normal
2016-06-01,0.3466396831187513,Normal,Anomaly,Normal
2016-07-01,0.12829009557522916,Normal,Normal,Normal
2016-08-01,0.2862832342847196,Normal,Normal,Normal
2016-09-01,0.07753777767261512,Normal,Normal,Normal
2016-10-01,0.1347708749812145,Normal,Normal,Normal
2016-11-01,0.04008107790491983,Normal,Normal,Normal
2016-12-01,0.29945733397491736,Normal,Anomaly,Normal
2017-01-01,0.02488880731363657,Normal,Normal,Normal
2017-02-01,0.016600107459456146,Normal,Normal,Normal
2017-03-01,0.015015112942136663,Normal,Normal,Normal
2017-04-01,0.05084283027784674,Normal,Normal,Normal
2017-05-01,0.06775337077454308,Normal,Normal,Normal
2017-06-01,0.5777885437306399,Anomaly,Anomaly,Anomaly
2017-07-01,0.13972301820682714,Normal,Normal,Normal
2017-08-01,0.19741917029648265,Normal,Normal,Normal
2017-09-01,0.1517124912796053,Normal,Normal,Normal
2017-10-01,0.17173530085375366,Normal,Normal,Normal
2017-11-01,0.0482830500941994,Normal,Normal,Normal
2017-12-01,0.3541545179127278,Normal,Anomaly,Anomaly
2018-01-01,0.09948952104614243,Normal,Normal,Normal
2018-02-01,0.2897117181982067,Anomaly,Normal,Normal
2018-03-01,0.10609227133937793,Normal,Normal,Normal
2018-04-01,0.10666268167136272,Normal,Normal,Normal
2018-05-01,0.130483019638424,Normal,Normal,Normal
2018-06-01,0.3927083927676222,Normal,Anomaly,Anomaly
2018-07-01,0.09417375137519138,Normal,Normal,Normal
2018-08-01,0.07898794026027052,Normal,Normal,Normal
2018-09-01,0.14506439146195568,Normal,Normal,Normal
2018-10-01,0.08292482338405005,Normal,Normal,Normal
2018-11-01,0.08328547994135846,Normal,Normal,Normal
2018-12-01,0.16286955760528896,Normal,Normal,Normal
2019-01-01,0.11494485730836675,Normal,Normal,Normal
2019-02-01,0.056171965382802634,Normal,Normal,Normal
2019-03-01,0.24824958604365396,Anomaly,Normal,Normal
2019-04-01,0.08205728039300128,Normal,Normal,Normal
2019-05-01,0.2021351287042976,Normal,Normal,Normal
2019-06-01,0.10378678953866817,Normal,Normal,Normal
2019-07-01,0.19790092998289555,Normal,Normal,Normal
2019-08-01,0.17028080292198558,Normal,Normal,Normal
2019-09-01,0.06331243473793706,Normal,Normal,Normal
2019-10-01,0.07847765639759514,Normal,Normal,Normal
2019-11-01,0.17176287631833895,Normal,Normal,Normal
2019-12-01,0.1111231480147214,Normal,Normal,Normal
2020-01-01,0.15279069325522546,Normal,Normal,Normal
2020-02-01,0.12821673663767033,Normal,Normal,Normal
2020-03-01,0.1859138578609654,Normal,Normal,Normal
2020-04-01,0.23072940704914516,Normal,Normal,Normal
2020-05-01,0.08852816248428817,Normal,Normal,Normal
2020-06-01,0.25727895582630683,Normal,Normal,Normal
2020-07-01,0.15227918951415095,Normal,Normal,Normal
2020-08-01,0.0864191232338507,Normal,Normal,Normal
2020-09-01,0.02828774167846597,Normal,Normal,Normal
2020-10-01,0.056542776719479326,Normal,Normal,Normal
2020-11-01,0.0855538668721195,Normal,Normal,Normal
2020-12-01,0.226304459222855,Normal,Anomaly,Normal
2021-01-01,0.14624281484803528,Normal,Normal,Normal
2021-02-01,0.06936271288497713,Normal,Normal,Normal
2021-03-01,0.18650356485705533,Normal,Normal,Normal
2021-04-01,0.20791062687888304,Normal,Normal,Normal
2021-05-01,0.09078635081672633,Normal,Normal,Normal
2021-06-01,0.221919671925298,Normal,Normal,Normal
2021-07-01,0.08296607275442024,Normal,Normal,Normal
2021-08-01,0.09384908342062744,Normal,Normal,Normal
2021-09-01,0.12252382039204665,Normal,Normal,Normal
2021-10-01,0.19396301206960173,Normal,Normal,Normal
2021-11-01,0.04513489368970206,Normal,Normal,Normal
2021-12-01,0.08294282331049728,Normal,Normal,Normal
2022-01-01,0.0072285342838160575,Normal,Normal,Normal
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
