<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:12b30ea039c1766b9507622317ae7bf93ff0508c3c453a2a78f6be43f8e71006
size 3834
=======
DATE,VOLATILITY,SAMEMONTH,LASTMONTH,LASTYEAR
2016-01-01,0.16415196328635406,Normal,Normal,Normal
2016-02-01,0.11200321207221042,Normal,Normal,Normal
2016-03-01,0.08890563143258923,Normal,Normal,Normal
2016-04-01,0.13377952264081394,Normal,Normal,Normal
2016-05-01,0.11296184666496405,Normal,Normal,Normal
2016-06-01,0.25449444762507645,Normal,Normal,Normal
2016-07-01,0.06574694951107674,Normal,Normal,Normal
2016-08-01,0.21769799926832534,Normal,Normal,Normal
2016-09-01,0.06628110844063231,Normal,Normal,Normal
2016-10-01,0.05976691416077279,Normal,Normal,Normal
2016-11-01,0.09405475584473433,Normal,Normal,Normal
2016-12-01,0.21863398737679293,Normal,Normal,Normal
2017-01-01,0.10758656513317613,Normal,Normal,Normal
2017-02-01,0.12973111175921467,Normal,Normal,Normal
2017-03-01,0.1909312287937716,Normal,Normal,Normal
2017-04-01,0.18547688412275648,Normal,Normal,Normal
2017-05-01,0.10147626929127353,Normal,Normal,Normal
2017-06-01,0.4345845269873217,Normal,Anomaly,Anomaly
2017-07-01,0.19164271860833226,Normal,Normal,Normal
2017-08-01,0.1561706195316052,Normal,Normal,Normal
2017-09-01,0.24952886045820866,Normal,Anomaly,Normal
2017-10-01,0.18681983869257507,Normal,Normal,Normal
2017-11-01,0.10963660549657944,Normal,Normal,Normal
2017-12-01,0.4035877733690016,Normal,Anomaly,Anomaly
2018-01-01,0.06589887539522775,Normal,Normal,Normal
2018-02-01,0.1067312663201966,Normal,Normal,Normal
2018-03-01,0.1816479870228661,Normal,Normal,Normal
2018-04-01,0.17865807761133068,Normal,Normal,Normal
2018-05-01,0.09824591807013268,Normal,Normal,Normal
2018-06-01,0.251862094732893,Normal,Normal,Normal
2018-07-01,0.11205816559923004,Normal,Normal,Normal
2018-08-01,0.09054673448438902,Normal,Normal,Normal
2018-09-01,0.19965407623026196,Normal,Normal,Normal
2018-10-01,0.09258985533180736,Normal,Normal,Normal
2018-11-01,0.11482131879193876,Normal,Normal,Normal
2018-12-01,0.17219985632978707,Normal,Normal,Normal
2019-01-01,0.21854423527022449,Normal,Normal,Normal
2019-02-01,0.15656746799716198,Normal,Normal,Normal
2019-03-01,0.17008808423214328,Normal,Normal,Normal
2019-04-01,0.12187439798972265,Normal,Normal,Normal
2019-05-01,0.1469665436245383,Normal,Normal,Normal
2019-06-01,0.17943681110426102,Normal,Normal,Normal
2019-07-01,0.2194737439130044,Normal,Normal,Normal
2019-08-01,0.1952880977091204,Normal,Normal,Normal
2019-09-01,0.07966110613515442,Normal,Normal,Normal
2019-10-01,0.07780764494938003,Normal,Normal,Normal
2019-11-01,0.16461244554907015,Normal,Normal,Normal
2019-12-01,0.1255698638390578,Normal,Normal,Normal
2020-01-01,0.19223201856242064,Normal,Normal,Normal
2020-02-01,0.08347167212719914,Normal,Normal,Normal
2020-03-01,0.09806302269460802,Normal,Normal,Normal
2020-04-01,0.10820783814410093,Normal,Normal,Normal
2020-05-01,0.09377445797891636,Normal,Normal,Normal
2020-06-01,0.3283286644670424,Normal,Anomaly,Anomaly
2020-07-01,0.11823055396037167,Normal,Normal,Normal
2020-08-01,0.07914931028027766,Normal,Normal,Normal
2020-09-01,0.02317575109998785,Normal,Normal,Normal
2020-10-01,0.08203275679711694,Normal,Normal,Normal
2020-11-01,0.1108470416040668,Normal,Normal,Normal
2020-12-01,0.19688290511705275,Normal,Normal,Normal
2021-01-01,0.20839867377772933,Normal,Normal,Normal
2021-02-01,0.09500608921211698,Normal,Normal,Normal
2021-03-01,0.15015800730170858,Normal,Normal,Normal
2021-04-01,0.1365012123336277,Normal,Normal,Normal
2021-05-01,0.04843731257615296,Normal,Normal,Normal
2021-06-01,0.1433845592535596,Normal,Normal,Normal
2021-07-01,0.12407851211739025,Normal,Normal,Normal
2021-08-01,0.08677099479423805,Normal,Normal,Normal
2021-09-01,0.032882131079296294,Normal,Normal,Normal
2021-10-01,0.15992606416140154,Normal,Normal,Normal
2021-11-01,0.05242936350533727,Normal,Normal,Normal
2021-12-01,0.08913430004741235,Normal,Normal,Normal
2022-01-01,0.007041323269314344,Normal,Normal,Normal
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
