<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:02eca1c4166118815bdb894f4d2464a0d5030feb7d1d96f95d965fec4ced3b7d
size 3827
=======
DATE,VOLATILITY,SAMEMONTH,LASTMONTH,LASTYEAR
2016-01-01,0.18512531828718912,Normal,Normal,Normal
2016-02-01,0.20236882753905308,Normal,Normal,Normal
2016-03-01,0.11050466826087096,Normal,Normal,Normal
2016-04-01,0.2345267505305712,Normal,Anomaly,Normal
2016-05-01,0.07855000353530008,Normal,Normal,Normal
2016-06-01,0.2990518880595858,Normal,Anomaly,Normal
2016-07-01,0.13495911501453836,Normal,Normal,Normal
2016-08-01,0.2232014965850473,Normal,Normal,Normal
2016-09-01,0.08818325968963016,Normal,Normal,Normal
2016-10-01,0.18064158259561405,Normal,Normal,Normal
2016-11-01,0.07343400715070611,Normal,Normal,Normal
2016-12-01,0.21418792287589725,Normal,Normal,Normal
2017-01-01,0.1354696681149675,Normal,Normal,Normal
2017-02-01,0.2279419740666716,Normal,Normal,Normal
2017-03-01,0.08106534886085491,Normal,Normal,Normal
2017-04-01,0.12014164242557905,Normal,Normal,Normal
2017-05-01,0.10261155115313612,Normal,Normal,Normal
2017-06-01,0.4828671546913375,Normal,Anomaly,Anomaly
2017-07-01,0.16088507768413807,Normal,Normal,Normal
2017-08-01,0.19920195972781554,Normal,Normal,Normal
2017-09-01,0.29291597956307325,Normal,Anomaly,Normal
2017-10-01,0.19617788853096288,Normal,Normal,Normal
2017-11-01,0.04954156416073576,Normal,Normal,Normal
2017-12-01,0.3546658214559932,Normal,Anomaly,Anomaly
2018-01-01,0.17986541600315972,Normal,Normal,Normal
2018-02-01,0.060574658602477426,Normal,Normal,Normal
2018-03-01,0.2072109012887273,Normal,Normal,Normal
2018-04-01,0.09180542186576167,Normal,Normal,Normal
2018-05-01,0.0,Normal,Normal,Normal
2018-06-01,0.4874675612014032,Anomaly,Anomaly,Anomaly
2018-07-01,0.07190205962803067,Normal,Normal,Normal
2018-08-01,0.16024495376968415,Normal,Normal,Normal
2018-09-01,0.18156675629576616,Normal,Normal,Normal
2018-10-01,0.08074674531615447,Normal,Normal,Normal
2018-11-01,0.06503075349418744,Normal,Normal,Normal
2018-12-01,0.12441378890417296,Normal,Normal,Normal
2019-01-01,0.20990784963276996,Normal,Normal,Normal
2019-02-01,0.1871640013632556,Normal,Normal,Normal
2019-03-01,0.1726112257792518,Normal,Normal,Normal
2019-04-01,0.182296996250451,Normal,Normal,Normal
2019-05-01,0.13028962428042218,Normal,Normal,Normal
2019-06-01,0.2533941760698313,Anomaly,Normal,Normal
2019-07-01,0.3064877549604709,Normal,Anomaly,Normal
2019-08-01,0.2504851346206444,Normal,Normal,Normal
2019-09-01,0.09911273772823716,Normal,Normal,Normal
2019-10-01,0.06839234834642233,Normal,Normal,Normal
2019-11-01,0.15914011916653356,Normal,Normal,Normal
2019-12-01,0.08239968069664708,Normal,Normal,Normal
2020-01-01,0.2607106465731853,Anomaly,Anomaly,Normal
2020-02-01,0.14609237295754945,Normal,Normal,Normal
2020-03-01,0.22400301567684985,Normal,Anomaly,Normal
2020-04-01,0.1836078856855808,Normal,Normal,Normal
2020-05-01,0.17586047025725018,Normal,Normal,Normal
2020-06-01,0.3666173668522267,Normal,Anomaly,Anomaly
2020-07-01,0.11419334911409094,Normal,Normal,Normal
2020-08-01,0.05394874695654731,Normal,Normal,Normal
2020-09-01,0.12810855793505938,Normal,Normal,Normal
2020-10-01,0.1043121077767833,Normal,Normal,Normal
2020-11-01,0.113595674144883,Normal,Normal,Normal
2020-12-01,0.2367865497025229,Normal,Anomaly,Anomaly
2021-01-01,0.28437506052626704,Anomaly,Normal,Normal
2021-02-01,0.2717342049973219,Normal,Anomaly,Normal
2021-03-01,0.19031505071191085,Normal,Normal,Normal
2021-04-01,0.21384949902694375,Normal,Normal,Normal
2021-05-01,0.3537585587422514,Normal,Anomaly,Anomaly
2021-06-01,0.3834105491235026,Normal,Normal,Anomaly
2021-07-01,0.10171914770514903,Normal,Normal,Normal
2021-08-01,0.16062916733461033,Normal,Normal,Normal
2021-09-01,0.26448568328184674,Normal,Anomaly,Normal
2021-10-01,0.15530390017062745,Normal,Normal,Normal
2021-11-01,0.07245774975973995,Normal,Normal,Normal
2021-12-01,0.11261160569386355,Normal,Normal,Normal
2022-01-01,0.0075208406124390404,Normal,Normal,Normal
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
