<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:f5b4bd967aeb499c4da76d5dd43b7cb3cb364df7292eae204548b5a1d89251a8
size 5824
=======
DATE,DISPERSION
2006-01-01,0.07682523177350989
2006-02-01,0.08355890609211658
2006-03-01,0.0807702130919142
2006-04-01,0.07604524377140483
2006-05-01,0.07136836321321453
2006-06-01,0.07027144252554383
2006-07-01,0.06876302428415436
2006-08-01,0.06801385189826223
2006-09-01,0.06725792813497891
2006-10-01,0.068848957243572
2006-11-01,0.06984145034905352
2006-12-01,0.08328500264046981
2007-01-01,0.10162141091527961
2007-02-01,0.08699302813120467
2007-03-01,0.06685482265561994
2007-04-01,0.057525752220401793
2007-05-01,0.0520506222038912
2007-06-01,0.049490587989932604
2007-07-01,0.046258702963534314
2007-08-01,0.04668432836436091
2007-09-01,0.046652516919998784
2007-10-01,0.046619878251590176
2007-11-01,0.045731998238706675
2007-12-01,0.052045717179460306
2008-01-01,0.0710210766728773
2008-02-01,0.07503111488707469
2008-03-01,0.06796490607293608
2008-04-01,0.08238325438663041
2008-05-01,0.07426777108339089
2008-06-01,0.07094836483644351
2008-07-01,0.06677895272883304
2008-08-01,0.07415708276924576
2008-09-01,0.07030737538926558
2008-10-01,0.0734776408137693
2008-11-01,0.0791341469690193
2008-12-01,0.09132790350393628
2009-01-01,0.09839813535271008
2009-02-01,0.07819798439345327
2009-03-01,0.053339720436047094
2009-04-01,0.042366590735819734
2009-05-01,0.04250822284448701
2009-06-01,0.03801157559840991
2009-07-01,0.03838205996588706
2009-08-01,0.03935117193253503
2009-09-01,0.04494103902925795
2009-10-01,0.04657486322707738
2009-11-01,0.04334314189404899
2009-12-01,0.03405331773025704
2010-01-01,0.05722947563148479
2010-02-01,0.08306304437806095
2010-03-01,0.09349494998467126
2010-04-01,0.08145712117906807
2010-05-01,0.054396384037611996
2010-06-01,0.052595500998141545
2010-07-01,0.05195372087305933
2010-08-01,0.051354794331865225
2010-09-01,0.05093135149597823
2010-10-01,0.03850004077857854
2010-11-01,0.03472372262492508
2010-12-01,0.04021878001605671
2011-01-01,0.05404290359434629
2011-02-01,0.06594674243441098
2011-03-01,0.05449985031954421
2011-04-01,0.06051100821922937
2011-05-01,0.05494313928449434
2011-06-01,0.05170507078803227
2011-07-01,0.05073614573160359
2011-08-01,0.0533322858529638
2011-09-01,0.04197367813234149
2011-10-01,0.04692586948467928
2011-11-01,0.05290511766421324
2011-12-01,0.08200383267102176
2012-01-01,0.07429239712821532
2012-02-01,0.055530608057944124
2012-03-01,0.04221453591107493
2012-04-01,0.027879919541089114
2012-05-01,0.017061466141982503
2012-06-01,0.020997108205982325
2012-07-01,0.013654440553229293
2012-08-01,0.012020248912114426
2012-09-01,0.016369432135740193
2012-10-01,0.017571079522429804
2012-11-01,0.022333755723563883
2012-12-01,0.03685084237308637
2013-01-01,0.04606999408166214
2013-02-01,0.049826707104171
2013-03-01,0.05273123971559773
2013-04-01,0.04366460453009764
2013-05-01,0.04096081724092135
2013-06-01,0.04217378944864841
2013-07-01,0.04293176782080417
2013-08-01,0.03938063306514246
2013-09-01,0.039609472087973205
2013-10-01,0.03455931312586568
2013-11-01,0.04014631610386693
2013-12-01,0.03645020441237823
2014-01-01,0.04187441801862168
2014-02-01,0.04657121613662489
2014-03-01,0.03270500558875992
2014-04-01,0.01980943381653979
2014-05-01,0.013204599492787374
2014-06-01,0.012454017691614538
2014-07-01,0.02166543164766651
2014-08-01,0.09696021802450763
2014-09-01,0.011321285299580498
2014-10-01,0.010957280071941133
2014-11-01,0.006056525169703408
2014-12-01,0.03390111147576358
2015-01-01,0.01433318432754336
2015-02-01,0.017530362372059696
2015-03-01,0.024844947197659426
2015-04-01,0.023324187173480605
2015-05-01,0.028171598402043436
2015-06-01,0.010398667651130547
2015-07-01,0.01695238288308773
2015-08-01,0.01527262961528546
2015-09-01,0.016459463862865047
2015-10-01,0.016700544977523508
2015-11-01,0.017605823899149227
2015-12-01,0.01524356907640259
2016-01-01,0.06011543918922875
2016-02-01,0.05593218117862719
2016-03-01,0.062464239886558574
2016-04-01,0.06457056641628534
2016-05-01,0.05130764064410219
2016-06-01,0.0348147823254819
2016-07-01,0.032584376788189894
2016-08-01,0.0344186591194556
2016-09-01,0.0390575525763188
2016-10-01,0.04457812334525764
2016-11-01,0.04373176922302549
2016-12-01,0.034946356626856294
2017-01-01,0.02868133546053584
2017-02-01,0.041980887583643815
2017-03-01,0.05789329567202508
2017-04-01,0.07140815271460853
2017-05-01,0.08688659165949125
2017-06-01,0.07132720155924104
2017-07-01,0.05152204752567003
2017-08-01,0.05991867059751292
2017-09-01,0.07164065395957016
2017-10-01,0.08428867718528057
2017-11-01,0.08875644871072606
2017-12-01,0.055371724381499995
2018-01-01,0.05176677477730286
2018-02-01,0.04885703091815662
2018-03-01,0.05678627930654442
2018-04-01,0.05244234402635376
2018-05-01,0.04782307070613183
2018-06-01,0.04167440657488669
2018-07-01,0.040106923654027356
2018-08-01,0.04198380595789395
2018-09-01,0.039115306787628125
2018-10-01,0.03581373348355619
2018-11-01,0.04610629286484676
2018-12-01,0.040814237254698946
2019-01-01,0.03534536366846801
2019-02-01,0.02652696504199267
