<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:e9719bab5163875bd417dc688cdc7029e7b15970ec68cc34924427c4d9b0e72a
size 98024
=======
DATE,AVG,STD
2016-01-01,8083.333333333333,1013.930744950342
2016-01-02,7961.111111109028,1113.2895311869067
2016-01-03,7933.333333333333,1137.4923687167702
2016-01-04,7933.333333333333,1137.4923687167702
2016-01-05,7925.0,1146.0984541768944
2016-01-06,7916.666666666667,1148.0660066196347
2016-01-07,7850.0,1187.083260208258
2016-01-08,7850.0,1187.083260208258
2016-01-09,7828.703703497943,1208.2233526876578
2016-01-10,7821.296296502057,1216.9284202113436
2016-01-11,7816.666666666667,1222.5883290062204
2016-01-12,7816.666666666667,1222.5883290062204
2016-01-13,7800.0,1238.9511693363868
2016-01-14,7808.333333333333,1231.1636320525754
2016-01-15,7800.0,1240.295663675937
2016-01-16,7800.0,1240.295663675937
2016-01-17,7800.0,1240.295663675937
2016-01-18,7781.25,1258.352303940885
2016-01-19,7781.25,1258.352303940885
2016-01-20,7740.416666666667,1297.0036917406553
2016-01-21,7740.416666666667,1297.0036917406553
2016-01-22,7740.416666666667,1297.0036917406553
2016-01-23,7740.416666666667,1297.0036917406553
2016-01-24,7736.875,1300.480329932624
2016-01-25,7733.333333333333,1304.0535094679035
2016-01-26,7733.333333333333,1304.0535094679035
2016-01-27,7733.333333333333,1304.0535094679035
2016-01-28,7725.0,1312.8372582565848
2016-01-29,7725.0,1312.8372582565848
2016-01-30,7720.833333331481,1317.4246236101467
2016-01-31,7712.499999998148,1326.9835781472405
2016-02-01,7675.0,1370.5990174615868
2016-02-02,7650.0,1384.1363131329708
2016-02-03,7675.0,1358.384457115633
2016-02-04,7675.0,1358.384457115633
2016-02-05,7712.5,1345.0720240938772
2016-02-06,7750.0,1346.291201783626
2016-02-07,7750.0,1346.291201783626
2016-02-08,7750.0,1346.291201783626
2016-02-09,7750.0,1346.291201783626
2016-02-10,7750.0,1346.291201783626
2016-02-11,7750.0,1346.291201783626
2016-02-12,7766.666666666667,1350.5143053255263
2016-02-13,7766.666666666667,1350.5143053255263
2016-02-14,7771.6435182934665,1352.2110115925138
2016-02-15,7778.198653317689,1354.749471746377
2016-02-16,7783.333333333333,1356.9778512889916
2016-02-17,7786.76075268635,1358.5820765275512
2016-02-18,7780.8006535927525,1368.5135270531339
2016-02-19,7782.376126124848,1369.3162419952885
2016-02-20,7781.874999804688,1370.1235973414746
2016-02-21,7779.166666666667,1370.744677984278
2016-02-22,7776.458333528645,1371.4243121503293
2016-02-23,7775.0,1371.8144918318949
2016-02-24,7775.0,1371.8144918318949
2016-02-25,7775.0,1371.8144918318949
2016-02-26,7775.0,1371.8144918318949
2016-02-27,7775.0,1371.8144918318949
2016-02-28,7775.0,1371.8144918318949
2016-02-29,7775.0,1371.8144918318949
2016-03-01,7758.333333333333,1364.0981962046899
2016-03-02,7775.0,1347.2966760640854
2016-03-03,7762.5,1355.1022409151765
2016-03-04,7758.333333333333,1353.6729869342728
2016-03-05,7683.333333333333,1395.7276079362891
