<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:e373eb622a60ffc0bb1ed87929c82b91e8f7a85de269d004fe36533a890f51e0
size 1794
=======
DATE,DISPERSION
2016-01-01,0.02036433618426096
2016-02-01,0.02064009849832328
2016-03-01,0.019892859178022058
2016-04-01,0.01970306366002289
2016-05-01,0.019750921061734247
2016-06-01,0.01979151392121092
2016-07-01,0.018497998180457
2016-08-01,0.020255830836263818
2016-09-01,0.021316365709073984
2016-10-01,0.020302814078727596
2016-11-01,0.0206141356292518
2016-12-01,0.01982428100671696
2017-01-01,0.017928254808041912
2017-02-01,0.016457402875296564
2017-03-01,0.014278974745674867
2017-04-01,0.011161260583210797
2017-05-01,0.0167125550896273
2017-06-01,0.018119981727015583
2017-07-01,0.01745838458724607
2017-08-01,0.011913590709501777
2017-09-01,0.007815888946637543
2017-10-01,0.009720433201574582
2017-11-01,0.01013709004884918
2017-12-01,0.008958575506595198
2018-01-01,0.006926857793460717
2018-02-01,0.0068096449506417625
2018-03-01,0.006001465980567378
2018-04-01,0.004787970919230852
2018-05-01,0.006701405344036288
2018-06-01,0.009254144290215387
2018-07-01,0.008279908614386518
2018-08-01,0.006808658728098294
2018-09-01,0.006675696167097896
2018-10-01,0.005939719263109694
2018-11-01,0.005874551782858638
2018-12-01,0.0064490488803692425
2019-01-01,0.006316093551585377
2019-02-01,0.005706807182306634
2019-03-01,0.005263938844036622
2019-04-01,0.005791088142608794
2019-05-01,0.005671203007857585
2019-06-01,0.008118965301798387
2019-07-01,0.009454752733167248
2019-08-01,0.007635770054219028
2019-09-01,0.007482056097747305
2019-10-01,0.006381710032911569
2019-11-01,0.007818227929765116
2019-12-01,0.008690497218771392
2020-01-01,0.009138016875822275
2020-02-01,0.007213544639639832
2020-03-01,0.007420127570668108
2020-04-01,0.011437770447151325
2020-05-01,0.01535412308030856
2020-06-01,0.016105268792753494
2020-07-01,0.01572515894513867
2020-08-01,0.015744964113737322
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
