<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:2df43159400f06b9bc858d25fb977f8be6493c95f6ab15f69239f25ef19a227c
size 2917
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Azadpur,01/11/2018,984.9, ,NR,NR,NR,
,02/11/2018,1028.9,Onion,375,1625,1013,
,03/11/2018,970.7,Onion,375,1625,1013,
,05/11/2018,508.8, ,NR,NR,NR,
,06/11/2018,1227.4,Onion,375,1625,1073,
,07/11/2018,812.2, ,NR,NR,NR,
,08/11/2018,498.8,Onion,375,1500,990,
,09/11/2018,502.7,Onion,375,1750,1070,
,10/11/2018,1575.8, ,NR,NR,NR,
,12/11/2018,923.8,Onion,375,1625,1170,
,13/11/2018,1460.6,Onion,375,1625,1170,
,14/11/2018,1485.9,Onion,375,1625,1170,
,15/11/2018,1347.7, ,NR,NR,NR,
,16/11/2018,1160.3,Onion,375,1625,1170,
,17/11/2018,1339.1,Onion,375,1625,1124,
,19/11/2018,577.6,Onion,375,1625,1125,
,21/11/2018,1767.8,Onion,375,1625,1124,
,22/11/2018,1504.7,Onion,375,1625,1125,
,23/11/2018,1743,Onion,375,1625,1124,
,24/11/2018,1697.8,Onion,375,1125,841,
,26/11/2018,450.3,Onion,375,1125,841,
,27/11/2018,1569.3,Onion,375,1750,869,
,28/11/2018,1466.8,Onion,250,1500,800,
,29/11/2018,1442.4,Onion,250,1500,800,
,30/11/2018,1096.3,Onion,250,1500,800,
Keshopur,02/11/2018,150.57,Onion,850,1625,1250,
,03/11/2018,91.77,Onion,750,1625,1250,
,04/11/2018,103.27,Onion,875,1600,1250,
,05/11/2018,66.69,Onion,875,1500,1250,
,06/11/2018,66.69,Onion,875,1500,1250,
,15/11/2018,98.32,Onion,750,1500,1125,
,17/11/2018,174.01,Onion,750,1375,1125,
,18/11/2018,119.41,Onion,750,1375,1125,
,19/11/2018,135.01,Onion,750,1375,1125,
,20/11/2018,136.36,Onion,800,1400,1200,
,22/11/2018,97.68,Onion,750,1250,1000,
,23/11/2018,254.96, ,NR,NR,NR,
,24/11/2018,196.18,Onion,625,1250,1000,
,25/11/2018,180.52,Onion,625,1250,1000,
,26/11/2018,125.02,Onion,625,1250,1000,
,27/11/2018,162.24,Onion,700,1500,1100,
,29/11/2018,45.22,Onion,500,1000,750,
,30/11/2018,129.59,Onion,500,1000,750,
Shahdara,01/11/2018,142.55, ,NR,NR,NR,
,02/11/2018,202.5, ,NR,NR,NR,
,03/11/2018,101.95, ,NR,NR,NR,
,04/11/2018,228.25, ,NR,NR,NR,
,05/11/2018,200.4, ,NR,NR,NR,
,06/11/2018,121.45,Other,1200,1700,1500,
,07/11/2018,226.3,Other,1200,1600,1400,
,08/11/2018,134.1,Other,1400,1600,1500,
,09/11/2018,125.9,Other,1300,1700,1500,
,10/11/2018,74.1,Other,1200,1600,1400,
,11/11/2018,32.95,Other,1200,1600,1400,
,12/11/2018,162.95,Other,1200,1400,1300,
,13/11/2018,200.3,Other,1000,1400,1200,
,14/11/2018,300.62,Other,1100,1500,1400,
,15/11/2018,294.8,Other,1000,1600,1300,
,16/11/2018,222,Other,1000,1400,1200,
,17/11/2018,358.54,Other,1000,1200,1100,
,18/11/2018,225,Other,1000,1200,1100,
,19/11/2018,217.95,Other,1000,1200,1100,
,20/11/2018,274.3,Other,700,1000,900,
,21/11/2018,233.55,Other,700,1000,900,
,22/11/2018,237,Other,600,1100,900,
,23/11/2018,224.95,Other,700,1100,900,
,24/11/2018,96.9,Other,500,900,700,
,25/11/2018,217.9,Other,500,900,700,
,26/11/2018,202.95,Other,500,800,700,
,27/11/2018,86.85,Other,700,1100,900,
,28/11/2018,144.3,Other,800,1000,900,
,29/11/2018,222.6,Other,700,1100,900,
,30/11/2018,129.6,Other,600,1100,900,
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
