<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:3430bb34ee30b1fd25465cbd3911221e1582d42cafcbf2284a36b26c3604da88
size 3351
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Azadpur,01/02/2017,445.5,Onion,250,1050,722,
,02/02/2017,603.8,Onion,250,1050,722,
,03/02/2017,892.5,Onion,250,1000,713,
,04/02/2017,1028.6,Onion,250,1000,713,
,06/02/2017,1445.3,Onion,500,1000,715,
,07/02/2017,1959.9,Onion,375,1000,714,
,08/02/2017,1480,Onion,375,1000,714,
,09/02/2017,952.3,Onion,375,1000,714,
,10/02/2017,556.9,Onion,175,1000,689,
,11/02/2017,500.7,Onion,175,1000,689,
,13/02/2017,1571.6,Onion,175,1000,689,
,14/02/2017,1232.8,Onion,175,1000,689,
,15/02/2017,853.7,Onion,175,1000,689,
,16/02/2017,238.3,Onion,175,1000,689,
,17/02/2017,1673.6,Onion,175,1000,689,
,18/02/2017,535.3,Onion,250,1125,717,
,20/02/2017,1331.1,Onion,250,1125,717,
,21/02/2017,1524.5,Onion,250,1000,708,
,22/02/2017,743.1,Onion,250,1125,708,
,23/02/2017,715.8,Onion,250,1100,681,
,24/02/2017,1690.3,Onion,250,1000,686,
,25/02/2017,2236.7,Onion,250,1000,692,
,27/02/2017,408.1,Onion,250,1075,689,
,28/02/2017,1856.6,Onion,250,1075,689,
Keshopur,02/02/2017,30.31,Onion,550,1100,950,
,03/02/2017,78.15,Onion,600,1200,1000,
,04/02/2017,104.48,Onion,600,1100,875,
,05/02/2017,143.18,Onion,700,1100,900,
,06/02/2017,52.21,Onion,600,1050,875,
,07/02/2017,208.69,Onion,700,1100,875,
,09/02/2017,73.46,Onion,400,980,875,
,12/02/2017,65.63,Onion,450,1200,900,
,13/02/2017,93.47,Onion,400,1100,900,
,14/02/2017,177.26,Onion,450,1100,900,
,16/02/2017,52.67,Onion,600,1100,900,
,17/02/2017,88.32,Onion,450,1100,800,
,18/02/2017,119.33,Onion,500,1000,800,
,19/02/2017,108.3,Onion,450,1100,850,
,20/02/2017,44.97,Onion,475,1100,900,
,21/02/2017,170.5,Onion,400,1100,800,
,23/02/2017,9.13,Onion,500,1100,800,
,24/02/2017,304.66,Onion,600,1100,850,
,25/02/2017,292.99,Onion,450,1150,900,
,26/02/2017,120.68,Onion,600,1100,900,
,27/02/2017,207.82,Onion,400,1100,875,
,28/02/2017,77.97,Onion,400,1100,850,
Shahdara,01/02/2017,182.2,Nasik,800,1000,900,
,02/02/2017,135.55,Nasik,800,1000,900,
,,,Other,600,800,700,
,03/02/2017,255.88,Nasik,700,900,800,
,04/02/2017,217.01,Nasik,800,1000,900,
,,,Other,700,900,800,
,05/02/2017,347.61,Nasik,800,1000,900,
,,,Other,700,900,800,
,06/02/2017,204.35,Nasik,800,1000,900,
,,,Other,700,900,800,
,08/02/2017,284.31,Nasik,700,900,800,
,,,Other,600,800,700,
,09/02/2017,152.75,Nasik,700,900,800,
,10/02/2017,220.75,Nasik,700,900,800,
,11/02/2017,95.75,Nasik,700,900,800,
,12/02/2017,272.05,Nasik,700,900,800,
,13/02/2017,199.52,Nasik,700,900,800,
,14/02/2017,156.69,Nasik,700,900,800,
,15/02/2017,71.45,Nasik,800,1000,900,
,,,Other,600,800,700,
,16/02/2017,179.38,Nasik,800,1000,900,
,,,Other,700,900,800,
,17/02/2017,180.76,Nasik,700,900,800,
,,,Other,600,800,700,
,18/02/2017,142.91,Nasik,800,1000,900,
,,,Other,700,900,800,
,19/02/2017,158.97,Nasik,800,1000,900,
,,,Other,700,900,800,
,20/02/2017,190.83,Nasik,800,1000,900,
,,,Other,700,900,800,
,21/02/2017,138.58,Nasik,800,1000,900,
,,,Other,700,900,800,
,22/02/2017,209.76,Nasik,800,1000,900,
,,,Other,700,900,800,
,23/02/2017,212.36,Nasik,800,1000,900,
,,,Other,700,900,800,
,24/02/2017,384.43,Nasik,700,900,800,
,25/02/2017,280.68,Nasik,800,1000,900,
,,,Other,700,900,800,
,26/02/2017,277.18,Nasik,800,1000,900,
,,,Other,700,900,800,
,27/02/2017,371.71,Nasik,800,1000,900,
,,,Other,700,900,800,
,28/02/2017,169.49,Nasik,800,1000,900,
,,,Other,700,900,800,
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
