<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:3241c48e4230966da1066c00ff597f732baff39fd46e5b177f7e12a72357a559
size 1792
=======
DATE,VOLATILITY
2016-01-01,0.0555327330449547
2016-02-01,0.08767423457757831
2016-03-01,0.031185281961536374
2016-04-01,0.10001657365731824
2016-05-01,0.03237469622270631
2016-06-01,0.04331511067706578
2016-07-01,0.025747086306967835
2016-08-01,0.03760136542645546
2016-09-01,0.06423525767685968
2016-10-01,0.022693928353669506
2016-11-01,0.042181297392038734
2016-12-01,0.05581988407166857
2017-01-01,0.06894070958666769
2017-02-01,0.07509493890826437
2017-03-01,0.06367468181221084
2017-04-01,0.07149368401115205
2017-05-01,0.023405220877023486
2017-06-01,0.012829031871089417
2017-07-01,0.07299785722028379
2017-08-01,0.04698701819785949
2017-09-01,0.0665130291965932
2017-10-01,0.08075420611639568
2017-11-01,0.05463693694283095
2017-12-01,0.10276277152278727
2018-01-01,0.10236833873605011
2018-02-01,0.04965935565073871
2018-03-01,0.16678903554989394
2018-04-01,0.07284357933458487
2018-05-01,0.017571352820993057
2018-06-01,0.039312481484742465
2018-07-01,0.01931961919136012
2018-08-01,0.014982079304411996
2018-09-01,0.0384396787235124
2018-10-01,0.025035547828991506
2018-11-01,0.0566295087638894
2018-12-01,0.18205524447866234
2019-01-01,0.10303698054888365
2019-02-01,0.11217735680654152
2019-03-01,0.05004499002691187
2019-04-01,0.08524764560053376
2019-05-01,0.01343840693462731
2019-06-01,0.05608978721907148
2019-07-01,0.030847560433495576
2019-08-01,0.04083126895657939
2019-09-01,0.012724662884908458
2019-10-01,0.056564347475849416
2019-11-01,0.05532578356078809
2019-12-01,0.14701963779593835
2020-01-01,0.10804041523318716
2020-02-01,0.05412351780213244
2020-03-01,0.0997672645827855
2020-04-01,0.06340409514829018
2020-05-01,0.04288245562094945
2020-06-01,0.03748997257471073
2020-07-01,0.0763296553672596
2020-08-01,0.049315427773392546
2020-09-01,0.007894133212132774
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
