<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:f3e16393ab008e4b644cff38604e84382577fdab7bfd3fc3eaba97772fcf0dec
size 7099
=======
DATE,MEAN,STD
2010-01-01,0.14395106744459474,0.06807664644844909
2010-02-01,0.07219233835138181,0.05122714965311172
2010-03-01,0.18549573641422143,0.16930364880322343
2010-04-01,0.048692737775968026,0.04891067107941422
2010-05-01,0.0531755668405432,0.04286727161516889
2010-06-01,0.07405755083498547,0.07560072824497346
2010-07-01,0.02054067772501623,0.03838152225248181
2010-08-01,0.0363096868700977,0.01524132145782137
2010-09-01,0.09690684556735205,0.04303687839061507
2010-10-01,0.05078690903524633,0.03097954115256567
2010-11-01,0.060031571376110045,0.01893043624689906
2010-12-01,0.16388669041984574,0.09755517300252006
2011-01-01,0.1477381933277352,0.06013931608456061
2011-02-01,0.05360466587274078,0.04846898934058554
2011-03-01,0.052915887661373145,0.04633304361332341
2011-04-01,0.03659447070441796,0.034786938452574495
2011-05-01,0.0581084302346667,0.04420346628448163
2011-06-01,0.04493041887247319,0.025179146201311356
2011-07-01,0.0449700136417515,0.0435884913433528
2011-08-01,0.03785077430990244,0.05240647556459663
2011-09-01,0.012174000843567335,0.017384478589885045
2011-10-01,0.031349716806232095,0.03817324767971691
2011-11-01,0.0600867757944502,0.026040831712914318
2011-12-01,0.1780922203739918,0.053101598991933986
2012-01-01,0.09317233024554264,0.051058116562383155
2012-02-01,0.09928967480746226,0.04221214603617851
2012-03-01,0.1588632895564395,0.03564200820808712
2012-04-01,0.07219213917274465,0.01685679350937213
2012-05-01,0.04049075611811075,0.028876618940542224
2012-06-01,0.0440943846721865,0.02581532598935001
2012-07-01,0.05100113187693405,0.02458335166595239
2012-08-01,0.03877869096907193,0.0361445810843425
2012-09-01,0.02990149996969134,0.024964846341948687
2012-10-01,0.03316197748845733,0.02528641061078935
2012-11-01,0.03574900122994087,0.02331354479664706
2012-12-01,0.17769692788181968,0.0945946687152848
2013-01-01,0.03953472424846478,0.031890910700514336
2013-02-01,0.032167092728948396,0.0316301383990622
2013-03-01,0.03511070693009418,0.029524571775425182
2013-04-01,0.09181100906322573,0.04977508275146155
2013-05-01,0.0923404273782306,0.08490613960908507
2013-06-01,0.03600268144601656,0.0198762947722507
2013-07-01,0.05543754434443593,0.055847782018821804
2013-08-01,0.030903186725323866,0.036312109726858055
2013-09-01,0.006683840373048803,0.014437219105675652
2013-10-01,0.10283550732580397,0.050179403052266626
2013-11-01,0.12973843766208285,0.027516033607344857
2013-12-01,0.09694897344475678,0.029926917943497163
2014-01-01,0.1495269250875068,0.06594483821904054
2014-02-01,0.03781507235173712,0.03261041208067651
2014-03-01,0.11581986263090133,0.047786101898221495
2014-04-01,0.04098679383356209,0.04709745243130093
2014-05-01,0.03851512851837249,0.031099293550837438
2014-06-01,0.05639416009965715,0.04718696520502337
2014-07-01,0.05532768194723485,0.03131238307331768
2014-08-01,0.06819390645557591,0.030437162306202394
2014-09-01,0.03955421392191311,0.020377455524615767
2014-10-01,0.03901264235321194,0.0353847427171332
2014-11-01,0.05642868715577552,0.021454135435752655
2014-12-01,0.22096047265263044,0.1113928961643474
2015-01-01,0.11970673741981447,0.06756146344299863
2015-02-01,0.0871923706062659,0.06728727760500312
2015-03-01,0.027797867361399213,0.04425008430757854
2015-04-01,0.013443904715718942,0.030442878576567786
2015-05-01,0.02358599152477729,0.02194463357992985
2015-06-01,0.03120085397582113,0.047040365356815696
2015-07-01,0.04843218273402565,0.05949590382652993
2015-08-01,0.03382697599201216,0.042214580930398315
2015-09-01,0.03368422583193678,0.039706367582739724
2015-10-01,0.026112368915060812,0.048576148585663635
2015-11-01,0.05707989549728021,0.04225694455587021
2015-12-01,0.07149101463939697,0.08078610064176017
2016-01-01,0.0451929161414778,0.03232804058243449
2016-02-01,0.05363557505176054,0.02646195263192316
2016-03-01,0.12113078050608149,0.09078838957237477
2016-04-01,0.04683872384157249,0.06071877976909223
2016-05-01,0.04663404559175557,0.05298870126927455
2016-06-01,0.11766488286056986,0.13089327562735087
2016-07-01,0.03273199015146309,0.04257470614637273
2016-08-01,0.042866877218029294,0.052064994038205484
2016-09-01,0.01462320590734232,0.03166612850876948
2016-10-01,0.03542283643502417,0.046285189262660724
2016-11-01,0.03825589019923346,0.05441573739945655
2016-12-01,0.1213316679130096,0.08353246687193927
2017-01-01,0.07844103155074028,0.08341177031762319
2017-02-01,0.017423829961275526,0.01785126899583003
2017-03-01,0.005156791373839292,0.013645623313493059
2017-04-01,0.055314038844182956,0.0673102319348875
2017-05-01,0.017590336440456874,0.023579425793740224
2017-06-01,0.08311542711326976,0.08842490414338226
2017-07-01,0.04110717300937665,0.04485848644021277
2017-08-01,0.022158373910773816,0.03567831803513676
2017-09-01,0.03914256016645263,0.04355762074664794
2017-10-01,0.015727045044975525,0.03274180035531116
2017-11-01,0.07696941480421028,0.0632898872307737
2017-12-01,0.03579047647450326,0.05011196452925427
2018-01-01,0.07448564273175917,0.06125571527362823
2018-02-01,0.057468102630995305,0.022393406687950524
2018-03-01,0.09496683746148284,0.06895458195475297
2018-04-01,0.0405489427285662,0.04299975872524837
2018-05-01,0.061293668272601284,0.028230356471688315
2018-06-01,0.02441508482387016,0.02165598858270411
2018-07-01,0.016139010219176204,0.025469969572332614
2018-08-01,0.001955208753671632,0.00757249094132919
2018-09-01,0.018185892989721526,0.02477721335806325
2018-10-01,0.04451470651642967,0.035929434690108945
2018-11-01,0.05180470094318261,0.038796500288740064
2018-12-01,0.10591372477103536,0.06809343174013643
2019-01-01,0.07672562536809763,0.033727256547319145
2019-02-01,0.08236682055647825,0.06422287448562912
2019-03-01,0.05601251164521343,0.03288108809209465
2019-04-01,0.041115803112815034,0.029908890759136306
2019-05-01,0.04446025299805237,0.023137542824440395
2019-06-01,0.05777098053512057,0.0706338556531017
2019-07-01,0.008566791505083146,0.014903164569994075
2019-08-01,0.019857163375056337,0.029727293520935782
2019-09-01,0.011162141846131537,0.016902362664980342
2019-10-01,0.06788510272849729,0.040631142121789206
