<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:bd8e6e0c06c7ce700a57735d12fd92d61e33053c20cc8a317288a0377e0758e7
size 880
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO,STATENAME,MANDINAME
2021-12-26,2022-02-07,Anomaly,Normal,Anomaly,1.0001461432841696,ANDHRA PRADESH,VISAKHAPATNAM
2021-12-26,2022-02-07,Normal,Normal,Anomaly,1.0019403074454585,ANDHRA PRADESH,TIRUPATHI
2021-12-26,2022-02-07,Normal,Normal,Anomaly,1.0006988739990763,ANDHRA PRADESH,VIJAYWADA
2021-12-26,2022-02-07,Normal,Normal,Normal,1.002914240500568,ODISHA,SAMBALPUR
2021-12-26,2022-02-07,Normal,Normal,Normal,1.002294274875422,ANDHRA PRADESH,KARIMNAGAR
2021-12-26,2022-02-07,Normal,Normal,Normal,1.0019799563667866,ODISHA,CUTTACK
2021-12-26,2022-02-07,Normal,Normal,Normal,1.0018383742083203,ODISHA,BHUBANESHWAR
2021-12-26,2022-02-07,Normal,Normal,Normal,1.0011644930921773,ANDHRA PRADESH,HYDERABAD
2021-12-26,2022-02-07,Normal,Normal,Normal,,ODISHA,BALASORE
2021-12-26,2022-02-07,Normal,Normal,Normal,,ODISHA,BERHAMPUR
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
