<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:ae009bc83327c83becbcb37dc78bedf4f16e8f6cc5230267154099b1dcd27f4a
size 260270
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO,STATENAME,MANDINAME
2020-08-09,2020-09-21,Anomaly,Anomaly,Anomaly,1.1248918373233343,ANDHRA PRADESH,KARIMNAGAR
2017-04-30,2017-06-12,Anomaly,Anomaly,Anomaly,1.1247991430101767,ODISHA,SAMBALPUR
2020-02-09,2020-03-23,Anomaly,Anomaly,Anomaly,1.1203469461510662,ANDHRA PRADESH,KARIMNAGAR
2020-10-11,2020-11-23,Anomaly,Anomaly,Anomaly,1.1180801745295883,ANDHRA PRADESH,TIRUPATHI
2020-10-18,2020-11-30,Anomaly,Anomaly,Anomaly,1.1180801745295883,ANDHRA PRADESH,TIRUPATHI
2020-10-25,2020-12-07,Anomaly,Anomaly,Anomaly,1.1180801745295883,ANDHRA PRADESH,TIRUPATHI
2019-08-25,2019-10-07,Anomaly,Anomaly,Anomaly,1.1109739538328602,ANDHRA PRADESH,VIJAYWADA
2017-04-30,2017-06-12,Anomaly,Anomaly,Anomaly,1.1109053878911312,ODISHA,BHUBANESHWAR
2020-02-02,2020-03-16,Anomaly,Anomaly,Anomaly,1.1083002047946031,ANDHRA PRADESH,KARIMNAGAR
2020-04-26,2020-06-08,Anomaly,Anomaly,Anomaly,1.0822256205152334,ODISHA,CUTTACK
2020-05-03,2020-06-15,Anomaly,Anomaly,Anomaly,1.0822256205152334,ODISHA,CUTTACK
2017-05-14,2017-06-26,Anomaly,Anomaly,Anomaly,1.0767160161507403,ODISHA,CUTTACK
2017-05-21,2017-07-03,Anomaly,Anomaly,Anomaly,1.0767160161507403,ODISHA,CUTTACK
2017-05-07,2017-06-19,Anomaly,Anomaly,Anomaly,1.0738752082947602,ODISHA,BHUBANESHWAR
2017-05-21,2017-07-03,Anomaly,Anomaly,Anomaly,1.0738752082947602,ODISHA,BHUBANESHWAR
2017-05-28,2017-07-10,Anomaly,Anomaly,Anomaly,1.0738752082947602,ODISHA,BHUBANESHWAR
2019-09-01,2019-10-14,Anomaly,Anomaly,Anomaly,1.0713010355910009,ANDHRA PRADESH,VIJAYWADA
2019-09-08,2019-10-21,Anomaly,Anomaly,Anomaly,1.0713010355910009,ANDHRA PRADESH,VIJAYWADA
2019-09-15,2019-10-28,Anomaly,Anomaly,Anomaly,1.0713010355910009,ANDHRA PRADESH,VIJAYWADA
2017-05-07,2017-06-19,Anomaly,Anomaly,Anomaly,1.0712372790573113,ODISHA,SAMBALPUR
2019-10-06,2019-11-18,Anomaly,Anomaly,Anomaly,1.0688426617630158,ANDHRA PRADESH,VIJAYWADA
2019-09-22,2019-11-04,Anomaly,Anomaly,Anomaly,1.0593976907511011,ANDHRA PRADESH,VIJAYWADA
2020-05-10,2020-06-22,Anomaly,Anomaly,Anomaly,1.058698976590989,ODISHA,CUTTACK
2017-05-28,2017-07-10,Anomaly,Anomaly,Anomaly,1.0574889444337627,ODISHA,CUTTACK
2020-05-10,2020-06-22,Anomaly,Anomaly,Anomaly,1.054829139654983,ODISHA,BHUBANESHWAR
2020-04-05,2020-05-18,Anomaly,Anomaly,Anomaly,1.0511922057943766,ANDHRA PRADESH,VISAKHAPATNAM
2020-04-12,2020-05-25,Anomaly,Anomaly,Anomaly,1.0511922057943766,ANDHRA PRADESH,VISAKHAPATNAM
2019-05-12,2019-06-24,Anomaly,Anomaly,Anomaly,1.0511472888091271,ANDHRA PRADESH,VISAKHAPATNAM
2020-08-02,2020-09-14,Anomaly,Anomaly,Anomaly,1.044549593786269,ANDHRA PRADESH,KARIMNAGAR
2019-09-29,2019-11-11,Anomaly,Anomaly,Anomaly,1.0347633996046972,ANDHRA PRADESH,VIJAYWADA
2020-06-21,2020-08-03,Anomaly,Anomaly,Anomaly,1.0249145904507957,ANDHRA PRADESH,TIRUPATHI
2020-06-28,2020-08-10,Anomaly,Anomaly,Anomaly,1.0249145904507957,ANDHRA PRADESH,TIRUPATHI
2020-07-05,2020-08-17,Anomaly,Anomaly,Anomaly,1.0249145904507957,ANDHRA PRADESH,TIRUPATHI
2020-07-12,2020-08-24,Anomaly,Anomaly,Anomaly,1.0249145904507957,ANDHRA PRADESH,TIRUPATHI
2020-07-19,2020-08-31,Anomaly,Anomaly,Anomaly,1.0249145904507957,ANDHRA PRADESH,TIRUPATHI
2020-07-26,2020-09-07,Anomaly,Anomaly,Anomaly,1.0249145904507957,ANDHRA PRADESH,TIRUPATHI
2020-08-02,2020-09-14,Anomaly,Anomaly,Anomaly,1.0249145904507957,ANDHRA PRADESH,TIRUPATHI
2020-08-09,2020-09-21,Anomaly,Anomaly,Anomaly,1.0249145904507957,ANDHRA PRADESH,TIRUPATHI
2020-08-16,2020-09-28,Anomaly,Anomaly,Anomaly,1.0224853340073925,ANDHRA PRADESH,TIRUPATHI
2020-08-23,2020-10-05,Anomaly,Anomaly,Anomaly,1.0022417945506237,ANDHRA PRADESH,TIRUPATHI
2020-08-30,2020-10-12,Anomaly,Anomaly,Anomaly,0.9999187057962768,ANDHRA PRADESH,TIRUPATHI
2020-09-06,2020-10-19,Anomaly,Anomaly,Anomaly,0.9999187057962768,ANDHRA PRADESH,TIRUPATHI
2020-09-13,2020-10-26,Anomaly,Anomaly,Anomaly,0.9999187057962768,ANDHRA PRADESH,TIRUPATHI
2020-09-20,2020-11-02,Anomaly,Anomaly,Anomaly,0.9999187057962768,ANDHRA PRADESH,TIRUPATHI
2020-09-27,2020-11-09,Anomaly,Anomaly,Anomaly,0.9999187057962768,ANDHRA PRADESH,TIRUPATHI
2020-10-04,2020-11-16,Anomaly,Anomaly,Anomaly,0.9999187057962768,ANDHRA PRADESH,TIRUPATHI
2020-07-26,2020-09-07,Anomaly,Anomaly,Anomaly,0.9999145372190412,ANDHRA PRADESH,KARIMNAGAR
2020-01-19,2020-03-02,Anomaly,Anomaly,Anomaly,0.9998795325864354,ANDHRA PRADESH,KARIMNAGAR
2020-01-26,2020-03-09,Anomaly,Anomaly,Anomaly,0.9998795325864354,ANDHRA PRADESH,KARIMNAGAR
2020-01-26,2020-03-09,Anomaly,Anomaly,Normal,1.3550848572556242,ANDHRA PRADESH,TIRUPATHI
2020-03-22,2020-05-04,Anomaly,Anomaly,Normal,1.2549739822467094,ANDHRA PRADESH,VISAKHAPATNAM
2020-04-05,2020-05-18,Anomaly,Anomaly,Normal,1.2369858777445624,ANDHRA PRADESH,KARIMNAGAR
2019-10-13,2019-11-25,Anomaly,Anomaly,Normal,1.2301013024577359,ODISHA,BHUBANESHWAR
2017-04-16,2017-05-29,Anomaly,Anomaly,Normal,1.1962149616139974,ODISHA,SAMBALPUR
2019-10-20,2019-12-02,Anomaly,Anomaly,Normal,1.1921548519420586,ODISHA,BERHAMPUR
2019-10-20,2019-12-02,Anomaly,Anomaly,Normal,1.1748531433570804,ANDHRA PRADESH,VISAKHAPATNAM
2019-10-27,2019-12-09,Anomaly,Anomaly,Normal,1.1748531433570804,ANDHRA PRADESH,VISAKHAPATNAM
2019-10-20,2019-12-02,Anomaly,Anomaly,Normal,1.168603924507093,ODISHA,BHUBANESHWAR
2020-01-05,2020-02-17,Anomaly,Anomaly,Normal,1.1685339115769184,ANDHRA PRADESH,HYDERABAD
2019-10-27,2019-12-09,Anomaly,Anomaly,Normal,1.1623547056617922,ODISHA,BERHAMPUR
2019-11-03,2019-12-16,Anomaly,Anomaly,Normal,1.1623547056617922,ODISHA,BERHAMPUR
2020-03-15,2020-04-27,Anomaly,Anomaly,Normal,1.1567493383001666,ANDHRA PRADESH,TIRUPATHI
2019-11-03,2019-12-16,Anomaly,Anomaly,Normal,1.1462016827216193,ANDHRA PRADESH,VISAKHAPATNAM
2020-04-12,2020-05-25,Anomaly,Anomaly,Normal,1.1427405366799306,ANDHRA PRADESH,HYDERABAD
2020-05-03,2020-06-15,Anomaly,Anomaly,Normal,1.1414017545514574,ANDHRA PRADESH,VISAKHAPATNAM
2019-10-27,2019-12-09,Anomaly,Anomaly,Normal,1.1401048652580479,ODISHA,BHUBANESHWAR
2020-04-05,2020-05-18,Anomaly,Anomaly,Normal,1.1362603399690938,ANDHRA PRADESH,TIRUPATHI
2019-10-20,2019-12-02,Anomaly,Anomaly,Normal,1.1353373758224743,ODISHA,BALASORE
2019-10-20,2019-12-02,Anomaly,Anomaly,Normal,1.1297234125438256,ODISHA,SAMBALPUR
2020-01-12,2020-02-24,Anomaly,Anomaly,Normal,1.1277758400186024,ANDHRA PRADESH,HYDERABAD
2019-10-20,2019-12-02,Anomaly,Anomaly,Normal,1.124859392575928,ODISHA,CUTTACK
2019-10-27,2019-12-09,Anomaly,Anomaly,Normal,1.124859392575928,ODISHA,CUTTACK
2019-12-29,2020-02-10,Anomaly,Anomaly,Normal,1.1207559608834194,ANDHRA PRADESH,VIJAYWADA
2019-10-27,2019-12-09,Anomaly,Anomaly,Normal,1.1137830654347551,ODISHA,BALASORE
2019-11-03,2019-12-16,Anomaly,Anomaly,Normal,1.0998706034562111,ODISHA,BHUBANESHWAR
2020-03-08,2020-04-20,Anomaly,Anomaly,Normal,1.0989010989010992,ANDHRA PRADESH,VIJAYWADA
2020-03-15,2020-04-27,Anomaly,Anomaly,Normal,1.0989010989010992,ANDHRA PRADESH,VIJAYWADA
2020-03-22,2020-05-04,Anomaly,Anomaly,Normal,1.0989010989010992,ANDHRA PRADESH,VIJAYWADA
2019-11-10,2019-12-23,Anomaly,Anomaly,Normal,1.092896174863388,ANDHRA PRADESH,VISAKHAPATNAM
2019-10-13,2019-11-25,Anomaly,Anomaly,Normal,1.091828525456844,ANDHRA PRADESH,VIJAYWADA
2020-01-12,2020-02-24,Anomaly,Anomaly,Normal,1.0887679146761469,ANDHRA PRADESH,VISAKHAPATNAM
2020-01-05,2020-02-17,Anomaly,Anomaly,Normal,1.08499095840868,ANDHRA PRADESH,VIJAYWADA
2019-10-20,2019-12-02,Anomaly,Anomaly,Normal,1.079422792864447,ANDHRA PRADESH,VIJAYWADA
2019-10-27,2019-12-09,Anomaly,Anomaly,Normal,1.079422792864447,ANDHRA PRADESH,VIJAYWADA
2019-11-03,2019-12-16,Anomaly,Anomaly,Normal,1.079422792864447,ANDHRA PRADESH,VIJAYWADA
2019-11-10,2019-12-23,Anomaly,Anomaly,Normal,1.079422792864447,ANDHRA PRADESH,VIJAYWADA
2020-05-10,2020-06-22,Anomaly,Anomaly,Normal,1.0776580379957783,ODISHA,BALASORE
2020-03-29,2020-05-11,Anomaly,Anomaly,Normal,1.0760879916198458,ANDHRA PRADESH,VIJAYWADA
2017-05-14,2017-06-26,Anomaly,Anomaly,Normal,1.0738752082947602,ODISHA,BHUBANESHWAR
2019-11-03,2019-12-16,Anomaly,Anomaly,Normal,1.0713010355910009,ODISHA,CUTTACK
2020-01-12,2020-02-24,Anomaly,Anomaly,Normal,1.0623893344443287,ANDHRA PRADESH,VIJAYWADA
2020-04-12,2020-05-25,Anomaly,Anomaly,Normal,1.059232268451826,ANDHRA PRADESH,TIRUPATHI
2020-04-19,2020-06-01,Anomaly,Anomaly,Normal,1.059232268451826,ANDHRA PRADESH,TIRUPATHI
2020-04-26,2020-06-08,Anomaly,Anomaly,Normal,1.059232268451826,ANDHRA PRADESH,TIRUPATHI
2020-05-03,2020-06-15,Anomaly,Anomaly,Normal,1.059232268451826,ANDHRA PRADESH,TIRUPATHI
2020-05-17,2020-06-29,Anomaly,Anomaly,Normal,1.0560611167284577,ODISHA,BALASORE
2020-05-24,2020-07-06,Anomaly,Anomaly,Normal,1.0560611167284577,ODISHA,BALASORE
2020-05-10,2020-06-22,Anomaly,Anomaly,Normal,1.0542332355178785,ODISHA,SAMBALPUR
2020-01-19,2020-03-02,Anomaly,Anomaly,Normal,1.051437996082878,ANDHRA PRADESH,VIJAYWADA
2020-04-19,2020-06-01,Anomaly,Anomaly,Normal,1.0511922057943766,ANDHRA PRADESH,VISAKHAPATNAM
2020-06-07,2020-07-20,Anomaly,Anomaly,Normal,1.0453357573003068,ODISHA,BALASORE
2020-05-17,2020-06-29,Anomaly,Anomaly,Normal,1.0443284079546715,ODISHA,BHUBANESHWAR
2020-05-24,2020-07-06,Anomaly,Anomaly,Normal,1.0443284079546715,ODISHA,BHUBANESHWAR
2020-05-17,2020-06-29,Anomaly,Anomaly,Normal,1.0433648516465601,ODISHA,SAMBALPUR
2020-01-26,2020-03-09,Anomaly,Anomaly,Normal,1.0407101316192224,ANDHRA PRADESH,VIJAYWADA
2017-05-28,2017-07-10,Anomaly,Anomaly,Normal,1.036175240865297,ODISHA,SAMBALPUR
2020-04-05,2020-05-18,Anomaly,Anomaly,Normal,1.0359427078641563,ANDHRA PRADESH,VIJAYWADA
2020-04-12,2020-05-25,Anomaly,Anomaly,Normal,1.0359427078641563,ANDHRA PRADESH,VIJAYWADA
2020-06-21,2020-08-03,Anomaly,Anomaly,Normal,1.0343638662222734,ODISHA,BALASORE
2020-05-31,2020-07-13,Anomaly,Anomaly,Normal,1.0335917312661498,ODISHA,BALASORE
2019-11-10,2019-12-23,Anomaly,Anomaly,Normal,1.033218531274303,ODISHA,BERHAMPUR
2020-05-10,2020-06-22,Anomaly,Anomaly,Normal,1.0287219158916965,ANDHRA PRADESH,TIRUPATHI
2017-05-14,2017-06-26,Anomaly,Anomaly,Normal,1.0176754151044456,ODISHA,SAMBALPUR
2017-05-21,2017-07-03,Anomaly,Anomaly,Normal,1.0176754151044456,ODISHA,SAMBALPUR
2020-04-12,2020-05-25,Anomaly,Anomaly,Normal,1.016862977713753,ANDHRA PRADESH,KARIMNAGAR
2020-04-19,2020-06-01,Anomaly,Anomaly,Normal,1.016862977713753,ANDHRA PRADESH,KARIMNAGAR
2020-04-26,2020-06-08,Anomaly,Anomaly,Normal,1.016862977713753,ANDHRA PRADESH,KARIMNAGAR
2020-04-26,2020-06-08,Anomaly,Anomaly,Normal,1.0164449219072804,ANDHRA PRADESH,VISAKHAPATNAM
2020-05-17,2020-06-29,Anomaly,Anomaly,Normal,1.0161775465409315,ANDHRA PRADESH,TIRUPATHI
2020-06-07,2020-07-20,Anomaly,Anomaly,Normal,1.0109987779135652,ODISHA,BHUBANESHWAR
2020-05-17,2020-06-29,Anomaly,Anomaly,Normal,0.9998889012331964,ODISHA,CUTTACK
2020-05-24,2020-07-06,Anomaly,Anomaly,Normal,0.9998889012331964,ODISHA,CUTTACK
2020-05-31,2020-07-13,Anomaly,Anomaly,Normal,0.9998889012331964,ODISHA,CUTTACK
2020-06-07,2020-07-20,Anomaly,Anomaly,Normal,0.9998889012331964,ODISHA,CUTTACK
2019-05-19,2019-07-01,Anomaly,Anomaly,Normal,0.9998780636507744,ANDHRA PRADESH,VISAKHAPATNAM
2019-05-26,2019-07-08,Anomaly,Anomaly,Normal,0.9998780636507744,ANDHRA PRADESH,VISAKHAPATNAM
2020-01-05,2020-02-17,Anomaly,Normal,Anomaly,1.3550848572556242,ANDHRA PRADESH,TIRUPATHI
2020-01-12,2020-02-24,Anomaly,Normal,Anomaly,1.3550848572556242,ANDHRA PRADESH,TIRUPATHI
2017-07-16,2017-08-28,Anomaly,Normal,Anomaly,1.2497596616035378,ODISHA,CUTTACK
2017-07-23,2017-09-04,Anomaly,Normal,Anomaly,1.2497596616035378,ODISHA,CUTTACK
2019-07-28,2019-09-09,Anomaly,Normal,Anomaly,1.185544922153978,ANDHRA PRADESH,HYDERABAD
2019-08-04,2019-09-16,Anomaly,Normal,Anomaly,1.185544922153978,ANDHRA PRADESH,HYDERABAD
2017-07-09,2017-08-21,Anomaly,Normal,Anomaly,1.1849657470838733,ODISHA,BHUBANESHWAR
2017-07-16,2017-08-28,Anomaly,Normal,Anomaly,1.1816033448463916,ODISHA,BHUBANESHWAR
2018-06-10,2018-07-23,Anomaly,Normal,Anomaly,1.1816033448463916,ODISHA,BHUBANESHWAR
2018-06-17,2018-07-30,Anomaly,Normal,Anomaly,1.1816033448463916,ODISHA,BHUBANESHWAR
2018-06-24,2018-08-06,Anomaly,Normal,Anomaly,1.1816033448463916,ODISHA,BHUBANESHWAR
2018-06-17,2018-07-30,Anomaly,Normal,Anomaly,1.1816033448463916,ODISHA,SAMBALPUR
2018-06-24,2018-08-06,Anomaly,Normal,Anomaly,1.1816033448463916,ODISHA,SAMBALPUR
2017-07-16,2017-08-28,Anomaly,Normal,Anomaly,1.1634248318487548,ODISHA,SAMBALPUR
2019-07-21,2019-09-02,Anomaly,Normal,Anomaly,1.1553214965119667,ANDHRA PRADESH,HYDERABAD
2018-03-11,2018-04-23,Anomaly,Normal,Anomaly,1.1536686663590217,ANDHRA PRADESH,HYDERABAD
2018-03-18,2018-04-30,Anomaly,Normal,Anomaly,1.1536686663590217,ANDHRA PRADESH,HYDERABAD
2018-03-25,2018-05-07,Anomaly,Normal,Anomaly,1.1536686663590217,ANDHRA PRADESH,HYDERABAD
2017-07-09,2017-08-21,Anomaly,Normal,Anomaly,1.1536243030186502,ODISHA,CUTTACK
2020-11-29,2021-01-11,Anomaly,Normal,Anomaly,1.1459386585776878,ODISHA,BALASORE
2021-06-20,2021-08-02,Anomaly,Normal,Anomaly,1.1385609902083205,ANDHRA PRADESH,HYDERABAD
2018-04-29,2018-06-11,Anomaly,Normal,Anomaly,1.1377348732977073,ODISHA,BHUBANESHWAR
2018-05-06,2018-06-18,Anomaly,Normal,Anomaly,1.1377348732977073,ODISHA,BHUBANESHWAR
2018-05-13,2018-06-25,Anomaly,Normal,Anomaly,1.1377348732977073,ODISHA,BHUBANESHWAR
2019-09-22,2019-11-04,Anomaly,Normal,Anomaly,1.1349817592217268,ODISHA,BALASORE
2020-12-06,2021-01-18,Anomaly,Normal,Anomaly,1.1332074213976224,ODISHA,BALASORE
2020-12-13,2021-01-25,Anomaly,Normal,Anomaly,1.1332074213976224,ODISHA,BALASORE
2018-06-03,2018-07-16,Anomaly,Normal,Anomaly,1.127067805853481,ODISHA,BHUBANESHWAR
2017-07-09,2017-08-21,Anomaly,Normal,Anomaly,1.127067805853481,ODISHA,SAMBALPUR
2018-05-20,2018-07-02,Anomaly,Normal,Anomaly,1.127067805853481,ODISHA,SAMBALPUR
2018-05-27,2018-07-09,Anomaly,Normal,Anomaly,1.127067805853481,ODISHA,SAMBALPUR
2018-06-03,2018-07-16,Anomaly,Normal,Anomaly,1.127067805853481,ODISHA,SAMBALPUR
2018-06-10,2018-07-23,Anomaly,Normal,Anomaly,1.127067805853481,ODISHA,SAMBALPUR
2018-05-06,2018-06-18,Anomaly,Normal,Anomaly,1.122610068409051,ODISHA,SAMBALPUR
2017-10-22,2017-12-04,Anomaly,Normal,Anomaly,1.12049646612653,ODISHA,CUTTACK
2017-10-29,2017-12-11,Anomaly,Normal,Anomaly,1.12049646612653,ODISHA,CUTTACK
2017-11-05,2017-12-18,Anomaly,Normal,Anomaly,1.1184544992374177,ODISHA,CUTTACK
2019-03-31,2019-05-13,Anomaly,Normal,Anomaly,1.1174827231289517,ODISHA,BERHAMPUR
2019-04-07,2019-05-20,Anomaly,Normal,Anomaly,1.1174827231289517,ODISHA,BERHAMPUR
2019-04-14,2019-05-27,Anomaly,Normal,Anomaly,1.1174827231289517,ODISHA,BERHAMPUR
2019-04-21,2019-06-03,Anomaly,Normal,Anomaly,1.1174827231289517,ODISHA,BERHAMPUR
2019-04-07,2019-05-20,Anomaly,Normal,Anomaly,1.1085349949282712,ODISHA,BALASORE
2017-09-10,2017-10-23,Anomaly,Normal,Anomaly,1.1032580589553524,ODISHA,CUTTACK
2017-09-03,2017-10-16,Anomaly,Normal,Anomaly,1.1015082189459413,ODISHA,CUTTACK
2017-06-11,2017-07-24,Anomaly,Normal,Anomaly,1.0998625171853518,ANDHRA PRADESH,HYDERABAD
2017-06-18,2017-07-31,Anomaly,Normal,Anomaly,1.0998625171853518,ANDHRA PRADESH,HYDERABAD
2017-06-25,2017-08-07,Anomaly,Normal,Anomaly,1.0998625171853518,ANDHRA PRADESH,HYDERABAD
2018-10-21,2018-12-03,Anomaly,Normal,Anomaly,1.0935791282612093,ODISHA,SAMBALPUR
2018-05-20,2018-07-02,Anomaly,Normal,Anomaly,1.0907107798582076,ODISHA,BHUBANESHWAR
2018-05-27,2018-07-09,Anomaly,Normal,Anomaly,1.0907107798582076,ODISHA,BHUBANESHWAR
2018-05-13,2018-06-25,Anomaly,Normal,Anomaly,1.0875285037712683,ODISHA,SAMBALPUR
2019-03-24,2019-05-06,Anomaly,Normal,Anomaly,1.0839008839298652,ODISHA,BALASORE
2019-03-31,2019-05-13,Anomaly,Normal,Anomaly,1.0839008839298652,ODISHA,BALASORE
2018-04-29,2018-06-11,Anomaly,Normal,Anomaly,1.0831528078653558,ODISHA,CUTTACK
2018-05-27,2018-07-09,Anomaly,Normal,Anomaly,1.0831528078653558,ODISHA,CUTTACK
2018-06-03,2018-07-16,Anomaly,Normal,Anomaly,1.0831528078653558,ODISHA,CUTTACK
2018-06-10,2018-07-23,Anomaly,Normal,Anomaly,1.0831528078653558,ODISHA,CUTTACK
2018-06-17,2018-07-30,Anomaly,Normal,Anomaly,1.0831528078653558,ODISHA,CUTTACK
2018-09-23,2018-11-05,Anomaly,Normal,Anomaly,1.0831528078653558,ODISHA,SAMBALPUR
2018-09-30,2018-11-12,Anomaly,Normal,Anomaly,1.0831528078653558,ODISHA,SAMBALPUR
2018-09-30,2018-11-12,Anomaly,Normal,Anomaly,1.0767574219350868,ODISHA,BHUBANESHWAR
2018-10-07,2018-11-19,Anomaly,Normal,Anomaly,1.0767574219350868,ODISHA,BHUBANESHWAR
2018-10-14,2018-11-26,Anomaly,Normal,Anomaly,1.0767574219350868,ODISHA,BHUBANESHWAR
2018-09-30,2018-11-12,Anomaly,Normal,Anomaly,1.0767574219350868,ODISHA,CUTTACK
2018-10-07,2018-11-19,Anomaly,Normal,Anomaly,1.0767574219350868,ODISHA,CUTTACK
2019-09-15,2019-10-28,Anomaly,Normal,Anomaly,1.0762059184358534,ODISHA,BALASORE
2018-12-23,2019-02-04,Anomaly,Normal,Anomaly,1.0744664975376808,ODISHA,BERHAMPUR
2018-12-30,2019-02-11,Anomaly,Normal,Anomaly,1.0744664975376808,ODISHA,BERHAMPUR
2017-06-18,2017-07-31,Anomaly,Normal,Anomaly,1.0739414887050982,ANDHRA PRADESH,KARIMNAGAR
2017-06-25,2017-08-07,Anomaly,Normal,Anomaly,1.0739414887050982,ANDHRA PRADESH,KARIMNAGAR
2019-02-10,2019-03-25,Anomaly,Normal,Anomaly,1.0733715630054403,ODISHA,BERHAMPUR
2019-02-17,2019-04-01,Anomaly,Normal,Anomaly,1.0733715630054403,ODISHA,BERHAMPUR
2019-02-24,2019-04-08,Anomaly,Normal,Anomaly,1.0733715630054403,ODISHA,BERHAMPUR
2021-06-06,2021-07-19,Anomaly,Normal,Anomaly,1.0696430647599116,ODISHA,SAMBALPUR
2017-09-17,2017-10-30,Anomaly,Normal,Anomaly,1.0687812446129978,ODISHA,CUTTACK
2017-09-24,2017-11-06,Anomaly,Normal,Anomaly,1.0687812446129978,ODISHA,CUTTACK
2017-10-01,2017-11-13,Anomaly,Normal,Anomaly,1.0687812446129978,ODISHA,CUTTACK
2017-10-08,2017-11-20,Anomaly,Normal,Anomaly,1.0687812446129978,ODISHA,CUTTACK
2017-09-03,2017-10-16,Anomaly,Normal,Anomaly,1.0674233211728146,ANDHRA PRADESH,VIJAYWADA
2019-09-08,2019-10-21,Anomaly,Normal,Anomaly,1.0665244634048794,ODISHA,BERHAMPUR
2019-09-15,2019-10-28,Anomaly,Normal,Anomaly,1.0665244634048794,ODISHA,BERHAMPUR
2019-09-22,2019-11-04,Anomaly,Normal,Anomaly,1.0665244634048794,ODISHA,BERHAMPUR
2019-09-08,2019-10-21,Anomaly,Normal,Anomaly,1.0665244634048794,ODISHA,CUTTACK
2018-04-22,2018-06-04,Anomaly,Normal,Anomaly,1.0664889185135809,ODISHA,SAMBALPUR
2018-04-29,2018-06-11,Anomaly,Normal,Anomaly,1.0664889185135809,ODISHA,SAMBALPUR
2018-08-26,2018-10-08,Anomaly,Normal,Anomaly,1.0664889185135809,ODISHA,SAMBALPUR
