<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:45b796c74bccc225b313ffffb7906c7af50efaabb462546e991ec5254a760018
size 19694
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO,STATENAME,MANDINAME
2016-01-01,2016-02-13,,,Anomaly,0.9998701467341904,ODISHA,BALASORE
2016-01-01,2016-02-13,,,Anomaly,0.9998611303985556,ODISHA,BERHAMPUR
2016-02-15,2016-03-29,Anomaly,,Anomaly,0.9998611303985556,ODISHA,BERHAMPUR
2016-04-04,2016-05-17,Anomaly,,Anomaly,0.9998611303985556,ODISHA,BERHAMPUR
2016-05-23,2016-07-05,Normal,,Anomaly,0.9998611303985556,ODISHA,BERHAMPUR
2016-05-30,2016-07-12,Normal,,Anomaly,0.9999107222569412,ANDHRA PRADESH,TIRUPATHI
2016-05-30,2016-07-12,Normal,,Anomaly,0.99991305103904,ANDHRA PRADESH,HYDERABAD
2016-06-06,2016-07-19,Normal,,Anomaly,0.9999099180254032,ANDHRA PRADESH,VIJAYWADA
2016-06-06,2016-07-19,Normal,,Anomaly,0.9999090991728024,ANDHRA PRADESH,KARIMNAGAR
2016-07-18,2016-08-30,Normal,,Anomaly,1.0890010890010893,ANDHRA PRADESH,TIRUPATHI
2016-07-18,2016-08-30,Anomaly,,Anomaly,0.99991305103904,ANDHRA PRADESH,HYDERABAD
2016-07-25,2016-09-06,Anomaly,,Anomaly,0.9999090991728024,ANDHRA PRADESH,KARIMNAGAR
2016-07-25,2016-09-06,Anomaly,,Anomaly,1.0089991818925552,ANDHRA PRADESH,VIJAYWADA
2016-09-05,2016-10-18,Anomaly,,Anomaly,1.0266940451745379,ANDHRA PRADESH,HYDERABAD
2016-09-12,2016-10-25,Anomaly,,Anomaly,0.9999090991728024,ANDHRA PRADESH,VIJAYWADA
2016-09-12,2016-10-25,Anomaly,,Anomaly,1.0279413138958975,ANDHRA PRADESH,KARIMNAGAR
2016-10-24,2016-12-06,Anomaly,,Anomaly,1.1427405366799306,ANDHRA PRADESH,HYDERABAD
2016-10-31,2016-12-13,Anomaly,,Anomaly,1.1029790743222347,ANDHRA PRADESH,KARIMNAGAR
2016-10-31,2016-12-13,Anomaly,,Anomaly,1.0184242199796316,ANDHRA PRADESH,VIJAYWADA
2016-12-12,2017-01-24,Anomaly,,Anomaly,0.9998979695949392,ANDHRA PRADESH,HYDERABAD
