<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:f0b994827d283027a44ead718d9c514e810043c9d2c2bd75a636d06ce2840312
size 258131
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO,STATENAME,MANDINAME
2020-01-19,2020-03-02,Anomaly,Anomaly,Anomaly,1.3588001538264325,ANDHRA PRADESH,TIRUPATHI
2020-01-26,2020-03-09,Anomaly,Anomaly,Anomaly,1.3588001538264325,ANDHRA PRADESH,TIRUPATHI
2020-02-02,2020-03-16,Anomaly,Anomaly,Anomaly,1.3588001538264325,ANDHRA PRADESH,TIRUPATHI
2020-03-22,2020-05-04,Anomaly,Anomaly,Anomaly,1.2885269559839192,ANDHRA PRADESH,KARIMNAGAR
2020-03-29,2020-05-11,Anomaly,Anomaly,Anomaly,1.2885269559839192,ANDHRA PRADESH,KARIMNAGAR
2021-01-31,2021-03-15,Anomaly,Anomaly,Anomaly,1.2764166991173769,ANDHRA PRADESH,VIJAYWADA
2021-02-07,2021-03-22,Anomaly,Anomaly,Anomaly,1.2764166991173769,ANDHRA PRADESH,VIJAYWADA
2021-02-14,2021-03-29,Anomaly,Anomaly,Anomaly,1.2764166991173769,ANDHRA PRADESH,VIJAYWADA
2021-02-21,2021-04-05,Anomaly,Anomaly,Anomaly,1.2764166991173769,ANDHRA PRADESH,VIJAYWADA
2021-02-28,2021-04-12,Anomaly,Anomaly,Anomaly,1.2764166991173769,ANDHRA PRADESH,VIJAYWADA
2021-03-07,2021-04-19,Anomaly,Anomaly,Anomaly,1.2764166991173769,ANDHRA PRADESH,VIJAYWADA
2021-01-17,2021-03-01,Anomaly,Anomaly,Anomaly,1.2722488083790948,ANDHRA PRADESH,HYDERABAD
2021-01-24,2021-03-08,Anomaly,Anomaly,Anomaly,1.2722488083790948,ANDHRA PRADESH,HYDERABAD
2019-10-06,2019-11-18,Anomaly,Anomaly,Anomaly,1.2528611010721598,ANDHRA PRADESH,VISAKHAPATNAM
2019-10-13,2019-11-25,Anomaly,Anomaly,Anomaly,1.2528611010721598,ANDHRA PRADESH,VISAKHAPATNAM
2019-10-20,2019-12-02,Anomaly,Anomaly,Anomaly,1.2528611010721598,ANDHRA PRADESH,VISAKHAPATNAM
2021-02-07,2021-03-22,Anomaly,Anomaly,Anomaly,1.2498656058468176,ANDHRA PRADESH,HYDERABAD
2020-03-15,2020-04-27,Anomaly,Anomaly,Anomaly,1.2425978060382488,ANDHRA PRADESH,VISAKHAPATNAM
2020-03-22,2020-05-04,Anomaly,Anomaly,Anomaly,1.2425978060382488,ANDHRA PRADESH,VISAKHAPATNAM
2020-03-29,2020-05-11,Anomaly,Anomaly,Anomaly,1.2425978060382488,ANDHRA PRADESH,VISAKHAPATNAM
2020-03-29,2020-05-11,Anomaly,Anomaly,Anomaly,1.237977335491858,ANDHRA PRADESH,TIRUPATHI
2021-01-03,2021-02-15,Anomaly,Anomaly,Anomaly,1.2333384790138364,ANDHRA PRADESH,VIJAYWADA
2021-01-10,2021-02-22,Anomaly,Anomaly,Anomaly,1.2299505125239942,ANDHRA PRADESH,VIJAYWADA
2021-01-31,2021-03-15,Anomaly,Anomaly,Anomaly,1.223555415217477,ANDHRA PRADESH,HYDERABAD
2021-01-17,2021-03-01,Anomaly,Anomaly,Anomaly,1.201081145506709,ANDHRA PRADESH,VIJAYWADA
2019-10-20,2019-12-02,Anomaly,Anomaly,Anomaly,1.1805806529333815,ODISHA,BERHAMPUR
2019-10-27,2019-12-09,Anomaly,Anomaly,Anomaly,1.1554271747583602,ANDHRA PRADESH,VISAKHAPATNAM
2020-08-16,2020-09-28,Anomaly,Anomaly,Anomaly,1.142748309684792,ANDHRA PRADESH,KARIMNAGAR
2020-08-23,2020-10-05,Anomaly,Anomaly,Anomaly,1.142748309684792,ANDHRA PRADESH,KARIMNAGAR
2020-02-23,2020-04-06,Anomaly,Anomaly,Anomaly,1.142748309684792,ANDHRA PRADESH,TIRUPATHI
2020-03-01,2020-04-13,Anomaly,Anomaly,Anomaly,1.142748309684792,ANDHRA PRADESH,TIRUPATHI
2020-03-22,2020-05-04,Anomaly,Anomaly,Anomaly,1.142748309684792,ANDHRA PRADESH,TIRUPATHI
2019-12-15,2020-01-27,Anomaly,Anomaly,Anomaly,1.1381767897032231,ANDHRA PRADESH,VIJAYWADA
2020-04-05,2020-05-18,Anomaly,Anomaly,Anomaly,1.1362603399690938,ANDHRA PRADESH,KARIMNAGAR
2020-05-03,2020-06-15,Anomaly,Anomaly,Anomaly,1.135032879920728,ANDHRA PRADESH,VISAKHAPATNAM
2020-05-10,2020-06-22,Anomaly,Anomaly,Anomaly,1.135032879920728,ANDHRA PRADESH,VISAKHAPATNAM
2020-05-17,2020-06-29,Anomaly,Anomaly,Anomaly,1.135032879920728,ANDHRA PRADESH,VISAKHAPATNAM
2019-04-21,2019-06-03,Anomaly,Anomaly,Anomaly,1.1331822423676845,ANDHRA PRADESH,VISAKHAPATNAM
2019-04-28,2019-06-10,Anomaly,Anomaly,Anomaly,1.1331822423676845,ANDHRA PRADESH,VISAKHAPATNAM
2019-05-05,2019-06-17,Anomaly,Anomaly,Anomaly,1.1331822423676845,ANDHRA PRADESH,VISAKHAPATNAM
2019-04-14,2019-05-27,Anomaly,Anomaly,Anomaly,1.1331822423676845,ODISHA,BALASORE
2019-04-21,2019-06-03,Anomaly,Anomaly,Anomaly,1.1331822423676845,ODISHA,BALASORE
2019-11-03,2019-12-16,Anomaly,Anomaly,Anomaly,1.1303119226171068,ANDHRA PRADESH,VISAKHAPATNAM
2019-06-02,2019-07-15,Anomaly,Anomaly,Anomaly,1.1280605050634531,ANDHRA PRADESH,VIJAYWADA
2019-06-09,2019-07-22,Anomaly,Anomaly,Anomaly,1.1280605050634531,ANDHRA PRADESH,VIJAYWADA
2019-06-16,2019-07-29,Anomaly,Anomaly,Anomaly,1.1280605050634531,ANDHRA PRADESH,VIJAYWADA
2019-06-23,2019-08-05,Anomaly,Anomaly,Anomaly,1.1280605050634531,ANDHRA PRADESH,VIJAYWADA
2019-06-30,2019-08-12,Anomaly,Anomaly,Anomaly,1.1280605050634531,ANDHRA PRADESH,VIJAYWADA
2019-07-07,2019-08-19,Anomaly,Anomaly,Anomaly,1.1280605050634531,ANDHRA PRADESH,VIJAYWADA
2019-07-14,2019-08-26,Anomaly,Anomaly,Anomaly,1.1280605050634531,ANDHRA PRADESH,VIJAYWADA
2019-07-28,2019-09-09,Anomaly,Anomaly,Anomaly,1.1218144128764784,ANDHRA PRADESH,VIJAYWADA
2019-08-11,2019-09-23,Anomaly,Anomaly,Anomaly,1.1218144128764784,ANDHRA PRADESH,VIJAYWADA
2019-08-18,2019-09-30,Anomaly,Anomaly,Anomaly,1.1218144128764784,ANDHRA PRADESH,VIJAYWADA
2019-12-22,2020-02-03,Anomaly,Anomaly,Anomaly,1.1144672429955214,ANDHRA PRADESH,VIJAYWADA
2019-10-13,2019-11-25,Anomaly,Anomaly,Anomaly,1.1109876680368849,ANDHRA PRADESH,VIJAYWADA
2019-12-22,2020-02-03,Anomaly,Anomaly,Anomaly,1.1109876680368849,ODISHA,CUTTACK
2019-08-25,2019-10-07,Anomaly,Anomaly,Anomaly,1.1083002047946031,ANDHRA PRADESH,VIJAYWADA
2019-12-08,2020-01-20,Anomaly,Anomaly,Anomaly,1.1062652909264972,ANDHRA PRADESH,VIJAYWADA
2019-11-10,2019-12-23,Anomaly,Anomaly,Anomaly,1.0946216187769708,ANDHRA PRADESH,VISAKHAPATNAM
2019-11-17,2019-12-30,Anomaly,Anomaly,Anomaly,1.0946216187769708,ANDHRA PRADESH,VISAKHAPATNAM
2019-04-28,2019-06-10,Anomaly,Anomaly,Anomaly,1.091961584002105,ODISHA,CUTTACK
2019-05-05,2019-06-17,Anomaly,Anomaly,Anomaly,1.091961584002105,ODISHA,CUTTACK
2019-05-12,2019-06-24,Anomaly,Anomaly,Anomaly,1.091961584002105,ODISHA,CUTTACK
2019-12-29,2020-02-10,Anomaly,Anomaly,Anomaly,1.0917253341495765,ANDHRA PRADESH,VIJAYWADA
2020-08-09,2020-09-21,Anomaly,Anomaly,Anomaly,1.09080992637033,ANDHRA PRADESH,KARIMNAGAR
2020-01-05,2020-02-17,Anomaly,Anomaly,Anomaly,1.0907989092010908,ANDHRA PRADESH,VIJAYWADA
2019-05-19,2019-07-01,Anomaly,Anomaly,Anomaly,1.0896038969362902,ODISHA,BALASORE
2019-05-26,2019-07-08,Anomaly,Anomaly,Anomaly,1.0896038969362902,ODISHA,BALASORE
2019-05-05,2019-06-17,Anomaly,Anomaly,Anomaly,1.0896038969362902,ODISHA,BHUBANESHWAR
2019-05-12,2019-06-24,Anomaly,Anomaly,Anomaly,1.0896038969362902,ODISHA,BHUBANESHWAR
2019-10-06,2019-11-18,Anomaly,Anomaly,Anomaly,1.0887679146761469,ANDHRA PRADESH,VIJAYWADA
2019-07-21,2019-09-02,Anomaly,Anomaly,Anomaly,1.0873640794900636,ANDHRA PRADESH,VIJAYWADA
2020-10-11,2020-11-23,Anomaly,Anomaly,Anomaly,1.0868620119989567,ANDHRA PRADESH,TIRUPATHI
2020-10-18,2020-11-30,Anomaly,Anomaly,Anomaly,1.0868620119989567,ANDHRA PRADESH,TIRUPATHI
2020-10-25,2020-12-07,Anomaly,Anomaly,Anomaly,1.0868620119989567,ANDHRA PRADESH,TIRUPATHI
2020-11-01,2020-12-14,Anomaly,Anomaly,Anomaly,1.0868620119989567,ANDHRA PRADESH,TIRUPATHI
2020-11-08,2020-12-21,Anomaly,Anomaly,Anomaly,1.0868620119989567,ANDHRA PRADESH,TIRUPATHI
2020-11-15,2020-12-28,Anomaly,Anomaly,Anomaly,1.0868620119989567,ANDHRA PRADESH,TIRUPATHI
2019-10-27,2019-12-09,Anomaly,Anomaly,Anomaly,1.0868383871318334,ANDHRA PRADESH,VIJAYWADA
2019-12-01,2020-01-13,Anomaly,Anomaly,Anomaly,1.08499095840868,ANDHRA PRADESH,VIJAYWADA
2020-04-19,2020-06-01,Anomaly,Anomaly,Anomaly,1.0832430630780767,ANDHRA PRADESH,TIRUPATHI
2020-04-26,2020-06-08,Anomaly,Anomaly,Anomaly,1.0832430630780767,ANDHRA PRADESH,TIRUPATHI
2020-05-03,2020-06-15,Anomaly,Anomaly,Anomaly,1.0832430630780767,ANDHRA PRADESH,TIRUPATHI
2019-11-10,2019-12-23,Anomaly,Anomaly,Anomaly,1.0768047467311284,ODISHA,BERHAMPUR
2019-11-17,2019-12-30,Anomaly,Anomaly,Anomaly,1.0768047467311284,ODISHA,BERHAMPUR
2019-05-05,2019-06-17,Anomaly,Anomaly,Anomaly,1.0758131882040247,ODISHA,BALASORE
2019-11-03,2019-12-16,Anomaly,Anomaly,Anomaly,1.07515320933233,ANDHRA PRADESH,VIJAYWADA
2019-11-10,2019-12-23,Anomaly,Anomaly,Anomaly,1.07515320933233,ANDHRA PRADESH,VIJAYWADA
2020-01-12,2020-02-24,Anomaly,Anomaly,Anomaly,1.0692010692010692,ANDHRA PRADESH,VIJAYWADA
2019-09-22,2019-11-04,Anomaly,Anomaly,Anomaly,1.0688426617630158,ANDHRA PRADESH,VIJAYWADA
2020-02-23,2020-04-06,Anomaly,Anomaly,Anomaly,1.0647162299787056,ANDHRA PRADESH,VIJAYWADA
2020-03-01,2020-04-13,Anomaly,Anomaly,Anomaly,1.0647162299787056,ANDHRA PRADESH,VIJAYWADA
2020-03-08,2020-04-20,Anomaly,Anomaly,Anomaly,1.0647162299787056,ANDHRA PRADESH,VIJAYWADA
2020-03-15,2020-04-27,Anomaly,Anomaly,Anomaly,1.0647162299787056,ANDHRA PRADESH,VIJAYWADA
