<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:4d1f9ca0a44199e06afbca034ee68f7f80e4d2b22262978859df2671cd3b4137
size 3510
=======
DATE,VOLATILITY,VOLATILITY_SAMEMONTH,VOLATILITY_LASTMONTH,VOLATILITY_LASTYEAR,VOLATILITY_SUM,PRICE_SAMEMONTH,PRICE_LASTMONTH,PRICE_LASTYEAR,PRICE_SUM,SUM
2016-01-01,0.0251572644598515,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-02-01,0.0078826846044491,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-03-01,0.0104885023419459,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-04-01,0.0345755222703362,0.0,1.0,0.0,1.0,0,0,0,0,1.0
2016-05-01,0.0307328460734152,1.0,1.0,0.0,2.0,0,0,0,0,2.0
2016-06-01,0.0076527424996609,1.0,1.0,0.0,2.0,0,0,0,0,2.0
2016-07-01,0.0040123392588637,1.0,1.0,0.0,2.0,0,0,0,0,2.0
2016-08-01,0.0125417322549329,1.0,2.0,0.0,3.0,0,0,0,0,3.0
2016-09-01,0.0052868972732158,1.0,2.0,0.0,3.0,0,0,0,0,3.0
2016-10-01,0.0105724494698494,1.0,2.0,0.0,3.0,0,0,0,0,3.0
2016-11-01,0.0,1.0,2.0,0.0,3.0,0,0,0,0,3.0
2016-12-01,0.0268779547348432,1.0,3.0,0.0,4.0,0,0,0,0,4.0
2017-01-01,0.0137064543510029,1.0,3.0,0.0,4.0,0,0,0,0,4.0
2017-02-01,0.0073800594450895,1.0,3.0,0.0,4.0,0,0,0,0,4.0
2017-03-01,0.0080102881254248,1.0,3.0,0.0,4.0,0,0,0,0,4.0
2017-04-01,0.024375532320161,1.0,3.0,1.0,5.0,0,0,0,0,5.0
2017-05-01,0.0337283540290241,0.0,4.0,1.0,5.0,0,0,1,1,6.0
2017-06-01,0.0,0.0,4.0,1.0,5.0,0,0,4,4,9.0
2017-07-01,0.0,0.0,4.0,1.0,5.0,0,0,8,8,13.0
2017-08-01,0.0,0.0,3.0,1.0,4.0,0,0,13,13,17.0
2017-09-01,0.0,0.0,3.0,1.0,4.0,0,0,17,17,21.0
2017-10-01,0.0199341971493969,0.0,4.0,1.0,5.0,0,0,18,18,23.0
2017-11-01,0.0,0.0,4.0,1.0,5.0,0,0,18,18,23.0
2017-12-01,0.0,0.0,3.0,1.0,4.0,1,0,18,19,23.0
2018-01-01,0.0103775632460535,1.0,3.0,1.0,5.0,1,2,19,22,27.0
2018-02-01,0.0,1.0,3.0,1.0,5.0,1,2,14,17,22.0
2018-03-01,0.0,1.0,3.0,1.0,5.0,1,2,12,15,20.0
2018-04-01,0.0,1.0,2.0,0.0,3.0,0,2,7,9,12.0
2018-05-01,0.0,1.0,1.0,0.0,2.0,0,0,3,3,5.0
2018-06-01,0.0,1.0,1.0,0.0,2.0,0,0,0,0,2.0
2018-07-01,0.0,1.0,1.0,0.0,2.0,0,0,0,0,2.0
2018-08-01,0.0,1.0,1.0,0.0,2.0,0,0,0,0,2.0
2018-09-01,0.0,1.0,1.0,0.0,2.0,0,0,0,0,2.0
2018-10-01,0.019256104395629,1.0,1.0,0.0,2.0,0,2,0,2,4.0
2018-11-01,0.0146728653595916,1.0,1.0,0.0,2.0,0,2,0,2,4.0
2018-12-01,0.0,1.0,1.0,0.0,2.0,0,2,0,2,4.0
2019-01-01,0.0,0.0,1.0,0.0,1.0,0,2,0,2,3.0
2019-02-01,0.0,0.0,1.0,0.0,1.0,0,2,0,2,3.0
2019-03-01,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1.0
2019-04-01,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1.0
2019-05-01,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1.0
2019-06-01,0.0188689450367658,0.0,1.0,0.0,1.0,0,0,0,0,1.0
2019-07-01,0.0270597793861957,0.0,1.0,1.0,2.0,0,0,0,0,2.0
2019-08-01,0.0,0.0,1.0,1.0,2.0,0,0,0,0,2.0
2019-09-01,0.0,0.0,1.0,1.0,2.0,0,0,0,0,2.0
2019-10-01,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1.0
2019-11-01,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1.0
2019-12-01,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1.0
2020-01-01,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1.0
2020-02-01,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1.0
2020-03-01,0.0109729768627059,0.0,0.0,1.0,1.0,0,0,0,0,1.0
2020-04-01,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1.0
2020-05-01,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1.0
2020-06-01,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1.0
2020-07-01,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2020-08-01,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2020-09-01,0.0118043654634734,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2020-10-01,0.0236081775515285,0.0,0.0,1.0,1.0,0,0,0,0,1.0
2020-11-01,0.0713785220175088,1.0,1.0,2.0,4.0,0,0,0,0,4.0
2020-12-01,0.0054129998252124,1.0,1.0,2.0,4.0,0,0,0,0,4.0
2021-01-01,0.0064721227554866,1.0,1.0,2.0,4.0,0,0,0,0,4.0
2021-02-01,0.0478774752852827,1.0,1.0,3.0,5.0,0,0,0,0,5.0
2021-03-01,0.0026835430185583,1.0,1.0,3.0,5.0,0,0,0,0,5.0
2021-04-01,0.007234739330739,1.0,1.0,3.0,5.0,0,0,0,0,5.0
2021-05-01,0.0029660908807538,1.0,1.0,3.0,5.0,0,0,0,0,5.0
2021-06-01,0.0005896572981246,1.0,1.0,3.0,5.0,0,0,0,0,5.0
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
