<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:d3c35498a7c7468892b073802ca5cc2476bb0703687b136dd1be56e16586ea1f
size 3484
=======
DATE,VOLATILITY,VOLATILITY_SAMEMONTH,VOLATILITY_LASTMONTH,VOLATILITY_LASTYEAR,VOLATILITY_SUM,PRICE_SAMEMONTH,PRICE_LASTMONTH,PRICE_LASTYEAR,PRICE_SUM,SUM
2016-01-01,0.0372160830047468,1.0,0.0,0.0,1.0,0,0,0,0,1.0
2016-02-01,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1.0
2016-03-01,0.0091286849470673,2.0,0.0,0.0,2.0,0,0,0,0,2.0
2016-04-01,0.0336455765138134,2.0,1.0,0.0,3.0,0,0,0,0,3.0
2016-05-01,0.024761651264876,3.0,1.0,0.0,4.0,0,0,0,0,4.0
2016-06-01,0.0362597587335881,4.0,2.0,0.0,6.0,0,0,0,0,6.0
2016-07-01,0.0,4.0,2.0,0.0,6.0,0,0,0,0,6.0
2016-08-01,0.0174790595400176,4.0,3.0,0.0,7.0,0,0,0,0,7.0
2016-09-01,0.0,4.0,3.0,0.0,7.0,0,0,0,0,7.0
2016-10-01,0.0246600548237073,4.0,3.0,0.0,7.0,0,0,0,0,7.0
2016-11-01,0.0,4.0,3.0,0.0,7.0,0,0,0,0,7.0
2016-12-01,0.0393009304947745,4.0,4.0,0.0,8.0,0,0,0,0,8.0
2017-01-01,0.0,3.0,4.0,0.0,7.0,0,0,0,0,7.0
2017-02-01,0.0,3.0,4.0,0.0,7.0,0,0,0,0,7.0
2017-03-01,0.0138501601065423,2.0,4.0,1.0,7.0,0,0,0,0,7.0
2017-04-01,0.0,2.0,3.0,1.0,6.0,0,0,0,0,6.0
2017-05-01,0.0225704436780056,1.0,3.0,1.0,5.0,0,0,0,0,5.0
2017-06-01,0.0250138604489838,0.0,2.0,2.0,4.0,0,0,1,1,5.0
2017-07-01,0.0269503977433376,0.0,2.0,2.0,4.0,0,0,5,5,9.0
2017-08-01,0.0,0.0,1.0,2.0,3.0,0,0,10,10,13.0
2017-09-01,0.0,0.0,1.0,2.0,3.0,0,0,14,14,17.0
2017-10-01,0.014023261666234,0.0,1.0,2.0,3.0,0,0,17,17,20.0
2017-11-01,0.02790798027304,0.0,1.0,2.0,3.0,0,0,15,15,18.0
2017-12-01,0.0,0.0,0.0,2.0,2.0,0,0,14,14,16.0
2018-01-01,0.0,0.0,0.0,2.0,2.0,0,0,12,12,14.0
2018-02-01,0.0,0.0,0.0,2.0,2.0,0,0,7,7,9.0
2018-03-01,0.0,0.0,0.0,1.0,1.0,0,0,6,6,7.0
2018-04-01,0.0,0.0,0.0,1.0,1.0,0,0,3,3,4.0
2018-05-01,0.0119751307957348,0.0,0.0,1.0,1.0,0,0,2,2,3.0
2018-06-01,0.0362730170533222,1.0,1.0,1.0,3.0,0,0,0,0,3.0
2018-07-01,0.0,1.0,1.0,1.0,3.0,0,0,0,0,3.0
2018-08-01,0.0,1.0,1.0,1.0,3.0,0,0,0,0,3.0
2018-09-01,0.0,1.0,1.0,1.0,3.0,0,0,0,0,3.0
2018-10-01,0.0129644583525083,1.0,1.0,1.0,3.0,0,0,0,0,3.0
2018-11-01,0.0,1.0,1.0,1.0,3.0,0,0,0,0,3.0
