<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:82540d99761134af34d1982dff57d47fe2a4d9f489182ea9fbd352865394375c
size 3485
=======
DATE,VOLATILITY,VOLATILITY_SAMEMONTH,VOLATILITY_LASTMONTH,VOLATILITY_LASTYEAR,VOLATILITY_SUM,PRICE_SAMEMONTH,PRICE_LASTMONTH,PRICE_LASTYEAR,PRICE_SUM,SUM
2016-01-01,0.0234143843090199,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-02-01,0.0075275351686194,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-03-01,0.0100161387982166,1.0,0.0,0.0,1.0,0,0,0,0,1.0
2016-04-01,0.0306484452369293,1.0,1.0,0.0,2.0,0,0,0,0,2.0
2016-05-01,0.0294874627684795,2.0,1.0,0.0,3.0,0,0,0,0,3.0
2016-06-01,0.0073530267359666,2.0,1.0,0.0,3.0,0,0,0,0,3.0
2016-07-01,0.0038578268153547,2.0,1.0,0.0,3.0,0,0,0,0,3.0
2016-08-01,0.0120504175541288,2.0,1.0,0.0,3.0,0,0,0,0,3.0
2016-09-01,0.0050668136679478,2.0,1.0,0.0,3.0,0,0,0,0,3.0
2016-10-01,0.0101289502363374,2.0,1.0,0.0,3.0,0,0,0,0,3.0
2016-11-01,0.0,2.0,1.0,0.0,3.0,0,0,0,0,3.0
2016-12-01,0.0256972037710546,2.0,2.0,0.0,4.0,0,0,0,0,4.0
2017-01-01,0.0130620153951671,2.0,2.0,0.0,4.0,0,0,0,0,4.0
2017-02-01,0.0070272279178342,2.0,2.0,0.0,4.0,0,0,0,0,4.0
2017-03-01,0.0076246997218717,1.0,2.0,0.0,3.0,0,0,0,0,3.0
2017-04-01,0.0231485759953207,1.0,2.0,1.0,4.0,0,0,0,0,4.0
2017-05-01,0.031937979072004,0.0,3.0,1.0,4.0,0,0,0,0,4.0
2017-06-01,0.0,0.0,3.0,1.0,4.0,0,0,0,0,4.0
2017-07-01,0.0,0.0,3.0,1.0,4.0,0,0,3,3,7.0
2017-08-01,0.0,0.0,3.0,1.0,4.0,0,0,8,8,12.0
2017-09-01,0.0,0.0,3.0,1.0,4.0,0,0,12,12,16.0
2017-10-01,0.0188260797944095,0.0,3.0,1.0,4.0,0,0,15,15,19.0
2017-11-01,0.0,0.0,3.0,1.0,4.0,0,0,14,14,18.0
2017-12-01,0.0,0.0,2.0,1.0,3.0,0,0,12,12,15.0
2018-01-01,0.0097686589041715,1.0,2.0,1.0,4.0,0,0,8,8,12.0
2018-02-01,0.0,1.0,2.0,1.0,4.0,0,0,3,3,7.0
2018-03-01,0.0,1.0,2.0,1.0,4.0,0,0,2,2,6.0
2018-04-01,0.0,1.0,1.0,0.0,2.0,0,0,1,1,3.0
2018-05-01,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1.0
2018-06-01,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1.0
