<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:a06a7f9db2b940c56a8e45380c3f593fe7fc73dfeb194e9bd8537bb735b239ee
size 94443
=======
DATE,ARRIVAL,MEAN,STD
2016-01-01,310.0,310.0,0.0
2016-01-02,320.0,320.0,0.0
2016-01-03,312.6666666506667,312.6666666506667,0.0
2016-01-04,300.0,300.0,0.0
2016-01-05,285.0,285.0,0.0
2016-01-06,310.0,310.0,0.0
2016-01-07,285.0,285.0,0.0
2016-01-08,275.0,275.0,0.0
2016-01-09,290.0,290.0,0.0
2016-01-10,300.0,300.0,0.0
2016-01-11,310.0,310.0,0.0
2016-01-12,320.0,320.0,0.0
2016-01-13,285.0,285.0,0.0
2016-01-14,300.0,300.0,0.0
2016-01-15,310.0,310.0,0.0
2016-01-16,400.0,400.0,0.0
2016-01-17,360.0,360.0,0.0
2016-01-18,320.0,320.0,0.0
2016-01-19,280.0,280.0,0.0
2016-01-20,260.0,260.0,0.0
2016-01-21,250.0,250.0,0.0
2016-01-22,300.0,300.0,0.0
2016-01-23,310.0,310.0,0.0
2016-01-24,315.0,315.0,0.0
2016-01-25,320.0,320.0,0.0
2016-01-26,335.0,335.0,0.0
2016-01-27,350.0,350.0,0.0
2016-01-28,280.0,280.0,0.0
2016-01-29,300.0,300.0,0.0
2016-01-30,310.0,310.0,0.0
2016-01-31,295.0,295.0,0.0
2016-02-01,280.0,280.0,0.0
2016-02-02,300.0,300.0,0.0
2016-02-03,260.0,260.0,0.0
2016-02-04,270.0,270.0,0.0
2016-02-05,255.0,255.0,0.0
2016-02-06,265.0,265.0,0.0
2016-02-07,257.5,257.5,0.0
2016-02-08,250.0,250.0,0.0
2016-02-09,300.0,300.0,0.0
2016-02-10,280.0,280.0,0.0
2016-02-11,320.0,320.0,0.0
2016-02-12,285.0,285.0,0.0
2016-02-13,330.0,330.0,0.0
2016-02-14,315.0,315.0,0.0
2016-02-15,300.0,300.0,0.0
2016-02-16,296.47058821038064,296.47058821038064,0.0
2016-02-17,300.0,300.0,0.0
2016-02-18,310.0,310.0,0.0
2016-02-19,320.0,320.0,0.0
2016-02-20,330.0,330.0,0.0
2016-02-21,332.2666666593067,332.2666666593067,0.0
2016-02-22,310.0,310.0,0.0
2016-02-23,70.0,70.0,0.0
2016-02-24,250.0,250.0,0.0
2016-02-25,260.0,260.0,0.0
2016-02-26,240.0,240.0,0.0
2016-02-27,220.0,220.0,0.0
