<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:547aafc6a86a65b2c159de80f45f407f0d30a187f47596fe9828f8d0c7bb05d4
size 125745
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achnera,01/11/2017,1,Tomato,2400,2600,2450,
,03/11/2017,1,Tomato,2150,2300,2200,
,04/11/2017,1,Tomato,2600,2700,2650,
,05/11/2017,0.8,Tomato,2550,2700,2600,
,06/11/2017,0.8,Tomato,2400,2600,2450,
,07/11/2017,1,Tomato,2500,2600,2550,
,08/11/2017,0.8,Tomato,2400,2550,2450,
,10/11/2017,1,Tomato,2550,2650,2600,
,11/11/2017,0.5,Tomato,2800,3300,3200,
,12/11/2017,0.5,Tomato,3100,3300,3200,
,13/11/2017,0.5,Tomato,3100,3300,3150,
,14/11/2017,0.5,Tomato,3000,3200,3050,
,15/11/2017,0.5,Tomato,2900,3150,3000,
,17/11/2017,1,Tomato,3150,3300,3200,
,18/11/2017,0.5,Tomato,3150,3400,3200,
,19/11/2017,0.7,Tomato,3150,3300,3200,
,20/11/2017,0.5,Tomato,3200,3300,3200,
,21/11/2017,0.5,Tomato,3000,3300,3150,
,24/11/2017,0.5,Tomato,3000,3300,3150,
,25/11/2017,0.8,Tomato,3400,3600,3500,
Agra,02/11/2017,145,Hybrid,3100,3250,3180,
,03/11/2017,175,Hybrid,2900,3080,3000,
,04/11/2017,150,Hybrid,2900,3100,3050,
,06/11/2017,135,Hybrid,2900,3150,3075,
,07/11/2017,160,Hybrid,2850,3100,3040,
,08/11/2017,165,Hybrid,2700,3050,2950,
,09/11/2017,154,Hybrid,2900,3150,3060,
,10/11/2017,169,Hybrid,2900,3100,3000,
,11/11/2017,157,Hybrid,2800,3100,2950,
,12/11/2017,145,Hybrid,2900,3350,3050,
,13/11/2017,142,Hybrid,2900,3100,3000,
,14/11/2017,110,Hybrid,2950,3120,3040,
,15/11/2017,100,Hybrid,2950,3150,3050,
,16/11/2017,88,Hybrid,3000,3150,3080,
,17/11/2017,85,Hybrid,2900,3150,3055,
,18/11/2017,74,Hybrid,3000,3180,3100,
,20/11/2017,69,Hybrid,2800,2950,2880,
,21/11/2017,60,Hybrid,2800,2950,2890,
,23/11/2017,75,Hybrid,2600,2910,2870,
,24/11/2017,61, ,NR,NR,NR,
,25/11/2017,58,Hybrid,3100,3250,3180,
,27/11/2017,53,Hybrid,3150,3350,3250,
,29/11/2017,45,Hybrid,3550,3800,3650,
,30/11/2017,60,Hybrid,3750,3900,3820,
Ahirora,16/11/2017,0.1,Deshi,500,1000,600,
,18/11/2017,0.1,Deshi,2800,3200,3000,
,19/11/2017,0.9,Deshi,2000,2600,2500,
,21/11/2017,0.7,Deshi,1500,2000,1800,
,25/11/2017,2.6,Deshi,2000,2400,2200,
,27/11/2017,0.5,Deshi,2000,2500,2200,
,28/11/2017,0.3,Deshi,1500,2000,1600,
Ajuha,01/11/2017,5,Deshi,2650,2750,2700,
,02/11/2017,3,Deshi,2650,2750,2700,
,04/11/2017,6,Deshi,2700,2800,2750,
,05/11/2017,7,Deshi,2700,2800,2750,
,06/11/2017,5.6,Deshi,2650,2750,2700,
,07/11/2017,4.6,Deshi,2750,2850,2800,
,08/11/2017,5,Deshi,2750,2850,2800,
,09/11/2017,6,Deshi,2800,2900,2850,
,11/11/2017,6.4,Deshi,3250,3350,3300,
,12/11/2017,8,Deshi,3300,3400,3350,
,13/11/2017,7,Deshi,3300,3370,3350,
,14/11/2017,7.3,Deshi,3250,3350,3300,
,15/11/2017,6.1,Other,3200,3300,3250,
,16/11/2017,6.6,Other,3150,3250,3200,
,18/11/2017,4.6,Deshi,3150,3250,3200,
,19/11/2017,4,Other,3150,3250,3200,
,20/11/2017,4.7,Other,3150,3250,3200,
,21/11/2017,6,Other,3150,3250,3200,
,22/11/2017,7,Tomato,3100,3200,3150,
,23/11/2017,7.2,Tomato,3110,3200,3150,
,25/11/2017,5.3,Tomato,3150,3250,3200,
,26/11/2017,5,Tomato,3150,3250,3200,
,27/11/2017,4.6,Tomato,3100,3200,3150,
,28/11/2017,5.7,Tomato,3200,3300,3250,
,29/11/2017,6,Tomato,3250,3350,3300,
,30/11/2017,5.3,Tomato,3250,3350,3300,
Akbarpur,01/11/2017,1.8,Tomato,3375,3425,3400,
,02/11/2017,2.2,Tomato,3375,3425,3400,
,03/11/2017,1.8,Tomato,3400,3450,3425,
,04/11/2017,1.5,Tomato,3425,3475,3450,
,05/11/2017,1.6,Tomato,3425,3475,3450,
,06/11/2017,1.8,Tomato,3400,3450,3425,
,08/11/2017,1.4,Tomato,3425,3475,3450,
,09/11/2017,1.2,Tomato,3450,3500,3475,
,10/11/2017,1.6,Tomato,3475,3525,3500,
,11/11/2017,1.4,Tomato,3475,3525,3500,
,12/11/2017,1.2,Tomato,3525,3575,3550,
,13/11/2017,1.8,Tomato,3225,3275,3250,
,15/11/2017,1.5,Tomato,3475,3525,3500,
,16/11/2017,1.2,Tomato,3525,3575,3550,
,17/11/2017,1.6,Tomato,3525,3575,3550,
,18/11/2017,1.5, ,NR,NR,NR,
,19/11/2017,1.2, ,NR,NR,NR,
,20/11/2017,1.4,Tomato,3575,3625,3600,
,22/11/2017,1.2,Tomato,3575,3625,3600,
,23/11/2017,1.5, ,NR,NR,NR,
,24/11/2017,1.4, ,NR,NR,NR,
,25/11/2017,1.2, ,NR,NR,NR,
,26/11/2017,1, ,NR,NR,NR,
,27/11/2017,1.4, ,NR,NR,NR,
,29/11/2017,1.2, ,NR,NR,NR,
,30/11/2017,1.6,Tomato,3475,3525,3500,
Aligarh,02/11/2017,50,Deshi,2600,2700,2650,
,03/11/2017,50,Deshi,2550,2650,2600,
,06/11/2017,50,Deshi,2650,2750,2700,
,07/11/2017,60,Deshi,2700,2800,2750,
,08/11/2017,60,Deshi,2650,2750,2700,
,09/11/2017,50,Deshi,2700,2800,2750,
,10/11/2017,40,Deshi,2750,2850,2800,
,11/11/2017,50,Deshi,2700,2800,2750,
,13/11/2017,40,Deshi,2950,3050,3000,
,14/11/2017,30,Deshi,3000,3100,3050,
,15/11/2017,50,Deshi,2850,2950,2900,
,16/11/2017,30,Deshi,3050,3150,3100,
,17/11/2017,40,Deshi,2950,3050,3000,
,18/11/2017,30,Deshi,3000,3100,3050,
,20/11/2017,20,Deshi,3050,3150,3100,
,21/11/2017,20,Deshi,3100,3200,3150,
,22/11/2017,25,Deshi,3250,3350,3300,
,23/11/2017,30,Deshi,3200,3300,3250,
,24/11/2017,25,Deshi,3400,3500,3450,
,25/11/2017,20,Deshi,3750,3850,3800,
,27/11/2017,15, ,NR,NR,NR,
,28/11/2017,25, ,NR,NR,NR,
,29/11/2017,30, ,NR,NR,NR,
Allahabad,01/11/2017,60,Deshi,2800,3100,2950,
,02/11/2017,70,Deshi,2800,3100,2960,
,03/11/2017,75,Deshi,2900,3150,3000,
,04/11/2017,60,Deshi,2900,3160,3000,
,06/11/2017,70,Deshi,2900,3160,3050,
,09/11/2017,60,Deshi,2900,3300,3200,
,10/11/2017,70,Deshi,2900,3300,3200,
,11/11/2017,100,Deshi,3200,3500,3350,
,13/11/2017,125,Deshi,3200,3500,3350,
,14/11/2017,80,Deshi,3200,3500,3360,
,18/11/2017,25,Deshi,2900,3500,3300,
,20/11/2017,60,Deshi,2900,3500,3300,
,21/11/2017,35,Deshi,2900,3500,3300,
,22/11/2017,40,Deshi,2800,3550,3200,
,24/11/2017,35,Deshi,2800,3550,3200,
,25/11/2017,45,Deshi,3000,3700,3500,
,27/11/2017,60,Deshi,3000,3700,3500,
,29/11/2017,20,Deshi,3200,3700,3550,
Amroha,02/11/2017,3,Deshi,800,1200,1000,
,03/11/2017,3,Deshi,800,1200,1000,
,04/11/2017,2.2,Deshi,800,1200,1000,
,05/11/2017,2.2,Deshi,800,1200,1000,
,06/11/2017,2.4,Deshi,800,1200,1000,
,07/11/2017,2.2,Deshi,800,1200,1000,
,08/11/2017,2,Deshi,800,1200,1000,
,09/11/2017,2.5,Deshi,800,1200,1000,
,10/11/2017,2.5,Deshi,800,1200,1000,
,11/11/2017,2,Deshi,800,1200,1100,
,12/11/2017,2.5,Deshi,800,1200,1000,
,13/11/2017,2,Deshi,800,1200,1000,
,14/11/2017,2.5,Deshi,800,1200,1000,
,15/11/2017,2.5,Deshi,800,1200,1000,
,16/11/2017,2.4,Deshi,800,1200,1000,
,17/11/2017,2.2,Deshi,800,1200,1000,
,18/11/2017,2.5,Deshi,2000,3000,2500,
,19/11/2017,2.5,Deshi,2000,3000,2600,
,20/11/2017,2.4,Deshi,2000,3000,2500,
,21/11/2017,2.5,Deshi,2000,3000,2500,
,22/11/2017,2.5,Deshi,2000,3000,2500,
,23/11/2017,3,Deshi,2000,3000,2500,
,24/11/2017,3,Deshi,2000,3000,2500,
,25/11/2017,3.5,Deshi,2000,3000,2600,
,26/11/2017,2.5,Deshi,2000,3000,2500,
,27/11/2017,3,Deshi,2000,3000,2500,
,28/11/2017,3,Deshi,2000,3000,2500,
