<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:178fb1ea218edea6aed7e25fb8c68268c3c15ed0fec9c5803e9e37a11c22ce36
size 201153
=======
DATE,AVG,STD
2010-01-01,1400.0,474.692883171144
2010-01-02,1326.6666666592596,532.2488975057618
2010-01-03,1326.6666666592596,532.2488975057618
2010-01-04,1400.0,474.692883171144
2010-01-05,1546.6666666666667,420.8985098043892
2010-01-06,1553.3333333333333,427.1871824960212
2010-01-07,1553.3333333333333,427.1871824960212
2010-01-08,1553.3333333333333,427.1871824960212
2010-01-09,1553.3333333333333,427.1871824960212
2010-01-10,1553.3333333333333,427.1871824960212
2010-01-11,1553.3333333333333,427.1871824960212
2010-01-12,1553.3333333333333,427.1871824960212
2010-01-13,1553.3333333333333,427.1871824960212
2010-01-14,1553.3333333333333,427.1871824960212
2010-01-15,1553.3333333333333,427.1871824960212
2010-01-16,1553.3333333333333,427.1871824960212
2010-01-17,1553.3333333333333,427.1871824960212
2010-01-18,1553.3333333333333,427.1871824960212
2010-01-19,1393.3333333333333,549.5048275998635
2010-01-20,1393.3333333333333,549.5048275998635
2010-01-21,1406.6666666666667,566.2351298022953
2010-01-22,1406.6666666666667,566.2351298022953
2010-01-23,1406.6666666666667,566.2351298022953
2010-01-24,1406.6666666666667,566.2351298022953
2010-01-25,1406.6666666666667,566.2351298022953
2010-01-26,1406.6666666666667,566.2351298022953
2010-01-27,1406.6666666666667,566.2351298022953
2010-01-28,1406.6666666666667,566.2351298022953
2010-01-29,1406.6666666666667,566.2351298022953
2010-01-30,1406.6666666666667,566.2351298022953
2010-01-31,1406.6666666666667,566.2351298022953
2010-02-01,1406.6666666666667,566.2351298022953
2010-02-02,1386.3814261806983,542.2416774541296
2010-02-03,1385.84461149433,541.4435704556632
2010-02-04,1385.0909090512398,540.3336179343311
2010-02-05,1384.1560644231197,538.9742291026599
2010-02-06,1383.076923045365,537.4290466917205
2010-02-07,1381.891472847449,535.7615840469063
2010-02-08,1380.638888881597,534.0340636721679
2010-02-09,1372.6929133932338,526.3369204578688
2010-02-10,1371.42857145034,524.6313899001578
2010-02-11,1356.8888889230223,514.3906379811025
2010-02-12,1362.4516129459591,516.6774076623402
2010-02-13,1360.7551940996868,514.9617983748276
2010-02-14,1354.8099577040837,511.0318678139031
2010-02-15,1353.5537190347836,510.00777873881646
2010-02-16,1360.0,513.5497379352202
2010-02-17,1346.6666666666667,507.10507348630966
2010-02-18,1351.5646257670417,507.52191119220555
