<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:0f812ac64d6f9f0ecd977a9abb8f496f1942471ff4b32adfffe7cd9ca3be26ef
size 97045
=======
DATE,ARRIVAL,MEAN,STD
2016-01-01,1.1,1.1,0.0
2016-01-02,1.3,1.3,0.0
2016-01-03,1.0,1.0,0.0
2016-01-04,0.95,0.95,0.0
2016-01-05,1.05,1.05,0.0
2016-01-06,1.9,1.9,0.0
2016-01-07,3.05,3.05,0.0
2016-01-08,1.8,1.8,0.0
2016-01-09,1.55,1.55,0.0
2016-01-10,0.9,0.9,0.0
2016-01-11,1.3,1.3,0.0
2016-01-12,1.4,1.4,0.0
2016-01-13,1.6,1.6,0.0
2016-01-14,0.55,0.55,0.0
2016-01-15,1.55,1.55,0.0
2016-01-16,2.3,2.3,0.0
2016-01-17,2.3,2.3,0.0
2016-01-18,1.4,1.4,0.0
2016-01-19,1.4,1.4,0.0
2016-01-20,1.45,1.45,0.0
2016-01-21,0.9,0.9,0.0
2016-01-22,0.20000000000000007,0.20000000000000007,0.0
2016-01-23,0.7,0.7,0.0
2016-01-24,0.6,0.6,0.0
2016-01-25,0.4,0.4,0.0
2016-01-26,0.5,0.5,0.0
2016-01-27,0.35,0.35,0.0
2016-01-28,0.6,0.6,0.0
2016-01-29,0.7,0.7,0.0
2016-01-30,0.85,0.85,0.0
2016-01-31,0.8395833223958415,0.8395833223958415,0.0
2016-02-01,0.8,0.8,0.0
2016-02-02,0.75,0.75,0.0
2016-02-03,0.4,0.4,0.0
2016-02-04,0.3,0.3,0.0
2016-02-05,1.05,1.05,0.0
2016-02-06,0.9,0.9,0.0
2016-02-07,0.95,0.95,0.0
2016-02-08,1.0,1.0,0.0
2016-02-09,1.0,1.0,0.0
2016-02-10,0.65,0.65,0.0
2016-02-11,0.45,0.45,0.0
2016-02-12,1.4,1.4,0.0
2016-02-13,0.75,0.75,0.0
2016-02-14,1.05,1.05,0.0
2016-02-15,0.85,0.85,0.0
2016-02-16,0.6,0.6,0.0
2016-02-17,1.0,1.0,0.0
2016-02-18,0.75,0.75,0.0
2016-02-19,0.5,0.5,0.0
2016-02-20,0.48,0.48,0.0
2016-02-21,0.83,0.83,0.0
2016-02-22,1.3,1.3,0.0
2016-02-23,1.65,1.65,0.0
2016-02-24,1.3,1.3,0.0
2016-02-25,0.75,0.75,0.0
2016-02-26,1.55,1.55,0.0
2016-02-27,2.8,2.8,0.0
2016-02-28,5.550000000000002,5.550000000000002,0.0
2016-02-29,8.3,8.3,0.0
2016-03-01,1.0,1.0,0.0
2016-03-02,1.45,1.45,0.0
2016-03-03,1.2,1.2,0.0
2016-03-04,1.15,1.15,0.0
2016-03-05,1.8,1.8,0.0
2016-03-06,0.85,0.85,0.0
2016-03-07,8.4,8.4,0.0
2016-03-08,2.0,2.0,0.0
2016-03-09,1.1,1.1,0.0
2016-03-10,1.1,1.1,0.0
2016-03-11,1.425,1.425,0.0
2016-03-12,1.75,1.75,0.0
2016-03-13,0.6000000000000001,0.6000000000000001,0.0
2016-03-14,0.7,0.7,0.0
2016-03-15,0.95,0.95,0.0
2016-03-16,0.35,0.35,0.0
2016-03-17,0.5,0.5,0.0
2016-03-18,0.85,0.85,0.0
2016-03-19,0.5,0.5,0.0
2016-03-20,0.7,0.7,0.0
2016-03-21,1.0,1.0,0.0
2016-03-22,0.4,0.4,0.0
2016-03-23,0.4,0.4,0.0
2016-03-24,0.65,0.65,0.0
2016-03-25,0.7,0.7,0.0
2016-03-26,1.2,1.2,0.0
2016-03-27,0.85,0.85,0.0
