<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:7b30f6c21a5d2ea3683cbbf4929df7f183294c79ca25596220ccf579e14970a8
size 34897
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO,STATENAME,MANDINAME
2016-01-01,2016-02-13,,,Anomaly,1.162790697674419,PUNJAB,SANGRUR
2016-01-01,2016-02-13,,,Anomaly,1.4513375070168306,PUNJAB,ZIRA
2016-01-01,2016-02-13,,,Anomaly,2.159090909090909,PUNJAB,BARNALA
2016-01-01,2016-02-13,,,Anomaly,1.867219917012448,PUNJAB,MALERKOTLA
2016-01-01,2016-02-13,,,Anomaly,1.6611295681063123,PUNJAB,AJNALA
2016-01-29,2016-03-12,,,Anomaly,1.680672268907563,UTTAR PRADESH,BASTI
2016-01-29,2016-03-12,,,Anomaly,1.6912990656322042,WEST BENGAL,ULUBERIA
2016-01-29,2016-03-12,,,Anomaly,1.9142857142857144,UTTAR PRADESH,FIROZABAD
2016-02-15,2016-03-29,Anomaly,,Anomaly,1.6611295681063123,PUNJAB,SANGRUR
2016-02-15,2016-03-29,Anomaly,,Normal,1.901743264659271,WEST BENGAL,DURGAPUR
2016-02-15,2016-03-29,Anomaly,,Normal,2.211238852460907,WEST BENGAL,SHEORAPHULY
2016-02-15,2016-03-29,Normal,,Anomaly,1.4245014245014245,PUNJAB,ZIRA
2016-02-15,2016-03-29,Normal,,Anomaly,1.354679802955665,PUNJAB,BARNALA
2016-02-15,2016-03-29,Anomaly,,Normal,1.966717095310136,WEST BENGAL,KATWA
2016-02-15,2016-03-29,Normal,,Anomaly,2.104097452851605,PUNJAB,AJNALA
2016-02-15,2016-03-29,Anomaly,,Anomaly,1.99203187250996,PUNJAB,MALERKOTLA
2016-02-15,2016-03-29,Anomaly,,Normal,1.9203657379941887,WEST BENGAL,KALYANI
2016-02-22,2016-04-05,Anomaly,,Normal,1.4301929625425651,WEST BENGAL,BISHNUPUR(BANKURA)
2016-03-14,2016-04-26,Anomaly,,Normal,1.753607103218646,WEST BENGAL,ULUBERIA
2016-04-04,2016-05-17,Anomaly,,Normal,1.31699974916493,WEST BENGAL,KALYANI
2016-04-04,2016-05-17,Anomaly,,Normal,1.273100616016427,WEST BENGAL,SHEORAPHULY
2016-04-04,2016-05-17,Normal,,Anomaly,3.619909502262444,PUNJAB,MALERKOTLA
2016-04-04,2016-05-17,Anomaly,,Anomaly,2.543150171045969,PUNJAB,ZIRA
2016-04-04,2016-05-17,Normal,,Anomaly,1.88470066518847,PUNJAB,BARNALA
2016-04-04,2016-05-17,Anomaly,,Anomaly,1.745635910224439,PUNJAB,AJNALA
2016-04-11,2016-05-24,Anomaly,,Normal,1.3537469782433522,WEST BENGAL,DURGAPUR
2016-04-11,2016-05-24,Anomaly,,Normal,1.1718131433179304,WEST BENGAL,BISHNUPUR(BANKURA)
2016-04-11,2016-05-24,Normal,,Anomaly,1.2838801711840229,PUNJAB,SANGRUR
2016-04-11,2016-05-24,Anomaly,,Normal,1.176252761862922,WEST BENGAL,KATWA
2016-05-02,2016-06-14,Anomaly,,Normal,1.239173884077282,WEST BENGAL,ULUBERIA
2016-05-23,2016-07-05,Anomaly,,Anomaly,1.5691868758915837,PUNJAB,MALERKOTLA
2016-05-23,2016-07-05,Anomaly,,Anomaly,2.395209580838323,PUNJAB,AJNALA
2016-05-30,2016-07-12,Normal,,Anomaly,1.5691868758915837,PUNJAB,ZIRA
2016-05-30,2016-07-12,Anomaly,,Anomaly,1.373283395755306,PUNJAB,SANGRUR
2016-05-30,2016-07-12,Normal,,Anomaly,1.1987381703470033,PUNJAB,BARNALA
2016-07-11,2016-08-23,Anomaly,,Anomaly,1.2782956058588548,PUNJAB,MALERKOTLA
2016-07-11,2016-08-23,Anomaly,,Anomaly,1.664816870144284,PUNJAB,AJNALA
2016-07-18,2016-08-30,Anomaly,,Normal,1.25,MADHYA PRADESH,SANWER
2016-07-18,2016-08-30,Anomaly,,Anomaly,1.1488511488511488,PUNJAB,ZIRA
2016-07-18,2016-08-30,Anomaly,,Anomaly,1.3981358189081226,PUNJAB,BARNALA
2016-07-18,2016-08-30,Anomaly,,Anomaly,1.2484394506866416,PUNJAB,SANGRUR
2016-08-01,2016-09-13,Anomaly,,Normal,1.2583271650629164,UTTAR PRADESH,FAIZABAD
2016-08-08,2016-09-20,Anomaly,,Normal,1.1037463976945243,NCT OF DELHI,AZADPUR
2016-08-08,2016-09-20,Anomaly,,Normal,1.3331777593500018,UTTAR PRADESH,LUCKNOW
2016-08-15,2016-09-27,Anomaly,,Normal,1.269977101839599,UTTAR PRADESH,LAKHIMPUR
2016-08-29,2016-10-11,Anomaly,,Anomaly,1.7118402282453635,PUNJAB,AJNALA
2016-08-29,2016-10-11,Anomaly,,Anomaly,1.564059900124977,PUNJAB,MALERKOTLA
2016-09-05,2016-10-18,Anomaly,,Anomaly,1.373283395755306,PUNJAB,ZIRA
2016-09-05,2016-10-18,Anomaly,,Anomaly,1.663893510815308,PUNJAB,SANGRUR
2016-09-05,2016-10-18,Anomaly,,Anomaly,1.4519056261343013,PUNJAB,BARNALA
2016-09-19,2016-11-01,Anomaly,,Normal,1.1545293072824157,UTTAR PRADESH,FAIZABAD
2016-09-26,2016-11-08,Anomaly,,Normal,1.1760070052539404,NCT OF DELHI,AZADPUR
2016-10-03,2016-11-15,Anomaly,,Normal,1.4814814814814814,GUJARAT,VADHVAN
2016-10-17,2016-11-29,Anomaly,,Anomaly,1.7964071856287425,PUNJAB,AJNALA
2016-10-17,2016-11-29,Anomaly,,Anomaly,2.2319201994413964,PUNJAB,MALERKOTLA
2016-10-17,2016-11-29,Anomaly,,Normal,1.8726591760299625,WEST BENGAL,KATWA
2016-10-17,2016-11-29,Anomaly,,Normal,1.7038777908343126,WEST BENGAL,BISHNUPUR(BANKURA)
2016-10-24,2016-12-06,Anomaly,,Normal,1.5205327413984462,UTTAR PRADESH,LAKHIMPUR
2016-10-24,2016-12-06,Anomaly,,Anomaly,1.745635910224439,PUNJAB,SANGRUR
2016-10-24,2016-12-06,Anomaly,,Anomaly,1.8703241895261848,PUNJAB,BARNALA
2016-10-24,2016-12-06,Anomaly,,Anomaly,2.990033222591362,PUNJAB,ZIRA
2016-10-31,2016-12-13,Anomaly,,Normal,2.0737327188940093,UTTAR PRADESH,BASTI
2016-10-31,2016-12-13,Anomaly,,Normal,3.104212860310421,WEST BENGAL,ISLAMPUR
2016-11-07,2016-12-20,Anomaly,,Normal,2.1956087824351296,UTTAR PRADESH,FAIZABAD
2016-11-07,2016-12-20,Anomaly,,Normal,2.305433186490456,WEST BENGAL,SHEORAPHULY
2016-11-07,2016-12-20,Anomaly,,Normal,2.644710578842316,UTTAR PRADESH,LUCKNOW
2016-11-14,2016-12-27,Anomaly,,Normal,2.0325379609544467,NCT OF DELHI,AZADPUR
2016-11-14,2016-12-27,Anomaly,,Normal,2.415458937198068,WEST BENGAL,DURGAPUR
2016-11-14,2016-12-27,Anomaly,,Normal,2.380952380952381,WEST BENGAL,KALYANI
2016-11-14,2016-12-27,Anomaly,,Normal,2.1333333333333333,UTTAR PRADESH,FIROZABAD
2016-11-14,2016-12-27,Anomaly,,Normal,2.3832528180354267,WEST BENGAL,ULUBERIA
2016-11-21,2017-01-03,Anomaly,,Normal,2.1875,GUJARAT,VADHVAN
2016-12-05,2017-01-17,Anomaly,,Normal,1.7955112219451372,WEST BENGAL,BISHNUPUR(BANKURA)
2016-12-05,2017-01-17,Anomaly,,Normal,1.6620498614958448,WEST BENGAL,KATWA
2016-12-05,2017-01-17,Anomaly,,Normal,2.159468438464378,PUNJAB,AJNALA
2016-12-05,2017-01-17,Anomaly,,Normal,1.7793594306049825,PUNJAB,MALERKOTLA
2016-12-12,2017-01-24,Anomaly,,Normal,1.752797016625775,PUNJAB,BARNALA
2016-12-12,2017-01-24,Anomaly,,Normal,1.593625498007968,PUNJAB,SANGRUR
2016-12-12,2017-01-24,Anomaly,,Normal,1.6963528415258975,PUNJAB,ZIRA
2016-12-12,2017-01-24,Anomaly,,Normal,1.951219512195122,UTTAR PRADESH,LAKHIMPUR
2017-01-22,2017-03-06,Normal,Anomaly,Normal,2.016574585635359,PUNJAB,MALERKOTLA
2017-01-29,2017-03-13,Normal,Anomaly,Normal,1.3944223107569722,PUNJAB,ZIRA
