<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:72ef7bdfe788063d6ae79ff0063306a6d5df26df70df13639bc2b9204d14ae66
size 2950
=======
DATE,VOLATILITY,SAMEMONTH,LASTMONTH,LASTYEAR
2016-01-01,0.0669141644036464,Normal,Normal,Normal
2016-02-01,0.1304838848225927,Normal,Normal,Normal
2016-03-01,0.2210430558928577,Anomaly,Anomaly,Normal
2016-04-01,0.0848519892195607,Normal,Normal,Normal
2016-05-01,0.0912038053250179,Normal,Normal,Normal
2016-06-01,0.0408046569915403,Normal,Normal,Normal
2016-07-01,0.0363432736144002,Normal,Normal,Normal
2016-08-01,0.0242807179006546,Normal,Normal,Normal
2016-09-01,0.0201883581549785,Normal,Normal,Normal
2016-10-01,0.011408304661982,Normal,Normal,Normal
2016-11-01,0.1088778669308799,Normal,Anomaly,Normal
2016-12-01,0.25118765288949,Anomaly,Anomaly,Normal
2017-01-01,0.0995674932731085,Normal,Normal,Normal
2017-02-01,0.0979583960038414,Normal,Normal,Normal
2017-03-01,0.0726512479678366,Normal,Normal,Normal
2017-04-01,0.193465874583229,Anomaly,Anomaly,Anomaly
2017-05-01,0.0690509620037772,Normal,Normal,Normal
2017-06-01,0.0885797111934492,Normal,Normal,Normal
2017-07-01,0.0884388391708716,Normal,Normal,Anomaly
2017-08-01,0.0815346607666389,Normal,Normal,Anomaly
2017-09-01,0.0829798643805077,Normal,Normal,Anomaly
2017-10-01,0.0465865293785848,Normal,Normal,Normal
2017-11-01,0.0797897784597211,Normal,Normal,Anomaly
2017-12-01,0.0782644147194185,Normal,Normal,Normal
2018-01-01,0.0588836291279171,Normal,Normal,Normal
2018-02-01,0.0543312874529822,Normal,Normal,Normal
2018-03-01,0.1338389159450411,Normal,Normal,Normal
2018-04-01,0.0615799227634748,Normal,Normal,Normal
2018-05-01,0.0503782182697349,Normal,Normal,Normal
2018-06-01,0.0857690027870235,Anomaly,Normal,Normal
2018-07-01,0.0678793782242397,Normal,Anomaly,Normal
2018-08-01,0.0603165488281067,Normal,Normal,Normal
2018-09-01,0.1080665377514866,Anomaly,Anomaly,Normal
2018-10-01,0.0714338501523943,Normal,Anomaly,Normal
2018-11-01,0.0629226860717622,Normal,Normal,Normal
2018-12-01,0.2087310195018648,Normal,Normal,Anomaly
2019-01-01,0.1232722412833082,Normal,Normal,Normal
2019-02-01,0.1360827634879543,Anomaly,Normal,Normal
2019-03-01,0.0718965097655796,Normal,Normal,Normal
2019-04-01,0.0773389264310627,Normal,Normal,Normal
2019-05-01,0.0179027793017042,Normal,Normal,Normal
2019-06-01,0.118826912076256,Anomaly,Normal,Normal
2019-07-01,0.0509992077756966,Normal,Normal,Normal
2019-08-01,0.0378767566963632,Normal,Normal,Normal
2019-09-01,0.0346000182833224,Normal,Normal,Normal
2019-10-01,0.054654943823445,Normal,Normal,Normal
2019-11-01,0.079235405652166,Normal,Normal,Normal
2019-12-01,0.1144084616259071,Normal,Normal,Normal
2020-01-01,0.1032968033915264,Normal,Normal,Normal
2020-02-01,0.0907179731196704,Normal,Normal,Normal
2020-03-01,0.1669571834800554,Normal,Normal,Normal
2020-04-01,0.0978926609336015,Normal,Normal,Normal
2020-05-01,0.0140582953371164,Normal,Normal,Normal
2020-06-01,0.0341196615435947,Normal,Normal,Normal
2020-07-01,0.0581821954114508,Normal,Normal,Normal
2020-08-01,0.0597881759048371,Normal,Normal,Normal
2020-09-01,0.0,Normal,Normal,Normal
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
