<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:5071d9a41137a86c23bcecfdf8b9e44fb5d89aa2dd6c94c1ec773649dfbc6db5
size 3490
=======
DATE,VOLATILITY,SAMEMONTH,LASTMONTH,LASTYEAR
2016-01-01,0.1317644567503951,Normal,Normal,Normal
2016-02-01,0.1323399354540968,Normal,Normal,Normal
2016-03-01,0.1051498632893376,Normal,Normal,Normal
2016-04-01,0.1419656985843953,Normal,Anomaly,Normal
2016-05-01,0.1845787034525521,Anomaly,Anomaly,Normal
2016-06-01,0.1093852845984141,Anomaly,Normal,Normal
2016-07-01,0.1401333999861084,Anomaly,Anomaly,Normal
2016-08-01,0.0707881917467196,Anomaly,Normal,Normal
2016-09-01,0.140127613104537,Anomaly,Anomaly,Normal
2016-10-01,0.0725267896940663,Normal,Normal,Normal
2016-11-01,0.1343494119530073,Normal,Anomaly,Normal
2016-12-01,0.1806045948922395,Normal,Normal,Normal
2017-01-01,0.1748295165896902,Anomaly,Normal,Normal
2017-02-01,0.1770184979892244,Anomaly,Anomaly,Anomaly
2017-03-01,0.2439765740299296,Anomaly,Anomaly,Anomaly
2017-04-01,0.1896952329436926,Anomaly,Anomaly,Anomaly
2017-05-01,0.2258966148890052,Anomaly,Anomaly,Anomaly
2017-06-01,0.2026037409873494,Anomaly,Anomaly,Anomaly
2017-07-01,0.1023652143119709,Normal,Normal,Anomaly
2017-08-01,0.2113579313655568,Normal,Anomaly,Anomaly
2017-09-01,0.0894170440452828,Normal,Normal,Anomaly
2017-10-01,0.1238407737389391,Anomaly,Normal,Anomaly
2017-11-01,0.1894330268564439,Anomaly,Anomaly,Anomaly
2017-12-01,0.385443621894507,Normal,Anomaly,Anomaly
2018-01-01,0.1288634984028209,Normal,Normal,Normal
2018-02-01,0.1290569988935171,Normal,Normal,Normal
2018-03-01,0.2188782609372609,Anomaly,Anomaly,Anomaly
2018-04-01,0.1149453792806995,Normal,Normal,Normal
2018-05-01,0.1551866481054105,Anomaly,Normal,Normal
2018-06-01,0.1023291596714791,Anomaly,Normal,Normal
2018-07-01,0.2031166460574304,Anomaly,Anomaly,Anomaly
2018-08-01,0.0762283975540632,Normal,Normal,Normal
2018-09-01,0.0747783303855266,Anomaly,Normal,Normal
2018-10-01,0.2271756062799762,Anomaly,Anomaly,Anomaly
2018-11-01,0.1092981723458019,Normal,Normal,Anomaly
2018-12-01,0.1458149606298483,Normal,Normal,Normal
2019-01-01,0.1896003715767215,Anomaly,Normal,Normal
2019-02-01,0.2580949706177302,Anomaly,Anomaly,Anomaly
2019-03-01,0.0965896018331689,Normal,Normal,Normal
2019-04-01,0.1295108133153225,Normal,Normal,Normal
2019-05-01,0.0505990992258557,Normal,Normal,Normal
2019-06-01,0.0963070572599485,Anomaly,Normal,Normal
2019-07-01,0.0649973727040154,Normal,Normal,Normal
2019-08-01,0.1774446709963548,Anomaly,Anomaly,Anomaly
2019-09-01,0.1172339444955093,Anomaly,Normal,Normal
2019-10-01,0.1615191365691533,Normal,Anomaly,Anomaly
2019-11-01,0.2072294429665782,Anomaly,Normal,Anomaly
2019-12-01,0.3301235229622619,Anomaly,Anomaly,Anomaly
2020-01-01,0.1490299269302087,Normal,Normal,Normal
2020-02-01,0.1405276065703322,Normal,Normal,Normal
2020-03-01,0.5473063428271285,Anomaly,Anomaly,Anomaly
2020-04-01,0.1701359727731216,Anomaly,Normal,Anomaly
2020-05-01,0.1690705186883409,Anomaly,Anomaly,Normal
2020-06-01,0.1416374916120193,Anomaly,Anomaly,Normal
2020-07-01,0.0635286719155978,Normal,Normal,Normal
2020-08-01,0.0705541354479418,Normal,Normal,Normal
2020-09-01,0.0835188404086736,Anomaly,Normal,Normal
2020-10-01,0.0814110658710275,Anomaly,Normal,Normal
2020-11-01,0.09712447896753,Anomaly,Anomaly,Normal
2020-12-01,0.2539503608855536,Normal,Anomaly,Anomaly
2021-01-01,0.2288478428736923,Normal,Normal,Normal
2021-02-01,0.1379852498983616,Anomaly,Normal,Normal
2021-03-01,0.1646111382663214,Anomaly,Anomaly,Normal
2021-04-01,0.083422187686411,Normal,Normal,Normal
2021-05-01,0.0274677849671527,Normal,Normal,Normal
2021-06-01,0.0012827591962707,Normal,Normal,Normal
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
